"","AR","N","log2FC","llr_var","pval_var","padj_var"
"1700025G04Rik",0.601388888888889,60,0.527247002864868,-4.12484029071869,0.00407591725371818,0.0162312542413295
"2210408F21Rik",0.38855421686747,83,-0.616671360448494,0.522743285831211,1,1
"2610035D17Rik",0.976190476190476,42,5.83289001416474,0,1,1
"2610307P16Rik",0.388888888888889,27,-0.807354922057604,-9.86474233067469,8.92142480791329e-06,4.45787118586495e-05
"3110082I17Rik",0.49685534591195,53,-0.129283016944966,0.7417752408479,1,1
"4632427E13Rik",0.452380952380952,70,-0.0703893278913981,1.23673182763849,1,1
"4732440D04Rik",0.203125,64,-2.15919859484925,-2.66315355470861,0.0210058477205888,0.0784718454133425
"4732471J01Rik",0.634408602150538,93,0.758991900496205,0.78226122928578,1,1
"4933406I18Rik",0.432831325301205,166,-0.347923303420307,0.736637018490455,1,1
"5031425E22Rik",0.60974358974359,130,0.750021746991652,1.11505512455733,1,1
"5033421B08Rik",0.507575757575758,66,0.0721497857558351,0.979045949423664,1,1
"9530026P05Rik",0.524702380952381,48,-0.145850866463455,-51.1244727388283,4.89650250277536e-24,1.53652248537091e-22
"AW554918",0.48952380952381,70,0.0874628412503395,-13.5291466593542,1.97411459025082e-07,1.20991632504044e-06
"Aak1",0.396713615023474,71,-0.406625259462643,-1.21970574544147,0.118320608946291,0.408909769684427
"Abca1",0.502294447190641,289,0.134509935811679,6.43765064429198,1,1
"Abca8a",0.568025493025493,18,0,-43.7109495017616,8.76743627604477e-21,2.05315037568869e-19
"Abca9",0.542272727272727,220,0.186654640100013,56.5952491107226,1,1
"Abcc1",0.601449275362319,92,0.481126689736616,0.965798782093543,1,1
"Abcc3",0.5,57,-0.169925001442312,0.973498656039752,1,1
"Abhd12",0.508771929824561,76,-0.0857298740258843,-0.152856656986003,0.580322657970461,1
"Abi1",0.517202181876095,184,0.313660478903762,-6.28488811297194,0.000392035518513096,0.00168061128018319
"Abl2",0.538617886178862,82,0.132450296023649,-0.317091319851556,0.425825232109924,1
"Ablim1",0.461022050865801,64,0.15200309344505,-101.067498061331,7.14397634869527e-46,5.60444944555144e-43
"Ablim3",0.47463768115942,23,0.211504105193712,-10.8465987883052,3.19923738434771e-06,1.67320115201385e-05
"Abr",0.59775641025641,104,0.559427408614019,-19.2574063895795,5.43396864385692e-10,4.32786639706168e-09
"Abtb2",0.413690476190476,42,-0.29373120305671,-3.30006917708107,0.0101970843821298,0.0388330713484506
"Acap2",0.434959349593496,82,-0.398549376490275,-4.98816726086621,0.00158565027993985,0.00649578404497552
"Acer3",0.562141541699553,181,0.36118752533459,36.8749741757362,1,1
"Actr2",0.515151515151515,154,-0.084888897586513,4.09166160702051,1,1
"Actr3",0.446687370600414,161,-0.284303022587445,2.05632233580678,1,1
"Acvr1",0.617021276595745,47,0.454565863465481,-0.117703149477315,0.627543794874755,1
"Acvr2a",0.414814814814815,90,-0.574236094128098,1.09727075084476,1,1
"Acyp2",0.367222222222222,60,-0.84799690655495,-9.16072141077107,1.86595046955482e-05,9.09216238115376e-05
"Adam10",0.535140562248996,83,0.278301162487104,-5.16549632689467,0.00130814832739245,0.00538709901752955
"Adam17",0.407142857142857,70,-0.366782330671623,1.17706518477188,1,1
"Adam19",0.56980056980057,117,0.666576266274808,0.185901097069859,1,1
"Adam22",0.284722222222222,60,-1.14886338591448,0.96230991451327,1,1
"Adam9",0.4996336996337,91,0.175849835399418,0.0188726346513164,1,1
"Adamts9",0.568475073313783,31,0.148098638989134,-27.8063821492445,8.82487567213513e-14,1.02564666145037e-12
"Adamtsl3",0.417233560090703,21,-0.658963082164933,-14.3224739013565,8.69405229089121e-08,5.61356709646432e-07
"Adap2",0.48478835978836,126,-0.131244533278252,0.285614894253229,1,1
"Adap2os",0.561224489795918,49,0.229481846122768,1.21605424584718,1,1
"Adarb1",0.258771929824561,38,-1.34103691783507,-0.165362435752037,0.565232568905438,1
"Adcy7",0.582352941176471,85,0.485426827170242,1.04113097167439,1,1
"Adcy9",0.4898753894081,107,0,0.697294520720618,1,1
"Adgre1",0.568927064496685,158,0.429251358498545,-33.5022250258759,2.70894947728345e-16,3.89939608243829e-15
"Adgrf5",0.583333333333333,38,0.369233809665719,7.20731695099654,1,1
"Adgrg6",0.391710114702815,137,-0.647698256069119,-17.9521640252557,2.07247837797306e-09,1.51949466123352e-08
"Adgrl2",0.642857142857143,35,0.432959407276106,0.660138947774016,1,1
"Adgrl4",0.400573764859479,42,-0.234465253637023,-72.7944143629154,1.59672495000827e-33,1.25263072328149e-31
"Adipor2",0.513020833333333,64,-0.0356239097307212,0.590344979992366,1,1
"Adk",0.291594202898551,115,-1.30985526258679,-10.9389532786842,2.90560040714229e-06,1.54753235127645e-05
"Afap1l1",0.598870056497175,59,0.472068444315223,-5.22362366827024,0.00122832368057454,0.00508506558000383
"Aff1",0.423341946597761,129,-0.53726575868986,-33.2133210434073,3.63160344350327e-16,5.08748732397913e-15
"Afg2a",0.405637254901961,68,-0.69389687227432,0.212446018204261,1,1
"Aftph",0.412021072796935,174,-0.445625819112267,-63.8216391071914,1.34343663413633e-29,7.02617359653299e-28
"Agap1",0.420258620689655,116,-0.41990325445066,-0.357736899971002,0.397632610143156,1
"Agfg1",0.505188679245283,106,-0.0703893278913981,-9.70520349253877,1.05430970251723e-05,5.23484785838461e-05
"Agmo",0.51761316872428,135,0.230297619421794,-0.889883575808597,0.182177921476186,0.597985687858025
"Ago3",0.513779527559055,127,0.0489096004809459,0.206309004972184,1,1
"Agps",0.494605654761905,128,-0.173648087485029,-0.307734470419859,0.432736056593768,1
"Ahnak",0.472148859543818,119,-0.227410496103073,-14.1869642196436,1.00003043718881e-07,6.35242006457186e-07
"Ahr",0.386904761904762,56,-0.601450623509725,0.189851352687697,1,1
