"","AR","N","log2FC","llr_disp","pval_disp","padj_disp"
"1700025G04Rik",0.601388888888889,60,0.527247002864868,4.75198710001581,1,1
"2210408F21Rik",0.38855421686747,83,-0.616671360448494,-10.639420571666,0,0
"2610035D17Rik",0.976190476190476,42,5.83289001416474,0.27639283743236,0.1,0.364883720930233
"2610307P16Rik",0.388888888888889,27,-0.807354922057604,15.6315415780737,1,1
"3110082I17Rik",0.49685534591195,53,-0.129283016944966,3.56916966337113,1,1
"4632427E13Rik",0.452380952380952,70,-0.0703893278913981,3.49790428400854,1,1
"4732440D04Rik",0.203125,64,-2.15919859484925,-1.88192439417914,0,0
"4732471J01Rik",0.634408602150538,93,0.758991900496205,1.8488983124867,1,1
"4933406I18Rik",0.432831325301205,166,-0.347923303420307,56.1198422081219,1,1
"5031425E22Rik",0.60974358974359,130,0.750021746991652,13.285984486441,1,1
"5033421B08Rik",0.507575757575758,66,0.0721497857558351,3.72276142549329,1,1
"9530026P05Rik",0.524702380952381,48,-0.145850866463455,-12.3083336291246,0,0
"AW554918",0.48952380952381,70,0.0874628412503395,3.88048731694418,1,1
"Aak1",0.396713615023474,71,-0.406625259462643,4.31832129310868,1,1
"Abca1",0.502294447190641,289,0.134509935811679,0.586964662390756,1,1
"Abca8a",0.568025493025493,18,0,-9.49725769248597,0,0
"Abca9",0.542272727272727,220,0.186654640100013,-5.04854814752417,0,0
"Abcc1",0.601449275362319,92,0.481126689736616,4.63184347774509,1,1
"Abcc3",0.5,57,-0.169925001442312,3.4351427685879,1,1
"Abhd12",0.508771929824561,76,-0.0857298740258843,5.22786608811893,1,1
"Abi1",0.517202181876095,184,0.313660478903762,-28.6611711691488,0,0
"Abl2",0.538617886178862,82,0.132450296023649,2.74456002141586,1,1
"Ablim1",0.461022050865801,64,0.15200309344505,-23.6655042408575,0,0
"Ablim3",0.47463768115942,23,0.211504105193712,-7.75828772286884,0,0
"Abr",0.59775641025641,104,0.559427408614019,5.98523129526333,1,1
"Abtb2",0.413690476190476,42,-0.29373120305671,4.39893538413292,1,1
"Acap2",0.434959349593496,82,-0.398549376490275,4.7136670293969,1,1
"Acer3",0.562141541699553,181,0.36118752533459,-20.107775613562,0,0
"Actr2",0.515151515151515,154,-0.084888897586513,31.3313031430407,1,1
"Actr3",0.446687370600414,161,-0.284303022587445,33.9532066221391,1,1
"Acvr1",0.617021276595745,47,0.454565863465481,2.66396758991996,1,1
"Acvr2a",0.414814814814815,90,-0.574236094128098,4.13217552627273,1,1
"Acyp2",0.367222222222222,60,-0.84799690655495,-6.39553177530807,0,0
"Adam10",0.535140562248996,83,0.278301162487104,3.25198508088785,1,1
"Adam17",0.407142857142857,70,-0.366782330671623,4.25629570869165,1,1
"Adam19",0.56980056980057,117,0.666576266274808,11.5552341543409,1,1
"Adam22",0.284722222222222,60,-1.14886338591448,3.65993559993426,1,1
"Adam9",0.4996336996337,91,0.175849835399418,4.16810077497693,1,1
"Adamts9",0.568475073313783,31,0.148098638989134,-6.58064149612107,0,0
"Adamtsl3",0.417233560090703,21,-0.658963082164933,-6.29233592243989,0,0
"Adap2",0.48478835978836,126,-0.131244533278252,18.1288898845329,1,1
"Adap2os",0.561224489795918,49,0.229481846122768,6.99300287493996,1,1
"Adarb1",0.258771929824561,38,-1.34103691783507,-5.5699611677715,0,0
"Adcy7",0.582352941176471,85,0.485426827170242,2.5270862834862,1,1
"Adcy9",0.4898753894081,107,0,4.59533150114815,1,1
"Adgre1",0.568927064496685,158,0.429251358498545,10.7728984470135,1,1
"Adgrf5",0.583333333333333,38,0.369233809665719,-6.03684768201344,0,0
"Adgrg6",0.391710114702815,137,-0.647698256069119,-25.02699605023,0,0
"Adgrl2",0.642857142857143,35,0.432959407276106,8.18359111888248,1,1
"Adgrl4",0.400573764859479,42,-0.234465253637023,-15.2090142716509,0,0
"Adipor2",0.513020833333333,64,-0.0356239097307212,2.88132827940956,1,1
"Adk",0.291594202898551,115,-1.30985526258679,-10.7598686325129,0,0
"Afap1l1",0.598870056497175,59,0.472068444315223,7.32824868642653,1,1
"Aff1",0.423341946597761,129,-0.53726575868986,27.2497064660719,1,1
"Afg2a",0.405637254901961,68,-0.69389687227432,1.73371152326776,1,1
"Aftph",0.412021072796935,174,-0.445625819112267,50.3697085667702,1,1
"Agap1",0.420258620689655,116,-0.41990325445066,14.4284974500691,1,1
"Agfg1",0.505188679245283,106,-0.0703893278913981,-15.7395489434078,0,0
"Agmo",0.51761316872428,135,0.230297619421794,36.5942571018609,1,1
"Ago3",0.513779527559055,127,0.0489096004809459,17.3742772862976,1,1
"Agps",0.494605654761905,128,-0.173648087485029,16.7443581284487,1,1
"Ahnak",0.472148859543818,119,-0.227410496103073,-21.467873244711,0,0
"Ahr",0.386904761904762,56,-0.601450623509725,0.937105128074428,1,1
