"","AR","N","log2FC","llr","pval","padj"
"2210408F21Rik",0.46420581655481,149,-0.271302021817394,-0.596880621736233,0.274572179742245,0.91004491015006
"2210408I21Rik",0.621527777777778,48,0.825970600224951,-1.40324875303862,0.0938831457082952,0.44259197262482
"2610307P16Rik",0.461805555555556,144,-0.237039197300849,0.157539478857501,1,1
"4632427E13Rik",0.507936507936508,147,-0.0531113364595628,-0.104711805685454,0.647219547002673,1
"4833422C13Rik",0.675287356321839,203,0.962329582033945,-1.27173780576743,0.110750755583473,0.498425295981889
"4930523C07Rik",0.339285714285714,84,-0.866733469136535,0.216636441283313,1,1
"4933431K23Rik",0.47948717948718,65,-0.33014860169233,0.781776644631549,1,1
"5031425E22Rik",0.510224948875256,163,0.153623189113212,0.755577479804032,1,1
"9330188P03Rik",0.575757575757576,55,0.37851162325373,-1.14756031636988,0.129781127323958,0.558095612684895
"9530026P05Rik",0.465829877193514,770,-0.0652914602517191,24.8818688630189,1,1
"9630014M24Rik",0.391071428571429,112,-0.551409941010129,-0.224539041991704,0.502773082990371,1
"A830082K12Rik",0.509345794392523,107,0.022026306329999,0.334060432457278,1,1
"AW554918",0.477011494252874,203,-0.0817940911636477,0.676280847296027,1,1
"Aak1",0.536507936507936,105,0.246639967583125,-1.54940602337516,0.0783494476324826,0.386132612289101
"Abca6",0.587730061349693,163,0.697730430883106,0.588558419141549,1,1
"Abca8a",0.759190031152648,321,1.72747414518891,-79.4285985954962,2.01067748954735e-36,1.32704714310125e-34
"Abca8b",0.775537634408602,124,1.78958022032963,-0.103238444859059,0.649542908432453,1
"Abca9",0.558333333333333,100,0.245112497836531,-0.00308517479415116,0.937389307762223,1
"Abcc9",0.422356338161507,503,-0.492092925943873,-69.1109749390798,6.51702504566137e-32,3.29761467310465e-30
"Abcg2",0.48780487804878,82,-0.120294233717712,0.0988200259721879,1,1
"Abhd17b",0.304878048780488,82,-1.2081081953302,0.0672481720020386,1,1
"Abi1",0.628109452736318,268,0.9724141683281,-92.4603540493492,4.08421052047994e-42,3.87489473130534e-40
"Abi2",0.482758620689655,174,-0.103093492964104,-0.184686987515818,0.543345703249834,1
"Ablim1",0.378981937602627,116,-0.788495894806288,0.114836974613411,1,1
"Abr",0.52,100,-0.0692626624371138,-1.16613205468852,0.126717449948215,0.548025894647835
"Acaca",0.518115942028985,92,0.321928094887362,-1.42154081110259,0.0917680650163605,0.433968606525966
"Acap2",0.459643605870021,159,-0.117836490293858,0.230030348991079,1,1
"Acbd6",0.568181818181818,66,0.243925582886089,-0.808902123211219,0.20339822606658,0.755573948712749
"Acer2",0.485466034755134,211,-0.1760303640915,-1.63774901737716,0.0703215795911751,0.356437946960781
