"","AR","mean_reestim","theta_reestim","thetaCorrected","theta_smoothed","tot_gene_mean","N"
"1700025G04Rik",0.481997677119628,0.4797,1e-04,0.119585001309079,0.182588158666066,0.603305785123967,41
"2010001K21Rik",0.557142857142857,0.5631,0.1594,0.171076096658798,0.168838224963538,0.487603305785124,35
"2610035D17Rik",0.6875,0.6834,4.747,1.95025983521729,0.225436854988538,0.330578512396694,24
"2610307P16Rik",0.40968253968254,0.4089,0.3197,0.236733567803828,0.176145069225713,1.53719008264463,75
"4732440D04Rik",0.28953488372093,0.3309,0.1907,0.190468721797742,0.180303227759084,0.578512396694215,43
"5031425E22Rik",0.607407407407407,0.6036,0.1272,0.165158335591232,0.178475831226341,0.56198347107438,45
"9530026P05Rik",0.600710683349572,0.6069,0.1282,0.156477624737076,0.164637492181761,3.40495867768595,108
"Aak1",0.475,0.451,2e-04,0.110801076293418,0.169114177192148,0.421487603305785,36
"Abca8a",0.857563025210084,0.7454,1e-04,0.110763101609874,0.169114177192148,0.421487603305785,17
"Abcb1b",0.962962962962963,0.9642,3.5755,1.47437462765014,0.178071514630975,1.03305785123967,27
"Abcc5",0.5,0.5182,0.3682,0.252899235744044,0.172705432726403,0.40495867768595,36
"Abi1",0.907277046385957,0.9247,0,0.108370819886931,0.165518365573972,3.16528925619835,101
"Abi3bp",0.373958333333333,0.3974,0.5499,0.329504932468082,0.184321866856251,0.628099173553719,32
"Ablim1",0.560306637806638,0.5446,0.125,0.164306717135317,0.17845112597134,0.942148760330578,60
"Ablim3",0.429365079365079,0.4087,0.6072,0.344577749566977,0.17410908283863,0.528925619834711,42
"Acap2",0.494047619047619,0.5059,1.6679,0.78098135420463,0.225436854988538,0.330578512396694,28
"Ackr3",0.505952380952381,0.5145,1.4522,0.668492192322877,0.178734408407807,0.388429752066116,28
"Acss3",0.42816091954023,0.4528,0.4753,0.289819122653852,0.16697640666665,0.446280991735537,29
"Adamts9",0.353333333333333,0.3519,1.461,0.717923924534228,0.249129140738611,0.31404958677686,25
"Adamtsl1",0.522203101776272,0.5215,0.3788,0.256077192489217,0.171411231995198,2.1404958677686,82
"Adcy9",0.643790849673203,0.6403,0.2778,0.227455971707734,0.186277087454946,0.702479338842975,51
"Adgrd1",0.373626373626374,0.3899,1.1073,0.540835451708963,0.183802013243489,0.785123966942149,52
"Adgrg6",0.633838383838384,0.6073,0.9881,0.485952975027596,0.169114177192148,0.421487603305785,33
"Adgrl3",0.359583333333333,0.3386,0.3152,0.240258225501406,0.184138396415814,0.776859504132231,40
"Adk",0.411582068724926,0.4212,0.1661,0.176836975675918,0.173751007515686,1.86776859504132,91
"Aebp1",0.668713450292398,0.6323,0.0738,0.145837149972296,0.179937940391021,0.884297520661157,57
"Aebp2",0.588141025641026,0.5902,0.2911,0.228595304076223,0.180303227759084,0.578512396694215,52
"Aff1",0.482748538011696,0.4945,1e-04,0.121226517005337,0.185095300306151,0.752066115702479,57
"Agap1",0.435111111111111,0.4678,0.1653,0.17829829050926,0.176446922371143,1.49586776859504,75
"Agfg1",0.400709219858156,0.4328,0,0.116197369697661,0.177472115984894,0.553719008264463,47
"Ago3",0.573529411764706,0.5741,4.4155,1.79654245916363,0.182929182629249,0.380165289256198,34
"Ahnak",0.40770782889427,0.3976,0.166,0.179705487669827,0.17819018150105,0.958677685950413,59
"Airn",0.172367538564722,0.1877,0.5747,0.334801942996905,0.17802816760394,1.28099173553719,71
"Akap13",0.461335403726708,0.4554,0.2215,0.20589306968732,0.185997348435766,0.669421487603306,46
"Akt3",0.518489583333333,0.4964,0.4572,0.290170589136543,0.178011213141213,0.975206611570248,64
"Aldh1a1",0.654792107117689,0.6626,0.8533,0.445953190006385,0.186205172203085,0.710743801652893,43
"Aldh1a2",0.720394736842105,0.7121,1.8778,0.823143912008751,0.168091134941366,0.479338842975207,38
"Ambra1",0.565705128205128,0.5394,1e-04,0.1207201223415,0.184321866856251,0.628099173553719,52
"Anapc1",0.588141025641026,0.5762,0.057,0.141192596245788,0.182588158666066,0.603305785123967,52
"Ank2",0.642089093701997,0.6187,0.485,0.294232519603688,0.168091134941366,0.479338842975207,31
"Ankhd1",0.518707482993197,0.5282,0.123,0.167052716886352,0.183805182924422,0.619834710743802,49
"Ankib1",0.419354838709677,0.4307,2.0935,0.925985373512973,0.200058327145481,0.355371900826446,31
"Ankrd11",0.591129032258065,0.5652,0.1679,0.183203741029602,0.182431180465879,0.818181818181818,62
"Ankrd12",0.685849056603774,0.6853,0.3336,0.244495377820398,0.179937940391021,0.884297520661157,53
"Ankrd17",0.557598039215686,0.5554,0.4086,0.272224456388155,0.178789486390176,0.925619834710744,68
"Ankrd44",0.481707317073171,0.475,0.8607,0.439317617694243,0.171778441425008,0.512396694214876,41
"Ano1",0.382886904761905,0.4296,0.1839,0.189057675009512,0.182092088964528,0.826446280991736,56
"Ano6",0.555230288836846,0.5315,0.1468,0.172569467330572,0.17842709976956,1.10743801652893,61
"Anxa2",0.621376811594203,0.6227,0.2713,0.224012420455787,0.184787636842806,0.760330578512397,46
"Anxa3",0.689716312056738,0.6993,0.6695,0.37171303528648,0.17941970922755,0.570247933884298,47
"Aopep",0.563636363636364,0.5498,0.6133,0.353879246022931,0.184777568425689,0.636363636363636,44
"Ap2a2",0.603448275862069,0.6122,1.1808,0.568175370556034,0.182929182629249,0.380165289256198,29
"Ap3b1",0.595238095238095,0.6113,0.2331,0.208484494127433,0.183227317363966,0.611570247933884,49
"Ap4e1",0.839015151515151,0.8543,0.0452,0.137846704619981,0.184321866856251,0.628099173553719,44
"Apbb2",0.589015151515151,0.6042,0.7738,0.412437789489281,0.181125983813295,0.586776859504132,44
"Apc",0.301418439716312,0.3286,0,0.116197369697661,0.177472115984894,0.553719008264463,47
"Aplp2",0.446846846846847,0.4223,0.5128,0.304059628982966,0.16697640666665,0.446280991735537,37
"App",0.382244174265451,0.3686,0.0247,0.122543090642076,0.172838147107331,1.97520661157025,94
"Arb2a",0.433587301587302,0.4187,0.0733,0.144594502269857,0.178330003133495,1.21487603305785,75
"Arf4",0.416666666666667,0.4722,0.3527,0.243219208573171,0.166910804560757,0.454545454545455,42
"Arfgef1",0.560493827160494,0.5395,1e-04,0.1207201223415,0.184321866856251,0.628099173553719,54
"Arhgap10",0.635802469135803,0.6277,0.1734,0.186410124235583,0.184138396415814,0.776859504132231,54
"Arhgap18",0.577210884353741,0.5861,0.3617,0.251244388175394,0.173947928873218,1.84297520661157,84
"Arhgap21",0.554166666666667,0.5599,0.4441,0.278205244577305,0.16733414355107,0.43801652892562,40
"Arhgap24",0.691305916305916,0.6442,0.3757,0.264552516677177,0.186153877138275,0.677685950413223,22
"Arhgap26",0.559349593495935,0.5574,0.6633,0.371851582735028,0.183227317363966,0.611570247933884,41
"Arhgap28",0.597798742138365,0.5883,0.5147,0.316233374961683,0.184467774691477,0.768595041322314,53
"Arhgap5",0.358333333333333,0.404,0.0261,0.123906863491028,0.17410908283863,0.528925619834711,40
"Arhgef12",0.754878048780488,0.8003,0.2824,0.219783512460384,0.171890684697827,2.08264462809917,82
"Arid1b",0.475,0.4811,0.3056,0.232670057807597,0.178116734958136,1.26446280991736,68
"Arid2",0.521428571428571,0.5388,0,0.110014851028062,0.16802934913686,0.429752066115702,35
"Arid4b",0.616319444444444,0.6252,0.0288,0.132882720236319,0.186252208040938,0.685950413223141,48
"Arih1",0.481137461572244,0.4516,0.1224,0.163287301805144,0.178402138957057,1.1900826446281,69
"Arl15",0.531454028152141,0.4756,0.0622,0.140459618571166,0.178452657431028,1.12396694214876,53
"Armh3",0.504901960784314,0.462,0,0.110014851028062,0.16802934913686,0.429752066115702,34
"Arnt",0.361111111111111,0.3616,2.1647,0.93376813439449,0.170649197265184,0.413223140495868,36
"Asap1",0.415027322404372,0.4201,0.3353,0.246332585623425,0.181757969108845,0.834710743801653,61
"Ascc3",0.380952380952381,0.3814,0.5724,0.337929111577355,0.184138396415814,0.776859504132231,56
"Ash1l",0.506730769230769,0.5133,0.1591,0.182131051883301,0.185896826576429,0.727272727272727,52
"Asph",0.526041666666667,0.5492,0.4609,0.285750443382026,0.169114177192148,0.421487603305785,32
"Ate1",0.447368421052632,0.4525,0.504,0.303122564774237,0.170649197265184,0.413223140495868,38
"Atg10",0.547619047619048,0.5315,0.8539,0.43499094971114,0.169114177192148,0.421487603305785,35
"Atp10d",0.501796157059315,0.4825,0.5567,0.331298653586452,0.18311747691104,0.801652892561983,57
"Atp2a2",0.549242424242424,0.5663,0.0648,0.134662899350523,0.168091134941366,0.479338842975207,44
"Atp8a1",0.815972222222222,0.7442,1e-04,0.131023348196518,0.200058327145481,0.355371900826446,24
"Atrnl1",0.476851851851852,0.513,0.4763,0.290155917433931,0.166910804560757,0.454545454545455,36
"Atxn1",0.536190476190476,0.5311,0.3808,0.261448904473463,0.178455626765802,1.15702479338843,70
"Atxn7",0.593333333333333,0.5581,0.2114,0.197133019135535,0.178475831226341,0.56198347107438,45
"B3galt1",0.399232804232804,0.4369,0.9588,0.483545513181501,0.182431180465879,0.818181818181818,45
"B4galt1",0.533333333333333,0.5256,0.0312,0.128515614252106,0.17819018150105,0.958677685950413,66
"Babam2",0.624489795918367,0.6294,0.941,0.478721890939813,0.18538790142874,0.743801652892562,49
"Bach1",0.463286713286713,0.4458,0.2932,0.228196310274776,0.178475831226341,0.56198347107438,39
"Baz1b",0.546875,0.565,1e-04,0.119808281948439,0.182929182629249,0.380165289256198,32
"Baz2b",0.521929824561403,0.5113,1.3109,0.610279643010699,0.171778441425008,0.512396694214876,38
"Bbx",0.67724358974359,0.6716,0.2231,0.206500664624029,0.185997348435766,0.669421487603306,52
"Bcam",0.30062893081761,0.3328,0.1653,0.184718163274294,0.186252208040938,0.685950413223141,53
"Bcar3",0.250757575757576,0.2515,1.6759,0.757398233364703,0.184777568425689,0.636363636363636,44
"Bcas3",0.420454545454545,0.3881,0.0268,0.122646731618294,0.171778441425008,0.512396694214876,44
"Bcl2",0.396969696969697,0.4168,0.0093,0.114651530289825,0.169717103929325,0.495867768595041,33
"Bicc1",0.481419655613204,0.4419,0.218,0.193154706601349,0.16857162188246,2.54545454545455,93
"Bicd1",0.871732026143791,0.8736,1e-04,0.120379755506431,0.183802013243489,0.785123966942149,51
"Bicra",0.5,0.5,0.25,0.306885936441792,0.323717120258764,0.28099173553719,24
"Birc6",0.421333333333333,0.4398,0.2257,0.20748800639618,0.185997348435766,0.669421487603306,50
"Bmpr1a",0.527083333333333,0.531,0.673,0.375911401076052,0.183802013243489,0.785123966942149,56
"Bmpr1b",0.583901515151515,0.5869,0.3298,0.247122136930342,0.186153877138275,0.677685950413223,44
"Bmpr2",0.553418803418803,0.5468,0.0846,0.148981120401358,0.178475831226341,0.56198347107438,39
"Bnc2",0.437956582633053,0.4541,0.2418,0.200600275505645,0.166139487455622,3.01652892561983,100
"Braf",0.556201550387597,0.5047,0.0354,0.128944485495734,0.176409210847151,0.545454545454545,43
"Brwd1",0.588888888888889,0.5653,0.0293,0.132113686278572,0.184787636842806,0.760330578512397,57
"Btaf1",0.36875,0.3667,0.5903,0.33421986137584,0.168091134941366,0.479338842975207,40
"Btbd9",0.426470588235294,0.3959,0,0.120118490526171,0.183460974530306,0.793388429752066,51
"Btg2",0.560460577673692,0.546,0.2479,0.211618878982345,0.179430567832368,0.900826446280992,61
"C1qtnf7",0.323423423423423,0.3337,0.5708,0.3268147980847,0.168091134941366,0.479338842975207,37
"C3",0.532786885245902,0.5646,0.1428,0.17077342953312,0.178003951373586,1.02479338842975,61
"C330020E22Rik",0.401168014375562,0.4071,0.3948,0.266404907999344,0.177905096150998,1,53
"Cachd1",0.405405405405405,0.3938,1.8754,0.821736890146925,0.16733414355107,0.43801652892562,37
"Cacnb2",0.618423042820633,0.6002,0.2917,0.221835804179554,0.169631218250239,2.3801652892562,83
"Cadm2",1,1,2e-04,0.121957579968316,0.186153877138275,0.677685950413223,34
"Cald1",0.486111111111111,0.4806,0.0253,0.126116272776527,0.177947587287349,1.01652892561983,66
"Camk2d",0.433469742063492,0.4875,0.0176,0.12344260353568,0.178330003133495,1.21487603305785,64
"Camkmt",0.502525252525252,0.4977,0.4454,0.278698915463381,0.16733414355107,0.43801652892562,33
"Casp4",0.553240740740741,0.6275,0,0.11072512692633,0.169114177192148,0.421487603305785,36
"Cast",0.407207207207207,0.3925,0.1847,0.183355850728822,0.17291950267982,0.520661157024793,37
"Cav1",0.48968253968254,0.4929,0.6044,0.351157130211942,0.185781990210373,0.661157024793388,42
"Cblb",0.457916666666667,0.4563,0.0141,0.122208968502624,0.178475831226341,0.56198347107438,40
"Ccdc171",0.931266846361186,0.9214,0.115,0.161311760038222,0.179676828165044,0.892561983471074,53
"Ccdc80",0.299193548387097,0.3579,0.3226,0.233050780203102,0.168838224963538,0.487603305785124,31
"Ccdc85a",0.439260385005066,0.45,0.7396,0.397528272479954,0.17819018150105,0.958677685950413,47
"Ccnd3",0.54047619047619,0.531,0.2555,0.218483565425108,0.185507232259281,0.652892561983471,45
"Ccnt2",0.573529411764706,0.5464,0.0499,0.133768429350838,0.17536698109518,0.396694214876033,34
"Cd200",0.504901960784314,0.5401,2e-04,0.111806109078034,0.170649197265184,0.413223140495868,34
"Cd2ap",0.686127782818061,0.72,0.0735,0.138722909312986,0.1692461234907,2.43801652892562,89
"Cd36",0.436231884057971,0.4049,2e-04,0.135883160075031,0.207422879821264,0.347107438016529,23
"Cd44",0.426785714285714,0.4319,0.9972,0.501719813523516,0.187917395188249,0.371900826446281,28
"Cd47",0.4,0.3968,1e-04,0.113254584906037,0.17291950267982,0.520661157024793,45
"Cdc42bpa",0.55952380952381,0.544,0.2681,0.216577407941761,0.175287894396382,0.537190082644628,46
"Cdh11",0.542534722222222,0.5045,0.5172,0.314045937253411,0.179676828165044,0.892561983471074,48
"Cdh3",0.540393518518518,0.544,1.0779,0.526028110851353,0.178238267973633,1.05785123966942,48
"Cdh8",0.327586206896552,0.3324,5.4715,2.18779966115464,0.16802934913686,0.429752066115702,29
"Cdk13",0.487878787878788,0.4934,3e-04,0.121094435896348,0.184777568425689,0.636363636363636,55
"Cdk14",0.123311546840959,0.1147,0.1222,0.155476914985804,0.166589074821651,2.91735537190083,102
"Cdkal1",0.526041666666667,0.5318,0.8477,0.441876899190724,0.183227317363966,0.611570247933884,48
"Cdon",0.459821428571429,0.469,0.5175,0.313064568773627,0.178003951373586,1.02479338842975,56
"Celf1",0.408602150537634,0.3721,5e-04,0.131175246930695,0.200058327145481,0.355371900826446,31
"Celf2",0.466041862689936,0.4735,0.1044,0.120603082977309,0.123649108734009,7.64462809917355,116
"Cemip2",0.718027210884354,0.7228,0.7194,0.3944290069546,0.185172569955325,0.644628099173554,35
"Cers6",0.358585858585859,0.3412,0.2368,0.199593290681249,0.167501485967161,0.471074380165289,33
"Chchd3",0.532520325203252,0.5058,0.149,0.165987057522622,0.167097565856218,0.462809917355372,41
"Chd2",0.434027777777778,0.4369,1.6277,0.737660950676167,0.182588158666066,0.603305785123967,48
"Chd9",0.41547619047619,0.4119,1e-04,0.116892512806422,0.178475831226341,0.56198347107438,42
"Chrna9",0,0,2e-04,0.114895011629319,0.17536698109518,0.396694214876033,19
"Clasp2",0.457207207207207,0.4427,0.5488,0.32087457971956,0.171778441425008,0.512396694214876,37
"Clic4",0.513452231399653,0.4783,0.2079,0.18955289052965,0.168928448135619,2.48760330578512,86
"Clip1",0.651785714285714,0.6388,1.5976,0.747993128885512,0.215826838851138,0.338842975206612,28
"Cltc",0.459459459459459,0.4679,0.5403,0.315192066217935,0.16802934913686,0.429752066115702,37
"Cmah",0.480459770114943,0.4905,1.0556,0.517058129191332,0.177472115984894,0.553719008264463,29
"Cmip",0.464393939393939,0.462,0.1334,0.166855597545762,0.177472115984894,0.553719008264463,44
"Cnot2",0.5,0.4749,0.4627,0.285764165173308,0.168091134941366,0.479338842975207,40
"Cnot4",0.467514124293785,0.4748,0.3522,0.25493537776483,0.185095300306151,0.752066115702479,59
"Cobl",0.516488983653163,0.4989,0.0736,0.144794692737749,0.178461760708122,1.1404958677686,67
"Cobll1",0.593201754385965,0.566,0.115,0.159710951382385,0.177231859744696,1.39669421487603,76
"Cog5",0.545454545454545,0.5212,0,0.119770307264894,0.182929182629249,0.380165289256198,33
"Col14a1",0.318560606060606,0.3611,0.4487,0.290357911848952,0.183227317363966,0.611570247933884,44
"Col3a1",0.348571428571429,0.3762,0.5948,0.342667692380022,0.17838378882842,1.09090909090909,45
"Col4a1",0.465744400527009,0.4898,0,0.113076450933918,0.172705432726403,0.40495867768595,23
"Col4a4",0.622988505747126,0.6039,0,0.11481906226223,0.17536698109518,0.396694214876033,29
"Col5a2",0.53734693877551,0.525,0.3656,0.258800949823635,0.183227317363966,0.611570247933884,35
"Colec12",0.35177304964539,0.3347,0.382,0.261838746979282,0.17835504621969,1.08264462809917,47
"Cpe",0.623299319727891,0.6228,0.983,0.482850814197558,0.16733414355107,0.43801652892562,28
"Cpeb1",0.449275362318841,0.4725,0.3452,0.252867753231624,0.185997348435766,0.669421487603306,46
"Cpeb3",0.339080459770115,0.3692,0.4322,0.305436166860195,0.215826838851138,0.338842975206612,29
"Cped1",0.590666666666667,0.6515,1e-04,0.113254584906037,0.17291950267982,0.520661157024793,25
"Cpne8",0.317708333333333,0.3166,0.3356,0.249081180844853,0.185781990210373,0.661157024793388,48
"Cpq",0.437636408730159,0.4768,0.0821,0.147664397279456,0.177914756111489,1.00826446280992,64
"Creb3l2",0.422222222222222,0.4066,1e-04,0.114033445769509,0.17410908283863,0.528925619834711,45
"Creb5",0.418939393939394,0.4209,0.4312,0.273072287210814,0.16697640666665,0.446280991735537,22
"Crebbp",0.555084745762712,0.5671,0.0985,0.15839216729123,0.184787636842806,0.760330578512397,59
"Crim1",0.504384085534544,0.5017,0.2096,0.18613061565334,0.162715493641202,4.02479338842975,97
"Crtc3",0.574468085106383,0.6073,0.1099,0.157931546912851,0.177472115984894,0.553719008264463,47
"Csnk1a1",0.511877394636015,0.508,0.1407,0.173992402716596,0.184138396415814,0.776859504132231,58
"Cstf3",0.482758620689655,0.494,1.5738,0.733452780328196,0.207422879821264,0.347107438016529,29
"Ctdspl",0.526010101010101,0.5246,0.4201,0.276259587669913,0.17828247690118,1.06611570247934,66
"Ctif",0.434343434343434,0.4304,0.8499,0.442517142707932,0.182929182629249,0.380165289256198,33
"Cul1",0.513513513513513,0.5102,0.0028,0.114139742073158,0.172705432726403,0.40495867768595,37
"Cux1",0.484770114942529,0.5063,0.0699,0.145333290676925,0.181430379293891,0.84297520661157,58
"Cxadr",0.434959349593496,0.4432,0.3406,0.239397076565713,0.168091134941366,0.479338842975207,41
"Cyb5a",0.393162393162393,0.3975,2.8238,1.18199835397239,0.167501485967161,0.471074380165289,39
"Cyfip1",0.394444444444444,0.3639,0.234,0.219846133006644,0.200058327145481,0.355371900826446,30
"Cyp2s1",0.513605442176871,0.5199,0.1198,0.164083359109534,0.181125983813295,0.586776859504132,49
"Cyrib",0.485714285714286,0.4806,0.4806,0.295582780047842,0.172705432726403,0.40495867768595,35
"Cys1",0.527777777777778,0.5183,0.1302,0.163438509060648,0.17410908283863,0.528925619834711,42
"Daam1",0.357232704402516,0.3298,0.3408,0.251332936841828,0.186205172203085,0.710743801652893,53
"Dab2",0.490625,0.4818,0.2916,0.227758015107687,0.178734408407807,0.388429752066116,32
"Dapk1",0.306818181818182,0.3172,0.4357,0.287370911525372,0.186205172203085,0.710743801652893,55
"Dcaf6",0.362962962962963,0.3525,0.2095,0.195754331722978,0.177472115984894,0.553719008264463,45
"Dcbld2",0.511574074074074,0.4791,0.2789,0.215580632453401,0.167501485967161,0.471074380165289,36
"Dcn",0.7188577815627,0.673,0.0519,0.135316597487247,0.176571549895522,1.47933884297521,61
"Ddx5",0.551470588235294,0.5385,1e-04,0.110052825711606,0.16802934913686,0.429752066115702,34
"Ddx50",0.538194444444444,0.5588,0.4255,0.280171966704471,0.181125983813295,0.586776859504132,48
"Dennd1a",0.416165413533835,0.4203,0.1827,0.189273337130755,0.18311747691104,0.801652892561983,57
"Dennd1b",0.552845528455285,0.5992,0,0.111119884720204,0.169717103929325,0.495867768595041,41
