"term","estimate","se","z","p","gene"
"sexM",-0.0874278356238413,0.251438033438791,-0.34771126081498,0.729044140605962,"9530026P05Rik"
"conditionF1_Young",-0.287181948542528,0.271943597522012,-1.05603496886623,0.294387764538459,"9530026P05Rik"
"sexM",0.0237142132432988,0.118539847946159,0.200052671352083,0.841690295296279,"Ablim1"
"conditionF1_Young",0.16766551392882,0.120190201259789,1.39500152401288,0.164925015449832,"Ablim1"
"sexM",-0.11762865832296,0.172607988929329,-0.68147864448569,0.497378748595835,"Actn2"
"conditionF1_Young",0.100708662200039,0.177333195927522,0.56790642988919,0.571561267480353,"Actn2"
"sexM",0.030402691266954,0.204201986472105,0.148885384477428,0.881984735028953,"Acyp2"
"conditionF1_Young",-0.143154207767352,0.207459306662041,-0.690035120962566,0.491987918992186,"Acyp2"
"sexM",-0.0821575068815992,0.15275508511201,-0.537838114006848,0.591795409551248,"Adk"
"conditionF1_Young",0.144641531104028,0.149960733191404,0.964529367293857,0.336935364551671,"Adk"
"sexM",0.186720015815499,0.222280085671339,0.840021341774992,0.402069362239422,"Airn"
"conditionF1_Young",1.62790047709308,0.230794668433875,7.05345789891803,4.1453234678495e-11,"Airn"
"sexM",0.120457902804668,0.191258694721433,0.629816610325162,0.530836230798095,"Akap6"
"conditionF1_Young",0.27208138959093,0.192613466297559,1.4125771931782,0.162148620506348,"Akap6"
"sexM",-0.0365267019632831,0.171958343071479,-0.212415991634089,0.832210617952871,"Ank2"
"conditionF1_Young",-0.142961486910881,0.173093029927607,-0.825922840282316,0.410794582633801,"Ank2"
"sexM",-0.602554476713507,0.276559357693209,-2.17875280641173,0.0336525875375089,"Ankrd17"
"conditionF1_Young",0.303918142834748,0.284987184528194,1.06642740212299,0.2908894726287,"Ankrd17"
"sexM",0.402423943987424,0.208793701897663,1.92737587546901,0.0575737509838331,"Aopep"
"conditionF1_Young",-0.199804229675049,0.220142643279517,-0.907612567463159,0.366878544556202,"Aopep"
"sexM",-0.466213975916091,0.246650289317601,-1.89018215711788,0.0632634498082616,"App"
"conditionF1_Young",0.0366447155367499,0.242257932099186,0.151263222711514,0.880243864668113,"App"
"sexM",0.323257241960208,0.18109149004678,1.78504932438682,0.0770868257030797,"Arhgap26"
"conditionF1_Young",0.0358201548551228,0.186073596999756,0.192505306678033,0.847711306614083,"Arhgap26"
"sexM",0.178449543943652,0.203619582459736,0.876386945636425,0.384701770605212,"Arhgef12"
"conditionF1_Young",-0.402462982666844,0.220593093932868,-1.82445866954168,0.0736171811599879,"Arhgef12"
"sexM",0.103949062599695,0.230379998661895,0.451206976315032,0.653177927572706,"Arl15"
"conditionF1_Young",-0.241743583159692,0.251777341654166,-0.960148286463935,0.340150055659086,"Arl15"
"sexM",-0.125400629104163,0.307930025979021,-0.407237419298326,0.685414288569722,"Asap1"
"conditionF1_Young",-0.423617276769819,0.288268272947086,-1.46952445525483,0.147387890827191,"Asap1"
"sexM",-0.0255127644682456,0.100711127963941,-0.253326171437383,0.800416350691864,"Atp2a2"
"conditionF1_Young",0.0553616243087115,0.0997944937098443,0.554756302183136,0.580014571649955,"Atp2a2"
"sexM",-0.527693818012697,0.256894446996225,-2.05412699333455,0.0452098792737978,"Atxn1"
"conditionF1_Young",0.0460620484663184,0.264078918326819,0.174425314819386,0.862235576422382,"Atxn1"
"sexM",-0.0910747232174476,0.0962135449266003,-0.946589415107062,0.34561780290303,"Cacna1c"
