"gene","converged","iter","null_dev","deviance","df_null","df_resid","r2_mcfadden"
"9530026P05Rik",TRUE,3,158.497513047077,154.97448076992,76,74,0.0222276817435666
"Ablim1",TRUE,3,269.846579085141,265.564784668417,164,162,0.0158675141676432
"Actn2",TRUE,3,153.76183304454,152.872739099137,89,87,0.00578227982717683
"Acyp2",TRUE,4,182.137660891047,181.188825149913,90,88,0.00520944288233827
"Adk",TRUE,3,153.319664621218,152.074943693118,110,108,0.00811846889421863
"Airn",TRUE,4,1077.1582522402,818.058294231152,173,171,0.240540289665138
"Akap6",TRUE,4,116.788139029176,112.390144763131,73,71,0.0376578846328393
"Ank2",TRUE,3,214.716509293683,212.837916276167,103,101,0.0087491782709026
"Ankrd17",TRUE,3,100.667167571618,93.5869776021634,57,55,0.07033266297492
"Aopep",TRUE,3,117.701730401243,113.004516118873,80,78,0.0399077759210307
"App",TRUE,3,81.6978079991755,76.5107773172301,66,64,0.0634904510779254
"Arhgap26",TRUE,3,210.834255224524,203.035662090348,109,107,0.0369892128101827
"Arhgef12",TRUE,3,51.6633931522783,48.9788585413226,56,54,0.0519620266335011
"Arl15",TRUE,4,174.642399351864,172.741454525622,75,73,0.010884784183548
"Asap1",TRUE,4,125.259821358278,119.895391975387,57,55,0.0428264173197872
"Atp2a2",TRUE,3,188.777018937066,188.348476698799,132,130,0.0022700974974561
"Atxn1",TRUE,4,81.9497228398919,76.0390365322985,52,50,0.0721257632456096
"Cacna1c",TRUE,3,312.260467906822,297.046100541886,131,129,0.048723322125669
"Cacna2d1",TRUE,4,127.995652086153,126.130309335093,62,60,0.0145734852759279
"Cacnb2",TRUE,3,338.064198549631,337.390525017346,120,118,0.00199273846558046
"Camk2d",TRUE,3,117.834663411309,117.298819852215,80,78,0.00454741876101594
"Ccdc141",TRUE,3,91.5830354150383,91.241434478895,50,48,0.0037299586609606
"Cd36",TRUE,3,151.606452250406,148.610336078889,113,111,0.0197624581740641
"Cdh11",TRUE,4,207.028057157188,201.277835565212,58,56,0.0277750835849762
"Cdh13",TRUE,3,281.67838170061,281.519333465559,144,142,0.000564644805507886
"Cdh2",TRUE,3,249.456698109109,243.241634495701,106,104,0.0249143986131393
"Celf2",TRUE,4,292.488261888053,279.441925532043,147,145,0.0446046493346253
"Cemip2",TRUE,3,221.658287924839,220.259738266142,86,84,0.00630948507177442
"Cgnl1",TRUE,4,105.066471033795,101.285730422323,76,74,0.0359842733297439
"Chchd3",TRUE,4,76.727267796007,75.2919918180032,59,57,0.0187062047070367
"Chrm3",TRUE,3,174.74359578995,174.567620684944,79,77,0.00100704752131442
"Ckmt2",TRUE,4,209.33672833872,202.191652371822,88,86,0.0341319749458249
"Clic4",TRUE,4,214.822249163725,214.609300690432,95,93,0.000991277552125469
"Corin",TRUE,4,141.633288126942,132.296934369008,73,71,0.0659192050216715
"Cpeb3",TRUE,3,159.411564766767,155.938541856413,85,83,0.021786517906873
"Cped1",TRUE,3,222.175388722376,217.1156348285,142,140,0.0227736920951154
"Cyyr1",TRUE,4,123.575153551616,122.453015616243,63,61,0.00908061129703519
"D830005E20Rik",TRUE,3,245.731697713213,241.789949901808,114,112,0.0160408602068332
"Dcn",TRUE,4,96.3643098315999,94.6368147187022,51,49,0.0179267107907131
"Dennd5b",TRUE,4,165.380136978018,164.51432110656,67,65,0.00523530749991874
"Dip2c",TRUE,4,151.373464906841,146.113047138627,79,77,0.0347512542667332
"Dlc1",TRUE,3,169.932930742127,167.340714550699,108,106,0.0152543487604596
"Dock4",TRUE,4,152.880399113782,142.500052164226,79,77,0.0678984814909523
"Dock9",TRUE,4,146.413509753782,145.482423881107,95,93,0.00635928934591734
"Dst",TRUE,3,114.966927945189,112.677365104456,99,97,0.0199149693016467
"Ebf1",TRUE,3,348.568434617881,343.797418193428,146,144,0.0136874597657791
"Efna5",TRUE,4,221.983760261184,214.780722775625,88,86,0.0324484884708847
"Ehbp1",TRUE,3,90.4818592556484,89.8082798738993,57,55,0.00744435831989287
"Elmo1",TRUE,4,122.194463842444,116.99980007351,75,73,0.0425114494191117
"Emcn",TRUE,4,342.722872709063,342.203220181151,112,110,0.00151624700097996
"Esrrg",TRUE,3,138.284178969018,137.290649054503,70,68,0.00718469691849022
"Ext1",TRUE,4,282.964606770916,268.525015761645,126,124,0.0510296717813952
"Fbxl17",TRUE,3,129.476524232351,128.598419146464,80,78,0.00678196368873196
"Fhl2",TRUE,4,719.13924603071,716.609914219489,131,129,0.0035171655909223
"Fhod3",TRUE,4,270.526032070783,266.962746817435,120,118,0.0131716908205546
"Filip1",TRUE,3,116.245805064499,116.029983236919,66,64,0.00185659884638001
"Flt1",TRUE,3,216.761027214135,216.298682239454,107,105,0.00213297095249976
"Fmnl2",TRUE,4,183.411764834295,183.308944530326,77,75,0.000560598193148243
"Fry",TRUE,3,196.994582008922,193.243962279776,108,106,0.0190392024536764
"Gab2",TRUE,3,157.225997885836,156.794303041768,86,84,0.00274569632168609
