"","AR","N","log2FC","llr_var","pval_var"
"Sesn1",0.583700980392157,68,0.364996816779248,5678.11732050855,1
"Sestd1",0.770833333333333,24,1.14974711950468,-371.943753994982,8.5602140013255e-164
"Setbp1",0.482937464095359,225,-0.0710081119630283,6300.24643595829,1
"Setd2",0.459810126582278,79,-0.192645077942396,5306.05848511173,1
"Setd3",0.546,25,-0.321928094887362,10726.7654905341,1
"Setd5",0.475115580212668,103,-0.116058129463577,5242.44755479467,1
"Setd7",0.596491228070175,19,0.278301162487104,137.506187606904,1
"Setdb1",0.696969696969697,11,0.685891409571937,-4807.56565147329,0
"Setx",0.391891891891892,37,-0.793549122532574,261.146292601901,1
"Sf1",0.406140350877193,19,-0.0250909809628306,655.644863734438,1
"Sf3b1",0.51762286732875,85,0.117237675284373,5416.25604904579,1
"Sfi1",0.622222222222222,15,0.131244533278252,-33.1841283313988,3.74078059633714e-16
"Sfmbt1",0.383333333333333,30,-0.526068811667588,-292.841906343713,2.17643688636231e-129
"Sfpq",0.53125,24,0.0641303374197153,5682.4345074585,1
"Sfswap",0.534848484848485,22,0.522421034652443,10725.9846096614,1
"Sgce",0.491228070175439,19,-0.106915203916512,-42.8965390865187,1.99784260240382e-20
"Sgcg",0.621895424836601,34,0.886789389552009,5714.10044048499,1
"Sgip1",0.418518518518519,27,0.135351852894886,435.356647571109,1
"Sgk3",0.573285714285714,50,0.423211430724544,5198.44545089535,1
"Sgms1",0.548611111111111,24,0.321928094887363,5492.60661845642,1
"Sgms2",0.673076923076923,13,0.544320516223811,-4550.28121716541,0
"Sh3bgr",0.659090909090909,11,0.807354922057604,-5232.80371818835,0
"Sh3bp4",0.803030303030303,11,1.0703893278914,-4803.72886628491,0
"Sh3bp5",0.635833333333333,20,0.328054197684204,81.6498963871036,1
"Sh3d19",0.487292358803987,43,0.111645355828909,5372.31904331208,1
"Sh3gl1",0.477272727272727,11,0.174029399775049,-5186.82741029582,0
"Sh3glb1",0.470098039215686,34,-0.0506260730699677,5800.44176395306,1
"Sh3pxd2a",0.5,42,0.122856747785534,5361.20864966349,1
"Sh3pxd2b",0.329365079365079,21,-0.614709844115208,-804.619405220117,0
"Sh3rf1",0.45273631840796,67,-0.194087052116302,5274.26753299042,1
"Shb",0.605238095238095,40,0.153805336079035,8690.58491041553,1
"She",0.375,12,-0.403355694231208,-6144.88334915463,0
"Shld1",0.547060679644949,89,0.306977753421391,6032.15299967938,1
"Shoc2",0.458333333333333,50,0.0147970019280803,5705.27482509599,1
"Shprh",0.52037037037037,45,0.0755510330071769,7880.10581832065,1
"Shroom3",0.575171974144577,73,0.375291320486087,5701.48085929772,1
"Siah1a",0.466666666666667,15,0.0641303374197157,-63.1307797794943,2.69513878595308e-29
"Sik1",0.439189189189189,37,-0.488747185461853,5570.07568304257,1
"Sik2",0.622012578616352,53,0.574694165267329,5332.14307700982,1
