"","AR","N","log2FC","llr_disp","pval_disp","padj_disp"
"2210408F21Rik",0.46420581655481,149,-0.271302021817394,0.601251796197232,1,1
"2210408I21Rik",0.621527777777778,48,0.825970600224951,1.12273491035278,1,1
"2610307P16Rik",0.461805555555556,144,-0.237039197300849,0.782160508314632,1,1
"4632427E13Rik",0.507936507936508,147,-0.0531113364595628,0.183761578182612,1,1
"4833422C13Rik",0.675287356321839,203,0.962329582033945,2.99581188211391,1,1
"4930523C07Rik",0.339285714285714,84,-0.866733469136535,0.118190839915925,1,1
"4933431K23Rik",0.47948717948718,65,-0.33014860169233,0.391489765904296,1,1
"5031425E22Rik",0.510224948875256,163,0.153623189113212,0.660468804686275,1,1
"9330188P03Rik",0.575757575757576,55,0.37851162325373,0.238704401310535,1,1
"9530026P05Rik",0.465829877193514,770,-0.0652914602517191,18.541287602383,0.95,1
"9630014M24Rik",0.391071428571429,112,-0.551409941010129,0.413463286564848,1,1
"A830082K12Rik",0.509345794392523,107,0.022026306329999,0.0348004033032936,1,1
"AW554918",0.477011494252874,203,-0.0817940911636477,0.940653207006335,1,1
"Aak1",0.536507936507936,105,0.246639967583125,0.166219381520349,1,1
"Abca6",0.587730061349693,163,0.697730430883106,0.845734296733411,1,1
"Abca8a",0.759190031152648,321,1.72747414518891,-42.6203893044929,0,0
"Abca8b",0.775537634408602,124,1.78958022032963,0.11103075684899,1,1
"Abca9",0.558333333333333,100,0.245112497836531,0.0976266700028958,1,1
"Abcc9",0.422356338161507,503,-0.492092925943873,-74.6372428978691,0,0
"Abcg2",0.48780487804878,82,-0.120294233717712,0.07870503615014,1,1
"Abhd17b",0.304878048780488,82,-1.2081081953302,0.0787292149968124,1,1
"Abi1",0.628109452736318,268,0.9724141683281,20.4920944084226,1,1
"Abi2",0.482758620689655,174,-0.103093492964104,2.04155598002609,1,1
"Ablim1",0.378981937602627,116,-0.788495894806288,0.511150198115047,1,1
"Abr",0.52,100,-0.0692626624371138,0.177734973631615,1,1
"Acaca",0.518115942028985,92,0.321928094887362,0.0678034650534869,1,1
"Acap2",0.459643605870021,159,-0.117836490293858,0.805064767762417,1,1
"Acbd6",0.568181818181818,66,0.243925582886089,0.0993965496252969,0.99,1
"Acer2",0.485466034755134,211,-0.1760303640915,1.84911497900026,1,1
"Acer3",0.676470588235294,68,1.14684138832927,0.244057602106622,1,1
"Actr2",0.559895833333333,128,0.303780748177103,0.229672277652412,1,1
