"","AR","N","log2FC","llr_var","pval_var","padj_var"
"1700025G04Rik",0.481997677119628,41,-0.118644496498619,-8.90864885388122,2.4316256501256e-05,0.000131819706296283
"2010001K21Rik",0.557142857142857,35,0.443606651475615,-10.7223695587299,3.64173824708893e-06,2.47999364925725e-05
"2610035D17Rik",0.6875,24,0.893084796083488,-0.154367046610464,0.578458037114793,1
"2610307P16Rik",0.40968253968254,75,-0.63035440353517,4.30400636574434,1,1
"4732440D04Rik",0.28953488372093,43,-0.938599455335857,-3.30396039163764,0.0101526136467976,0.0299847800894667
"5031425E22Rik",0.607407407407407,45,0.602664502454615,8.85034706358062,1,1
"9530026P05Rik",0.600710683349572,108,0.611273777837003,1.38071799050783,1,1
"Aak1",0.475,36,-0.283792966000591,-2.35529891680233,0.0299772251087763,0.0807229852602343
"Abca8a",0.857563025210084,17,1.54748779530249,-2.07944154180586,0.0414167064812047,0.107997994115547
"Abcb1b",0.962962962962963,27,6.95419631038687,0,1,1
"Abcc5",0.5,36,0.176877762084079,0.515393010054538,1,1
"Abi1",0.907277046385957,101,3.60962455495543,0,1,1
"Abi3bp",0.373958333333333,32,-0.616671360448494,-10.0831246630524,7.09945713018243e-06,4.49996359636179e-05
"Ablim1",0.560306637806638,60,0.202816882999687,9.39434320373105,1,1
"Ablim3",0.429365079365079,42,-0.736965594166206,-5.34716474712621,0.00107464414925422,0.00397088241697525
"Acap2",0.494047619047619,28,0.144389909335175,0.0447119195497478,1,1
"Ackr3",0.505952380952381,28,0.184424571137427,-2.50983827923815,0.0250608497954813,0.0681522779916718
"Acss3",0.42816091954023,29,-0.214124805352848,-14.1848403360409,1.00222712480317e-07,1.05876301389463e-06
"Adamts9",0.353333333333333,25,-0.943416471633633,-0.0872792459222751,0.676091905436787,1
"Adamtsl1",0.522203101776272,82,0.189661219503575,1.38620796621493,1,1
"Adcy9",0.643790849673203,51,0.800691191776594,2.10707259390849,1,1
"Adgrd1",0.373626373626374,52,-0.521952703195356,-10.215000718734,6.18525111607839e-06,3.98175540597546e-05
"Adgrg6",0.633838383838384,33,0.514573172829758,-9.58728542595166,1.19291991604671e-05,6.97139014767721e-05
"Adgrl3",0.359583333333333,40,-0.954196310386875,-4.07740454871128,0.00429471206567144,0.013877814674954
"Adk",0.411582068724926,91,-0.437405312307298,7.87294360453551,1,1
"Aebp1",0.668713450292398,57,0.74416109557041,0.481250212438908,1,1
"Aebp2",0.588141025641026,52,0.499571009490511,-1.11777351908165,0.134868884674248,0.327504134308201
"Aff1",0.482748538011696,57,-0.0317088597273383,1.90672725053581,1,1
"Agap1",0.435111111111111,75,-0.0797271924707341,4.58787424958663,1,1
"Agfg1",0.400709219858156,47,-0.389946518316013,7.48156216918269,1,1
"Ago3",0.573529411764706,34,0.506959988719883,-0.110577638597256,0.638161061541695,1
"Ahnak",0.40770782889427,59,-0.605721060887953,4.97334817495332,1,1
"Airn",0.172367538564722,71,-1.94251450533924,-3.90470640739437,0.00519747897081634,0.016535608772018
"Akap13",0.461335403726708,46,-0.249978253008347,-3.42908241926625,0.00882371265849162,0.0268292960538638
"Akt3",0.518489583333333,64,-0.146841388329271,6.4316258447428,1,1
"Aldh1a1",0.654792107117689,43,0.900464326449085,0.0747574817240988,1,1
"Aldh1a2",0.720394736842105,38,1.39231742277876,-2.23216908100156,0.0346094949730581,0.0922919865948215
"Ambra1",0.565705128205128,52,0.228268987673117,10.9424237542516,1,1
"Anapc1",0.588141025641026,52,0.438121112391885,-3.86760848820501,0.00541540556523248,0.0171626699451983
"Ank2",0.642089093701997,31,0.605721060887954,-14.6285312174073,6.33847791643244e-08,7.15466548375388e-07
"Ankhd1",0.518707482993197,49,0.192645077942396,-23.6676106200628,5.98274899572835e-12,2.89987363087068e-10
"Ankib1",0.419354838709677,31,-0.20163386116965,0.18206195450643,1,1
"Ankrd11",0.591129032258065,62,0.321928094887362,19.2368958037901,1,1
"Ankrd12",0.685849056603774,53,1.10236171762968,2.43338026639916,1,1
"Ankrd17",0.557598039215686,68,0.31034012061215,-8.57531694622546,3.45294162463531e-05,0.000181224452146465
"Ankrd44",0.481707317073171,41,-0.186413124230881,-0.316664086906009,0.4261371395674,0.949018927036588
"Ano1",0.382886904761905,56,-0.289506617194985,0.613266919473716,1,1
"Ano6",0.555230288836846,61,0.129283016944966,11.1397372419463,1,1
"Anxa2",0.621376811594203,46,0.703606997219775,1.46139339223199,1,1
"Anxa3",0.689716312056738,47,1.29278174922785,1.33802083726417,1,1
"Aopep",0.563636363636364,44,0.263034405833794,-6.41493162512379,0.000341130686631366,0.00139846609842908
"Ap2a2",0.603448275862069,29,0.770518153877233,-6.92138942567912,0.000198759067088911,0.000857473671629646
"Ap3b1",0.595238095238095,49,0.716207033999409,-17.8415991604086,2.32157662210437e-09,4.34767985594091e-08
"Ap4e1",0.839015151515151,44,2.56293619439116,-4.637730840682,0.00232244141628774,0.00807464863721982
"Apbb2",0.589015151515151,44,0.791413378188583,-15.1213235851346,3.81233772575676e-08,4.61965630297584e-07
"Apc",0.301418439716312,47,-1.03242147769238,8.77027902397182,1,1
"Aplp2",0.446846846846847,37,-0.652076696579693,-6.13683138559685,0.000459395721692183,0.0018199138205498
"App",0.382244174265451,94,-0.778973120687782,10.3033775782254,1,1
"Arb2a",0.433587301587302,75,-0.495527417139212,15.4536506134501,1,1
"Arf4",0.416666666666667,42,0.0524674198941355,-5.02749186152588,0.0015193635983579,0.00553962657100403
"Arfgef1",0.560493827160494,54,0.228268987673117,-11.469840901873,1.67165084268527e-06,1.25221844942969e-05
"Arhgap10",0.635802469135803,54,0.753360032416875,3.80186839885796,1,1
"Arhgap18",0.577210884353741,84,0.509861045480437,0.0840117129153128,1,1
"Arhgap21",0.554166666666667,40,0.383328639551506,1.29037236454191,1,1
"Arhgap24",0.691305916305916,22,0.497499659470817,-20.7907299868701,1.13060387186531e-10,3.32720568006077e-09
"Arhgap26",0.559349593495935,41,0.234465253637023,-26.5715291549268,3.10119439680411e-13,2.83931575885176e-11
"Arhgap28",0.597798742138365,53,0.533432200081074,7.02647413973605,1,1
"Arhgap5",0.358333333333333,40,-0.547487795302493,-6.102628861295,0.00047655018425283,0.00187883900394417
"Arhgef12",0.754878048780488,82,2.32192809488736,1.25228826512928,1,1
"Arid1b",0.475,68,-0.169925001442312,2.19944957915617,1,1
"Arid2",0.521428571428571,35,0.222392421336448,-10.0077931548488,7.68135012988082e-06,4.78766388388685e-05
"Arid4b",0.616319444444444,48,0.746243407754217,0.505022609467503,1,1
"Arih1",0.481137461572244,69,-0.362570079384708,12.0895467485942,1,1
"Arl15",0.531454028152141,53,-0.255257055242075,3.43321934704701,1,1
"Armh3",0.504901960784314,34,-0.222392421336448,-3.02160483953188,0.0139598816578258,0.039529011979548
"Arnt",0.361111111111111,36,-0.830074998557688,0.212998728008721,1,1
"Asap1",0.415027322404372,61,-0.431716240425474,-2.64078796973189,0.021552231907222,0.0588047652038111
"Ascc3",0.380952380952381,56,-0.623436648535792,0.209642167182096,1,1
"Ash1l",0.506730769230769,52,0.0655883416275769,12.0642068768915,1,1
"Asph",0.526041666666667,32,0.283792966000591,-2.02385051153409,0.0442315429178713,0.114253264464972
"Ate1",0.447368421052632,38,-0.231325546106456,1.18012653260344,1,1
"Atg10",0.547619047619048,35,0.0565835283663674,0.519868375638893,1,1
"Atp10d",0.501796157059315,57,-0.268488835925902,5.24733452512827,1,1
"Atp2a2",0.549242424242424,44,0.400537929583729,-3.26969872733862,0.0105511079941406,0.0309399038689389
"Atp8a1",0.815972222222222,24,1.5405683813627,1.20757760268955,1,1
"Atrnl1",0.476851851851852,36,0.263034405833794,-15.4595352158825,2.69015302190199e-08,3.51854934928134e-07
"Atxn1",0.536190476190476,70,0.165059246270496,-3.77352298003746,0.0060108533306657,0.0189043631468265
"Atxn7",0.593333333333333,45,0.169925001442312,-1.34813672022305,0.10058309796663,0.248145127917674
"B3galt1",0.399232804232804,45,0.0874628412503393,-7.26581479063821,0.000137825983116884,0.000618866746329575
"B4galt1",0.533333333333333,66,0.149377624038227,30.429032372033,1,1
"Babam2",0.624489795918367,49,0.788495894806288,-25.4239961436592,9.98033114226615e-13,6.32599450863639e-11
