"","bb_mu","AR","N","bb_theta","thetaCorrected","theta_common","log2FC","llr_var","pval_var","padj_var"
"1700025G04Rik",0.4797,0.481997677119628,41,1e-04,0.111042118106256,0.169540328387622,-0.118644496498619,-0.125208737573281,0.616781273682342,1
"2010001K21Rik",0.5631,0.557142857142857,35,0.1594,0.164746953464985,0.159171513592187,0.443606651475615,-1.12041848316733,0.134408210072963,1
"2610035D17Rik",0.6834,0.6875,24,4.747,1.93451513697444,0.201389452538957,0.893084796083488,-1.0347714518361,0.150266552254202,1
"2610307P16Rik",0.4089,0.40968253968254,75,0.3197,0.231410038450007,0.168014265392644,-0.63035440353517,-0.155530838424525,0.577029427623873,1
"4732440D04Rik",0.3309,0.28953488372093,43,0.1907,0.182166149808824,0.16762243280801,-0.938599455335857,0.124686654748331,1,1
"5031425E22Rik",0.6036,0.607407407407407,45,0.1272,0.157101746656278,0.166170734393022,0.602664502454615,-0.0278361013563142,0.813471797509372,1
"9530026P05Rik",0.6069,0.600710683349572,108,0.1282,0.150783649646752,0.15594089422714,0.611273777837003,-0.0428114828131072,0.769817194992344,1
"Aak1",0.451,0.475,36,2e-04,0.104799828233068,0.159948270987973,-0.283792966000591,0.168107722390303,1,1
"Abca8a",0.7454,0.857563025210084,17,1e-04,0.104761853549524,0.159948270987973,1.54748779530249,-0.0625820627913534,0.723499698600419,1
"Abcb1b",0.9642,0.962962962962963,27,3.5755,1.469593855818,0.170769682452685,6.95419631038687,17.1456188934959,1,1
"Abcc5",0.5182,0.5,36,0.3682,0.246400988420415,0.162780442980781,0.176877762084079,-0.0905089334195459,0.670499957245411,1
"Abi1",0.9247,0.907277046385957,101,0,0.102418596500394,0.156427336388269,3.60962455495543,6.32177735521478,1,1
"Abi3bp",0.3974,0.373958333333333,32,0.5499,0.320864794188376,0.171125495657046,-0.616671360448494,-0.0899862528565407,0.671396869758418,1
"Ablim1",0.5446,0.560306637806638,60,0.125,0.158929091602949,0.170237699241571,0.202816882999687,0.122891469986151,1,1
"Ablim3",0.4087,0.429365079365079,42,0.6072,0.337236196016217,0.162896083382101,-0.736965594166206,0.410766209595081,1,1
"Acap2",0.5059,0.494047619047619,28,1.6679,0.765236655961779,0.201389452538957,0.144389909335175,-0.589588635521526,0.277523550464183,1
"Ackr3",0.5145,0.505952380952381,28,1.4522,0.661067028400859,0.167393708044245,0.184424571137427,0.504600849786783,1,1
"Acss3",0.4528,0.42816091954023,29,0.4753,0.284017741876225,0.158115764425621,-0.214124805352848,-0.378349223195151,0.384363714372463,1
"Adamts9",0.3519,0.353333333333333,25,1.461,0.697519547299709,0.217964855242422,-0.943416471633633,0.0612681369203933,1,1
"Adamtsl1",0.5215,0.522203101776272,82,0.3788,0.249565665959619,0.161465960475659,0.189661219503575,0.221367595735828,1,1
"Adcy9",0.6403,0.643790849673203,51,0.2778,0.219255670851453,0.173752494613786,0.800691191776594,-0.0200115603562594,0.841435381985062,1
"Adgrd1",0.3899,0.373626373626374,52,1.1073,0.533876518826131,0.173173403087111,-0.521952703195356,-0.303450017002135,0.435957395272648,1
"Adgrg6",0.6073,0.633838383838384,33,0.9881,0.479951726967245,0.159948270987973,0.514573172829758,-1.97301006741641,0.0469823593562135,1
"Adgrl3",0.3386,0.359583333333333,40,0.3152,0.233184164256009,0.173333946873678,-0.954196310386875,0.102421830719102,1,1
"Adk",0.4212,0.411582068724926,91,0.1661,0.170516627645128,0.164097729289992,-0.437405312307298,-0.000328051024112597,0.9795648292881,1
"Aebp1",0.6323,0.668713450292398,57,0.0738,0.139985570274825,0.171000627666416,0.74416109557041,-0.689385716928868,0.240310527707592,1
"Aebp2",0.5902,0.588141025641026,52,0.2911,0.220292732087305,0.16762243280801,0.499571009490511,0.0313646105088949,1,1
"Aff1",0.4945,0.482748538011696,57,1e-04,0.113780879866443,0.173723330516014,-0.0317088597273383,-0.353641156996723,0.400347496769645,1
"Agap1",0.4678,0.435111111111111,75,0.1653,0.173157629850151,0.16859541999113,-0.0797271924707341,-0.0301528486621407,0.80601342425772,1
"Agfg1",0.4328,0.400709219858156,47,0,0.108290931838225,0.165396349894249,-0.389946518316013,-0.0494165641841278,0.753234444529819,1
"Ago3",0.5741,0.573529411764706,34,4.4155,1.78843684979011,0.170549215246099,0.506959988719883,0.0107542423742686,1,1
"Ahnak",0.3976,0.40770782889427,59,0.166,0.174447422135111,0.170159362741026,-0.605721060887953,0.0409403192506801,1,1
"Airn",0.1877,0.172367538564722,71,0.5747,0.330475635398315,0.17142045379836,-1.94251450533924,-3.43068454502071,0.00880790372489656,0.722698416586461
"Akap13",0.4554,0.461335403726708,46,0.2215,0.197374254870389,0.172986278605374,-0.249978253008347,-0.148121863517055,0.586246905988645,1
"Akt3",0.4964,0.518489583333333,64,0.4572,0.285026454934032,0.170154405502579,-0.146841388329271,0.147946002609601,1,1
"Aldh1a1",0.6626,0.654792107117689,43,0.8533,0.437859430649496,0.173843303745331,0.900464326449085,-0.19877575879822,0.52835647184222,1
"Aldh1a2",0.7121,0.720394736842105,38,1.8778,0.816976849483532,0.158671974777847,1.39231742277876,-0.013528280248515,0.869346374520891,1
"Ambra1",0.5394,0.565705128205128,52,1e-04,0.112079984061794,0.171125495657046,0.228268987673117,-0.147330443489231,0.587249089445311,1
"Anapc1",0.5762,0.588141025641026,52,0.057,0.132649713042965,0.169540328387622,0.438121112391885,0.00589430963903936,1,1
"Ank2",0.6187,0.642089093701997,31,0.485,0.288065457078468,0.158671974777847,0.605721060887954,0.0211182302420667,1,1
"Ankhd1",0.5282,0.518707482993197,49,0.123,0.158429887069822,0.170635247517974,0.192645077942396,-0.616789084227534,0.266712296417014,1
"Ankib1",0.4307,0.419354838709677,31,2.0935,0.914936463952307,0.183182959276489,-0.20163386116965,-0.397620475749925,0.372520066714362,1
"Ankrd11",0.5652,0.591129032258065,62,0.1679,0.176666072822264,0.172445981890538,0.321928094887362,-0.62307408500336,0.264289433103842,1
"Ankrd12",0.6853,0.685849056603774,53,0.3336,0.238643798122927,0.171000627666416,1.10236171762968,-0.87132933708768,0.186802307451523,1
"Ankrd17",0.5554,0.557598039215686,68,0.4086,0.266720902005675,0.170383724330001,0.31034012061215,-0.444721602904721,0.34562823843967,1
"Ankrd44",0.475,0.481707317073171,41,0.8607,0.432406494447228,0.161222852519066,-0.186413124230881,-1.4205088031203,0.0918860058241387,1
"Ano1",0.4296,0.382886904761905,56,0.1839,0.182616309366498,0.172253976505764,-0.289506617194985,-0.108474452194535,0.64137459912745,1
"Ano6",0.5315,0.555230288836846,61,0.1468,0.168122288327331,0.171634775038611,0.129283016944966,-0.00387476064050674,0.929851746982276,1
"Anxa2",0.6227,0.621376811594203,46,0.2713,0.216695174798504,0.173611763642249,0.703606997219775,-0.643142627223988,0.256733661183586,1
"Anxa3",0.6993,0.689716312056738,47,0.6695,0.363524560906039,0.166913179357157,1.29278174922785,-0.0845743473022296,0.680869500473479,1
"Aopep",0.5498,0.563636363636364,44,0.6133,0.345236282185975,0.171576881658712,0.263034405833794,0.0440740272418196,1,1
"Ap2a2",0.6122,0.603448275862069,29,1.1808,0.560069761182518,0.170549215246099,0.770518153877233,0.274919656115546,1,1
"Ap3b1",0.6113,0.595238095238095,49,0.2331,0.199893925799729,0.170106656004785,0.716207033999409,0.0139391226576109,1,1
"Ap4e1",0.8543,0.839015151515151,44,0.0452,0.129206566340275,0.171125495657046,2.56293619439116,-1.29108591558114,0.108073287564499,1
"Apbb2",0.6042,0.589015151515151,44,0.7738,0.404038432388097,0.168297365734086,0.791413378188583,-1.90283085358541,0.051079589276439,1
"Apc",0.3286,0.301418439716312,47,0,0.108290931838225,0.165396349894249,-1.03242147769238,-0.126817396304716,0.614527257425835,1
"Aplp2",0.4223,0.446846846846847,37,0.5128,0.298258248205339,0.158115764425621,-0.652076696579693,-0.435233332595523,0.350826148395938,1
"App",0.3686,0.382244174265451,94,0.0247,0.116097888274287,0.162994174690927,-0.778973120687782,0.157155463027323,1,1
"Arb2a",0.4187,0.433587301587302,75,0.0733,0.140321930513353,0.171804361870728,-0.495527417139212,0.0512799696433035,1,1
"Arf4",0.4722,0.416666666666667,42,0.3527,0.237379804775009,0.15799208849303,0.0524674198941355,-0.274255009398139,0.458927139498756,1
"Arfgef1",0.5395,0.560493827160494,54,1e-04,0.112079984061794,0.171125495657046,0.228268987673117,-0.0616055147058745,0.725577630350074,1
