"","AR","N","log2FC","llr_disp","pval_disp","padj_disp"
"1700025G04Rik",0.649470899470899,36,0.700439718141092,19.0610192070589,1,1
"5031425E22Rik",0.613333333333333,25,1.22239242133645,7.34047640481569,1,1
"9530026P05Rik",0.530148423005566,28,0,-1.39006117258204,0,0
"AW554918",0.546875,32,0.473931188332412,7.57309967773432,1,1
"Abca1",0.401515151515151,33,-0.343954401217362,-2.32123367502124,0,0
"Abca8a",0.688746438746439,21,1.5405683813627,0.157775647005657,0.92,1
"Abhd17b",0.568181818181818,33,0.695145418471579,-0.370728068564631,0,0
"Abi1",0.519503546099291,47,0.292781749227846,0.941680355403847,1,1
"Abi3bp",0.532490014693405,59,0.13897641314881,1.55671053462432,0.64,1
"Ablim1",0.385507246376812,23,-0.561878887608115,-0.636023408126078,0,0
"Acyp2",0.421320346320346,22,-0.520832163301441,-2.08677592105848,0,0
"Adam12",0.736111111111111,24,1.04730571477836,0.0990573538672166,1,1
"Adamtsl1",0.576798941798942,45,0,0.734410003921603,0.21,0.511703056768559
"Adgrf5",0.480392156862745,34,-0.273018494406416,-0.610072781333812,0,0
"Agap1",0.475609756097561,41,0.215728691055437,1.30318664711906,1,1
"Agfg1",0.523529411764706,34,0.308122295362332,13.6052537813034,1,1
"Ago3",0.41260162601626,41,-0.604071323668861,19.292336266838,1,1
"Ahnak",0.479166666666667,40,-0.289506617194985,-0.521970881209739,0,0
"Airn",0.867149758454106,46,2.42449782852791,-1.22866682613098,0.04,0.0996428571428571
"Akap13",0.487172011661808,49,0,2.03589213215719,1,1
"Akt3",0.387619047619048,40,-0.660513533728333,-0.0288513175689289,0,0
"Ambra1",0.5,33,-0.263034405833793,7.681376079814,1,1
"Ank2",0.516666666666667,20,-0.263034405833793,-1.81355487587848,0,0
"Ankrd11",0.578828828828829,37,0.459431618637298,-1.15582072750986,0,0
"Ankrd17",0.472101449275362,46,-0.162271428898877,1.2580658244042,1,1
"Ano6",0.435023041474654,31,0.041820175694627,-1.31758132347777,0,0
"Anxa2",0.589080459770115,29,0.476438043942987,-1.2910460203511,0,0
"Aopep",0.385206290308331,49,-0.769387071858584,0.494105901968517,0.99,1
"Ap3b1",0.520833333333333,32,0.432959407276106,8.11114841148684,1,1
"Apaf1",0.560606060606061,33,0.415037499278844,16.5961073282806,1,1
"Apba1",0.458333333333333,24,0.15200309344505,-0.987898049131694,0,0
"Apbb2",0.447619047619048,28,0.241008099503795,-0.804082289271868,0,0
"Apc",0.382352941176471,34,-0.506959988719883,10.6168038559376,1,1
"App",0.500162337662338,66,0.195015982405143,2.28671921110032,0.98,1
"Arb2a",0.457801418439716,47,0.0317088597273381,6.94678403118232,0.96,1
"Arhgap21",0.470238095238095,28,-0.275634442613427,12.5186240727215,1,1
"Arhgap24",0.461111111111111,21,-0.283792966000591,-1.67013751725841,0,0
"Arhgap26",0.436527293844367,41,-0.296981737757131,-0.77274170799074,0,0
"Arhgap29",0.55703211517165,43,0.192645077942396,-0.912021980893222,0,0
"Arhgap32",0.546,25,0.378511623253729,-2.10151176188496,0,0
"Arhgap42",0.504166666666667,20,0.247927513443586,-2.2000263891647,0,0
"Arhgef12",0.567460317460317,42,0.490986352512142,0.103719431790388,1,1
