"","AR","N","log2FC","llr_disp","pval_disp","padj_disp"
"Mrpl24",0.106333333333333,3000,-3.09218362489542,74.6743204847322,0.226,0.721518987341772
"1810062O18Rik",0.203333333333334,3000,-1.99094149722212,-0.0700717598890606,0.62,0.887943262411348
"Pfdn1",0.310666666666667,3000,-1.14256623647855,-0.152982702897134,0.248,0.728307254623044
"Tmem234",0.383666666666667,3000,-0.67124525968935,-0.10227339166363,0.208,0.7003367003367
"Cfdp1",0.627833333333334,3000,0.757385809128647,0.267958498889357,0.676,0.912608405603736
"Ces1d",0.609922222222222,3000,0.676193104446584,358.665288912766,1,1
"B3gntl1",0.753333333333335,3000,1.61800940165553,-0.0766087498016077,0.548,0.860282574568289
"Tef",0.793261111111111,3000,1.8929140528392,-53.6786527009526,0,0
"Dnajb9",0.897,3000,3.12274688257275,83.6804448553297,0.586,0.873323397913562
"Usp28",0.0971710678210678,3000,-3.20382997031002,-58.4564946397782,0,0
"Pan2",0.210333333333333,3000,-1.95102262121734,-0.107699950187907,0.646,0.896599583622484
"Cdc5l",0.284,3000,-1.31308854825568,-0.124746138677665,0.244,0.728307254623044
"Ppp4r1",0.401833333333332,3000,-0.592248854799648,0.134230932750143,0.532,0.860282574568289
"Marchf7",0.464666666666667,3000,-0.192875374860574,-0.108216787110905,0.15,0.641025641025641
"Tbc1d22bos",0.592333333333334,3000,0.509769522306706,-0.134609256401973,0.072,0.48
"Gm56730",0.690888888888889,3000,1.12898644072008,88.693130467459,1,1
"Bcas2",0.795666666666667,3000,1.9605160968837,-0.0682387472572827,0.284,0.747081712062257
"Pex26",0.929333333333334,3000,3.69268695230702,111.528320823605,0.758,0.9475
"Galnt7",0.102666666666667,3000,-3.15226983931636,102.002954233249,0.256,0.728307254623044
"Klhl33",0.207666666666667,3000,-1.96886738274511,-1.16041242535493,0.11,0.591397849462366
"Them4",0.291666666666666,3000,-1.29584103504297,-0.0895167854430383,0.644,0.895066018068103
"Macrod1",0.393455555555556,3000,-0.643756632915389,73.137793017549,1,1
"Plekhg1",0.495,3000,-0.0313365513276237,-0.103839910078023,0.43,0.83495145631068
"Daglb",0.605333333333333,3000,0.613761258180984,-0.0906664421247569,0.31,0.758873929008568
"Leprotl1",0.710333333333333,3000,1.30134376273127,-0.092277558939486,0.528,0.860282574568289
"Gm35330",0.800519067628278,3000,1.94587086342164,-20.2787930860627,0,0
"Aldh6a1",0.896333333333333,3000,3.12245098346254,227.219098151671,0.46,0.844327176781003
"Mthfsl",0.139666666666668,3000,-2.60177486917198,97.893272372891,0.868,1
"Ddit3",0.189666666666666,3000,-2.06129941007403,0.663925163750037,0.878,1
"Rexo4",0.355333333333333,3000,-0.843315063046446,-0.0937666340805663,0.102,0.579545454545454
"Rmnd5a",0.422166666666667,3000,-0.444525675301501,0.25293150936659,0.762,0.94835096453018
"Hdgf",0.505333333333334,3000,0.0456615507701742,-0.0949301962969002,0.644,0.895066018068103
"Zw10",0.598333333333333,3000,0.56731463490173,-0.0960958505270355,0.254,0.728307254623044
"Rnf157",0.705333333333333,3000,1.25474739240021,-0.102060062257578,0.426,0.833659491193738
"Dis3l",0.800333333333333,3000,2.01465779912742,0.193205364975483,0.382,0.808421052631579
"Arhgef18",0.851333333333334,3000,2.52739721318735,127.31653642149,0.382,0.808421052631579
"Rimoc1",0.113,3000,-3.02031665694287,136.378934301334,0.142,0.635761589403974
"Zmym5",0.184999999999999,3000,-2.17595266103226,0.620726636851941,0.566,0.869565217391304
"Rhbdl3",0.324666666666667,3000,-1.05519687119333,62.0605881888723,1,1
"Mto1",0.401666666666666,3000,-0.573802483432788,-0.109321621853724,0.338,0.783314020857474
"Fbxw4",0.468333333333333,3000,-0.196837403025152,-0.588548283438286,0.202,0.697754749568221
"Gm10138",0.614,3000,0.688187770725988,-0.512080433466281,0.236,0.72782874617737
"Atp6v1d",0.765,3000,1.70281085182079,-0.0787684709150653,0.416,0.824578790882061
"Atf1",0.802666666666666,3000,1.97079561883167,-0.252753862805093,0.058,0.424908424908425
"Dnajc13",0.89,3000,3.01878714707488,192.598658629268,0.52,0.860215053763441
"Maf",0.0969999999999997,3000,-3.19802121639804,152.80823029516,0.756,0.946775203506575
"Fam20b",0.195,3000,-2.0122556548429,0.218172047444114,0.91,1
"Msrb2",0.232666666666669,3000,-1.7364084614924,-0.077950237940513,0.562,0.868624420401855
"Kdm5a",0.411333333333334,3000,-0.506769935361569,-0.796033858452347,0.096,0.563049853372434
"Fkbp9",0.486833333333333,3000,-0.103785146552272,0.38101804309008,0.954,1
"Rapgef4",0.746,3000,1.56090003269908,-2.79852447484018,0.018,0.170616113744076
"Nolc1",0.701333333333333,3000,1.24592598363592,-0.0923575968342902,0.488,0.845360824742268
"Tpd52",0.795666666666667,3000,1.97760547806316,-0.0364123300928441,0.834,0.987566607460036
"Macrod1_rep1",0.899377777777778,3000,3.22645130952386,248.660265390817,0,0
"Gm15943",0.0964999999999999,3000,-3.2726139815646,264.926375855493,0.214,0.705107084019769
"B230369F24Rik",0.204666666666667,3000,-1.98328025664149,-0.103601872115178,0.622,0.887943262411348
"Galnt7_rep1",0.418333333333333,3000,-0.486443167501744,0.667811426529624,0.974,1
"Usp20",0.409666666666667,3000,-0.502322416740231,-0.109112751764997,0.164,0.659959758551308
"Ufl1",0.519833333333333,3000,0.0863577879637588,0.282353307332869,0.636,0.891380518570428
"Marchf7_rep1",0.589666666666667,3000,0.539181523740227,-0.102253090817385,0.556,0.866718628215121
"Atp1a1",0.731582602752997,3000,1.4518374174818,10.9807420173038,1,1
"Ltbp1",0.811166666666667,3000,2.08214195265745,0.0103653831617976,0.39,0.810810810810811
"Frmd5",0.909,3000,3.29333567322808,324.52255594878,0.688,0.915949702183984
"Galc",0.0653333333333321,3000,-3.86609871293024,92.6233454724954,0.296,0.755555555555556
"Tsc1",0.431666666666663,3000,-0.407301850499246,-0.112928312939403,0.52,0.860215053763441
"Btbd10",0.312333333333333,3000,-1.16359539850563,-0.0933950340026968,0.594,0.877400295420975
"Slc25a42",0.399,3000,-0.587669246432381,-0.161062761639414,0.356,0.803611738148984
"Atp1b3",0.517666666666666,3000,0.113569142758931,-0.250727321867089,0.352,0.800910125142207
"Rexo4_rep1",0.656666666666667,3000,0.901052286252552,-0.0972374387208674,0.022,0.205607476635514
"Plekha7",0.753166666666667,3000,1.59567752640678,0.357350576879071,0.61,0.886627906976744
"Actr1a",0.872833333333334,3000,2.79946323719882,110.369358111585,0.096,0.563049853372434
