"gene","phi_hat","phi_trend","df","statistic","p_over","p_under","p_two","padj_over","padj_two"
"2210408F21Rik",1.65266922588411,1.61796634348803,147,150.152923256257,0.412387275793049,0.587612724206951,0.824774551586099,0.577378931937784,0.999942845516088
"2210408I21Rik",1.50634920807268,1.5068626361705,46,45.9843265789908,0.472915202545,0.527084797454999,0.945830405090001,0.577378931937784,0.999942845516088
"2610307P16Rik",1.54296761688863,1.53017194785891,142,143.18743844753,0.456279508513839,0.543720491486161,0.912559017027678,0.577378931937784,0.999942845516088
"4632427E13Rik",1.48929288630293,1.48631101243676,145,145.290902581611,0.477581133184733,0.522418866815267,0.955162266369467,0.577378931937784,0.999942845516088
"4833422C13Rik",1.45060477032285,1.45453542369998,201,200.45682909063,0.497546368750035,0.502453631249965,0.99509273750007,0.577378931937784,0.999942845516088
"4930523C07Rik",1.41961414160267,1.43323709246696,82,81.2205881519929,0.503561059189561,0.496438940810439,0.992877881620879,0.577378931937784,0.999942845516088
"4933431K23Rik",1.55511258231987,1.53007689966819,63,64.0308292396273,0.440108858577186,0.559891141422814,0.880217717154372,0.577378931937784,0.999942845516088
"5031425E22Rik",1.46995151087813,1.47149796071296,161,160.830799341859,0.488937277830921,0.511062722169079,0.977874555661842,0.577378931937784,0.999942845516088
"9330188P03Rik",1.60978787255992,1.56497351907721,53,54.5177002713658,0.416566276990824,0.583433723009176,0.833132553981648,0.577378931937784,0.999942845516088
"9530026P05Rik",1.77892422954961,1.77560046234853,768,769.437628151465,0.478599949462069,0.521400050537931,0.957199898924139,0.577378931937784,0.999942845516088
"9630014M24Rik",1.48883376083173,1.4821941754713,110,110.492752165494,0.468865778891573,0.531134221108427,0.937731557783145,0.577378931937784,0.999942845516088
"A830082K12Rik",1.69331044802601,1.63053155951813,105,109.042720458153,0.373971870900285,0.626028129099715,0.74794374180057,0.577378931937784,0.999942845516088
"AW554918",1.57868116484336,1.56155525903029,201,203.204409385144,0.443234117890834,0.556765882109166,0.886468235781669,0.577378931937784,0.999942845516088
"Aak1",1.52703050340338,1.50784558898128,103,104.310509643637,0.445379222898698,0.554620777101302,0.890758445797397,0.577378931937784,0.999942845516088
"Abca6",1.58315165701679,1.5626127811867,161,163.11617302025,0.438592222148288,0.561407777851712,0.877184444296577,0.577378931937784,0.999942845516088
"Abca8a",1.30633238844322,1.32763783547229,319,313.880804523129,0.57037629985846,0.42962370014154,0.859247400283079,0.59012311502522,0.999942845516088
"Abca8b",1.30659332981351,1.34112519939159,122,118.858691425352,0.563585564006441,0.436414435993559,0.872828871987118,0.584772991224728,0.999942845516088
"Abca9",1.48680903773359,1.47690308655987,98,98.6573100319572,0.462371134570996,0.537628865429004,0.924742269141993,0.577378931937784,0.999942845516088
"Abcc9",1.51880552616603,1.52415423880308,501,499.241841302581,0.513776115376793,0.486223884623207,0.972447769246413,0.577378931937784,0.999942845516088
"Abcg2",1.59182401495401,1.5532406753457,80,81.9872433278751,0.417438399244695,0.582561600755305,0.83487679848939,0.577378931937784,0.999942845516088
"Abhd17b",1.39938141231715,1.41912176523616,80,78.8871791891251,0.514195485056282,0.485804514943718,0.971609029887437,0.577378931937784,0.999942845516088
"Abi1",1.51645296640002,1.51565014684298,266,266.140896632786,0.486033822267104,0.513966177732896,0.972067644534209,0.577378931937784,0.999942845516088
"Abi2",1.45323254551013,1.45557023723524,172,171.723762573297,0.491599947000052,0.508400052999948,0.983199894000105,0.577378931937784,0.999942845516088
"Ablim1",1.38408734038837,1.40294413304847,114,112.467740580246,0.523012363396097,0.476987636603903,0.953975273207807,0.577378931937784,0.999942845516088
