"","bb_mu","AR","N","bb_theta","thetaCorrected","log2FC","llr_mean","pval_mean","padj_mean"
"1700025G04Rik",0.6375,0.649470899470899,36,0.8218,0.378396681297703,0.700439718141092,-1.89685609858489,0.0514454331916787,0.371376513215084
"5031425E22Rik",0.6589,0.613333333333333,25,0.662,0.387659119626915,1.22239242133645,-2.09543552659186,0.0406422099078385,0.329201900253491
"9530026P05Rik",0.5196,0.530148423005566,28,0.1516,0.124606027724464,0,-0.0622603148550454,0.724182298202015,0.914095380816002
"AW554918",0.5617,0.546875,32,0.7154,0.406828977119076,0.473931188332412,-0.415238035852809,0.362134904035978,0.778360284377785
"Abca1",0.4407,0.401515151515151,33,1e-04,0.0712211758063007,-0.343954401217362,-0.313500889982851,0.428457218162391,0.80776851611644
"Abca8a",0.6948,0.688746438746439,21,0.7107,0.347898989005306,1.5405683813627,-3.89613355181125,0.00524703149103263,0.0793079371579251
"Abhd17b",0.6105,0.568181818181818,33,0.1335,0.133375423170775,0.695145418471579,-1.34359176840214,0.101158475779951,0.494455653165795
"Abi1",0.5478,0.519503546099291,47,0.047,0.0982696582955995,0.292781749227846,-0.425080916869732,0.356506559823956,0.777458536231473
"Abi3bp",0.541,0.532490014693405,59,0.3381,0.197118300795186,0.13897641314881,-0.528166130373194,0.304053204356052,0.724504138976299
"Ablim1",0.3923,0.385507246376812,23,1.1472,0.531305484861847,-0.561878887608115,-0.683578708005282,0.242300879967167,0.662596412544159
"Acyp2",0.4244,0.421320346320346,22,0.1492,0.135816185099829,-0.520832163301441,-0.426474536015718,0.355719396149185,0.777458536231473
"Adam12",0.7193,0.736111111111111,24,1.3114,0.6242425420508,1.04730571477836,-3.26850533175323,0.0105652738336195,0.133122450303606
"Adamtsl1",0.5549,0.576798941798942,45,0.8588,0.4120884803131,0,-0.460669646545078,0.337123563199757,0.753930026671853
"Adgrf5",0.4529,0.480392156862745,34,1e-04,0.0909963693475592,-0.273018494406416,-0.138232767287512,0.599027244207993,0.862473688269368
