N,AR,tot_gene_mean,tot_gene_variance,alpha,beta,bb_mu,bb_theta,phi,id,theta_smoothed,thetaCorrected,theta_common,resid,AR.1,N.1,log2FC,loglik0_disp,loglik1_disp,llr_disp,pval_disp,padj_disp
38,0.5657894736842105,1.3157894736842106,0.3300142247510668,5.005005005000668e-4,5.00500500500935e-4,0.4999999999995663,998.9999999999991,1.4160434882785582,1,499.1044709955543,706.1487151869624,499.1044709955543,499.89552900444477,NA,38,0,-44.9920469977931,-46.02897472791112,1.0369277301180162,1,1
71,0.5446009389671361,2.2253521126760565,2.7770623742454723,0.4740075144035979,0.40708880653468393,0.5379746835156751,1.13494969418905,1.6510140690847777,2,0.8451098238893744,0.9843173154860476,0.8451098238893744,0.2898398702996756,NA,71,0.2195663772576849,-78.33491517071421,-79.2749692327277,0.9400540620134876,0.98,1
116,0.5031254664875354,2.9741379310344827,4.738455772113942,1.356354188848361,1.412534539882682,0.48985507246077237,0.3611557191242896,1.5240065214703085,3,0.4133221678205032,0.40776461255734914,0.4133221678205032,-0.05216644869621356,NA,116,-0.058552182355112725,-143.88945595782823,-143.7583510326114,-0.1311049252168459,0,0
44,0.2605519480519481,1.6363636363636362,1.3530655391120503,0.051539335057407744,0.13400227114925975,0.27777777777777835,5.3896267281751316,1.4990318632023467,4,10.524563570769647,8.937503539793468,10.524563570769647,-5.134936842594516,NA,44,-1.3785116232537322,-39.93533867563864,-39.26059012898108,-0.6747485466575611,0,0
30,0.75,1.3666666666666667,0.30919540229885045,0.14621367758098608,0.04716570244556369,0.7560975609752801,5.171182159456227,1.3045673017176465,5,332.0383727401154,219.36119056695765,332.0383727401154,-326.86719058065916,NA,30,1.6322682154995127,-34.761286485562756,-33.525918402297904,-1.2353680832648521,0,0
57,0.44298245614035087,1.3508771929824561,0.6246867167919798,4.0300040300477445e-4,5.980005979962274e-4,0.4025974026017693,998.9999999999991,1.5379083084541996,6,380.90568316053674,628.7597227153227,380.90568316053674,618.0943168394624,NA,57,-0.5693656456701384,-70.24188773089988,-72.73860077755918,2.496713046659309,1,1
38,0.46929824561403505,1.5526315789473686,0.9566145092460877,0.05036033651698645,0.05209689984503664,0.49152542372939767,9.76016956446681,1.5013509530404439,7,31.20206774588242,24.135508136145685,31.20206774588242,-21.44189818141561,NA,38,-0.048909600480946835,-55.42099259864744,-53.468811085986516,-1.9521815126609212,0,0
32,0.621875,1.46875,0.6441532258064516,0.06400984724937067,0.043435253490644386,0.5957446808510638,9.307078620733954,1.4181542594329488,8,104.27313519959456,71.80570109097792,104.27313519959456,-94.96605657886062,NA,32,0.5594274086140181,-50.17986263740747,-47.97873498124185,-2.2011276561656175,0,0
84,0.5619047619047619,1.9285714285714284,1.271944922547333,1.1572185069716856,1.0226582164313534,0.5308641972951269,0.4587415376585538,1.292614933784477,9,1.6989192841907537,1.2865491331510575,1.6989192841907537,-1.2401777465322,NA,84,0.1783372412585127,-99.0973174717881,-94.6600108678784,-4.437306603909704,0,0
103,0.3517529665587918,2.6116504854368934,3.396725680563488,0.6725002782319082,1.2519951988359965,0.34944237918215665,0.5196167057371139,1.5517992118145556,10,0.5195411158989459,0.537485031793849,0.5195411158989459,7.5589838168022e-5,NA,103,-0.8966222601546918,-115.7955288302301,-116.04426755743405,0.24873872720395696,1,1
36,0.41666666666666663,1.3055555555555556,0.21825396825396823,4.259578727663845e-4,5.750431282346175e-4,0.4255319148936177,998.9999999999991,1.5557415601861875,11,534.9450835205412,729.6148517157621,534.9450835205412,464.0549164794579,NA,36,-0.4329594072761065,-49.64414013517396,-50.88185471372311,1.237714578549145,1,1
97,0.5615611192930781,2.1855670103092786,2.1110395189003452,0.9015742144651206,0.7045916129871367,0.5613207547163555,0.6226007196194844,1.454760184370799,12,0.898076383614264,0.8244335231297895,0.898076383614264,-0.27547566399477963,NA,97,0.3556589521999122,-108.46890628062792,-107.47208064668379,-0.9968256339441268,0,0
54,0.49074074074074076,1.2962962962962963,0.2879105520614958,5.005005005007339e-4,5.00500500500268e-4,0.5000000000002327,998.9999999999991,1.4418937350024152,13,567.4004484020297,750.8645450035111,567.4004484020297,431.59955159796937,NA,54,4.440892098500626e-16,-82.41125553140698,-84.3678618073018,1.9566062758948135,1,1
