"","AR","N","log2FC","llr","pval","padj"
"1600010M07Rik",0.56578947368421,38,0,-2.52845905842847,0.024527817951385,0.0988441747323744
"1700025G04Rik",0.544600938967136,71,0.219566377257685,1.47560128297734,1,1
"2210408F21Rik",0.503125466487535,116,-0.0585521823551127,-0.0361930178827379,0.787893875876399,1
"2310014F06Rik",0.260551948051948,44,-1.37851162325373,-0.381152816937593,0.382607942226162,0.923646619479148
"2610008E11Rik",0.75,30,1.63226821549951,-2.59054990570667,0.0228338662074342,0.0935079176875292
"2610037D02Rik",0.442982456140351,57,-0.569365645670137,1.16958130915624,1,1
"2610307P16Rik",0.469298245614035,38,-0.0489096004809464,-1.22921550756569,0.116895494956967,0.350340127848806
"2700097O09Rik",0.621875,32,0.559427408614018,-8.03401834018675,6.11067866528885e-05,0.000682978062976759
"4632427E13Rik",0.561904761904762,84,0.178337241258512,-3.00550452300715,0.0142168954356813,0.065365407878144
"4732440D04Rik",0.351752966558792,103,-0.896622260154691,-0.791908594931073,0.208211713807084,0.558636998715825
"4930506C21Rik",0.416666666666667,36,-0.432959407276106,0.570807462217758,1,1
"5031425E22Rik",0.561561119293078,97,0.355658952199912,0.00975281090117619,1,1
"5330438D12Rik",0.490740740740741,54,0,0.805432297682657,1,1
"6720427I07Rik",0.540540540540541,37,0.169925001442313,-8.11254439378074,5.6244294372074e-05,0.000642837330591558
"9330159M07Rik",0.11542934677263,67,-3.03562390973072,-5.0541657421789,0.00147600532596547,0.0104040375415615
"9530026P05Rik",0.52468487861345,140,0.128429940124473,0.197047875493951,1,1
"AW554918",0.548484848484849,55,0.371968777386958,-10.1280729109971,6.77355180187333e-06,0.000129427486159307
"Aak1",0.53421052631579,95,0.0885366746016574,0.798340386924352,1,1
"Abca1",0.496296296296296,45,-0.0962153152593035,0.854851956394469,1,1
"Abca6",0.635135135135135,37,0.752072486556414,2.07399354151784,1,1
"Abca8a",0.72118018967334,73,1.39366384848628,0.0504630198747691,1,1
"Abca8b",0.588235294117647,34,0.632268215499513,9.73622057283653,1,1
"Abcc5",0.516428571428571,70,0.0473057147783567,-1.97083586025104,0.0471039460075447,0.167766342910674
"Abcc9",0.473913043478261,92,-0.307428525192247,-2.24125785191674,0.0342432808274781,0.128762373817822
"Abcd3",0.529661016949152,59,0.251538766995964,18.4790325824352,1,1
"Abhd18",0.522541743970315,77,-0.0339473319233375,4.72097359694325,1,1
"Abhd2",0.426829268292683,41,-0.520832163301441,2.62373018514902,1,1
"Abi1",0.637032746370096,83,1.06649541178691,-0.506771658581556,0.314055463810431,0.778595837363359
"Abi2",0.34009009009009,37,-0.459431618637297,-4.62179268956577,0.00236321786927441,0.0154219024178778
"Ablim1",0.451153626608401,131,-0.169925001442312,-0.149264690813709,0.58480583851256,1
"Abra",0.355460468351093,64,-1,2.23044896342876,1,1
"Abtb2",0.490196078431373,68,-0.0695409332530771,0.565552094740838,1,1
"Acacb",0.540659041394336,102,0.179168845685932,-0.696563378027122,0.237877774341309,0.622544291710825
"Acadl",0.466374269005848,57,-0.192645077942396,-4.82618591264257,0.00189107255974252,0.012584341409076
"Acadm",0.452482269503546,47,-0.29373120305671,3.99847118833667,1,1
"Acadsb",0.40625,32,-0.68805599368526,5.71014489953836,1,1
"Acap2",0.379084967320261,51,-0.514573172829759,1.31718144722149,1,1
"Acat1",0.572404371584699,61,0.309328058107729,29.6546332956613,1,1
"Acbd5",0.442708333333333,32,-0.395928676331139,2.0434091033434,1,1
"Acer2",0.508547008547009,39,0.540568381362703,6.24738619639219,1,1
"Aco2",0.467049808429119,87,-0.41046476948902,4.38748240520164,1,1
"Acot13",0.461764705882353,68,-0.456378294659743,-3.4557158586645,0.00856463847862756,0.043753191015817
"Acox1",0.495833333333333,56,0.0874628412503393,16.3602845716283,1,1
"Acsl1",0.489965986394558,70,-0.084888897586513,2.69243228413316,1,1
"Acss1",0.546897163120567,94,0.242856523896164,1.83260632440361,1,1
"Actc1",0.410396003433978,79,-0.418312631311705,0.774655848945542,1,1
"Actc1dt",0.575177304964539,47,0.415037499278844,-9.18321717548333,1.82240237934673e-05,0.000269103650614485
"Actn2",0.509873502537726,119,-0.0619277491432018,0.133619902864666,1,1
"Actr2",0.503968253968254,42,0.351472370501378,2.60145877429215,1,1
"Actr3",0.486969696969697,55,-0.345135486048688,-13.7478421065581,1.57445451614008e-07,5.79112997482068e-06
"Acvr2a",0.596014492753623,46,0.602664502454615,-4.53253029916922,0.00260539900397446,0.0167324513810804
"Acyp2",0.436257858137021,134,-0.452512204697507,0.00113437616343504,1,1
"Adam10",0.395348837209302,43,-0.605721060887954,0.616118455535592,1,1
"Adam19",0.408461538461538,65,-0.584962500721156,-0.291129599856106,0.445428146789452,1
"Adam22",0.761178861788618,41,1.82102985895468,-11.6743977701232,1.3512809798314e-06,3.41705177774865e-05
"Adam9",0.56547619047619,28,0.0740005814437765,2.70682919036307,1,1
"Adamts1",0.344444444444444,30,-0.160464672193247,2.83948385774194,1,1
"Adamts12",0.280797101449275,46,-1.32192809488736,-3.6786110840513,0.00667939053076606,0.0352804361455346
"Adamts2",0.576190476190476,35,0.784271308944563,-10.2818931301671,5.76769159931474e-06,0.000115525149558552
"Adamts6",0.438725490196078,34,-0.321928094887362,0.546590369447216,1,1
"Adamts9",0.585150049603175,64,0.37723546656646,1.5949712424309,1,1
"Adamtsl5",0.361111111111111,57,-0.695145418471579,1.88693246780827,1,1
"Adap2",0.518518518518518,63,0.280107919192735,-0.208625864195383,0.518311573620809,1
"Adarb1",0.483673469387755,49,-0.234465253637023,13.3217411885256,1,1
"Adcy6",0.47962962962963,81,-0.180572245641821,3.26342964464256,1,1
"Adcy9",0.585978835978836,63,0.415037499278844,17.9047078279355,1,1
"Adgrf5",0.528472222222222,24,-0.0565835283663674,3.09980005934781,1,1
"Adgrl2",0.585555555555555,75,0.520007058880386,2.07496438097458,1,1
"Adgrl3",0.37171052631579,76,-1.01748742672884,0.954024701111763,1,1
"Adgrl4",0.422123015873016,24,-0.334419039070559,1.76463679320221,1,1
"Adhfe1",0.521929824561403,38,0.15754127698648,4.83411761789718,1,1
"Adk",0.475018428864583,117,-0.219730621612934,-1.67398800537794,0.067287700560601,0.223886543148184
"Adprhl1",0.474025974025974,77,-0.249027547839915,1.41287703426531,1,1
"Adra1a",0.393854696028609,92,-0.636563697208369,-0.243606457729257,0.485173200135978,1
"Aebp2",0.490990990990991,37,-0.383328639551506,4.9548830127798,1,1
"Afap1",0.472868217054264,43,-0.263034405833793,-1.17674405916433,0.125003024396378,0.365435142129874
"Aff1",0.48640409434802,107,-0.22431729826094,-0.0323679656293763,0.799161393594566,1
"Afg1l",0.550695970695971,65,0.225881407416328,6.01898622668746,1,1
"Afg2a",0.433862433862434,63,-0.358453970912476,5.44832363674006,1,1
"Afg3l2",0.551851851851852,63,0.0297473433940518,-7.92290004116973,6.87188847040292e-05,0.000763836833825555
"Aftph",0.533783783783784,37,0.111031312388744,-19.3224961906386,5.08335094743757e-10,4.67437225757555e-08
"Agap1",0.377252252252252,74,-0.682259702076071,-10.1287030730271,6.76909109050734e-06,0.000129427486159307
"Agfg1",0.49685534591195,53,-0.0801703486839833,-9.07332009025801,2.0452996571545e-05,0.000295545800458826
"Agl",0.559325396825397,84,0.302028537449658,-0.276167811056155,0.457364927565537,1
"Ago3",0.418541666666667,80,-0.678071905112638,25.0842842263294,1,1
"Agtpbp1",0.586022408963585,85,0.42349907802704,2.7126710494454,1,1
"Ahnak",0.57,35,0.321928094887362,-1.80028362816662,0.0577598591818309,0.196916099951502
"Aig1",0.46426116838488,97,-0.415037499278844,2.48050719981495,1,1
"Airn",0.875508009074159,146,2.6776897848506,-2.63861770278095,0.0216060282128388,0.0890203565673583
"Akap10",0.554093567251462,57,0.217591435072627,11.2913427851796,1,1
"Akap13",0.531330663106364,107,0.312787441030893,0.614887230328804,1,1
"Akap6",0.549337893957368,122,0.153214933113858,-0.441969238005839,0.347125226927606,0.846065462740418
"Akt3",0.52796234772979,86,0.197446064206217,16.3763871005489,1,1
"Aldh1a1",0.633004926108374,29,1.03394733192334,2.55469484623872,1,1
"Alpk1",0.54040404040404,33,0.465663572348812,7.91633412659411,1,1
"Alpk2",0.500744047619048,96,0.0646090814230766,1.00873813325505,1,1
"Alpk3",0.478333333333333,70,-0.021373650792567,1.11213593437914,1,1
"Ambra1",0.552845528455285,82,0.307181509518176,-4.02948605954904,0.00452788642411743,0.0265504760463466
"Amd1",0.470679012345679,54,-0.514573172829758,-12.7761774034308,4.30540287433729e-07,1.38251270075942e-05
"Anapc1",0.527485380116959,57,0.0740005814437767,1.91797222510799,1,1
"Anapc10",0.455729166666667,32,-0.465663572348812,-5.17575468929097,0.00129368861154475,0.00921525373646136
"Anapc16",0.438095238095238,42,-0.33257533908687,3.38263116569976,1,1
"Angpt1",0.476744186046512,43,-0.216811389073148,3.20072545307615,1,1
"Ank",0.528993974132863,108,0.0953478765874809,0.503744553804808,1,1
"Ank2",0.506736663824264,142,0.00259711148603925,0.0338962032421364,1,1
"Ank3",0.562130325814536,95,0.31315788525963,-1.66408829822899,0.0681023364385176,0.226225002652087
"Ankhd1",0.439115646258503,98,-0.31836147986717,4.42306071125083,1,1
"Ankib1",0.569298245614035,57,0.125530882083859,6.22589159996431,1,1
"Ankrd1",0.419708994708995,42,-0.67137725253863,13.1408409969525,1,1
"Ankrd11",0.488888888888889,102,-0.2203900684253,-0.788038485238403,0.209326680403284,0.560142691079158
"Ankrd12",0.457936507936508,63,0.0911478880581951,11.2475371485387,1,1
"Ankrd17",0.479874390701162,127,0.0692626624371137,0.172774272103425,1,1
"Ankrd23",0.568376068376068,39,0.245112497836531,10.0598748064624,1,1
"Ankrd28",0.43800539083558,53,-0.353636954614701,4.06610378047132,1,1
"Ankrd33b",0.583333333333333,53,0.228268987673117,8.05201995351803,1,1
"Ankrd44",0.395021645021645,77,-0.454565863465481,-0.87750980822473,0.185246939035832,0.508486509727934
"Anks1",0.548484848484849,55,0.405256478486258,-3.013513475113,0.0140884432708143,0.0650705952896285
"Ano1",0.538888888888889,60,0.389042290745899,18.3511426493986,1,1
"Ano4",0.31796875,64,-1.11547721741994,2.7357701307898,1,1
"Ano6",0.610818713450292,57,0.714597781137752,-1.02763268616344,0.151680825745061,0.428561886148405
"Antxr2",0.442105263157895,57,-0.236067358233524,4.12929088997626,1,1
"Aopep",0.437978640793439,128,-0.261993124633131,-0.56510687047998,0.287729752152082,0.727596610754578
"Aox1",0.696428571428572,56,1.58496250072116,0.219933396898881,1,1
"Ap1g1",0.521857923497268,61,0.214124805352848,46.7586746426773,1,1
"Ap2b1",0.653439153439153,63,0.628031222613042,1.69973483172384,1,1
