"gene","converged","iter","null_dev","deviance","df_null","df_resid","r2_mcfadden"
"1600010M07Rik",TRUE,4,60.9969518892751,50.9775655780281,37,36,0.164260442545305
"1700025G04Rik",TRUE,3,114.181067348228,113.91997076685,70,69,0.00228668891824635
"2210408F21Rik",TRUE,3,176.198488067115,173.736743447615,115,114,0.0139714287364492
"2310014F06Rik",TRUE,4,63.8890618998205,62.9593382544986,43,42,0.0145521567804477
"2610008E11Rik",TRUE,4,37.2362347650739,36.5278844480941,29,28,0.0190231456388877
"2610037D02Rik",TRUE,3,86.1217911894237,84.584956964981,56,55,0.0178448938789778
"2610307P16Rik",TRUE,3,54.0843402501985,54.048634309456,37,36,0.000660190002825023
"2700097O09Rik",TRUE,4,42.8286805013179,42.5446277829885,31,30,0.00663230141588556
"4632427E13Rik",TRUE,3,107.91599387311,105.994424570327,83,82,0.0178061586037201
"4732440D04Rik",TRUE,4,160.507221859623,156.73172039327,102,101,0.0235223152118007
"4930506C21Rik",TRUE,4,53.019037965393,52.8952130463304,35,34,0.00233548030696862
"5031425E22Rik",TRUE,3,138.393168907304,138.202217515226,96,95,0.00137977469253714
"5330438D12Rik",TRUE,3,75.5394916476556,74.9784742201256,53,52,0.0074268096765443
"6720427I07Rik",TRUE,4,46.2507375639696,44.3085109593493,36,35,0.0419934190656744
"9330159M07Rik",TRUE,5,58.8454308451917,55.8371398670353,66,65,0.0511219126948107
"9530026P05Rik",TRUE,3,224.145340246761,223.142220860036,139,138,0.00447530778744321
"AW554918",TRUE,4,78.7525861421251,78.1118762339583,54,53,0.0081357316572499
"Aak1",TRUE,3,140.036585246855,139.135707449198,94,93,0.00643316027786156
"Abca1",TRUE,3,73.7467201951091,73.2579469145043,44,43,0.00662772906119335
"Abca6",TRUE,4,59.0326693836547,57.9964662118566,36,35,0.0175530461796288
"Abca8a",TRUE,4,117.979365520713,117.97910086646,72,71,2.2432249249249e-06
"Abca8b",TRUE,4,51.3072844438563,51.3071567080114,33,32,2.48962396465213e-06
"Abcc5",TRUE,4,100.634254862608,99.3554110745832,69,68,0.0127078378010667
"Abcc9",TRUE,3,114.713756250208,114.499159547217,91,90,0.0018707146379483
"Abcd3",TRUE,3,90.4319961689412,90.0215536717985,58,57,0.00453868668757407
"Abhd18",TRUE,3,132.49357362107,131.920303155948,76,75,0.00432677940110804
"Abhd2",TRUE,4,58.5220278921879,57.9292291048115,40,39,0.0101294983910756
"Abi1",TRUE,3,138.309659019405,129.918224093045,82,81,0.060671358644466
"Abi2",TRUE,3,43.9537968124247,43.8386603495859,36,35,0.00261948844442605
"Ablim1",TRUE,3,238.700705717252,237.470173184658,130,129,0.00515512733360435
"Abra",TRUE,4,113.394983685129,110.190565797409,63,62,0.0282589033798664
"Abtb2",TRUE,3,109.693835053492,104.581982680201,67,66,0.0466010908525378
"Acacb",TRUE,3,142.242662600244,141.872875553913,101,100,0.00259969153818151
"Acadl",TRUE,3,81.3639684150139,81.3548322648141,56,55,0.000112287421296431
"Acadm",TRUE,3,65.6652162287791,64.397528003612,46,45,0.0193053232437457
"Acadsb",TRUE,3,49.3739856732508,49.3511419536601,31,30,0.000462667116684412
"Acap2",TRUE,4,77.2297991062962,77.1743473252389,50,49,0.00071801016834161
"Acat1",TRUE,4,105.200765035705,103.957397168884,60,59,0.0118190002363487
"Acbd5",TRUE,3,48.039364156584,48.0360573195849,31,30,6.88359860129273e-05
"Acer2",TRUE,4,76.2607124167787,68.187982469787,38,37,0.105856996232514
"Aco2",TRUE,3,125.596351916737,124.752211137972,86,85,0.00672106128786909
"Acot13",TRUE,3,103.746225539798,103.422946820859,67,66,0.00311605282271232
"Acox1",TRUE,4,93.8731056039689,91.6434526307588,55,54,0.023751775962505
"Acsl1",TRUE,3,110.673672656106,110.494768828446,69,68,0.00161649851646684
"Acss1",TRUE,4,165.623934614203,165.592614900433,93,92,0.000189101375008938
"Actc1",TRUE,3,139.308364331479,138.452542486326,78,77,0.00614336295785478
"Actc1dt",TRUE,3,65.4793627937368,64.9437289539578,46,45,0.00818019322311125
"Actn2",TRUE,3,203.297192431242,203.17392896593,118,117,0.000606321532718113
"Actr2",TRUE,3,58.7499128381698,58.6645944170102,41,40,0.00145223059980748
"Actr3",TRUE,4,77.6599293541809,76.3895263471815,54,53,0.0163585393080317
"Acvr2a",TRUE,4,59.8199754377968,59.7533419749213,45,44,0.00111389987019961
