"","AR","bb_mu","bb_theta","thetaCorrected","theta_common","tot_gene_mean","N"
"2210408F21Rik",0.455284552845528,0.42990654210731,998.999999999999,962.905124675308,883.13277151283,0.13510101010101,82
"2610307P16Rik",0.4748,0.470930232597177,998.999999999999,972.644952349722,908.290513785137,0.217171717171717,125
"4632427E13Rik",0.521551724137931,0.507352941176471,998.999999999999,962.382709194383,881.783384802149,0.171717171717172,116
"4732440D04Rik",0.191666666666667,0.216216216442365,998.999999999999,948.163394874195,845.055235504811,0.0934343434343434,60
"4833422C13Rik",0.727213541666667,0.7232704402515,998.999999999999,964.739739172476,887.871536943971,0.200757575757576,128
"5031425E22Rik",0.546666666666667,0.554054053214205,998.999999999999,961.674836181051,879.954965714437,0.186868686868687,125
"9330188P03Rik",0.510204081632653,0.562499999966956,998.999999999999,927.265317127844,791.07599978276,0.0808080808080808,49
"9530026P05Rik",0.514635477003435,0.527224435589903,0.844797495328762,0.740503979479014,0.55626867892864,1.90151515151515,568
"A830082K12Rik",0.565543071161049,0.594339622307382,998.999999999999,962.959170974981,883.27237181413,0.133838383838384,89
"AW554918",0.455555555555556,0.486842105263158,998.999999999999,962.094925855219,881.040047310052,0.191919191919192,120
"Abca6",0.455182072829132,0.456953642419196,998.999999999999,961.899597608471,880.535519113613,0.190656565656566,119
"Abca8a",0.776280892103677,0.78362573099412,0.769386767532303,151.684428427682,390.56190263533,0.431818181818182,237
"Abca8b",0.725177304964539,0.739130434782427,998.999999999999,962.676389942069,882.541955159614,0.14520202020202,94
"Abca9",0.509259259259259,0.513761467889056,998.999999999999,962.817789339433,882.907186426044,0.137626262626263,90
"Abcc9",0.429628104844243,0.424749163882428,1.68416373463098,10.8151199114927,25.2310462182938,0.755050505050505,347
"Abhd17b",0.487272727272727,0.48529411764706,998.999999999999,936.952996585831,816.099044457462,0.0858585858585859,55
"Abi1",0.60219298245614,0.631372548786303,998.999999999999,932.621370652419,804.910558121191,0.321969696969697,190
"Abi2",0.560109289617486,0.547945205479452,998.999999999999,961.815958462249,880.319481196428,0.184343434343434,122
"Abl2",0.537037037037037,0.515151514973555,998.999999999999,932.356049652382,804.225240314605,0.0833333333333333,54
"Ablim1",0.392543859649123,0.408163265306274,998.999999999999,963.705090114915,885.19906313822,0.123737373737374,76
"Abr",0.497942386831276,0.489361702127704,998.999999999999,963.633386739752,885.013855032624,0.118686868686869,81
"Acadsb",0.5,0.530303030296375,998.999999999999,932.356049652382,804.225240314605,0.0833333333333333,55
"Acap2",0.546728971962617,0.533333333333333,998.999999999999,962.633405429707,882.430927190758,0.151515151515152,107
"Acer2",0.541801075268817,0.548387095763717,998.999999999999,962.984347377411,883.337401860332,0.195707070707071,124
"Actr2",0.5,0.495049504950497,998.999999999999,963.363332160311,884.316310503488,0.127525252525253,88
"Actr3",0.596168582375479,0.581818181818182,998.999999999999,962.783158877822,882.817736770763,0.138888888888889,87
"Acyp2",0.339495305164319,0.341968911917107,998.999999999999,982.039977331406,932.557638936849,0.243686868686869,142
"Adam22",0.675,0.649484536081886,998.999999999999,963.760787287477,885.342927604764,0.122474747474747,80
"Adam9",0.446428571428571,0.428571428571433,998.999999999999,941.104118771574,826.821293924372,0.0883838383838384,56
"Adamts12",0.455938697318008,0.469879518502534,998.999999999999,939.85254994505,823.588521535961,0.314393939393939,174
"Adamts17",0.741935483870968,0.777777777681163,998.999999999999,852.448683227152,597.826421219921,0.0568181818181818,31
"Adamts2",0.588141025641026,0.588709677419355,998.999999999999,962.609225107301,882.368469995468,0.156565656565657,104
"Adamts9",0.529454253611557,0.466666666666646,4.72834506575354,360.117188294108,922.58210622299,0.265151515151515,89
"Adap2",0.434666666666667,0.43161094224924,998.999999999999,797.37642138488,455.576084140494,0.41540404040404,250
"Adcy6",0.419082125603865,0.41025641025641,998.999999999999,963.369259246575,884.331620025755,0.196969696969697,138
"Adcy9",0.442592592592593,0.466666666666668,998.999999999999,968.166306626722,896.72227884355,0.208333333333333,135
"Adgrl2",0.573825503355705,0.568421052631579,998.999999999999,981.452324804233,931.039746493728,0.23989898989899,149
"Adgrl3",0.458422301304864,0.486935866983373,998.999999999999,677.655279442049,146.339233733352,0.531565656565657,281
"Afap1l2",0.444600938967136,0.425287356322145,998.999999999999,961.403873210171,879.255074831907,0.109848484848485,71
"Aff1",0.465,0.439790575916582,998.999999999999,981.684818132539,931.640271208236,0.241161616161616,150
"Afg2a",0.377777777777778,0.376146788990828,998.999999999999,962.817789339433,882.907186426044,0.137626262626263,90
"Agap1",0.415841584158416,0.432203389830509,998.999999999999,962.646597194306,882.465001203665,0.148989898989899,101
"Agmo",0.696969696969697,0.693749999999524,998.999999999999,965.257484428668,889.208860575704,0.202020202020202,110
"Ago3",0.533475783475784,0.543749999998729,998.999999999999,965.257484428668,889.208860575704,0.202020202020202,117
"Agtr1a",0.620689655172414,0.60606060605995,998.999999999999,963.60289103396,884.935085352874,0.125,87
"Aig1",0.732732732732733,0.733766233766166,3.78203167897141,343.99217808563,882.451022720712,0.194444444444444,111
"Airn",0.958405954974582,0.955530216338621,1e-06,1e-06,4.87822022592656,1.10732323232323,459
"Akap13",0.4625,0.484848484848485,998.999999999999,982.238411075508,933.070188558783,0.25,160
"Akap6",0.629496402877698,0.626315789473681,998.999999999999,981.452324804233,931.039746493728,0.23989898989899,139
"Akt3",0.51763698630137,0.491725768321578,998.999999999999,676.30151017324,142.842480043311,0.534090909090909,292
"Aldh1a1",0.425925925925926,0.43939393939396,998.999999999999,932.356049652382,804.225240314605,0.0833333333333333,54
"Alpk1",0.52078431372549,0.537037037037037,998.999999999999,962.858226699048,883.011635160188,0.136363636363636,85
"Ambra1",0.523310023310023,0.523255813689076,998.999999999999,972.644952349722,908.290513785137,0.217171717171717,143
"Amotl1",0.532738095238095,0.556701030927837,998.999999999999,963.760787287477,885.342927604764,0.122474747474747,84
"Ank2",0.586546184738956,0.597845601235347,9.58865300177684,19.7734947880681,35.6785994154394,0.703282828282828,332
"Ank3",0.315068493150685,0.325581395349299,998.999999999999,960.838181735056,877.793907261768,0.108585858585859,73
"Ankhd1",0.513211382113821,0.514999999998793,998.999999999999,982.022606942499,932.512771637147,0.252525252525253,164
"Ankib1",0.5,0.541666666492782,998.999999999999,963.768454319072,885.362731364267,0.121212121212121,80
"Ankrd11",0.507388316151203,0.510373443982461,998.999999999999,948.640374389256,846.287262200786,0.304292929292929,194
"Ankrd12",0.516339869281046,0.540983606557377,998.999999999999,962.62188442686,882.401168715553,0.154040404040404,102
"Ankrd17",0.516025641025641,0.515151515151124,998.999999999999,795.342876635365,450.323486618476,0.416666666666667,234
"Ankrd44",0.422751322751323,0.430136986769301,998.999999999999,734.82301614485,294.002132332506,0.460858585858586,252
"Ano1",0.535758706467662,0.512064342816114,998.999999999999,723.940915175107,265.893925418617,0.470959595959596,268
"Ano6",0.654285714285714,0.641025641025638,998.999999999999,955.739047768451,864.622966005711,0.295454545454545,175
"Aopep",0.453416149068323,0.472361809103885,998.999999999999,982.152418930535,932.848072902019,0.251262626262626,161
"Ap1g1",0.635,0.637168141592917,998.999999999999,962.708044232077,882.623717434724,0.142676767676768,100
"Ap2b1",0.500850340136054,0.504201680671928,998.999999999999,962.63960580497,882.446942611982,0.150252525252525,98
