"","AR","N","log2FC","llr","pval","padj"
"0610043K17Rik",0.652777777777778,72,0.949373926930032,3.08225850612351,1,1
"1110059E24Rik",0.445378151260504,119,-0.267104070142841,0.315472556493162,1,1
"1500004A13Rik",0.457746478873239,142,-0.325986311461715,0.230203179582105,1,1
"1600010M07Rik",0.489795918367347,196,-0.02487466863903,1.00423233212783,1,1
"1600020E01Rik",0.403846153846154,104,-0.451379346342564,-1.19607604692962,0.121945648104749,0.798292857418899
"1700025G04Rik",0.490051282051282,325,-0.101402032208213,3.64823085860178,1,1
"2210408F21Rik",0.511947565543071,445,0.0810146883730596,9.93881311089876,1,1
"2210408I21Rik",0.560833333333333,100,0.29176612437711,0.193294959689879,1,1
"2610035D17Rik",0.624034334763949,233,0.668794091524627,-2.72349384993976,0.0196020977722223,0.171883690234062
"2610037D02Rik",0.414448669201521,263,-0.50653585376434,0.90558113692893,1,1
"2610307P16Rik",0.473086419753086,135,-0.0710830980614823,-51.1734555533322,4.66024708766982e-24,8.8311682311343e-23
"2700097O09Rik",0.614341085271318,86,0.560714954474479,0.624858745676079,1,1
"2900093K20Rik",0.528571428571429,70,0.134301091711591,-8.94383080524332,2.34335443038143e-05,0.000282444592297917
"3110056K07Rik",0.422514619883041,114,-0.388565287917653,-1.13106601063471,0.132571435779822,0.850002194445436
"4632427E13Rik",0.521872265966754,381,0.158989523761157,2.99780512813146,1,1
"4732440D04Rik",0.327134646962233,406,-1.02553509210714,6.06821702125831,1,1
"4732471J01Rik",0.447058823529412,85,-0.389042290745899,0.41382575787334,1,1
"4833420G17Rik",0.764462809917355,121,1.61381736339334,-1.54887127826227,0.0784009401808234,0.56899065309955
"4930438E09Rik",0.581683168316832,101,0.489805267680817,-1.82376413100305,0.0561524875921534,0.435309398129171
"4930503L19Rik",0.468503937007874,127,-0.263034405833794,0.458594899335552,1,1
"4930523C07Rik",0.46969696969697,198,-0.169925001442313,0.679641383389054,1,1
"4930578G10Rik",0.770422535211268,213,1.78135971352466,-10.9022028508612,3.01906090566134e-06,3.77216730740323e-05
"4930590L20Rik",0.641176470588235,85,0.843274496312547,0.898668057957281,1,1
"4930599N23Rik",0.513636363636364,110,0.117356950638158,0.569503389165405,1,1
"4933406I18Rik",0.274193548387097,93,-1.6338721012021,0.0977037667390306,1,1
"5031425E22Rik",0.593967721316715,596,0.494490909598479,70.0355687339734,1,1
"5330438D12Rik",0.45398773006135,163,-0.396658969963989,-1.18335545474787,0.123947955460149,0.806844419989634
"5430405H02Rik",0.545454545454545,88,0.321928094887362,-0.995495099531546,0.158237383842502,0.981129866700872
"6720427I07Rik",0.561930783242259,183,0.410788026277486,0.358766508825624,1,1
"6820431F20Rik",0.718660968660969,234,1.32970544547908,1.08400196185767,1,1
"9330159M07Rik",0.159420289855072,69,-2.46948528330122,3.68546265967557,1,1
"9530026P05Rik",0.449550975505714,707,-0.304365532357335,74.4372218411813,1,1
"9630014M24Rik",0.413690476190476,56,-0.381870635343645,3.42612802702762,1,1
"A4galt",0.678571428571429,105,0.947532580105864,-0.146327000927556,0.588524781775111,1
"A730049H05Rik",0.531446540880503,53,0.084888897586513,2.56069896671935,1,1
"A830012C17Rik",0.523584905660377,106,0.110182917750422,0.751797684445577,1,1
"A930015D03Rik",0.745098039215686,119,1.59946207041627,-1.16069843177416,0.127605390016034,0.826728837337904
"AU040320",0.607007575757576,176,0.498250867527825,0.583272038321326,1,1
"AW554918",0.507201646090535,324,0.128642151439105,2.42647030088915,1,1
"Aak1",0.494270833333333,320,-0.0372810160794597,2.2061895996905,1,1
"Aatf",0.516239316239316,195,0.0262315415731802,0.146216210557554,1,1
"Abca1",0.475254416282642,496,-0.241008099503795,28.466176628384,1,1
"Abca5",0.51865671641791,67,0.345135486048687,0.104099514804432,1,1
"Abca6",0.547222648979396,743,0.277755911540559,-253.859948514658,1.98747622958926e-112,3.22822924720426e-110
"Abca8a",0.652367574169281,1508,0.979047629066833,5.40571707705681,1,1
"Abca8b",0.527104852914205,834,0.22062549516226,133.385763242494,1,1
"Abca9",0.456507413509061,607,-0.308752706139629,112.675244430757,1,1
"Abcb1b",0.619402985074627,67,0.900464326449085,0.363202051204006,1,1
"Abcc1",0.473922902494331,147,-0.0885366746016567,-0.45097830913906,0.342257611135391,1
"Abcc4",0.584848484848485,110,0.353636954614701,-0.168589808183157,0.561461742473591,1
"Abcc5",0.450851749539595,362,-0.413196152454676,3.69877508407063,1,1
"Abcd2",0.358649789029536,79,-0.662965012722429,0.416122150077427,1,1
"Abcd3",0.592503987240829,209,0.451379346342564,0.958403459567847,1,1
"Abce1",0.597389558232932,166,0.493539472957561,0.0225717829151506,1,1
"Abhd17b",0.490631163708087,169,-0.0151068923902082,0.262944270325477,1,1
"Abhd18",0.508333333333333,120,0.0861566437497148,0.00329423340851065,1,1
"Abi1",0.659912901800554,780,1.58943944780765,-153.61562805558,8.75760819411108e-69,3.98296020668172e-67
