"","AR","N","log2FC","llr","pval","padj"
"1700025G04Rik",0.5390625,64,0.0911478880581953,0.0603854776399544,1,1
"2210408F21Rik",0.423529411764706,85,-0.407657968913246,2.84731110293221,1,1
"2610037D02Rik",0.444444444444444,63,-0.222392421336448,2.48218772118253,1,1
"2610307P16Rik",0.41786318588349,197,-0.352452961900821,10.4534731611353,1,1
"4632427E13Rik",0.565789473684211,76,0.192645077942396,1.74924276167918,1,1
"4732440D04Rik",0.244588744588745,77,-1.58496250072116,-3.55712957731528,0.00764732005693384,0.0300364619103667
"4930523C07Rik",0.416666666666667,62,-0.321928094887363,-10.2529552763126,5.94473987110433e-06,3.2480198848827e-05
"5031425E22Rik",0.594036697247706,109,0.444302093784038,12.4423038360715,1,1
"9530026P05Rik",0.463662159659926,237,-0.149895430483059,10.5381518096069,1,1
"A930015D03Rik",0.625,48,0.788495894806288,3.82776287508614,1,1
"AW554918",0.450730994152047,114,-0.364572432295856,-22.6547100093815,1.6823798730421e-11,1.62907674835166e-10
"Aak1",0.476086956521739,115,-0.0365258760251139,12.7532553585239,1,1
"Abca1",0.430275229357798,109,-0.351985328743543,-32.1662833000405,1.05094186822159e-15,1.50046882791345e-14
"Abca6",0.583585858585859,36,0.884522782580064,-24.3244565490282,3.06137923173785e-12,3.15160935646276e-11
"Abca8a",0.701425217974514,71,1,-88.5111666987941,2.16568422953764e-40,8.47215670595123e-38
"Abca8b",0.470833333333333,40,-0.180572245641821,0.326424912118483,1,1
"Abca9",0.54874213836478,53,0.793549122532574,-32.2884151492862,9.28406849484121e-16,1.35519686387384e-14
"Abcc4",0.587301587301587,63,0.371968777386958,-0.917737973345695,0.17548212090695,0.584741104759787
"Abcc5",0.414855072463768,92,-0.584962500721156,-2.35748723625596,0.0299010095670992,0.109936794573771
"Abcg2",0.596794871794872,52,0.302562770020431,2.94415890942078,1,1
"Abhd17b",0.302380952380952,70,-1.04580368961313,-4.16235673805532,0.00391093064604238,0.0157079678514557
"Abi1",0.667431561996779,207,1.16871923869692,-0.637932930777168,0.258669125820465,0.850347580008117
"Ablim1",0.420223858267337,299,-0.367731784500487,14.4942576591375,1,1
"Ablim3",0.5,50,-0.166009951438929,-23.1010444893919,1.06663194595254e-11,1.03797616232993e-10
"Abtb2",0.476608187134503,57,-0.180572245641821,0.413785433162531,1,1
