"","bb_mu","AR","N","bb_theta","thetaCorrected","log2FC","llr_mean","pval_mean","padj_mean"
"0610043K17Rik",0.6589,0.652777777777778,72,3e-04,0.463304704930845,0.949373926930032,-3.63785882868721,0.00698929626402673,0.0406983191905634
"1110059E24Rik",0.4478,0.445378151260504,119,1.7219,1.04504382402465,-0.267104070142841,-0.747709996777346,0.221377417753552,0.465841883912509
"1500004A13Rik",0.4563,0.457746478873239,142,3.0541,1.51187848741706,-0.325986311461715,-0.70076842808011,0.23646642026482,0.484450447289382
"1600010M07Rik",0.4911,0.489795918367347,196,1.1922,0.746868072057438,-0.02487466863903,-0.0626299811343074,0.72339820717332,0.872122325491685
"1600020E01Rik",0.4122,0.403846153846154,104,0.5742,0.629851687668881,-0.451379346342564,-1.85971576257225,0.0537826789553351,0.184715309678253
"1700025G04Rik",0.4849,0.490051282051282,325,0.5322,0.440760151943426,-0.101402032208213,-0.28067048003561,0.453720453437857,0.689792764329664
"2210408F21Rik",0.5136,0.511947565543071,445,0.5447,0.42710521190042,0.0810146883730596,-0.098569100412135,0.657040792054266,0.833719917515413
"2210408I21Rik",0.5612,0.560833333333333,100,1.5479,0.980393038219709,0.29176612437711,-0.690949884448088,0.239777812505051,0.487715228181916
"2610035D17Rik",0.6201,0.624034334763949,233,0.6809,0.52574270188938,0.668794091524627,-7.11475048938212,0.000161813767063589,0.00177838549801822
"2610037D02Rik",0.4137,0.414448669201521,263,0.8877,0.603661538392939,-0.50653585376434,-4.62474920829214,0.00235559935718309,0.0171852826764942
"2610307P16Rik",0.4783,0.473086419753086,135,0.5614,0.524973695013953,-0.0710830980614823,-0.207640710749388,0.519300963446977,0.740275473834248
"2700097O09Rik",0.6109,0.614341085271318,86,1.9498,1.17921355017974,0.560714954474479,-1.99080877921825,0.0459993692950971,0.165665804638896
"2900093K20Rik",0.5233,0.528571428571429,70,0,0.461167168885556,0.134301091711591,-0.0662063966151791,0.715943373121394,0.866581045092209
"3110056K07Rik",0.4318,0.422514619883041,114,0.0811,0.426253524506133,-0.388565287917653,-1.36666788403298,0.0982738293149832,0.274666888003402
"4632427E13Rik",0.5242,0.521872265966754,381,0.4858,0.421613917075908,0.158989523761157,-0.346579474542466,0.405091978927938,0.647072086745017
