gene,condition,padj,bb_mu,status,padj_other,bb_mu_other,celltype
9330159M07Rik,F1_Aged,6.14299871955202e-16,0.0795197740112994,shared,8.91232168115631e-17,0.0927884615384615,Coronary_EC
Acyp2,F1_Aged,8.9087078023384e-4,0.375322101379482,shared,0.0420248409313751,0.38430302901166,Coronary_EC
Adam19,F1_Aged,0.0272499898843375,0.288888888888889,shared,0.00145990836707448,0.225490196078431,Coronary_EC
Agmo,F1_Aged,0.0151146315906836,0.832181259600614,shared,9.18891509465484e-8,0.864285714285714,Coronary_EC
Airn,F1_Aged,0.0959254502806576,0.380976121486733,shared,4.12558535819083e-41,0.867540559645823,Coronary_EC
Aox1,F1_Aged,1.22132927120772e-8,0.866312056737589,shared,0.00993948147212704,0.773809523809524,Coronary_EC
Cacna1c,F1_Aged,1.3853427226431e-4,0.610163449016202,shared,1.0262716257678001e-10,0.638008752614765,Coronary_EC
Cacna2d1,F1_Aged,9.99885396883955e-7,0.685132025186205,shared,1.40954263792013e-8,0.718622684635322,Coronary_EC
Cisd2,F1_Aged,0.0887940955339078,0.772619047619048,shared,5.1796763850988e-4,0.883333333333333,Coronary_EC
Clic4,F1_Aged,2.30388938988639e-10,0.240759417887077,shared,9.29469003514993e-5,0.320707456124123,Coronary_EC
Cobll1,F1_Aged,0.016958022093675,0.665359606925872,shared,0.0724284999094474,0.635853562752297,Coronary_EC
Cp,F1_Aged,0.00136735513055636,0.715364167995747,shared,0.0878831036529073,0.670205026455026,Coronary_EC
Cradd,F1_Aged,0.00874133484143396,0.335267229254571,shared,1.2639547137886e-4,0.249659863945578,Coronary_EC
D830005E20Rik,F1_Aged,3.37802065305327e-5,0.379495083127505,shared,3.2872626393451e-4,0.380070057425951,Coronary_EC
D830032E09Rik,F1_Aged,2.0328527274858603e-15,0.915904139433551,shared,1.0627338860032601e-14,0.993355481727575,Coronary_EC
Efna5,F1_Aged,0.001058964953711,0.340732516825822,shared,6.266241925376739e-11,0.261871885727741,Coronary_EC
Errfi1,F1_Aged,0.00983458704461492,0.724712643678161,shared,0.0256871983755163,0.722286587218714,Coronary_EC
Fhod3,F1_Aged,4.24259576372525e-5,0.60504404237067,shared,4.77556843828955e-5,0.603341549292883,Coronary_EC
Fmn1,F1_Aged,1.1129931453100902e-15,0.00387596899224806,shared,1.00067679663656e-14,0.0238095238095238,Coronary_EC
Gm12295,F1_Aged,6.1533095928475e-4,0.75310421286031,shared,0.00289026691164174,0.767810420871645,Coronary_EC
Gm13481,F1_Aged,1.95736711267338e-32,0.995833333333333,shared,2.1401784075781e-10,0.916108630952381,Coronary_EC
Gm20757,F1_Aged,0.0151146315906836,0.820689655172414,shared,0.0389109188159056,0.766666666666667,Coronary_EC
Gm24474,F1_Aged,2.88426449390293e-6,0.907407407407407,shared,4.7270477809566796e-11,0.934959349593496,Coronary_EC
Gm26862,F1_Aged,6.1533095928475e-4,0.248304093567251,shared,0.00242454382756223,0.313986242068434,Coronary_EC
Gm35330,F1_Aged,8.30658705765171e-8,0.773798110491659,shared,4.2131422378313803e-10,0.79105222734255,Coronary_EC
Gm40124,F1_Aged,4.47926021519703e-9,0.0285714285714286,shared,2.76952287711e-4,0.206171039844509,Coronary_EC
Gm56646,F1_Aged,1.28042155558905e-12,0.948412698412698,shared,8.58445179871211e-10,0.946969696969697,Coronary_EC
Gm56730,F1_Aged,3.1323204045974904e-17,0.96875,shared,8.02878453811152e-23,1,Coronary_EC
Gm57283,F1_Aged,3.49799848486468e-5,0.854700854700855,shared,0.00680824899062552,0.753418803418803,Coronary_EC
Gm8189,F1_Aged,2.08899241722881e-7,0.911764705882353,shared,0.0017631334808869,0.878787878787879,Coronary_EC
Gm9895,F1_Aged,0.00216842806750529,0.870967741935484,shared,0.0154217500031666,0.849382716049383,Coronary_EC
Grb10,F1_Aged,0.0419434486841936,0.667769506479184,shared,2.3397415348415e-16,0.0941707717569787,Coronary_EC
Grm1,F1_Aged,2.4261104646063698e-135,0.994966121554623,shared,5.43120673773146e-102,0.980401563610519,Coronary_EC
Hdac9,F1_Aged,1.09783494987424e-5,0.662439800481596,shared,0.00145416617300529,0.673439903689562,Coronary_EC
Kank1,F1_Aged,0.0795459041709843,0.252252252252252,shared,0.0759163786856947,0.285087719298246,Coronary_EC
Kcnd2,F1_Aged,0.0887940955339078,0.615735557052299,shared,1.60876299474355e-6,0.679062673688254,Coronary_EC
Kcnq1ot1,F1_Aged,0.00874133484143396,0.315277777777778,shared,0.00393172976877054,0.730710787528969,Coronary_EC
Kcnq5,F1_Aged,6.96013045376314e-10,0.0121428571428571,shared,1.10499255812835e-7,0.0709677419354839,Coronary_EC
Lama2,F1_Aged,2.96373681759852e-10,0.344086399559519,shared,4.7270477809566796e-11,0.336033928945234,Coronary_EC
Lrch1,F1_Aged,0.00337439724603031,0.681511544011544,shared,0.0759163786856947,0.680459770114943,Coronary_EC
Malat1,F1_Aged,1.3077189343999e-7,0.469690376735663,shared,2.3147507022160698e-12,0.4620051696318,Coronary_EC
Myh6,F1_Aged,0.0271055117052866,0.593849903000196,shared,2.7039214138623e-4,0.556046742468564,Coronary_EC
Myzap,F1_Aged,3.49799848486468e-5,0.327156295320796,shared,7.62350631897946e-5,0.339277871502136,Coronary_EC
Pcdh7,F1_Aged,0.0648964351759335,0.561361196794945,shared,1.14456270427168e-5,0.621753791813595,Coronary_EC
Pde7b,F1_Aged,7.2007535407055e-4,0.321266666569877,shared,1.05867971934787e-7,0.271405843552583,Coronary_EC
Pdlim3,F1_Aged,8.11752114047158e-8,0.147110242698478,shared,0.0020198251184183,0.195499419279907,Coronary_EC
Pln,F1_Aged,0.0591913491253709,0.585273102762654,shared,0.00318649214354115,0.623726420477992,Coronary_EC
Prkg1,F1_Aged,1.7063285047641199e-12,0.194420343788765,shared,2.02379089894105e-15,0.144954852885639,Coronary_EC
Prune2,F1_Aged,7.3252097531156e-4,0.721886299706936,shared,7.356483860074e-4,0.704358878968254,Coronary_EC
Rapgef5,F1_Aged,0.0135895768217146,0.361011904761905,shared,9.8405907101379e-4,0.337342047930283,Coronary_EC
Rgs6,F1_Aged,9.60910882278208e-6,0.895098039215686,shared,5.8613716249879e-5,0.897988505747126,Coronary_EC
Ryr2,F1_Aged,0.00434646644802203,0.474994575309592,shared,0.00277135601461817,0.455263209062033,Coronary_EC
Tacc1,F1_Aged,0.0976085183429865,0.37136994949495,shared,0.0433994349144054,0.316904761904762,Coronary_EC
Thsd7a,F1_Aged,0.0347283160566538,0.337875482890762,shared,2.24791359778031e-5,0.257044125465178,Coronary_EC
Ugp2,F1_Aged,0.00604845057204751,0.70787224471435,shared,0.0205369312988198,0.6333570244018,Coronary_EC
Zeb1,F1_Aged,2.08899241722881e-7,0.721782557720058,shared,1.55546037999793e-5,0.731667933130699,Coronary_EC
9330159M07Rik,F1_Young,8.91232168115631e-17,0.0927884615384615,shared,6.14299871955202e-16,0.0795197740112994,Coronary_EC
Acyp2,F1_Young,0.0420248409313751,0.38430302901166,shared,8.9087078023384e-4,0.375322101379482,Coronary_EC
Adam19,F1_Young,0.00145990836707448,0.225490196078431,shared,0.0272499898843375,0.288888888888889,Coronary_EC
Agmo,F1_Young,9.18891509465484e-8,0.864285714285714,shared,0.0151146315906836,0.832181259600614,Coronary_EC
Airn,F1_Young,4.12558535819083e-41,0.867540559645823,shared,0.0959254502806576,0.380976121486733,Coronary_EC
Aox1,F1_Young,0.00993948147212704,0.773809523809524,shared,1.22132927120772e-8,0.866312056737589,Coronary_EC
Cacna1c,F1_Young,1.0262716257678001e-10,0.638008752614765,shared,1.3853427226431e-4,0.610163449016202,Coronary_EC
Cacna2d1,F1_Young,1.40954263792013e-8,0.718622684635322,shared,9.99885396883955e-7,0.685132025186205,Coronary_EC
Cisd2,F1_Young,5.1796763850988e-4,0.883333333333333,shared,0.0887940955339078,0.772619047619048,Coronary_EC
Clic4,F1_Young,9.29469003514993e-5,0.320707456124123,shared,2.30388938988639e-10,0.240759417887077,Coronary_EC
Cobll1,F1_Young,0.0724284999094474,0.635853562752297,shared,0.016958022093675,0.665359606925872,Coronary_EC
Cp,F1_Young,0.0878831036529073,0.670205026455026,shared,0.00136735513055636,0.715364167995747,Coronary_EC
Cradd,F1_Young,1.2639547137886e-4,0.249659863945578,shared,0.00874133484143396,0.335267229254571,Coronary_EC
D830005E20Rik,F1_Young,3.2872626393451e-4,0.380070057425951,shared,3.37802065305327e-5,0.379495083127505,Coronary_EC
D830032E09Rik,F1_Young,1.0627338860032601e-14,0.993355481727575,shared,2.0328527274858603e-15,0.915904139433551,Coronary_EC
Efna5,F1_Young,6.266241925376739e-11,0.261871885727741,shared,0.001058964953711,0.340732516825822,Coronary_EC
Errfi1,F1_Young,0.0256871983755163,0.722286587218714,shared,0.00983458704461492,0.724712643678161,Coronary_EC
Fhod3,F1_Young,4.77556843828955e-5,0.603341549292883,shared,4.24259576372525e-5,0.60504404237067,Coronary_EC
Fmn1,F1_Young,1.00067679663656e-14,0.0238095238095238,shared,1.1129931453100902e-15,0.00387596899224806,Coronary_EC
Gm12295,F1_Young,0.00289026691164174,0.767810420871645,shared,6.1533095928475e-4,0.75310421286031,Coronary_EC
Gm13481,F1_Young,2.1401784075781e-10,0.916108630952381,shared,1.95736711267338e-32,0.995833333333333,Coronary_EC
Gm20757,F1_Young,0.0389109188159056,0.766666666666667,shared,0.0151146315906836,0.820689655172414,Coronary_EC
Gm24474,F1_Young,4.7270477809566796e-11,0.934959349593496,shared,2.88426449390293e-6,0.907407407407407,Coronary_EC
Gm26862,F1_Young,0.00242454382756223,0.313986242068434,shared,6.1533095928475e-4,0.248304093567251,Coronary_EC
Gm35330,F1_Young,4.2131422378313803e-10,0.79105222734255,shared,8.30658705765171e-8,0.773798110491659,Coronary_EC
Gm40124,F1_Young,2.76952287711e-4,0.206171039844509,shared,4.47926021519703e-9,0.0285714285714286,Coronary_EC
Gm56646,F1_Young,8.58445179871211e-10,0.946969696969697,shared,1.28042155558905e-12,0.948412698412698,Coronary_EC
Gm56730,F1_Young,8.02878453811152e-23,1,shared,3.1323204045974904e-17,0.96875,Coronary_EC
Gm57283,F1_Young,0.00680824899062552,0.753418803418803,shared,3.49799848486468e-5,0.854700854700855,Coronary_EC
Gm8189,F1_Young,0.0017631334808869,0.878787878787879,shared,2.08899241722881e-7,0.911764705882353,Coronary_EC
Gm9895,F1_Young,0.0154217500031666,0.849382716049383,shared,0.00216842806750529,0.870967741935484,Coronary_EC
Grb10,F1_Young,2.3397415348415e-16,0.0941707717569787,shared,0.0419434486841936,0.667769506479184,Coronary_EC
Grm1,F1_Young,5.43120673773146e-102,0.980401563610519,shared,2.4261104646063698e-135,0.994966121554623,Coronary_EC
Hdac9,F1_Young,0.00145416617300529,0.673439903689562,shared,1.09783494987424e-5,0.662439800481596,Coronary_EC
Kank1,F1_Young,0.0759163786856947,0.285087719298246,shared,0.0795459041709843,0.252252252252252,Coronary_EC
Kcnd2,F1_Young,1.60876299474355e-6,0.679062673688254,shared,0.0887940955339078,0.615735557052299,Coronary_EC
Kcnq1ot1,F1_Young,0.00393172976877054,0.730710787528969,shared,0.00874133484143396,0.315277777777778,Coronary_EC
Kcnq5,F1_Young,1.10499255812835e-7,0.0709677419354839,shared,6.96013045376314e-10,0.0121428571428571,Coronary_EC
Lama2,F1_Young,4.7270477809566796e-11,0.336033928945234,shared,2.96373681759852e-10,0.344086399559519,Coronary_EC
Lrch1,F1_Young,0.0759163786856947,0.680459770114943,shared,0.00337439724603031,0.681511544011544,Coronary_EC
Malat1,F1_Young,2.3147507022160698e-12,0.4620051696318,shared,1.3077189343999e-7,0.469690376735663,Coronary_EC
Myh6,F1_Young,2.7039214138623e-4,0.556046742468564,shared,0.0271055117052866,0.593849903000196,Coronary_EC
Myzap,F1_Young,7.62350631897946e-5,0.339277871502136,shared,3.49799848486468e-5,0.327156295320796,Coronary_EC
Pcdh7,F1_Young,1.14456270427168e-5,0.621753791813595,shared,0.0648964351759335,0.561361196794945,Coronary_EC
Pde7b,F1_Young,1.05867971934787e-7,0.271405843552583,shared,7.2007535407055e-4,0.321266666569877,Coronary_EC
Pdlim3,F1_Young,0.0020198251184183,0.195499419279907,shared,8.11752114047158e-8,0.147110242698478,Coronary_EC
Pln,F1_Young,0.00318649214354115,0.623726420477992,shared,0.0591913491253709,0.585273102762654,Coronary_EC
