gene,bb_mu_Aged,padj_Aged,bb_mu_Young,padj_Young
Ank2,0.509679006286778,1,0.400342624065534,0.0242498235305901
Cald1,0.356363378684807,0.207350962291811,0.308763227513228,0.0474387823504312
Camkmt,0.439975845410628,0.837081287628937,0.248188405797101,0.0257468639776173
Celf2,0.571520864647868,0.164467116510903,0.59602395378184,0.0211964067427372
Coro6,0.598412698412698,0.434657127597164,0.663526570048309,0.0414245909532968
Etv6,0.567063492063492,0.850212957354261,0.694238683127572,0.0271475605216168
Ext1,0.45834551037707,0.632412652274579,0.41109927950837,0.0433994349144054
Fsd2,0.371754578754579,0.759962400940638,0.283333333333333,0.0474387823504312
Fyn,0.589711934156379,0.669594600169625,0.720319634703196,0.00267409871483006
Gja1,0.56522633744856,1,0.697991341991342,0.0410480508175331
Gm20619,0.449512811132529,0.632412652274579,0.382989157989158,0.0776703801037739
Grk5,0.471528031502456,1,0.715504248837582,0.00286961165998776
Gys1,0.494871794871795,1,0.248639455782313,0.0372955904803801
Igf2r,0.546685340802988,1,0.736363636363636,0.0395683120130506
Lncpint,0.469558781609863,1,0.428214503753935,0.0526449894568584
Magi1,0.410926363130752,0.267401967327785,0.40022688876979,0.0467398736733055
Malt1,0.303260869565217,0.154200320504053,0.274213836477987,0.0170548313268907
Man1a,0.416136294261294,0.659041695919393,0.347983193277311,0.0359574398008754
Mbnl1,0.408118657298985,0.857018812083702,0.247777777777778,0.00266006766683338
Mhrt,0.535808773754761,0.816834502782121,0.624225789307311,0.0460829554459893
Mrtfb,0.628,0.459310377244257,0.75,0.0451653554801202
Nt5dc1,0.437654320987654,0.787078015137267,0.285460992907801,0.0472740123527602
Pfkfb2,0.349457070707071,0.137916803157488,0.261292517006803,4.4103574477525e-5
Phyhd1,0.396879535558781,1,0.383928571428571,0.0776703801037739
Ppfibp1,0.345502645502645,0.532301339411217,0.281976744186047,0.0776703801037739
Serinc3,0.359814507198228,0.114251541785908,0.320355415287189,0.00880218095125627
Smc6,0.417441860465116,1,0.235772357723577,0.0345999604763374
Sparc,0.360248447204969,0.189941359264967,0.212678062678063,0.0017631334808869
Svil,0.328789570862742,0.142255459231943,0.341067471623027,0.0195103403764416
Tbc1d4,0.542733060590203,0.759962400940638,0.60795183982684,0.0847564406129682
Tecrl,0.410004083218369,0.556256931323439,0.314726457117761,0.0542295150748771
Tlr4,0.396305916305916,0.304252879292998,0.257799671592775,9.9622404292151e-4
Tnfaip8,0.640650451243672,0.287125226577229,0.702988215488215,0.00671962547839345
Tpp2,0.632371794871795,0.67816774271315206,0.672701149425287,0.0912492106921802
Tut7,0.485294117647059,1,0.288888888888889,0.0619891782900872
Ubc,0.571317829457364,1,0.782828282828283,0.060687396224657
