"gene","p_intercept","p_sex","pvalue","padj_intercept","padj_sex","padj"
"1700025G04Rik",0.171534292733089,0.534963872072175,0.171534292733089,0.555898170894269,0.948711129944826,0.555898170894269
"2210408F21Rik",0.231104235504198,0.41891276758459,0.231104235504198,0.62563038926686,0.93917672695201,0.62563038926686
"2610037D02Rik",0.908211558499571,0.45125492707613,0.908211558499571,0.972004418804862,0.93917672695201,0.972004418804862
"4632427E13Rik",0.154864545892398,0.724692697480456,0.154864545892398,0.533229125058166,0.999170373157925,0.533229125058166
"4732440D04Rik",5.96415592512327e-05,0.658983802060446,5.96415592512327e-05,0.00289924246360159,0.984258305012413,0.00289924246360159
"4930523C07Rik",0.481800153996943,0.985535143883871,0.481800153996943,0.810721412975625,0.999170373157925,0.810721412975625
"5031425E22Rik",0.053536871902047,0.752410685495634,0.053536871902047,0.323067330443387,0.999170373157925,0.323067330443387
"9530026P05Rik",0.44380207178204,0.337402731730625,0.44380207178204,0.790085071839848,0.928527761510828,0.790085071839848
"AW554918",0.201574957387506,0.459316110259455,0.201574957387506,0.59486707492097,0.939319452667859,0.59486707492097
"Aak1",0.613091040102931,0.169239497206944,0.613091040102931,0.876196044827136,0.899173965104563,0.876196044827136
"Abca1",0.0598449791068178,0.17625519326987,0.0598449791068178,0.341363263063035,0.899173965104563,0.341363263063035
"Abca8a",0.920346211905203,0.923498194674882,0.920346211905203,0.973634818896743,0.999170373157925,0.973634818896743
"Abca9",0,0,0,0,0,0
"Abcc4",0.989010328744864,0.127044539893703,0.989010328744864,0.992982257775967,0.876491418889184,0.992982257775967
"Abcc5",0.0312612897081541,0.382138284343776,0.0312612897081541,0.234795094374548,0.928527761510828,0.234795094374548
"Abhd17b",0.00061866463965588,0.432052561023385,0.00061866463965588,0.0174623083773837,0.93917672695201,0.0174623083773837
"Abi1",4.52802985643928e-10,0.00436250182080651,4.52802985643928e-10,5.28270149917916e-08,0.409874359066387,5.28270149917916e-08
"Ablim1",0.0100650248648351,0.301154413718589,0.0100650248648351,0.134456439034057,0.922415488008842,0.134456439034057
"Ablim3",0.150682050575944,0.0217632006506569,0.150682050575944,0.529505197807031,0.795623314654768,0.529505197807031
"Abtb2",0.724183398426009,0.547664832401393,0.724183398426009,0.908473797308614,0.959475450909786,0.908473797308614
"Acap2",0.974625907208215,0.352622633655081,0.974625907208215,0.98875092035616,0.928527761510828,0.98875092035616
"Acbd6",0.410724387245755,0.0305593791587044,0.410724387245755,0.770572764971159,0.795623314654768,0.770572764971159
"Acer2",0.00195596141850228,0.519003717299525,0.00195596141850228,0.0417430790534022,0.943005009304256,0.0417430790534022
"Acer3",0.605993580765243,0.650666028441701,0.605993580765243,0.872163895210895,0.984258305012413,0.872163895210895
"Ackr3",0.922714121168095,0.410284737322797,0.922714121168095,0.973634818896743,0.93917672695201,0.973634818896743
"Actn1",0.0675771435948786,0.235155428242024,0.0675771435948786,0.360642831557586,0.922415488008842,0.360642831557586
"Actn4",0.683603377179946,0.878777587765028,0.683603377179946,0.892738634550427,0.999170373157925,0.892738634550427
"Actr2",0.0706630836582384,0.00980247792151989,0.0706630836582384,0.370240707790171,0.612304781597796,0.370240707790171
"Actr3",0.748568086927133,0.724451528589817,0.748568086927133,0.91853706370721,0.999170373157925,0.91853706370721
"Acvr1",0.634570550203127,0.824058969884931,0.634570550203127,0.890078775287205,0.999170373157925,0.890078775287205
"Acvr2a",0.123458224627619,0.626661483531754,0.123458224627619,0.473946784491057,0.984258305012413,0.473946784491057
"Acyp2",0.0212956478180391,0.453996643623272,0.0212956478180391,0.200362277857895,0.93917672695201,0.200362277857895
"Adam10",0.0683481508812218,0.033662778492289,0.0683481508812218,0.361833467713027,0.795623314654768,0.361833467713027
"Adam9",0.0487791994964287,0.226310856602639,0.0487791994964287,0.302872444006401,0.922415488008842,0.302872444006401
"Adamts1",0.84821629049475,0.027319145527453,0.84821629049475,0.956310340748189,0.795623314654768,0.956310340748189
"Adamts5",0.641097909289709,0.660613645365327,0.641097909289709,0.890415262106806,0.984258305012413,0.890415262106806
"Adamts9",0.368879511472932,0.161446748395287,0.368879511472932,0.739163343738993,0.889005566896894,0.739163343738993
"Adamtsl3",0.121279572147243,0.250566409143586,0.121279572147243,0.470597009440522,0.922415488008842,0.470597009440522
"Adarb1",0.230545628050203,0.68504773983395,0.230545628050203,0.62563038926686,0.993489632644758,0.62563038926686
"Adcy9",0.144727587031335,0.4202135202737,0.144727587031335,0.519002617427943,0.93917672695201,0.519002617427943
"Adgra2",0.0280824745556174,0.882325220364667,0.0280824745556174,0.228688044543409,0.999170373157925,0.228688044543409
"Adgrf5",0.633255868228023,0.641136613062516,0.633255868228023,0.890078775287205,0.984258305012413,0.890078775287205
"Adgrg6",0.000428121931898329,0.314106180674736,0.000428121931898329,0.0133788103718228,0.923313798319517,0.0133788103718228
"Adgrl2",0.665864606448165,0.981402260408235,0.665864606448165,0.890643602456674,0.999170373157925,0.890643602456674
"Adgrl4",0.207773403897548,0.888469303843393,0.207773403897548,0.60470966673043,0.999170373157925,0.60470966673043
"Adh6b",0.0224811770934648,0.633734635525724,0.0224811770934648,0.20788076555453,0.984258305012413,0.20788076555453
"Adipor2",0.0299491477719891,0.0997456494956284,0.0299491477719891,0.23293781600436,0.864426832515311,0.23293781600436
"Adk",0.119715078460468,0.215221207063259,0.119715078460468,0.468674932046425,0.922415488008842,0.468674932046425
"Aebp2",0.025470473953716,0.174941888779215,0.025470473953716,0.2195298815046,0.899173965104563,0.2195298815046
"Afap1l1",0.000207040198300232,0.0428664014853982,0.000207040198300232,0.00770894355373203,0.795623314654768,0.00770894355373203
"Afdn",0.197316552753416,0.423841673254271,0.197316552753416,0.592288108608025,0.93917672695201,0.592288108608025
