"gene","phi_hat","phi_trend","df","statistic","p_over","p_under","p_two","padj_over","padj_two"
"Elf2",1.50047400127713,1.46695270018305,153,156.496199343547,0.406556189740983,0.593443810259017,0.813112379481966,0.733033582556208,0.998351121080565
"Elk3",1.39506350176715,1.53889835199563,305,276.492834947288,0.87800388527113,0.12199611472887,0.24399222945774,0.912101123534086,0.998351121080565
"Elk4",1.49418305100335,1.38831227102341,84,90.4057242047996,0.296904110915064,0.703095889084936,0.593808221830129,0.733033582556208,0.998351121080565
"Elmo1",1.65804720222416,1.58091678776485,379,397.49080692059,0.246635605344493,0.753364394655507,0.493271210688986,0.733033582556208,0.998351121080565
"Eln",1.80481664735071,1.51258060011512,106,126.479583702591,0.0853301983574124,0.914669801642588,0.170660396714825,0.733033582556208,0.998351121080565
"Elovl5",1.55420171402468,1.39271865225598,76,84.8120545197991,0.228903815728486,0.771096184271514,0.457807631456971,0.733033582556208,0.998351121080565
"Elp4",1.63211706472236,1.39801098158389,74,86.3917840277761,0.153667365029093,0.846332634970907,0.307334730058186,0.733033582556208,0.998351121080565
"Emcn",1.51671860569633,1.54397659406143,299,293.721332854065,0.575281801022766,0.424718198977234,0.849436397954467,0.734047817659373,0.998351121080565
"Eml1",1.35919836666209,1.47065807328654,148,136.783227807975,0.73571452550969,0.26428547449031,0.528570948980621,0.808584269415638,0.998351121080565
"Enah",1.59799845889124,1.43076155282267,105,117.273096871073,0.194453403625199,0.805546596374801,0.388906807250397,0.733033582556208,0.998351121080565
"Eng",1.33640277358047,1.43543675447226,112,104.272870382256,0.685751064865485,0.314248935134515,0.628497870269031,0.778041394603017,0.998351121080565
"Entpd1",1.59266123291969,1.5261760587237,187,195.146325912782,0.326489144111847,0.673510855888154,0.652978288223693,0.733033582556208,0.998351121080565
"Entrep1",1.30040501944123,1.40719350883884,70,64.6878704237336,0.656929991133648,0.343070008866352,0.686140017732703,0.765154778802335,0.998351121080565
"Epas1",1.5491724841176,1.57318125156431,359,353.521198682734,0.571659878148504,0.428340121851496,0.856680243702991,0.733617766946693,0.998351121080565
"Epb41",1.55992129850932,1.51127540400137,220,227.081500012117,0.357277228502384,0.642722771497616,0.714554457004769,0.733033582556208,0.998351121080565
"Epb41l2",1.3899278456453,1.38564826518427,91,91.2810538805114,0.472000717900788,0.527999282099212,0.944001435801576,0.733033582556208,0.998351121080565
"Epb41l4a",1.33873192269522,1.51074307138178,225,199.381806418562,0.889722292956612,0.110277707043388,0.220555414086777,0.920444747823898,0.998351121080565
"Epc1",1.42752802342826,1.45579572832075,135,132.378656849826,0.547727499345361,0.452272500654639,0.904545001309278,0.733033582556208,0.998351121080565
"Epc2",1.40729635852003,1.39128910594701,93,94.0699965110972,0.449463116289209,0.550536883710791,0.898926232578417,0.733033582556208,0.998351121080565
"Epha4",1.63782947333145,1.45289406253315,113,127.38349977408,0.167807726979867,0.832192273020133,0.335615453959734,0.733033582556208,0.998351121080565
"Ephb4",1.49480711643277,1.45451517751326,126,129.490361862389,0.397512844662106,0.602487155337894,0.795025689324212,0.733033582556208,0.998351121080565
"Eps15",1.53886452278428,1.38831227102341,88,97.5429525701667,0.228227739434983,0.771772260565017,0.456455478869966,0.733033582556208,0.998351121080565
"Eps8",1.42040359219504,1.40926070551959,71,71.5613900613691,0.459007911499615,0.540992088500385,0.91801582299923,0.733033582556208,0.998351121080565
"Erbin",1.49837696027148,1.46028513965664,141,144.678012301047,0.398676656139228,0.601323343860771,0.797353312278457,0.733033582556208,0.998351121080565
"Erc1",1.44042337949028,1.47108811580065,159,155.685655318006,0.559501407403329,0.440498592596671,0.880997185193341,0.733617766946693,0.998351121080565
"Erg",1.48962413189549,1.50439824378567,208,205.957312642545,0.527011803957161,0.472988196042839,0.945976392085678,0.733033582556208,0.998351121080565
"Errfi1",1.69857996397329,1.22659656487206,41,56.776433684346,0.051540873207613,0.948459126792387,0.103081746415226,0.733033582556208,0.998351121080565
"Esyt2",1.48739396719653,1.48262375813483,166,166.534090122256,0.473740870590868,0.526259129409133,0.947481741181735,0.733033582556208,0.998351121080565
"Etl4",1.6364739930602,1.63063233258023,502,503.798390417236,0.469023554812445,0.530976445187555,0.938047109624889,0.733033582556208,0.998351121080565
"Ets1",1.42167037861359,1.51798191689644,240,224.772697928349,0.75165194999677,0.24834805000323,0.49669610000646,0.820083482225172,0.998351121080565
"Ets2",1.32841960419971,1.39271865225598,74,70.5835672923196,0.591040735083544,0.408959264916456,0.817918529832912,0.743391285604659,0.998351121080565
"Etv6",1.58970205151944,1.55536881975279,308,314.798796047493,0.382562660402556,0.617437339597444,0.765125320805111,0.733033582556208,0.998351121080565
"Evi5",1.60149748276035,1.16248972083254,51,70.2598656633998,0.0380956487192612,0.961904351280739,0.0761912974385224,0.733033582556208,0.998351121080565
"Evl",1.70125182621902,1.49756034231036,161,182.898502506218,0.113947430327463,0.886052569672537,0.227894860654926,0.733033582556208,0.998351121080565
"Exoc6",1.43597465787195,1.49347251522593,185,177.877603369302,0.633206338242622,0.366793661757378,0.733587323514756,0.75820707108864,0.998351121080565
"Ext1",1.92591578126932,1.69404562790699,644,732.146609693054,0.00887962129470596,0.991120378705294,0.0177592425894119,0.511602796133443,0.682137061511258
"Eya3",1.46652763104373,1.39036284349833,81,85.4372214203126,0.346559574674345,0.653440425325655,0.69311914934869,0.733033582556208,0.998351121080565
"Fabp4",1.49488683989307,1.6753696289856,507,452.382336836728,0.960782754148912,0.0392172458510877,0.0784344917021753,0.975103364305603,0.998351121080565
"Faf1",1.4254588056559,1.49719239496968,208,198.034289095112,0.678608897531419,0.321391102468581,0.642782204937162,0.775322131816954,0.998351121080565
"Fam117b",1.50080166870052,1.54811371457743,293,284.045600002503,0.635375494907301,0.364624505092699,0.729249010185398,0.75820707108864,0.998351121080565
"Fam135a",1.52072493550112,1.44886083464174,96,100.761639984703,0.349726082433146,0.650273917566854,0.699452164866292,0.733033582556208,0.998351121080565
"Fam168a",1.49879888276185,1.50180865906869,188,187.623229003062,0.494035344296367,0.505964655703633,0.988070688592733,0.733033582556208,0.998351121080565
"Fam171a1",1.46321337926397,1.45813269392625,132,132.459937883138,0.472372275280322,0.527627724719677,0.944744550560645,0.733033582556208,0.998351121080565
"Fam193a",1.36715784565097,1.45855371277568,137,128.415308406945,0.687707926952608,0.312292073047392,0.624584146094784,0.778041394603017,0.998351121080565
"Fam204a",1.70791647779781,1.14794634063114,48,71.4144799566349,0.0157796888138908,0.984220311186109,0.0315593776277815,0.656610384533566,0.945518953728335
"Fam222b",1.51947352532115,1.45984731618982,137,142.595647271053,0.35431251131862,0.64568748868138,0.70862502263724,0.733033582556208,0.998351121080565
"Fam3c",1.35269932464982,1.38648284793552,85,82.9288604373574,0.543356724877847,0.456643275122153,0.913286550244306,0.733033582556208,0.998351121080565
"Fam78b",1.62334733836899,1.39128910594701,87,101.511050316153,0.136943222573727,0.863056777426273,0.273886445147454,0.733033582556208,0.998351121080565
"Farp1",1.48405230342018,1.46291348232446,134,135.936274469442,0.437070495876817,0.562929504123183,0.874140991753634,0.733033582556208,0.998351121080565
"Fars2",1.62076351926711,1.4455685994859,114,127.816169541979,0.17769477057897,0.82230522942103,0.355389541157941,0.733033582556208,0.998351121080565
"Fas",1.27285347186384,1.45512006585154,122,106.718426342718,0.836274936591409,0.163725063408591,0.327450126817182,0.877098260096363,0.998351121080565
"Fat4",1.53443249170191,1.38339736028105,90,99.8259272557208,0.224648658461063,0.775351341538937,0.449297316922126,0.733033582556208,0.998351121080565
"Fau",1.43876567019968,1.32304681364188,60,65.2478350137561,0.299360574083871,0.700639425916129,0.598721148167742,0.733033582556208,0.998351121080565
"Fbn1",1.35546120569894,1.46376903876079,135,125.011021495762,0.719967103918904,0.280032896081097,0.560065792162193,0.799121033164528,0.998351121080565
"Fbxl17",1.67626972975252,1.58729716785216,392,413.972725064541,0.213527122720387,0.786472877279613,0.427054245440773,0.733033582556208,0.998351121080565
"Fbxl20",1.49029713415145,1.40404457669012,103,109.327443990034,0.316191919172116,0.683808080827884,0.632383838344232,0.733033582556208,0.998351121080565
"Fbxl7",1.99219970306181,1.63926960044189,471,572.404966144172,0.000922400071378681,0.999077599928621,0.00184480014275736,0.0921170204616842,0.120152635384806
"Fbxo11",1.49407570232759,1.48059947764079,158,159.438095536753,0.452977965242408,0.547022034757592,0.905955930484815,0.733033582556208,0.998351121080565
"Fbxw11",1.46260131279501,1.42813927449145,114,116.75090282634,0.411059850969933,0.588940149030067,0.822119701939867,0.733033582556208,0.998351121080565
"Fbxw2",1.55472808239992,1.40653015471656,72,79.5862225615434,0.252585673379442,0.747414326620558,0.505171346758884,0.733033582556208,0.998351121080565
"Fbxw7",1.46620701393207,1.456530304546,128,128.850389997072,0.462279986708338,0.537720013291662,0.924559973416676,0.733033582556208,0.998351121080565
"Fcho2",1.46741082336048,1.53178713813323,291,278.770162620831,0.686689184325836,0.313310815674164,0.626621631348329,0.778041394603017,0.998351121080565
"Fchsd2",1.44036033139316,1.45813269392625,117,115.573952545586,0.519923506472209,0.480076493527791,0.960152987055581,0.733033582556208,0.998351121080565
"Fer",1.4899920080328,1.46247976351658,142,144.671311302051,0.42189768920209,0.57810231079791,0.843795378404179,0.733033582556208,0.998351121080565
"Fermt2",1.44675358391587,1.41616464285966,70,71.5119893613577,0.427336549130662,0.572663450869338,0.854673098261324,0.733033582556208,0.998351121080565
"Fgd5",1.41317114318374,1.5196162469833,251,233.418113055367,0.780502010855584,0.219497989144416,0.438995978288833,0.833945800471943,0.998351121080565
"Fhip1a",1.56554817410553,1.42531410231302,99,108.740430607491,0.236451223410944,0.763548776589056,0.472902446821888,0.733033582556208,0.998351121080565
"Fhl2",1.38106678472299,1.49902348607901,183,168.599907840928,0.769838993878634,0.230161006121366,0.460322012242732,0.829191191473351,0.998351121080565
"Fhod3",1.43006783637598,1.40649129819825,104,105.74331684357,0.433924818835003,0.566075181164997,0.867849637670007,0.733033582556208,0.998351121080565
"Filip1",1.55586842518366,1.48851990500621,190,198.596605789872,0.319678987344729,0.680321012655271,0.639357974689459,0.733033582556208,0.998351121080565
"Fkbp5",1.46163649104278,1.38468388280017,63,66.5011704689451,0.357377308217155,0.642622691782845,0.71475461643431,0.733033582556208,0.998351121080565
"Fli1",1.63868541838856,1.61150639575806,445,452.505192100018,0.392621891335631,0.607378108664369,0.785243782671262,0.733033582556208,0.998351121080565
"Flnb",1.49106079185536,1.52997834768993,258,251.437338887522,0.603329706836939,0.396670293163061,0.793340586326123,0.745699588153246,0.998351121080565
"Flrt2",1.77748473391369,1.44116680106692,91,112.236217671958,0.0649369365696531,0.935063063430347,0.129873873139306,0.733033582556208,0.998351121080565
"Flt1",1.79378863557099,1.71370024075122,699,731.667199693267,0.189916551968809,0.810083448031191,0.379833103937617,0.733033582556208,0.998351121080565
"Fmnl2",1.77487960603324,1.56134443564306,278,316.020295851005,0.0579473832939029,0.942052616706097,0.115894766587806,0.733033582556208,0.998351121080565
"Fmnl3",1.45777967482124,1.42227587911102,112,114.79581843294,0.40914608435934,0.59085391564066,0.818292168718679,0.733033582556208,0.998351121080565
"Fmo1",1.44405095749251,1.51582902423294,228,217.203664163179,0.685253968858267,0.314746031141733,0.629492062283467,0.778041394603017,0.998351121080565
"Fmo2",1.42019574198636,1.47152045308292,133,128.361133743306,0.597465533839452,0.402534466160548,0.805068932321096,0.743735674254637,0.998351121080565
"Fnbp1l",1.48849727011132,1.41222122780542,108,113.833230946287,0.331725711879778,0.668274288120222,0.663451423759555,0.733033582556208,0.998351121080565
"Fndc3a",1.52287239973717,1.46541154739538,140,145.489597336768,0.358078426002234,0.641921573997766,0.716156852004469,0.733033582556208,0.998351121080565
"Fndc3b",1.47271844919336,1.38400768057747,80,85.1277616366332,0.326537464164761,0.673462535835239,0.653074928329522,0.733033582556208,0.998351121080565
"Fnip1",1.47290636069485,1.43543675447226,115,118.001877095715,0.405117191152496,0.594882808847504,0.810234382304991,0.733033582556208,0.998351121080565
"Fnip2",1.58101103438885,1.47806913133488,169,180.770208339586,0.253987363700008,0.746012636299992,0.507974727400015,0.733033582556208,0.998351121080565
"Foxj3",1.49288236815024,1.40653015471656,76,80.6659278501446,0.335485873338295,0.664514126661705,0.670971746676589,0.733033582556208,0.998351121080565
"Foxn3",1.48707797319495,1.49608422105062,187,185.874282393121,0.509505112916235,0.490494887083765,0.980989774167529,0.733033582556208,0.998351121080565
"Foxo1",1.53140658230169,1.46376903876079,139,145.422883872543,0.337503280186805,0.662496719813195,0.675006560373609,0.733033582556208,0.998351121080565
"Foxp1",1.59579113366679,1.50247314770231,199,211.359807717915,0.260951174333299,0.739048825666701,0.521902348666597,0.733033582556208,0.998351121080565
"Frmd4b",1.55945340908161,1.50312592644587,203,210.607133091033,0.342403565078304,0.657596434921696,0.684807130156608,0.733033582556208,0.998351121080565
"Fry",1.63642091458797,1.63700007502425,496,495.824518287583,0.493777887560562,0.506222112439438,0.987555775121123,0.733033582556208,0.998351121080565
"Fryl",1.37785119221549,1.49829410234447,196,180.244207897274,0.783556090302445,0.216443909697555,0.432887819395111,0.836612276032119,0.998351121080565
"Fto",1.59478076598976,1.49422250093552,191,203.85392812204,0.249077563672269,0.750922436327731,0.498155127344538,0.733033582556208,0.998351121080565
"Fubp1",1.24180591211959,1.459412110074,137,116.572562873798,0.896264073872009,0.103735926127991,0.207471852255981,0.923386232916279,0.998351121080565
"Fus",1.41840019778345,1.45367062359774,124,120.991386680053,0.559688196151198,0.440311803848802,0.880623607697603,0.733617766946693,0.998351121080565
"Fut8",1.55406837410177,1.4616045086513,130,138.224045860157,0.294320875441217,0.705679124558783,0.588641750882434,0.733033582556208,0.998351121080565
"Fxr1",1.39350706666379,1.42813927449145,113,110.259763417738,0.555400396246194,0.444599603753806,0.889199207507611,0.733617766946693,0.998351121080565
"Fyn",1.6584746427585,1.55870766037158,312,331.969940031794,0.209101289792385,0.790898710207615,0.418202579584771,0.733033582556208,0.998351121080565
"G630055G22Rik",1.39577865708811,1.38339736028105,46,46.4116963567208,0.455285028495525,0.544714971504475,0.910570056991051,0.733033582556208,0.998351121080565
"Gab1",1.54885938990279,1.46418933227964,131,138.575371097236,0.308436669461818,0.691563330538182,0.616873338923635,0.733033582556208,0.998351121080565
"Gab2",1.66065939192207,1.55469577914625,305,325.787926699315,0.19762663935405,0.80237336064595,0.395253278708101,0.733033582556208,0.998351121080565
"Gabrb2",1.37153474155764,0.898088274263154,27,41.2336282337491,0.039104466605642,0.960895533394358,0.0782089332112841,0.733033582556208,0.998351121080565
"Galnt1",1.57363677108408,1.4455685994859,112,121.922486711524,0.245540027460789,0.754459972539211,0.491080054921578,0.733033582556208,0.998351121080565
"Galnt15",1.38144252252986,1.39357667585858,67,66.4166174799654,0.497155487164077,0.502844512835923,0.994310974328154,0.733033582556208,0.998351121080565
"Galnt18",1.55515283059207,1.56199853578134,335,333.531809610653,0.51237939940983,0.48762060059017,0.97524120118034,0.733033582556208,0.998351121080565
"Gapvd1",1.6103516256569,1.40653015471656,74,84.7234024091184,0.185031369098602,0.814968630901398,0.370062738197204,0.733033582556208,0.998351121080565
"Garre1",1.48095572943376,1.55266702269699,338,322.389172457035,0.720447909970542,0.279552090029458,0.559104180058917,0.799121033164528,0.998351121080565
"Gatad2b",1.50584522441935,1.41553651014428,94,99.9970329843286,0.316751505642596,0.683248494357404,0.633503011285193,0.733033582556208,0.998351121080565
"Gbe1",1.51186114641409,1.39817249028189,93,100.56204623806,0.278028770083822,0.721971229916178,0.556057540167645,0.733033582556208,0.998351121080565
"Gbf1",1.65466971314582,1.40404457669012,95,111.957715131395,0.112844550031436,0.887155449968564,0.225689100062872,0.733033582556208,0.998351121080565
"Gcnt2",1.551474373012,1.41181194876403,69,75.8257725694601,0.267872491487402,0.732127508512598,0.535744982974804,0.733033582556208,0.998351121080565
"Gda",1.54158583786428,1.50593092628474,199,203.71158887867,0.394468319753245,0.605531680246755,0.78893663950649,0.733033582556208,0.998351121080565
"Gdi2",1.38231173609606,1.40404457669012,104,102.390211066439,0.526268865481007,0.473731134518993,0.947462269037986,0.733033582556208,0.998351121080565
"Gfod1",1.50044078723584,1.45579572832075,120,123.680054121322,0.39046693237678,0.60953306762322,0.78093386475356,0.733033582556208,0.998351121080565
"Ghr",1.52847397248359,1.47892351453719,166,171.561731853102,0.367533332451383,0.632466667548617,0.735066664902767,0.733033582556208,0.998351121080565
