"","bb_mu","AR","N","bb_theta","thetaCorrected","theta_common","log2FC","llr_var","pval_var","padj_var"
"0610043K17Rik",0.6069,0.612903225806452,155,3e-04,0.38839736338421,0.593038239675483,0.628031222613043,0.120542791869553,1,1
"1110002E22Rik",0.4856,0.482762557077626,584,0.4655,0.403320394553553,0.346014682614794,-0.0593785470789316,-0.231015812822363,0.496676017802586,1
"1110002L01Rik",0.9459,0.943502824858757,177,0,0.357246628368138,0.545634683727602,4.12553088208386,-0.132062485675732,0.607300301882983,1
"1110004F10Rik",0.4524,0.445141065830721,319,0.5661,0.496845879295143,0.430511272976781,-0.238347526982324,-1.67227683695927,0.0674277626444043,1
"1110019D14Rik",0.5448,0.546149217809868,554,1.2869,0.714297164606183,0.34456786940851,0.219965683941908,0.0520817795298854,1,1
"1110038F14Rik",0.4343,0.438864628820961,229,0.9199,0.676822566508515,0.500191666580672,-0.432440545540289,-0.00232945445958421,0.945581689638039,1
"1110059E24Rik",0.4169,0.424714434060228,321,0.7199,0.556450621751809,0.432343582955596,-0.548011364548265,-1.25981695849899,0.112436684254311,1
"1500002F19Rik",0.5979,0.595930232558139,344,1.5941,0.879689908983628,0.419001720987661,0.605221339704957,-0.804899903345017,0.204519945391811,1
"1500004A13Rik",0.521,0.520525451559934,609,0.5781,0.439555006273589,0.336049012915194,0.11488363788435,0.0172884516123872,1,1
"1500009L16Rik",0.51,0.509661835748792,207,3.7894,1.76785503581946,0.502251924708259,0.096215315259303,-1.33199592615796,0.10264284366898,1
"1600010M07Rik",0.4806,0.48499743983615,651,0.2195,0.301407783163743,0.333040154152089,-0.119839770006003,-0.0759396252402667,0.696745909364885,1
"1600014C10Rik",0.4553,0.452620967741935,248,0.1224,0.354029962249354,0.46972976234218,-0.251538766995965,-0.0130273254397935,0.871766922508533,1
"1600020E01Rik",0.3034,0.305898653998416,421,0.994,0.641606666628066,0.403427248829933,-1.23224020729279,-0.256163790746371,0.474132996136187,1
"1700017G19Rik",0.0086,0.00510204081632653,196,3e-04,0.334549778251161,0.510795027982273,-6.84549005094437,-0.164438891483996,0.56632063847809,1
"1700025G04Rik",0.5745,0.568190924259389,1446,0.6163,0.362802678889194,0.196666624890096,0.499760178184271,0.173458804986012,1,1
"1700037C18Rik",0.5692,0.569767441860465,129,4.4941,2.1172808689218,0.627215647133223,0.373043410614216,-0.454121936729379,0.340580800501528,1
"1700037F03Rik",0.4907,0.49,200,2.1664,1.16152049167848,0.517516964290273,-0.0255350921071376,-0.0464151179396879,0.760609466659717,1
"1700081N11Rik",0.5416,0.536089238845144,254,0.0123,0.312728042246366,0.47050596319095,0.241888596962245,0.00464609086768064,1,1
"1700087I21Rik",0.1047,0.10556586270872,385,0.435,0.431129047105573,0.406177764612579,-3.12675714228594,0.0657229800747245,1,1
"1700109H08Rik",0.4045,0.410189982728843,386,0.8866,0.609685130042259,0.416964421951211,-0.618909832644494,0.0458828299265974,1,1
"1700120C14Rik",0.7546,0.752873563218391,232,0.4557,0.486445259655853,0.478658059914373,1.65105169117893,-0.165330829811381,0.5652697384275,1
"1700123M08Rik",0.6175,0.617021276595745,188,1.271,0.835709664019722,0.539227226846121,0.707446507246152,-0.00183570847579517,0.951683970817958,1
"1700123O12Rik",0.025,0.0260416666666667,96,1e-04,0.422289513650192,0.644918850515059,-5.28540221886225,-1.90603073566422,0.0508847874718754,1
"1810024B03Rik",0.659,0.654255319148936,94,0.9144,0.773593221639287,0.651182713850405,1,-0.2663586183333,0.465466711761824,1
"1810034E14Rik",0.6651,0.666666666666667,104,0.6011,0.652546287150701,0.64801769590817,0.962525294581337,-0.944327962030755,0.169353598008015,1
"1810037I17Rik",0.1055,0.105978260869565,184,4e-04,0.360821597350338,0.55086285301975,-3.08341600818764,0.0622324674821186,1,1
"1810062O18Rik",0.587,0.596698113207547,212,0.1313,0.381460389695926,0.506463168528911,0.493814612662961,-0.116382392252092,0.629481317405324,1
"2010001K21Rik",0.9886,0.987341772151899,158,0.9988,0.740825160898348,0.552182962412077,6.61470984411521,-0.677992255882813,0.244234614851424,1
"2010109A12Rik",0.3771,0.378787878787879,99,3.3406,1.69469925067815,0.650822655535759,-0.786596361890807,-1.07033444888484,0.143439336497043,1
"2210408F21Rik",0.4922,0.492879824532687,2777,0.1215,0.135924890991918,0.137132616841656,-0.0469313615242848,-0.0626849047089308,0.723281932332229,1
"2210408I21Rik",0.5594,0.559917355371901,242,5.8059,2.49901017413856,0.449399539300959,0.461447964235801,-1.44148486121554,0.0895207832305313,1
"2310002L09Rik",0.4606,0.474910394265233,279,0.2656,0.393022911050613,0.446228992811302,-0.274756890858335,-0.696443483626723,0.237918164423613,1
"2310014F06Rik",0.3714,0.373422459893048,935,0.7434,0.453951075751012,0.262162609697046,-0.791991496826208,0.142157865448212,1,1
"2310015A10Rik",0.6069,0.607456140350877,342,0.2288,0.364218339022826,0.423578809800863,0.624742402706511,-1.25755381006869,0.112759935048673,1
"2310016D03Rik",0.6846,0.682795698924731,93,5.7674,2.61573501270573,0.65000727607255,1.2410080995038,-0.453390060076018,0.340970193472492,1
"2310022A10Rik",0.502,0.502306425041186,607,0.2802,0.337566584216361,0.353060696293122,0.00829137363139143,-0.111391194580449,0.636928006580874,1
"2310039L15Rik",0.5838,0.584912280701754,475,1.146,0.686482538549332,0.38380766387768,0.477578965347557,0.095453268393328,1,1
"2310057M21Rik",0.5179,0.520175438596491,380,0.6722,0.527600264055707,0.41594546996775,0.0736570417253084,-0.372409048881366,0.38812182740911,1
"2310069G16Rik",0.2274,0.223563218390805,145,0.3456,0.522167922958796,0.597076474332402,-1.74075717332858,-0.0336005236295023,0.79545651401658,1
"2500002B13Rik",0.5856,0.58656330749354,258,0.299,0.423153710291998,0.472876766852645,0.492703992869168,-0.0762795501719324,0.69610168859244,1
"2610005L07Rik",0.7683,0.772357723577236,246,4e-04,0.316976165843606,0.483896263965135,1.72973402493513,-0.0313809555304374,0.802182707997713,1
"2610008E11Rik",0.7541,0.75537139349294,543,0.2777,0.346701719919407,0.368463093556907,1.61261884362402,0.0756368015664179,1,1
"2610020C07Rik",0.474,0.477718360071301,187,0.775,0.654973496084516,0.55086285301975,-0.188761643455168,-1.09033682890055,0.139753278419354,1
"2610035D17Rik",0.9836,0.984917043740573,442,2e-04,0.254367813090526,0.388388439860264,5.90689059560852,1.63171690733674,1,1
