"","AR","N","loglik0_disp","loglik1_disp","llr_disp","pval_disp","padj_disp"
"0610043K17Rik",0.612903225806452,155,-109.18526236164,-108.423975272754,-0.761287088886093,0.217230358666187,0.569902869072656
"1110002E22Rik",0.482762557077626,584,-459.32190462916,-459.107913801281,-0.213990827879513,0.512980984470498,0.805086080086183
"1110002L01Rik",0.943502824858757,177,-41.7320228363515,-41.596427139461,-0.135595696890462,0.602533692784203,0.853047011618177
"1110004F10Rik",0.445141065830721,319,-237.440363739112,-237.3684739029,-0.0718898362115681,0.704552048173599,0.905197823699239
"1110019D14Rik",0.546149217809868,554,-451.994351762036,-445.155566182798,-6.83878557923742,0.000217031134282852,0.00479179852036692
"1110038F14Rik",0.438864628820961,229,-161.719585408003,-161.614720163287,-0.104865244715683,0.646978725645312,0.878419429132714
"1110059E24Rik",0.424714434060228,321,-232.164479803414,-232.000121421411,-0.164358382003059,0.566415682666746,0.835317358206167
"1500002F19Rik",0.595930232558139,344,-259.078517109737,-255.841584802878,-3.23693230685811,0.0109472225220543,0.10589073608088
"1500004A13Rik",0.520525451559934,609,-487.14604832431,-486.256940641264,-0.889107683046404,0.182368621981997,0.530151350358236
"1500009L16Rik",0.509661835748792,207,-155.948535240571,-152.320362488639,-3.62817275193225,0.00706509166908555,0.0781345865019156
"1600010M07Rik",0.48499743983615,651,-503.798617888067,-503.62862528314,-0.169992604927813,0.559837759192404,0.831122654421917
"1600014C10Rik",0.452620967741935,248,-181.751103306002,-181.42219612372,-0.328907182281171,0.417332616796129,0.748404343366567
"1600020E01Rik",0.305898653998416,421,-281.435599036725,-280.448976291948,-0.986622744776753,0.160103792552942,0.50164769182407
"1700017G19Rik",0.00510204081632653,196,-10.8255342956902,-10.6041391924099,-0.221395103280361,0.505778806851908,0.801978524893482
"1700025G04Rik",0.568190924259389,1446,-1412.09471488838,-1389.08645192349,-23.0082629648932,1.17259662057719e-11,1.06223458569934e-09
"1700037C18Rik",0.569767441860465,129,-92.3427677917329,-91.0545292845373,-1.28823850719563,0.108462820317919,0.415396427105239
"1700037F03Rik",0.49,200,-148.82973477012,-147.268188573869,-1.56154619625096,0.0771901664692209,0.353962263845233
"1700081N11Rik",0.536089238845144,254,-183.465909750191,-182.938678395687,-0.527231354504067,0.304481519039586,0.65234938392274
"1700087I21Rik",0.10556586270872,385,-147.274432213413,-147.270456001232,-0.00397621218135669,0.928941747242638,0.999556809508567
"1700109H08Rik",0.410189982728843,386,-275.919125541764,-275.497832508341,-0.421293033423183,0.358658200357176,0.701947994640472
"1700120C14Rik",0.752873563218391,232,-139.393885041469,-139.394849889896,0.000964848427145171,1,1
"1700123M08Rik",0.617021276595745,188,-132.4953587918,-132.120311750339,-0.375047041460817,0.386446445197851,0.726605474670211
"1700123O12Rik",0.0260416666666667,96,-13.5902896329908,-13.5012429410713,-0.0890466919194637,0.673016902216371,0.891339361233684
"1810024B03Rik",0.654255319148936,94,-65.3783157712633,-65.342984200831,-0.0353315704323052,0.790373683925245,0.941721836166249
"1810034E14Rik",0.666666666666667,104,-70.3679852564073,-70.3683594017425,0.000374145335129583,1,1
"1810037I17Rik",0.105978260869565,184,-65.8197387656233,-65.5505197113748,-0.269219054248452,0.463080746657973,0.777824161932786
"1810062O18Rik",0.596698113207547,212,-153.053809963868,-152.726120905183,-0.32768905868528,0.418196399402625,0.748779242379842
"2010001K21Rik",0.987341772151899,158,-11.0101703653953,-10.9781674236202,-0.0320029417750654,0.800272972638073,0.947833399625174
"2010109A12Rik",0.378787878787879,99,-68.9791045469752,-68.2873620888497,-0.691742458125475,0.239508430149836,0.592280983429543
"2210408F21Rik",0.492879824532687,2777,-3042.52551220236,-3042.46648843614,-0.059023766215887,0.73116182180394,0.916802306929458
"2210408I21Rik",0.559917355371901,242,-190.789754674726,-179.818029459929,-10.9717252147973,2.80803582349113e-06,0.000104201811281357
"2310002L09Rik",0.474910394265233,279,-206.72270947002,-206.643785440011,-0.0789240300091478,0.691145532858876,0.897818743654718
"2310014F06Rik",0.373422459893048,935,-769.939029321177,-762.403968994387,-7.53506032679024,0.000103590084445736,0.00254229051866827
"2310015A10Rik",0.607456140350877,342,-248.817551794155,-248.644258114209,-0.173293679945175,0.556051329252767,0.829740854692955
"2310016D03Rik",0.682795698924731,93,-63.1892556359076,-61.3286529624906,-1.86060267341705,0.0537255740901269,0.289291552792991
"2310022A10Rik",0.502306425041186,607,-454.940453029591,-454.910741983926,-0.0297110456652376,0.807411691022591,0.951162476516364
"2310039L15Rik",0.584912280701754,475,-359.389102353772,-356.816886348134,-2.57221600563832,0.0233210383588838,0.174783150509569
"2310057M21Rik",0.520175438596491,380,-282.971827812165,-282.727644549769,-0.244183262396632,0.484656866496719,0.790230166100168
"2310069G16Rik",0.223563218390805,145,-83.8966794962153,-83.8385967178068,-0.0580827784084192,0.733231047705875,0.917542611672894
"2500002B13Rik",0.58656330749354,258,-180.451406235235,-180.42375921811,-0.0276470171246785,0.814094768166832,0.952483147560814
"2610005L07Rik",0.772357723577236,246,-137.058964735856,-136.635546784825,-0.423417951031382,0.35744898948039,0.701684440790058
"2610008E11Rik",0.75537139349294,543,-330.605266787442,-330.562753513727,-0.0425132737157696,0.770597736652458,0.93107918058026
"2610020C07Rik",0.477718360071301,187,-134.056112860921,-134.025778251538,-0.0303346093830044,0.805441322533157,0.950306422189187
"2610035D17Rik",0.984917043740573,442,-43.605060181699,-43.2145832660156,-0.390476915683394,0.376849582929362,0.718030754978309
"2610037D02Rik",0.469327731092437,1071,-876.074505078107,-875.970988293766,-0.103516784340854,0.649102464724269,0.878897872832062
"2700049A03Rik",0.58779443254818,467,-350.33165373938,-348.282744087931,-2.04890965144904,0.0429385618359754,0.254721334048968
"2700097O09Rik",0.600753660637382,774,-599.581853405171,-599.290458575631,-0.291394829539854,0.445220936383468,0.767721532439643
"2810001G20Rik",0.578059071729958,158,-112.134095456948,-112.112271332804,-0.0218241241435635,0.834509416940788,0.957633757145167
"2810002D19Rik",0.524647887323944,142,-103.006467026821,-101.284464765483,-1.72200226133774,0.0634816525056993,0.316155672882246
"2810013P06Rik",0.564734299516908,345,-251.629224380467,-251.048701656446,-0.580522724021165,0.281248829204929,0.632989692328229
"2810030D12Rik",0.583969465648855,131,-93.5284403911373,-93.1785673291514,-0.349873061985889,0.40286901341624,0.738593191263106
"2810449D17Rik",0.781767955801105,181,-100.26266914321,-100.099568716843,-0.163100426366228,0.567904773795655,0.836112190865496
"2900076A07Rik",0.489166666666667,200,-146.512883512438,-144.312599003428,-2.20028450900963,0.0359269414882177,0.227451140357062
"2900093K20Rik",0.482456140350877,133,-104.667489755725,-101.677646722178,-2.98984303354624,0.0144715779043582,0.126626306663135
"3110056K07Rik",0.452659574468085,470,-351.432560176642,-351.433987229729,0.00142705308712721,1,1
"3110082I17Rik",0.431880108991826,367,-268.992890921222,-268.846993708371,-0.145897212851196,0.589072908259218,0.847230706251875
"3222401L13Rik",0.414662658650635,998,-793.974865521895,-793.620184400893,-0.35468112100159,0.39965561341558,0.735311467408506
"3300002I08Rik",0.307453416149068,161,-103.985339471128,-102.418374623779,-1.56696484734836,0.0766787014976498,0.353284069727392
"3425401B19Rik",0.570155902004454,449,-335.964324242735,-335.565097413562,-0.399226829173017,0.37155610274508,0.71279526406406
"4631405J19Rik",0.328703703703704,144,-96.4615880557026,-94.7060326498351,-1.75555540586755,0.0609585714158113,0.312660116504078
"4632427E13Rik",0.494440306309132,1822,-1633.78421295554,-1631.34398881992,-2.44022413562584,0.0271625640557197,0.191495899431095
"4732440D04Rik",0.342457468375155,2697,-2789.18740692784,-2787.74139269002,-1.44601423782615,0.0890187807475703,0.377915705999334
"4732463B04Rik",0.758771929824561,76,-47.1318759409676,-46.6119521731044,-0.519923767863169,0.30785693371295,0.65504210795976
"4732471J01Rik",0.354948805460751,293,-207.585568679776,-204.209993684995,-3.37557499478086,0.00936872807118363,0.0949200080896236
"4732491K20Rik",0.484683281412253,321,-243.004716004422,-241.875701765968,-1.12901423845429,0.132923188339465,0.461039887483729
"4833420G17Rik",0.858649789029536,237,-101.932965080957,-101.889828968444,-0.0431361125129683,0.768970846969265,0.930583583112256
"4833439L19Rik",0.504985754985755,234,-170.483615816571,-170.439933784933,-0.0436820316379283,0.767555336528008,0.930503051188159
"4921504A21Rik",0.848,125,-54.9559347433241,-53.5996828389561,-1.35625190436794,0.099564609949324,0.396712805490191
"4921511C10Rik",0.465909090909091,132,-95.5973576268451,-95.571939681198,-0.025417945647078,0.821615092121023,0.953314930771426
"4921524J17Rik",0.450980392156863,459,-345.749329630662,-345.690108874194,-0.059220756467937,0.730730979864208,0.916802306929458
"4930402D18Rik",0.827586206896552,145,-71.6240349164875,-71.1916976379828,-0.432337278504704,0.352433847821826,0.697171645016843
"4930412C18Rik",0.959770114942529,87,-16.4204665861889,-16.3251316671348,-0.0953349190541779,0.662359700906463,0.88648514769228
"4930432B10Rik",0.577114427860697,201,-145.813464059259,-145.179679621162,-0.633784438097337,0.260223252976423,0.613696492471196
"4930447C04Rik",0.036144578313253,83,-13.2283588172113,-13.0859659138215,-0.142392903389823,0.593581449205707,0.848106837705105
"4930453N24Rik",0.478559870550162,206,-149.634421397009,-149.619095182646,-0.0153262143625739,0.861018069515357,0.968213090218073
"4930470G03Rik",0.530042918454936,233,-171.787319426203,-171.556562834989,-0.230756591213975,0.496917633248788,0.797138703336598
"4930473A02Rik",0.334474885844749,146,-99.8497370606703,-99.7622283777182,-0.0875086829521337,0.675690675578725,0.891339361233684
"4930481A15Rik",0.912016369047619,448,-147.030780015777,-146.899317763327,-0.13146225244958,0.608118062264829,0.854812514997992
"4930506C21Rik",0.415047619047619,875,-658.863823214937,-657.788942013222,-1.07488120171513,0.142591954494397,0.478673809092907
"4930511M06Rik",0.498809523809524,140,-103.157076777428,-102.946588999302,-0.210487778126193,0.516450661663444,0.806831365926151
"4930512B01Rik",0.495495495495495,148,-109.422576216107,-108.826110633346,-0.596465582760302,0.274739101863586,0.627086411721409
"4930512H18Rik",0.471857923497268,610,-464.051299892007,-464.052809805532,0.00150991352529672,1,1
"4930517O19Rik",0.648054145516074,197,-139.618046362642,-138.358987893277,-1.25905846936507,0.112544907175956,0.422194777732331
"4930522O17Rik",0.942857142857143,70,-18.2257713856993,-18.0054561086068,-0.22031527709246,0.506818270641936,0.802777204205277
"4930523C07Rik",0.368995633187773,229,-159.969511624043,-154.635679072397,-5.33383255164625,0.00109024652170424,0.0188649398137588
"4930544I03Rik",0.9,50,-18.14091583379,-16.7572232103026,-1.38369262348736,0.0962031937596406,0.388597818727467
"4930549G23Rik",0.508255933952528,323,-234.806120890918,-234.787379546107,-0.0187413448108202,0.846485600256192,0.961916517296206
"4930551O13Rik",0.672945205479452,146,-96.7855845660466,-96.5582293872913,-0.227355178755275,0.500106526958977,0.79855759040857
"4930558N01Rik",0.541884816753927,191,-136.284905111935,-135.631547897251,-0.653357214684149,0.252990388495025,0.605481034257354
"4930581F22Rik",0.454545454545455,165,-117.989577127842,-117.453581002291,-0.535996125550881,0.300495876720249,0.648692852538814
"4930594M22Rik",0.351123595505618,89,-63.4303012350479,-62.6604510413854,-0.769850193662506,0.214662407412799,0.566304252532265
"4930599N23Rik",0.458333333333333,156,-114.330401081044,-111.033888617546,-3.29651246349854,0.0102379069476911,0.100904810876443
"4931414P19Rik",0.38034188034188,195,-139.127238035018,-139.124871971758,-0.00236606325944422,0.94515641693955,1
"4932441J04Rik",0.434959349593496,164,-124.206574460179,-120.793340303019,-3.41323415716035,0.0089816686569502,0.0922117982113554
"4933431K23Rik",0.469459338695264,746,-607.530947311018,-603.652236103359,-3.87871120765863,0.00534922466233917,0.0639829590679792
"4933434E20Rik",0.571729957805907,395,-293.546704066015,-293.52189382524,-0.0248102407749684,0.823724984671469,0.953798773770288
"5031425E22Rik",0.519194324194324,1980,-1828.41994833786,-1828.2829595043,-0.13698883355687,0.600675914364945,0.851983336976298
"5330438D12Rik",0.526396048109966,776,-604.734717529297,-604.729882570254,-0.00483495904325082,0.921665697968977,0.996220512280909
"5430402O13Rik",0.39344262295082,366,-263.973814964624,-263.968460615268,-0.00535434935545709,0.917579766011062,0.993657598298057
"5430405H02Rik",0.480257116620753,363,-272.710096265637,-272.575315167139,-0.13478109849774,0.603625605492642,0.853278508450043
"5430427G11Rik",0.596354166666667,128,-90.5167627441425,-90.5172650387142,0.000502294571703032,1,1
"5430431A17Rik",0.529644139732289,1021,-804.760187846065,-803.736729788421,-1.02345805764344,0.152514847946684,0.493689681214699
"5730480H06Rik",0.478787878787879,165,-122.28871250418,-122.169553634468,-0.119158869711768,0.625423780794634,0.867314383092063
"5830417I10Rik",0.933018867924528,530,-143.474589645974,-143.413056430991,-0.0615332149828305,0.725732205666983,0.915337917057456
"5830418P13Rik",0.616255144032922,162,-123.408523306743,-121.053473990008,-2.35504931673502,0.0299859311181574,0.203428783797191
"6030443J06Rik",0.707951070336391,436,-297.431049348971,-294.001949702885,-3.42909964608555,0.00882354251891764,0.0911416936695038
"6030458C11Rik",0.472532588454376,358,-265.542055951221,-265.46047996798,-0.0815759832410095,0.686271002419981,0.89706019834351
"6230400D17Rik",0.493540051679587,387,-281.903846343936,-281.811890940668,-0.0919554032684573,0.66803367550368,0.888083815985806
"6430590A07Rik",0.549050632911392,316,-227.846454524237,-227.847340065264,0.000885541027400905,1,1
"6530409C15Rik",0.421875,224,-162.059154385517,-161.432277430637,-0.626876954879407,0.262836710182531,0.616543538165057
"6720427I07Rik",0.519862405681314,751,-561.108651079939,-559.258198599269,-1.85045248067001,0.0543829647567316,0.291152092433161
"6820431F20Rik",0.749229583975347,649,-400.724059913079,-400.380084519248,-0.343975393830476,0.40686226956461,0.741719911369636
"9230114K14Rik",0.373626373626374,182,-125.662670777855,-125.655369784687,-0.00730099316884036,0.903818813170881,0.98779915748514
"9330111N05Rik",0.694444444444444,126,-85.2893019701866,-81.2184481434259,-4.0708538267607,0.00432585259632672,0.0543821469252502
"9330136K24Rik",0.55448717948718,156,-111.509513648335,-110.101654510687,-1.40785913764824,0.0933451052387534,0.383769899499963
"9330158H04Rik",0.274534686971235,197,-130.681728570876,-130.268639284287,-0.413089286588871,0.36337986710024,0.705658097891215
"9330159M07Rik",0.0884911192317498,1681,-690.815673495737,-690.593350543188,-0.222322952549121,0.504888556585789,0.801369108108339
"9330162G02Rik",0.300086355785838,386,-255.148903059625,-254.824651866744,-0.324251192881405,0.420648625084443,0.749954807202399
"9430037G07Rik",0.147293972939729,271,-123.148012709175,-122.679022710934,-0.468989998241241,0.332797876857367,0.680170843212137
"9430038I01Rik",0.476973684210526,152,-114.159869459363,-112.422671922468,-1.73719753689522,0.0623255062752472,0.31443498661386
"9530026P05Rik",0.63109064510346,2107,-2121.86245142672,-2104.79462954976,-17.0678218769594,5.14010593914424e-09,3.29823464428422e-07
"9530062K07Rik",0.738636363636364,88,-53.4620905917505,-50.9213627329459,-2.54072785880464,0.0241830577128673,0.177553796795307
"9630050E16Rik",0.595808383233533,167,-116.996705233591,-116.974267596015,-0.0224376375756918,0.832233537697194,0.956891484954628
"9930024M15Rik",0.672284644194757,267,-174.267068873943,-173.987580644405,-0.279488229537947,0.454672936934745,0.773923454742893
