"","bb_mu","AR","N","bb_theta","thetaCorrected","log2FC","llr_mean","pval_mean","padj_mean"
"1700025G04Rik",0.5286,0.5390625,64,0.6356,0.374811536244428,0.31194400631474,-0.175144295773578,0.553949810852695,0.920992992915833
"2210408F21Rik",0.4271,0.423529411764706,85,0.2677,0.229439846890747,-0.292781749227846,-0.418090782748841,0.360491133522788,0.767394000107333
"2610037D02Rik",0.4549,0.444444444444444,63,0.2861,0.261329931077096,-0.253756592245783,-0.199517996343502,0.527587530714398,0.89683169982451
"2610307P16Rik",0.4369,0.41786318588349,197,0.0895,0.147511031780885,-0.454258809076562,-2.90902412981262,0.0158625372292286,0.129465303853875
"4632427E13Rik",0.553,0.565789473684211,76,0.8079,0.443473481854144,0.584962500721157,-1.4242847087405,0.0914552835904961,0.378648057619116
"4732440D04Rik",0.249,0.244588744588745,77,0.699,0.398381657310057,-2.06608919045777,-12.5618275693354,5.37692143121895e-07,3.32675332421869e-05
"4930523C07Rik",0.4439,0.416666666666667,62,0.0163,0.15329328696054,-0.103093492964104,0.103538906637617,1,1
"5031425E22Rik",0.5771,0.594036697247706,109,0.1931,0.198351465396905,0.596103058326356,-1.42572759306175,0.0912912714568272,0.378648057619116
"9530026P05Rik",0.4684,0.463662159659926,237,0.2173,0.199709723972136,-0.210327355502949,-0.57367046560239,0.284106478372844,0.687157913643272
"A930015D03Rik",0.6326,0.625,48,0.0168,0.22052830954451,1.54432051622381,-4.47628979401034,0.00277078051158568,0.0376904753278109
"AW554918",0.4401,0.450730994152047,114,0.1038,0.159050711444791,-0.514573172829758,-1.3745368054574,0.0973107947228892,0.392105261089289
"Aak1",0.483,0.476086956521739,115,0.6806,0.382197989295429,-0.258734268400168,-0.126989485208611,0.614287193005238,0.969989770110241
"Abca1",0.4361,0.430275229357798,109,0.2453,0.214582435662379,-0.481869007757053,-0.978191666529241,0.161900643201773,0.516681254011649
"Abca6",0.6061,0.583585858585859,36,0.7474,0.445860861701485,0.716207033999409,-0.641728116774267,0.257257394887128,0.656143196002011
"Abca8a",0.6863,0.701425217974514,71,0.2387,0.207706329999862,0.954196310386875,-5.38361079766511,0.00103313481014755,0.0167928183547713
"Abca8b",0.4616,0.470833333333333,40,0.4971,0.383904364294446,-0.137503523749935,-0.126864365035548,0.614461715685059,0.969989770110241
"Abca9",0.6108,0.54874213836478,53,0.1822,0.214720690716763,0.283792966000591,-0.251603532752263,0.478094344755788,0.864720932095906
"Abcc4",0.5853,0.587301587301587,63,2.1884,0.983722336140388,0.15754127698648,-0.158443378779822,0.573484623944797,0.93613145746332
"Abcc5",0.4069,0.414855072463768,92,0.36,0.26262370217812,-0.800691191776593,-2.157442452099,0.0377803266625376,0.225039337076854
"Abcg2",0.5773,0.596794871794872,52,0.3413,0.312988398289178,0.60768257722124,-1.17595060985434,0.125130314703737,0.453686093765155
"Abhd17b",0.3178,0.302380952380952,70,0.244,0.226102675484934,-1.48542682717024,-6.84549516576421,0.000215485801669591,0.00510249095805277
"Abi1",0.6878,0.667431561996779,207,0.1322,0.164898882588071,1.12495827043082,-20.9001228362169,1.01090715794432e-10,8.81327240426001e-09
"Ablim1",0.4331,0.420223858267337,299,0.1295,0.169155366318519,-0.263754133980868,-2.42656517126466,0.0275960069438684,0.184422095185852
"Ablim3",0.493,0.5,50,1.0996,0.556912519438938,-0.111031312388744,0.0108308914457318,1,1
"Abtb2",0.4773,0.476608187134503,57,1.118,0.55749558136069,-0.381870635343645,0.013081491456461,1,1
"Acap2",0.5244,0.524390243902439,82,0.06,0.153072880872136,0.106915203916512,-0.0815424941847098,0.686331980067675,1
"Acbd6",0.3996,0.4,45,1.8708,0.935882350795043,-0.559427408614019,-0.991279259715064,0.159121131363936,0.512071023416156
"Acer2",0.5982,0.610133713638387,214,0.4893,0.302418688209896,0.480132527500729,-6.42574009458053,0.000337212397898193,0.0071863708796526
"Acer3",0.5482,0.513235294117647,68,0.007,0.137242510595231,0.53051471669878,-0.664381074704501,0.249025552101619,0.647980871865202
"Ackr3",0.5358,0.525525525525526,111,0.4766,0.296984969014689,0.291462814160311,-0.515313566232138,0.310011417806587,0.717251989569401
"Actn1",0.5671,0.577477870388318,134,0.0662,0.137699742478317,0.374848409163145,-1.82589064134876,0.0560092789096057,0.291917926490825
"Actn4",0.5318,0.527777777777778,78,1e-04,0.132976594018918,0.282399730700725,-0.437525635043599,0.349560688735936,0.754170304831862
"Actr2",0.5047,0.517647058823529,85,0.0049,0.131103529242536,0.270089163367744,-0.134118854845269,0.604516388688373,0.964469690126755
"Actr3",0.514,0.495039682539683,84,0.0819,0.159682525685913,0.144389909335175,-0.0328377896336818,0.79774045276422,1
"Acvr1",0.5072,0.486714285714286,150,0.3665,0.251746175901475,-0.189033824390017,0.280440644647697,1,1
"Acvr2a",0.6232,0.62037037037037,54,3e-04,0.176623676726172,0.678071905112637,-1.59307336997392,0.074264872729195,0.33911591775445
"Acyp2",0.3633,0.368232662192394,149,0.355,0.247289150737695,-0.562936194391157,-3.74807660883147,0.0061830924001437,0.067000967364269
"Adam10",0.3585,0.344594594594595,111,0.5628,0.338100717522608,-1,-5.32523994877162,0.00110042349257037,0.0174737287071407
"Adam9",0.5873,0.619883040935672,57,0.1529,0.228359682907251,0.637429920615292,-1.05204751124333,0.146905233639552,0.490024761948974
"Adamts1",0.4662,0.465686274509804,68,2.0815,0.920731108720237,0.144389909335175,0.053610983079821,1,1
"Adamts12",0.2655,0.273015873015873,42,6e-04,0.195360060496978,-2.14684138832927,-6.66371623585347,0.000261551399482366,0.00602214948917792
"Adamts5",0.5905,0.571428571428571,56,0.9001,0.471052896331144,0.450661409009565,-0.690137432228312,0.240054333474198,0.636824635689505
"Adamts9",0.536,0.537292234087311,88,0.7358,0.392329467006973,0.112110366321537,-0.205630885168929,0.521329774378617,0.896070520868116
"Adamtsl3",0.604,0.610555555555556,60,0.2821,0.245507347173368,0.215728691055437,-0.412323996896376,0.363824697095453,0.772774938016698
"Adarb1",0.5549,0.544927536231884,69,1.106,0.549483067233396,0.854149133536545,-1.05474361066454,0.146388363205044,0.489366789253539
"Adcy9",0.6268,0.594827586206897,58,0.094,0.205992594299656,0.754887502163468,-1.91654403556257,0.0502502708369931,0.270124450451215
"Adgra2",0.6499,0.654385964912281,95,0.0889,0.161019076188985,0.596644305768792,-2.13467074252198,0.038805966450514,0.229014903544879
"Adgrf5",0.5082,0.478716608594657,164,0.2022,0.189308900824081,0.147753620443692,-0.130119989682413,0.609955333709361,0.968994127264087
"Adgrg6",0.3546,0.366666666666667,92,0.2916,0.235686139444463,-1.06871275008401,-5.59121185449288,0.000825758338433911,0.0143982226646931
