"","bb_mu","AR","N","bb_theta","thetaCorrected","theta_common","log2FC","llr_var","pval_var","padj_var"
"0610043K17Rik",0.6589,0.652777777777778,72,3e-04,0.463304704930845,0.707446719331045,0.949373926930032,0.525423839257662,1,1
"1110059E24Rik",0.4478,0.445378151260504,119,1.7219,1.04504382402465,0.597428267226977,-0.267104070142841,-1.05135276901974,0.14703875638315,1
"1500004A13Rik",0.4563,0.457746478873239,142,3.0541,1.51187848741706,0.537764409781663,-0.325986311461715,-0.431088573380634,0.353130148947175,1
"1600010M07Rik",0.4911,0.489795918367347,196,1.1922,0.746868072057438,0.449240502055727,-0.02487466863903,-0.0314380036004422,0.802006715265803,1
"1600020E01Rik",0.4122,0.403846153846154,104,0.5742,0.629851687668881,0.628957477632938,-0.451379346342564,-1.75117299669992,0.0612819610928261,1
"1700025G04Rik",0.4849,0.490051282051282,325,0.5322,0.440760151943426,0.36451167206826,-0.101402032208213,-0.0776987343029987,0.693429800703212,1
"2210408F21Rik",0.5136,0.511947565543071,445,0.5447,0.42710521190042,0.336406026975908,0.0810146883730596,-0.377062734518461,0.385173217901156,1
"2210408I21Rik",0.5612,0.560833333333333,100,1.5479,0.980393038219709,0.599604967040902,0.29176612437711,-0.258649082446766,0.471996488998438,1
"2610035D17Rik",0.6201,0.624034334763949,233,0.6809,0.52574270188938,0.40806235335238,0.668794091524627,0.052795821486626,1,1
"2610037D02Rik",0.4137,0.414448669201521,263,0.8877,0.603661538392939,0.407126389638816,-0.50653585376434,0.0512789619558589,1,1
"2610307P16Rik",0.4783,0.473086419753086,135,0.5614,0.524973695013953,0.476197823517978,-0.0710830980614823,-2.17363658986685,0.0370682517783656,1
"2700097O09Rik",0.6109,0.614341085271318,86,1.9498,1.17921355017974,0.670168162307857,0.560714954474479,-0.981798731232864,0.161129098355205,1
"2900093K20Rik",0.5233,0.528571428571429,70,0,0.461167168885556,0.704355989277873,0.134301091711591,1.22336027665331,1,1
"3110056K07Rik",0.4318,0.422514619883041,114,0.0811,0.426253524506133,0.603993216429034,-0.388565287917653,-0.973650102067481,0.162878076736952,1
"4632427E13Rik",0.5242,0.521872265966754,381,0.4858,0.421613917075908,0.36218098934727,0.158989523761157,-0.0268328031479541,0.816803357836989,1
"4732440D04Rik",0.3285,0.327134646962233,406,0.4195,0.385861270524024,0.346028780513693,-1.02553509210714,-0.10287569183248,0.650118004362097,1
"4732471J01Rik",0.4446,0.447058823529412,85,1.7401,1.10287637055874,0.675201843300052,-0.389042290745899,-0.340421763275693,0.40929641007365,1
