"","AR","N","loglik0_disp","loglik1_disp","llr_disp","pval_disp","padj_disp"
"0610043K17Rik",0.652777777777778,72,-51.8512604546917,-51.2914676951338,-0.559792759557908,0.290007719894338,0.81786690171262
"1110059E24Rik",0.445378151260504,119,-86.0580242002957,-85.6878757363011,-0.37014846399461,0.389565778098877,0.869757933147362
"1500004A13Rik",0.457746478873239,142,-104.474129961101,-102.919733094392,-1.5543968667088,0.077870612971638,0.548585795020403
"1600010M07Rik",0.489795918367347,196,-150.177998794916,-149.277776393823,-0.900222401092464,0.179658729764855,0.719345295775825
"1600020E01Rik",0.403846153846154,104,-75.1488388075865,-75.1489591505416,0.000120342955071351,1,1
"1700025G04Rik",0.490051282051282,325,-263.24051225095,-262.964481458374,-0.276030792576194,0.4574765529985,0.888787861006801
"2210408F21Rik",0.511947565543071,445,-355.995820143738,-355.54617999885,-0.449640144887951,0.342974765219536,0.850237030857228
"2210408I21Rik",0.560833333333333,100,-79.1974191582787,-78.4941941288037,-0.703225029475064,0.235646598698116,0.781740955953729
"2610035D17Rik",0.624034334763949,233,-179.24354286551,-178.847086897018,-0.39645596849175,0.373221069588823,0.859109516617396
"2610037D02Rik",0.414448669201521,263,-194.595308759461,-194.036947696358,-0.558361063102836,0.290625361309785,0.81786690171262
"2610307P16Rik",0.473086419753086,135,-117.429144893576,-117.388275781281,-0.0408691122949847,0.774955497910832,0.968093274068777
"2700097O09Rik",0.614341085271318,86,-62.1250855390799,-61.6809299190801,-0.444155619999805,0.345935356453739,0.850237030857228
"2900093K20Rik",0.528571428571429,70,-56.4342677124465,-54.2376701568951,-2.19659755555141,0.0360826329855313,0.363685283150058
"3110056K07Rik",0.422514619883041,114,-83.0182567330283,-82.6804936212267,-0.337763111801536,0.411131522961964,0.88064404022726
"4632427E13Rik",0.521872265966754,381,-285.313525562782,-285.233488785839,-0.080036776942336,0.689088806556875,0.957263667781178
"4732440D04Rik",0.327134646962233,406,-293.367668219511,-293.308690518991,-0.0589777005206429,0.731262689082805,0.961579688872745
