"","bb_mu","AR","N","bb_theta","thetaCorrected","log2FC","llr_mean","pval_mean","padj_mean"
"1600010M07Rik",0.575,0.571969696969697,44,0.4628,0.22733634114434,0.485426827170241,-0.637397748858191,0.258868971873233,0.638278197376406
"1700025G04Rik",0.52,0.521823498139288,57,0.1042,0.0799280614021426,0.165059246270496,-0.0976619713056621,0.658521998409168,0.892539507784195
"2210408F21Rik",0.5109,0.516376713564214,80,2e-04,0.0366799268319442,0.064130337419716,-0.0393727528995527,0.779004715367156,0.933778399475268
"2610035D17Rik",0.8413,0.85632183908046,29,0.5087,0.255833987206551,2.32192809488736,-10.3337319066369,5.46365620810332e-06,0.000304069193459138
"2610037D02Rik",0.414,0.377186147186147,55,0.079,0.0796932875162057,-0.465663572348812,-1.34433461386466,0.101064188289834,0.42270251758647
"2610203C22Rik",0.6129,0.631410256410256,26,1.6376,0.700632765243963,0.584962500721157,-0.775133285888504,0.213096091978429,0.59297249267875
"2610307P16Rik",0.4954,0.545963995354239,41,0.0737,0.0741655741489306,-0.0740005814437753,-0.005555011969399,0.916055164207217,0.981080279910979
"4632427E13Rik",0.4786,0.483641975308642,54,0.0527,0.0696359221742291,-0.142957953842043,-0.083421787132572,0.682932394852733,0.898553960427944
"4732440D04Rik",0.3256,0.327857142857143,70,0.0673,0.0622677518802206,-1.04182017569463,-11.0348278201151,2.62933435813629e-06,0.000159337662103059
"4732471J01Rik",0.5442,0.567708333333333,48,0.2384,0.138579930774767,0.216811389073148,-0.247527498343786,0.481681009773575,0.802047590313802
"4833420G17Rik",0.7109,0.734848484848485,33,0.4154,0.221905734521272,1.23703919730085,-3.74282694583531,0.00621924803591498,0.0878750745800008
"4930523C07Rik",0.4024,0.397058823529412,34,0.289,0.167482736833724,-0.561878887608115,-0.860232575644851,0.189633180792383,0.562475231884909
"4933406I18Rik",0.3954,0.415555555555556,45,0.0132,0.0527237329329442,-0.616671360448495,-1.55981055364678,0.0773547683371278,0.371450114933686
"5031425E22Rik",0.6197,0.604379108545775,72,1e-04,0.036895795980195,0.704993204427926,-4.99390890101959,0.0015757923431557,0.0333115172076402
"5033421B08Rik",0.3809,0.383333333333333,30,0.9842,0.441306434960234,-0.719892080807266,-1.12687926530594,0.133290311966986,0.482072520867334
"5430405H02Rik",0.556,0.572222222222222,30,2.2311,0.914812764074158,0.0641303374197157,-0.146642347744883,0.588123268404466,0.855773251155395
"6820431F20Rik",0.7299,0.736742424242424,44,1e-04,0.05019348221675,1.43609911480667,-6.61911126665316,0.00027429789302341,0.00826484247582559
"9330159M07Rik",0.1751,0.186480186480186,33,2.2629,0.907390169476412,-2.95419631038688,-11.065349868575,2.54703778840839e-06,0.000157858455658856
"9530026P05Rik",0.511,0.478468122786305,88,0.2061,0.114164101868819,0.126263772646173,-0.0832812908994356,0.68318499515291,0.898553960427944
"9630014M24Rik",0.3719,0.403508771929825,19,0.6627,0.347817884839884,-0.758991900496206,-0.974206271632656,0.162758017053442,0.525255754443474
"AU040320",0.548,0.550813008130081,41,1.3145,0.551949860046683,0.299560281858908,-0.220242767773897,0.506888201097129,0.819511611926955
"AW554918",0.5512,0.476900584795322,57,0.0204,0.056249736837618,0.321928094887362,-0.376288142251951,0.385661787682571,0.737057750975106
"Aak1",0.5494,0.544340924775707,69,0.3781,0.183744093122834,0.266786540694901,-0.532503925581963,0.302075782789934,0.683045760212833
"Abca1",0.4757,0.495392165704666,96,0.0399,0.051077494177708,-0.144816552851781,-0.348540961459975,0.403765951013912,0.752219411014089
"Abca6",0.6011,0.57521645021645,55,0.0578,0.068403739006988,0.605721060887953,-2.03724469751874,0.0435354221080766,0.268140211969566
"Abca8a",0.689,0.664317849503035,81,0.0064,0.0382201813710192,1.14809863898913,-21.2642726517808,6.96581656970483e-11,1.89957817855851e-08
