"","bb_mu","AR","N","bb_theta","thetaCorrected","log2FC","llr_mean","pval_mean","padj_mean"
"1600010M07Rik",0.575,0.571969696969697,44,0.4628,0.22733634114434,0.0489096004809457,0.536903672098582,1,1
"1700025G04Rik",0.52,0.521823498139288,57,0.1042,0.0799280614021426,-0.0554951125917034,0.130719024143637,1,1
"2210408F21Rik",0.5109,0.516376713564214,80,2e-04,0.0366799268319442,-0.119581615752673,0.150595733927489,1,1
"2610035D17Rik",0.8413,0.85632183908046,29,0.5087,0.255833987206551,2.63226821549951,-8.71417077893928,2.98344227394751e-05,0.00159526413354017
"2610037D02Rik",0.414,0.377186147186147,55,0.079,0.0796932875162057,-0.345135486048688,-0.534100008047815,0.301352373718786,0.72825127902434
"2610203C22Rik",0.6129,0.631410256410256,26,1.6376,0.700632765243963,0.275634442613428,-0.606938179695224,0.270565775434841,0.697358978576696
"2610307P16Rik",0.4954,0.545963995354239,41,0.0737,0.0741655741489306,-0.275634442613428,-0.0638974337287834,0.720729442219066,1
"4632427E13Rik",0.4786,0.483641975308642,54,0.0527,0.0696359221742291,-0.187627003175771,-0.155605962641168,0.576937450074783,0.969980534126963
"4732440D04Rik",0.3256,0.327857142857143,70,0.0673,0.0622677518802206,-0.789782292609654,-5.17299288456513,0.00129756553582207,0.0292434811255107
"4732471J01Rik",0.5442,0.567708333333333,48,0.2384,0.138579930774767,0.347923303420307,-0.833348897714977,0.196701421941097,0.592058253458467
"4833420G17Rik",0.7109,0.734848484848485,33,0.4154,0.221905734521272,0.947532580105864,-2.57161767744043,0.0233371176460199,0.178764943316562
"4930523C07Rik",0.4024,0.397058823529412,34,0.289,0.167482736833724,-0.893084796083488,-1.26998743889533,0.110996552452273,0.434272020857029
"4933406I18Rik",0.3954,0.415555555555556,45,0.0132,0.0527237329329442,-0.793549122532574,-2.43129356489794,0.0274451514101649,0.199581141054719
"5031425E22Rik",0.6197,0.604379108545775,72,1e-04,0.036895795980195,0.877143252214467,-5.58928073862508,0.000827479037356952,0.0219081100473049
"5033421B08Rik",0.3809,0.383333333333333,30,0.9842,0.441306434960234,-0.637429920615292,-1.3710085457991,0.0977413205112721,0.414852584877182
"5430405H02Rik",0.556,0.572222222222222,30,2.2311,0.914812764074158,-0.222392421336448,-0.0669366895137884,0.714449313379997,1
"6820431F20Rik",0.7299,0.736742424242424,44,1e-04,0.05019348221675,1.30485458152842,-5.27853043442258,0.00115745091639662,0.026977509820629
"9330159M07Rik",0.1751,0.186480186480186,33,2.2629,0.907390169476412,-2.92599941855622,-10.5429647665601,4.39140836592385e-06,0.00035221678276101
"9530026P05Rik",0.511,0.478468122786305,88,0.2061,0.114164101868819,0.134542123378828,-0.0784294300481037,0.692065109049441,1
"9630014M24Rik",0.3719,0.403508771929825,19,0.6627,0.347817884839884,-0.459431618637298,-0.0148746417638712,0.86306033580581,1
"AU040320",0.548,0.550813008130081,41,1.3145,0.551949860046683,0.0565835283663669,-0.0848039237725295,0.68046056133677,1
"AW554918",0.5512,0.476900584795322,57,0.0204,0.056249736837618,0.148863385914482,-0.00170464485351829,0.953438678427967,1
"Aak1",0.5494,0.544340924775707,69,0.3781,0.183744093122834,0.595609744920664,-1.42657619243508,0.0911949606527636,0.402408831229913
"Abca1",0.4757,0.495392165704666,96,0.0399,0.051077494177708,-0.0503316755501446,0.0288309122283863,1,1
"Abca6",0.6011,0.57521645021645,55,0.0578,0.068403739006988,0.700439718141092,-2.53791343298031,0.0242616976886435,0.182766987836825
"Abca8a",0.689,0.664317849503035,81,0.0064,0.0382201813710192,0.903570237316907,-12.9230981244315,3.69732584920736e-07,4.5830034503584e-05
"Abca8b",0.5609,0.565948601662887,63,0.4342,0.203710199333323,0.478653598574815,-0.843841243697412,0.193906750257915,0.586885358438774
"Abca9",0.5216,0.521497244388811,83,0.1616,0.0976531956423605,0.252542032016151,-0.423065925012935,0.357648926796889,0.789994262663197
"Abcc1",0.4026,0.397321428571429,56,0.1325,0.0990290427189214,-0.384663850235325,-0.474151450578347,0.330151655722141,0.755048746530645
"Abcc4",0.6455,0.623809523809524,35,0.0182,0.0627207182831176,0.610053481683988,-0.893647697195998,0.181256039746398,0.565543730421542
"Abcc5",0.4308,0.423924731182796,62,0.1317,0.0972775667420956,-0.0931094043914813,0.300951668104183,1,1
"Abcc9",0.3121,0.272435897435897,26,0,0.0626567720166777,-1.50250034052918,-4.71600411745812,0.00213230658934354,0.0409492962615482
"Abcd3",0.6019,0.604824561403509,38,0.2559,0.145238270742234,0.192645077942396,0.115840375202318,1,1
"Abce1",0.519,0.522988505747126,29,0.4952,0.261785177189886,0.0874628412503395,-0.0349631390184797,0.791444149377153,1
"Abhd18",0.4289,0.394678492239468,41,0.327,0.172475863768785,-0.658963082164932,-1.07887418761613,0.141852420142366,0.49657451826474
"Abi1",0.596,0.558798101540037,93,0.3195,0.157467023284464,0.627190736110453,-4.11198856107519,0.00413404999577539,0.0618965091666064
"Abi2",0.6047,0.630208333333333,32,2e-04,0.0715910137321738,0.160464672193247,0.198500574124175,1,1
"Abi3bp",0.5198,0.510964912280702,38,0.0626,0.0725437856089266,0.362570079384708,-0.202643061565645,0.524371832314846,0.925541738979019
"Abl2",0.56,0.585069444444444,48,0.4091,0.203251130212636,0.0489096004809453,0.0692818563911075,1,1
