"","AR","N","loglik0_disp","loglik1_disp","llr_disp","pval_disp","padj_disp"
"2210408F21Rik",0.46420581655481,149,-120.655456465002,-117.920831052356,-2.73462541264604,0.0193539202529538,0.337437479328592
"2210408I21Rik",0.621527777777778,48,-36.8264291982253,-36.666319281144,-0.160109917081371,0.571475562627507,0.987113931962905
"2610307P16Rik",0.461805555555556,144,-114.056478021911,-113.708608653642,-0.347869368268988,0.404219255737003,0.937366369292695
"4632427E13Rik",0.507936507936508,147,-108.426869091251,-107.733929545433,-0.692939545817524,0.23910225698182,0.877057690430527
"4833422C13Rik",0.675287356321839,203,-158.344971990635,-158.26195280337,-0.0830191872651085,0.68365690041108,1
"4930523C07Rik",0.339285714285714,84,-58.6110397004341,-58.5855062876383,-0.0255334127958307,0.821217207675882,1
"4933431K23Rik",0.47948717948718,65,-50.0738193943508,-50.0690684497981,-0.00475094455270408,0.922347095217527,1
"5031425E22Rik",0.510224948875256,163,-122.41337466571,-122.386987873611,-0.0263867920991032,0.818305452692748,1
"9330188P03Rik",0.575757575757576,55,-41.4335878690605,-40.7370119589685,-0.696575910092022,0.237873553013545,0.877057690430527
"9530026P05Rik",0.465829877193514,770,-972.296654838836,-971.938159716851,-0.358495121984561,0.397132941752507,0.935578026721402
"9630014M24Rik",0.391071428571429,112,-85.9565390908713,-85.9376260530189,-0.0189130378524283,0.845792797507283,1
"A830082K12Rik",0.509345794392523,107,-83.9951624691533,-77.717935731529,-6.27722673762433,0.000395263180836063,0.0285718813575782
"AW554918",0.477011494252874,203,-158.685914725727,-156.191061852737,-2.49485287298967,0.025498544447659,0.382901237924154
"Aak1",0.536507936507936,105,-81.9964675277658,-81.4144937568387,-0.58197377092705,0.280648356917936,0.892834646504947
"Abca6",0.587730061349693,163,-129.143917330214,-127.439658214198,-1.70425911601546,0.0648606634056895,0.572433064243236
"Abca8a",0.759190031152648,321,-233.262816866998,-233.235370538907,-0.0274463280913153,0.814758437133968,1
"Abca8b",0.775537634408602,124,-75.4423033071436,-72.3326206396236,-3.10968266751999,0.0126360400864674,0.274021555017964
"Abca9",0.558333333333333,100,-75.1298226030939,-75.1263009579131,-0.00352164518076847,0.933116608538907,1
"Abcc9",0.422356338161507,503,-485.609788240477,-485.162647116497,-0.44714112398043,0.344319491508016,0.908363166214535
"Abcg2",0.48780487804878,82,-61.5220394473827,-61.0607658894879,-0.461273557894856,0.336807070431865,0.908363166214535
"Abhd17b",0.304878048780488,82,-54.8102681936401,-54.5408457294117,-0.269422464228356,0.462911820113946,0.955646109265932
"Abi1",0.628109452736318,268,-216.1507358779,-215.742408184127,-0.408327693773117,0.366159870199409,0.911197840922464
"Abi2",0.482758620689655,174,-139.145907768661,-139.134506064649,-0.0114017040111776,0.879969426186535,1
"Ablim1",0.378981937602627,116,-87.7498213469275,-87.4050872806534,-0.3447340662741,0.406345347470924,0.937366369292695
"Abr",0.52,100,-79.0091218674647,-78.7867315331169,-0.222390334347807,0.504824009840667,0.965227726427338
"Acaca",0.518115942028985,92,-69.2112542400918,-69.0132991613234,-0.19795507876843,0.529209016714453,0.971393759796852
"Acap2",0.459643605870021,159,-124.494638725334,-123.941335628405,-0.553303096928985,0.292820878260055,0.89798402666417
"Acbd6",0.568181818181818,66,-50.4631887651597,-48.5187429488072,-1.94444581635245,0.0486064912606528,0.543496823986451
"Acer2",0.485466034755134,211,-171.49257170217,-170.519355499203,-0.97321620296637,0.16297181223915,0.825312784359739
"Acer3",0.676470588235294,68,-49.7774759028533,-49.7084601762198,-0.0690157266335092,0.710245909961478,1
"Actr2",0.559895833333333,128,-93.8407317187262,-93.8412024244545,0.000470705728318421,1,1
"Actr3",0.445736434108527,129,-102.203188718328,-101.85714405776,-0.346044660568097,0.405454633060022,0.937366369292695
"Acvr1",0.423948220064725,103,-78.0332587032767,-78.0138100888494,-0.0194486144272332,0.843652403562113,1
"Acyp2",0.382478632478632,195,-163.968059306224,-162.70399414204,-1.26406516418456,0.111832655291385,0.718932599836122
"Adam19",0.544715447154472,82,-64.3328063476791,-63.4913871933768,-0.841419154302301,0.194547734599663,0.859493481404893
"Adam22",0.543543543543544,111,-88.3988194158708,-87.5234172574005,-0.875402158470337,0.185775650471699,0.855340092952112
"Adam9",0.533333333333333,75,-55.1036541346728,-52.1055236402898,-2.99813049438298,0.0143362300279284,0.302255516422158
"Adamts12",0.451566951566952,234,-205.226379757354,-202.767038223271,-2.45934153408334,0.0265677612141189,0.388447720692127
"Adamts17",0.441176470588235,51,-38.2783498012489,-37.7998332680535,-0.478516533195418,0.327935528296,0.908363166214535
"Adamts2",0.614740368509213,199,-151.231987030421,-151.102740175615,-0.129246854805672,0.611156889965924,0.995217898854872
"Adamts9",0.591452991452991,156,-169.165720132375,-166.317743536922,-2.84797659545217,0.0170040747551963,0.337210630861135
"Adap2",0.56075117370892,355,-305.371413907631,-305.377074676795,0.00566076916373959,1,1
"Adap2os",0.597058823529412,170,-126.362935918153,-126.35619446484,-0.00674145331304032,0.90756067268286,1
"Adcy3",0.55787037037037,72,-54.6677014626019,-54.5527410963076,-0.114960366294319,0.631582610305193,0.995217898854872
"Adcy6",0.441613588110403,157,-116.49082291967,-116.389715209594,-0.10110771007615,0.652938534093388,0.998706819027917
"Adcy9",0.467329545454545,176,-142.682477834975,-141.92353615548,-0.758941679495052,0.217940085335391,0.862075016024804
"Adgra3",0.507042253521127,71,-52.2762960211527,-49.4711618853865,-2.8051341357662,0.0178555291590833,0.337437479328592
"Adgrl2",0.514669738863287,217,-184.849751410002,-183.960310866484,-0.88944054351785,0.182286782545882,0.846212036405653
"Adgrl3",0.423610072301172,382,-336.98245659301,-335.942088414978,-1.04036817803222,0.149168201322238,0.792042416264363
"Adk",0.397849462365591,62,-47.1385923324355,-45.2443393402558,-1.89425299217965,0.051605691360197,0.547814262131322
"Aebp2",0.54,75,-57.2359275580666,-57.0831730410367,-0.152754517029955,0.580449186510742,0.993742776951822
"Aff1",0.455555555555556,189,-150.992453197714,-150.427801938995,-0.564651258718754,0.28792416206647,0.89798402666417
"Aff4",0.514767932489452,79,-61.0442988897128,-60.1535510352318,-0.890747854480963,0.181965769207952,0.846212036405653
"Afg2a",0.59349593495935,123,-97.1179867127009,-96.9004493004978,-0.217537412203043,0.509509257819847,0.965227726427338
"Aftph",0.635542168674699,83,-60.0861388802081,-59.6117262718828,-0.474412608325231,0.330018508662019,0.908363166214535
"Agap1",0.450133333333333,125,-97.753987500223,-97.736725179086,-0.0172623211369967,0.85259526862814,1
"Agfg1",0.428802588996764,103,-77.0490054159254,-76.4639464192287,-0.585058996696631,0.279376997373354,0.892834646504947
"Agl",0.521505376344086,62,-47.5266024990882,-47.5036884651254,-0.0229140339627563,0.830488639649455,1
"Agmo",0.620877192982456,190,-158.691895475702,-153.911970136926,-4.77992533877654,0.00198879285329467,0.0862567871800376
"Ago2",0.587813620071685,93,-68.24147286988,-68.0665741925124,-0.174898677367665,0.554227865050585,0.987113931962905
"Ago3",0.507154882154882,198,-153.889149320688,-153.884775434346,-0.00437388634210834,0.925482892227562,1
"Agtpbp1",0.525925925925926,90,-68.0645150875426,-68.0647521851974,0.00023709765480362,1,1
"Agtr1a",0.533639143730887,109,-83.8477447396437,-81.1030629195957,-2.744681820048,0.0191325056160133,0.337437479328592
"Aig1",0.667808219178082,146,-112.975126592564,-111.910970167355,-1.06415642520962,0.144599837358138,0.783937689677333
"Airn",0.244608427747963,559,-544.033883557613,-404.813269264664,-139.220614292949,1.64165828803411e-62,2.49203728123577e-59
"Akap10",0.491666666666667,80,-62.526206838096,-61.909225578069,-0.616981260026961,0.266637804050539,0.892834646504947
"Akap11",0.483630952380952,112,-84.5144437730028,-84.3780326465834,-0.136411126419389,0.601444833762486,0.995217898854872
"Akap13",0.453782051282051,260,-214.723941979334,-214.145465218177,-0.578476761156736,0.2820982502599,0.892834646504947
"Akap6",0.680444444444444,150,-112.561680746577,-111.613471526359,-0.94820922021762,0.168479757956644,0.829038899090499
"Akt3",0.497917427840701,391,-349.359107037874,-349.033043932148,-0.326063105726121,0.419353527714128,0.940901479671614
"Aldh1a1",0.511415525114155,146,-125.56227167042,-122.162817799128,-3.39945387129227,0.00912136572647913,0.224515762703248
"Alpk1",0.380577427821522,127,-100.696281479418,-100.448398085153,-0.247883394265642,0.481366087608513,0.965227726427338
"Ambra1",0.539351851851852,216,-165.370147572888,-165.334665199597,-0.0354823732910177,0.789937255076194,1
"Amn1",0.392307692307692,65,-49.7838703719345,-49.4193134398508,-0.364556932083715,0.393170570468552,0.931657618817699
"Anapc1",0.456,125,-92.5409312993534,-92.5305450044727,-0.0103862948807034,0.885400190876053,1
"Ank2",0.512202380952381,336,-313.985861193306,-313.160193786455,-0.825667406850926,0.198777353151278,0.859579214461841
"Ank3",0.252941176470588,85,-56.669767532818,-56.4866542566787,-0.183113276139267,0.545068339562045,0.98034803252984
"Ankhd1",0.529817158931083,237,-189.134213947762,-188.9642078961,-0.170006051662824,0.559822235732032,0.987113931962905
"Ankib1",0.435435435435435,111,-81.3893449260036,-81.1894043154378,-0.199940610565804,0.527150605584432,0.971393759796852
"Ankrd11",0.503200483091787,276,-225.435689880819,-224.248128079695,-1.18756180112462,0.123281839996854,0.753947468454201
"Ankrd12",0.530524344569288,178,-142.460348273276,-142.32901217273,-0.131336100545752,0.608290231927566,0.995217898854872
"Ankrd17",0.556847133757962,314,-274.803369975844,-274.79016490778,-0.0132050680642806,0.870902713208801,1
"Ankrd44",0.426051282051282,325,-270.603408991572,-270.595979891393,-0.00742910017942222,0.902982794923752,1
"Ankrd6",0.439655172413793,58,-44.2491371004259,-44.2165137691487,-0.0326233312772004,0.798387710460604,1
"Anks1",0.671768707482993,98,-67.8479007312961,-67.7482445718966,-0.0996561593994443,0.655276495946351,0.998706819027917
"Ano1",0.512531912531913,429,-390.066471658752,-389.237484138391,-0.828987520360442,0.197876951709342,0.859493481404893
"Ano4",0.416666666666667,60,-44.9603249916889,-41.1722631140959,-3.78806187759305,0.00591464938792754,0.176047799428902
"Ano6",0.668812589413448,233,-174.018270895414,-173.894236321978,-0.124034573436319,0.618437943841361,0.995217898854872
"Antxr2",0.5,62,-46.7770541597935,-46.7325559565519,-0.044498203241595,0.765456914879296,1
"Anxa2",0.490229885057471,58,-45.5800071349403,-45.5353236556799,-0.0446834792603923,0.764983484488171,1
"Aopep",0.489855072463768,230,-187.67037444463,-186.91107650684,-0.759297937790308,0.217832102842026,0.862075016024804
"Ap1g1",0.536093418259023,157,-117.934199658421,-117.850223871123,-0.0839757872984706,0.681938761591238,1
"Ap2b1",0.529350104821803,159,-125.774622455945,-125.432557317768,-0.342065138177091,0.408168096246687,0.937366369292695
"Ap3b1",0.553333333333333,150,-115.873345618739,-115.819931693091,-0.0534139256479733,0.743784893608628,1
"Apbb2",0.554424778761062,452,-395.291982333869,-394.978633932523,-0.313348401345991,0.428569543410074,0.940901479671614
"Apc",0.412408759124088,137,-103.00334113055,-101.953442581521,-1.04989854902975,0.147318686964921,0.792042416264363
"Apobec1",0.771929824561403,114,-66.6258797332038,-66.6264365070305,0.000556773826659196,1,1
"Apold1",0.411616161616162,66,-51.6842032432044,-51.3228150708575,-0.361388172346899,0.395234725071483,0.934526966757805
"App",0.51683615819209,295,-254.61320542918,-254.188291812276,-0.424913616903723,0.356601217074099,0.910733093112424
"Appl1",0.454481792717087,119,-90.3549710986693,-90.3163608498344,-0.0386102488349707,0.781100052586976,1
"Arap2",0.451781970649895,159,-121.895526308804,-120.825382856688,-1.07014345211599,0.143475056528996,0.783937689677333
"Arb2a",0.486078796339383,307,-263.549006715963,-263.164680230128,-0.384326485834436,0.380634089145435,0.919591300375703
"Arf4",0.448220064724919,103,-75.7273307208143,-75.7143055882918,-0.0130251325224435,0.871777622434042,1
"Arfgef1",0.530570902394107,181,-141.040972382789,-140.64476361079,-0.396208771999852,0.373370112952138,0.919591300375703
"Arfgef2",0.453900709219858,94,-70.0832900675818,-69.9417270005223,-0.141563067059423,0.594659520077163,0.995217898854872
"Arhgap10",0.50785199648836,572,-613.104960030968,-612.620201295885,-0.484758735083801,0.32480054992305,0.908363166214535
"Arhgap15",0.513513513513513,74,-54.9681084829457,-54.906452365898,-0.0616561170477397,0.725469504182979,1
"Arhgap21",0.525423728813559,118,-94.035567545559,-94.0157429144566,-0.0198246311023951,0.842167918599815,1
"Arhgap24",0.523598820058997,113,-87.9362129179987,-86.5582841883192,-1.37792872967955,0.0968988533585326,0.675490830808429
"Arhgap26",0.494047619047619,376,-334.946550100654,-333.575344120025,-1.3712059806287,0.0977171743109028,0.675490830808429
"Arhgap29",0.362994350282486,118,-87.8306103628454,-87.7994322408119,-0.0311781220335803,0.802809827974541,1
"Arhgap32",0.515398550724638,276,-224.595619134445,-224.167284617831,-0.428334516614626,0.354672520837389,0.908363166214535
"Arhgap35",0.526548672566372,113,-84.6161736293147,-83.9356574152212,-0.680516214093558,0.24335863291126,0.882844752602293
"Arhgap42",0.408691371285356,532,-509.851264824425,-509.844422070019,-0.00684275440522697,0.906871877175725,1
"Arhgap5",0.526548672566372,113,-83.869709962846,-83.4870175055555,-0.382692457290531,0.381648563397031,0.919591300375703
"Arhgef11",0.475160256410256,104,-80.9311472253043,-80.8107702635052,-0.120376961799181,0.62366212097182,0.995217898854872
"Arhgef12",0.527722772277228,404,-350.801003939405,-350.786140208396,-0.0148637310084041,0.863110072702622,1
"Arhgef17",0.521799516908213,276,-219.238480739699,-219.177282054062,-0.0611986856368674,0.72644875335294,1
"Arid1a",0.504065040650406,164,-124.315596134395,-123.737038257504,-0.578557876890869,0.282064511811529,0.892834646504947
"Arid1b",0.508434959349593,328,-279.235478668274,-278.216408154381,-1.01907051389264,0.153397011168136,0.799980687476494
"Arid2",0.528985507246377,138,-102.284232854259,-101.927271349075,-0.356961505184316,0.398144535745735,0.935578026721402
"Arid4b",0.4515065913371,177,-137.96426953876,-137.126103791372,-0.83816574738799,0.195412624571817,0.859493481404893
"Arid5b",0.445175438596491,114,-87.8466791031603,-87.5216300463891,-0.325049056771235,0.42007760358811,0.940901479671614
"Arih1",0.46280276816609,289,-233.780806091679,-233.169664190859,-0.611141900819888,0.268912920264261,0.892834646504947
"Arl13b",0.596385542168675,83,-62.2965071058013,-61.8546984475154,-0.441808658285844,0.347212836036217,0.908363166214535
"Arl15",0.47647619047619,400,-368.071809907544,-367.278227858882,-0.793582048661619,0.207731773544228,0.862075016024804
"Armh3",0.431034482758621,87,-64.4577701371917,-64.3635292506517,-0.0942408865399926,0.664183239799983,0.999628778616636
"Arnt",0.476190476190476,126,-97.9947720803845,-97.9855253943141,-0.00924668607039791,0.891828918840742,1
"Arpc2",0.491150442477876,113,-86.8473328181815,-86.8211416449143,-0.0261911732672075,0.818968481584131,1
"Arrdc3",0.55241935483871,62,-49.060061405571,-49.0613910863298,0.00132968075876505,1,1
"Art3",0.513333333333333,285,-241.819741020019,-241.59455263366,-0.225188386359122,0.502156085303404,0.965227726427338
"Asap1",0.545575316048854,359,-322.222753893082,-322.074027484322,-0.148726408760638,0.585483699418628,0.994595745801027
"Asb3",0.560344827586207,116,-89.3763748033275,-89.3747256742284,-0.00164912909916382,0.954202296258008,1
"Ascc3",0.489285714285714,140,-104.756863515644,-104.75393367473,-0.00292984091456105,0.93898268306791,1
"Ash1l",0.485074626865672,201,-158.927641729868,-158.898985916164,-0.0286558137035229,0.810796616334666,1
"Asph",0.511834319526627,169,-134.425126118132,-134.42226617527,-0.00285994286201685,0.939713527045526,1
"Aspn",0.558848797250859,194,-152.572825898006,-152.565909837524,-0.00691606048232529,0.906376651225997,1
"Asxl1",0.455673758865248,94,-71.3707051132531,-71.2638945820616,-0.106810531191513,0.643943936385163,0.998474867653399
"Atad2b",0.46969696969697,165,-126.952438126465,-126.647523339708,-0.304914786757152,0.434851985937859,0.940901479671614
"Ate1",0.440130568356375,434,-396.402114431421,-394.75205434798,-1.65006008344074,0.0692748152400506,0.597495281445437
"Atf2",0.441287878787879,88,-65.6646198634857,-65.6643952235389,-0.000224639946850402,0.983089126760197,1
"Atf6",0.512820512820513,78,-58.6040221954271,-58.2363779262094,-0.367644269217713,0.391174319969942,0.93072510613538
"Atf7",0.485897435897436,130,-96.3307164054448,-96.1623914280204,-0.168324977424319,0.561769343922896,0.987113931962905
"Atg10",0.546296296296296,54,-40.926043251796,-40.1734306400463,-0.752612611749726,0.219869123066546,0.862316488259932
"Atg3",0.468253968253968,63,-47.6878466632225,-47.6263182662914,-0.0615283969310809,0.725742510186182,1
"Atosa",0.429292929292929,99,-73.8815693233948,-73.3421524530293,-0.539416870365542,0.298958602697453,0.907715124762591
"Atp11b",0.602150537634409,62,-47.5327621999551,-47.0935628116163,-0.439199388338793,0.348640616872839,0.908363166214535
"Atp1a2",0.377598926894702,142,-106.638937892445,-106.62303807247,-0.0158998199757576,0.85846811109759,1
"Atp1b1",0.34922480620155,86,-62.9617814471214,-62.6358677220875,-0.325913725033949,0.41946007526766,0.940901479671614
"Atp2a2",0.465483234714004,169,-128.201889686797,-127.411590659887,-0.790299026910546,0.208674569705685,0.862075016024804
"Atp2b1",0.697247706422018,109,-71.0265856886455,-70.7094795012055,-0.317106187439919,0.425814383999792,0.940901479671614
"Atp2c1",0.516941391941392,182,-142.854475833849,-142.819210894123,-0.0352649397252094,0.790566833199424,1
"Atp6v0b",0.477777777777778,180,-134.171998868223,-133.418213981851,-0.753784886371903,0.219510292308791,0.862316488259932
"Atp6v0d1",0.548689138576779,89,-67.4448308906251,-67.0351608101667,-0.409670080458383,0.365373157908739,0.910733093112424
"Atp6v1h",0.479166666666667,96,-70.8786336913759,-70.4776017145769,-0.401031976799047,0.370476996897526,0.915934985815057
"Atp8a1",0.310931899641577,186,-137.767497061115,-135.496918480551,-2.27057858056435,0.0330892163875761,0.437397613316858
"Atp9b",0.497810218978102,137,-106.388708239096,-106.045506113084,-0.343202126012173,0.40739012735371,0.937366369292695
"Atrnl1",0.581895093062606,197,-153.87000571557,-153.746517246691,-0.123488468878833,0.619211798520296,0.995217898854872
"Atxn1",0.504323094425484,293,-255.487914730202,-255.470127356077,-0.0177873741248504,0.850396383201466,1
"Atxn2",0.479477611940299,134,-106.298001802854,-106.253921539061,-0.044080263792921,0.766528819295835,1
"Atxn7",0.555555555555556,126,-92.2100249534229,-92.1425860200721,-0.0674389333507577,0.713427160238661,1
"Auts2",0.36780303030303,88,-72.2980016382584,-72.2707011884698,-0.0273004497885978,0.815242457648908,1
"Avl9",0.485294117647059,68,-51.2670961047668,-51.1177766364734,-0.14931946829342,0.584736946003431,0.994595745801027
"B130024G19Rik",0.470430107526882,217,-182.579416149072,-181.727446711504,-0.851969437568641,0.191773662741315,0.857930025228814
"B3galt1",0.389004149377593,241,-206.89689872472,-204.083538997073,-2.81335972764631,0.0176887051324092,0.337437479328592
"B3gnt2",0.430365296803653,146,-111.852288966388,-111.825760266517,-0.0265286998707666,0.817826089400565,1
"B4galt1",0.442708333333333,96,-73.9599270255928,-73.6175292311386,-0.342397794454115,0.40794025539222,0.937366369292695
"Babam2",0.561359867330017,201,-158.248192934723,-156.802797228371,-1.44539570635163,0.0890871538604227,0.66288542815536
"Baz1b",0.578767123287671,146,-113.096448609377,-113.096713833763,0.000265224386254204,1,1
"Baz2a",0.523456790123457,135,-104.656595812544,-104.56088836336,-0.0957074491836778,0.661741609749273,0.998706819027917
"Baz2b",0.465046296296296,144,-115.142255672897,-115.104068666769,-0.0381870061287657,0.782272739612317,1
"Bbs9",0.591485507246377,92,-73.751959370804,-71.8667872689519,-1.88517210185218,0.0521688963380661,0.54994711556378
"Bbx",0.510245901639344,122,-99.8327325110431,-97.1438235923308,-2.68890891871236,0.0203943718652233,0.343985072126766
"Bcas3",0.443701996927803,217,-174.174271276337,-173.758117390222,-0.41615388611433,0.361606060390147,0.910733093112424
"Bcl2",0.389835164835165,182,-146.646961013721,-146.253848160069,-0.393112853652582,0.375243834250657,0.919591300375703
"Bclaf1",0.471631205673759,141,-104.224233476499,-103.853102379551,-0.371131096948233,0.388937179046745,0.929774232744818
"Bdp1",0.445963541666667,128,-99.0153683138,-98.5601456899081,-0.455222623891828,0.339996308983334,0.908363166214535
"Bicc1",0.45,301,-252.984365408908,-252.179728973213,-0.804636435695187,0.204594044092857,0.86045237382847
"Bicra",0.493055555555556,96,-71.3190135944285,-71.0878058849057,-0.231207709522835,0.496497282229212,0.965227726427338
"Bicral",0.514492753623188,92,-68.3106599127382,-68.2952479340901,-0.0154119786480607,0.860633714027572,1
"Birc6",0.535185185185185,324,-265.452972290931,-265.127498494553,-0.325473796377651,0.419774094055161,0.940901479671614
"Bltp3b",0.570402298850575,58,-45.838301302354,-45.7807373287479,-0.0575639736060793,0.734379905136491,1
"Bmp2k",0.413888888888889,90,-67.9285858224986,-67.409219940989,-0.519365881509543,0.308116613801756,0.907715124762591
"Bmp5",0.396135265700483,69,-50.3787809162084,-49.5479136909908,-0.830867225217567,0.197369304485975,0.859493481404893
"Bmpr1a",0.489424703891709,197,-156.077492642238,-155.981160590156,-0.0963320520816637,0.660708494959819,0.998706819027917
"Bmpr2",0.491298527443106,249,-205.960146388752,-202.386653202087,-3.57349318666516,0.00750900582650259,0.207248560811471
"Bptf",0.503731343283582,134,-101.616888724431,-101.600799865927,-0.0160888585037497,0.857638168754401,1
"Braf",0.579939668174962,221,-179.180384629465,-178.408007770502,-0.772376858963526,0.213911608420856,0.862075016024804
"Brd10",0.53030303030303,121,-92.8171382631351,-92.577497324228,-0.239640938907087,0.488747776625269,0.965227726427338
"Brwd1",0.543478260869565,138,-105.185653794528,-104.493169439369,-0.69248435515901,0.239256605015744,0.877057690430527
"Btaf1",0.30761316872428,162,-109.031047445172,-108.991875045115,-0.0391724000565716,0.779553144333948,1
"Btbd3",0.573286052009456,141,-105.825360960619,-105.022210211283,-0.80315074933624,0.205012477644461,0.86045237382847
"Btbd7",0.477477477477477,148,-115.019298519114,-114.090749749647,-0.92854876946717,0.172960159955213,0.836970745714956
"Btbd9",0.496212121212121,132,-104.300593281643,-104.074333210109,-0.226260071534256,0.501140601901296,0.965227726427338
