"","AR","mean_reestim","theta_reestim","thetaCorrected","theta_smoothed","tot_gene_mean","N"
"Col4a1",0.451283908625178,0.4474,0.2462,0.267067671630902,0.265105357137598,0.865608465608466,378
"Col4a2",0.394017750469363,0.3906,0.1989,0.257148442940898,0.277389388518398,0.753439153439153,372
"Col4a3",0.281306306306306,0.2783,0.8196,0.833239216817809,0.7972660304864,0.0994708994708995,74
"Col4a4",0.338785046728972,0.3397,0.2446,0.370457196616427,0.42394362496549,0.147089947089947,107
"Col5a2",0.530487804878049,0.532,1.7775,0.91237153258605,0.362545454103093,0.251851851851852,164
"Col5a3",0.433456790123457,0.4343,0.4251,0.407229986522216,0.375417932748265,0.187301587301587,135
"Col8a1",0.556022408963585,0.5537,0.4214,0.422244694350961,0.400496396505368,0.157671957671958,119
"Colec11",0.690883190883191,0.6882,0.048,0.291980814927948,0.418112031333286,0.149206349206349,117
"Colec12",0.288235294117647,0.2912,2.2537,1.24759132276729,0.598341813639904,0.116402116402116,85
"Colgalt2",0.50354609929078,0.4919,0.4917,0.543884782475311,0.545507357767291,0.122751322751323,94
"Copa",0.448412698412698,0.442,0.3068,0.376552162929293,0.397176670180674,0.15978835978836,126
"Coro7",0.415094339622642,0.4178,2.1417,1.15566301617509,0.522896646704748,0.125925925925926,106
"Cp",0.838323917137476,0.8375,0.6741,0.491709709156415,0.360026629118232,0.268783068783069,177
"Cpe",0.480496453900709,0.4769,1.0839,0.685360561763391,0.418112031333286,0.149206349206349,94
"Cpeb1",0.513778877887789,0.5194,0.8075,0.540746446539385,0.357550072681154,0.291005291005291,202
"Cpeb4",0.523809523809524,0.5257,0.6947,0.620973390070247,0.545507357767291,0.122751322751323,98
"Cped1",0.470074780814853,0.4798,0.2374,0.252076670649152,0.247313101638139,1.06243386243386,554
"Cplane1",0.465811965811966,0.4577,1.0367,0.671254664970858,0.42394362496549,0.147089947089947,117
"Cpne3",0.570175438596491,0.5784,0.8048,1.12726414343925,1.25492410174621,0.073015873015873,57
"Cpq",0.274621212121212,0.2848,1.1095,0.826216201292303,0.618397544773778,0.114285714285714,88
"Cradd",0.375641025641026,0.3706,0.6071,0.475328094237392,0.373866442598577,0.192592592592593,130
"Creb1",0.401869158878505,0.4128,1.4923,0.880209073011788,0.478838657513338,0.133333333333333,107
"Creb3l2",0.392316017316017,0.387,0.547,0.449560867822444,0.36936929878748,0.22010582010582,154
"Creb5",0.569000236910685,0.5567,0.3538,0.344190845680503,0.320490151636022,0.471957671957672,268
"Crebbp",0.480666666666667,0.4804,1e-04,0.228182617212442,0.348452917355803,0.352380952380952,250
"Crim1",0.381498470948012,0.39,0.3318,0.358865096007242,0.355662623301727,0.307936507936508,218
"Crppa",0.535854341736695,0.5376,2.9475,1.37263835007022,0.386926306673916,0.168253968253968,119
"Crtc3",0.531526104417671,0.5352,0.2131,0.323746016005866,0.370870081779627,0.20952380952381,166
"Csde1",0.506944444444444,0.4995,0.4424,0.433935709789648,0.406172474085389,0.154497354497354,120
"Csnk1a1",0.416354556803995,0.4035,0.0948,0.261870361137676,0.344979331577611,0.367195767195767,267
"Csnk1g1",0.448148148148148,0.4504,5.7427,2.60696718271945,0.650941877073512,0.111111111111111,90
"Csnk1g3",0.525179856115108,0.5243,0.0366,0.262499870374756,0.379696802019045,0.177777777777778,139
"Cspg4",0.483033932135729,0.4893,0.5515,0.452063112797608,0.370581060946213,0.211640211640212,167
"Cspp1",0.534274193548387,0.5367,0.3798,0.405331974935335,0.398793036384568,0.158730158730159,124
"Cstf3",0.531901041666667,0.5287,1.5384,0.83568508781235,0.384097690785396,0.171428571428571,128
"Ctdspl",0.516765285996055,0.5183,1.0591,0.643806995882955,0.369029885045233,0.222222222222222,169
"Ctif",0.545454545454545,0.5433,1.6941,1.22803473563297,0.893040386223429,0.0931216931216931,77
"Ctnnd1",0.543071161048689,0.5328,4e-04,0.411923042423063,0.628911793460825,0.113227513227513,89
"Cttnbp2nl",0.613636363636364,0.6085,0.4598,1.16698135380773,1.515685521049,0.0592592592592593,44
"Cul1",0.539285714285714,0.5419,2.1653,1.06883756015785,0.376597233547749,0.184126984126984,140
"Cul3",0.523517382413088,0.5256,0.334,0.369562643953559,0.370725344865069,0.210582010582011,163
"Cul5",0.398268398268398,0.3921,0.9433,0.910823329124871,0.844016831350053,0.0962962962962963,77
"Cux1",0.484437751004016,0.4809,0.3232,0.364679856898415,0.369531701436179,0.219047619047619,166
"Cwc27",0.546491228070175,0.5453,2.489,1.28295576637482,0.515881107176477,0.126984126984127,95
"Cwf19l2",0.324404761904762,0.3229,0.503,0.512005346557506,0.490262832642164,0.131216931216931,112
"Cyfip1",0.498525073746313,0.4895,0.0635,0.327460013451725,0.463310593878601,0.136507936507936,113
"Cyp20a1",0.560240963855422,0.5549,1.0052,0.893849699255257,0.782190440662529,0.100529100529101,83
"Cyp7b1",0.401975308641975,0.4025,1.1504,0.64893134536371,0.32390247481884,0.456084656084656,270
"Cyria",0.496527777777778,0.488,0.5671,0.457193779214849,0.36936929878748,0.22010582010582,168
"Cyth3",0.497281589801275,0.5022,0.1839,0.250962981828474,0.276642127579356,0.75978835978836,381
"Cyyr1",0.376927437641723,0.3728,0.434,1.1722613142151,1.53871378057787,0.0571428571428571,21
"Daam1",0.459143605086013,0.4653,0.3102,0.306491202888274,0.288198230544691,0.667724867724868,382
"Dach1",0.533462270724628,0.5298,0.8614,0.53040700462941,0.310496298403985,0.522751322751323,263
"Dag1",0.526041666666667,0.5334,0.2002,0.480912403823949,0.618397544773778,0.114285714285714,96
"Dapk2",0.514925373134328,0.5042,0.6846,0.889807010155671,0.961963906844428,0.0888888888888889,67
"Dcaf6",0.564285714285714,0.5633,4.5,2.37427599154306,1.01631086441676,0.0857142857142857,70
"Dcbld1",0.433243727598566,0.4389,0.602,0.465979127522758,0.362545454103093,0.251851851851852,186
"Dcbld2",0.496744186046512,0.5039,0.5972,0.461401569497083,0.358337997145211,0.283597883597884,215
"Dctn4",0.602941176470588,0.6103,0.4274,0.541750912645815,0.579542227247708,0.118518518518519,102
"Ddr2",0.566810344827586,0.5643,0.1365,0.343454302447537,0.445399204604872,0.140740740740741,116
"Ddx17",0.550497512437811,0.5533,2e-04,0.245432848732894,0.374741770964707,0.189417989417989,134
"Ddx5",0.497601918465228,0.4922,0.2461,0.348206869957298,0.389089959381446,0.166137566137566,139
"Ddx50",0.592222222222222,0.5887,0.3748,0.385441609754718,0.37131381863204,0.206349206349206,150
"Ddx6",0.484848484848485,0.4879,1.3091,0.781217769864897,0.433901940506986,0.143915343915344,121
"Dennd1a",0.525402726146221,0.5314,0.7726,0.520607608430026,0.347033353942127,0.358730158730159,269
"Dennd1b",0.358952380952381,0.3597,0.7346,0.517454373505587,0.364257313134199,0.243386243386243,175
"Dennd2a",0.440049751243781,0.437,0.1995,0.275672194089981,0.305333331106764,0.552380952380952,335
"Dennd2b",0.564220183486238,0.5587,0.3288,0.332272333775308,0.316786611119487,0.48994708994709,327
"Dennd4a",0.475609756097561,0.5,0,0.466228831246861,0.712086834924372,0.105820105820106,82
"Dennd4c",0.56140350877193,0.5682,0.1287,0.289999277445001,0.368279563084331,0.226455026455026,171
"Dennd5b",0.405394524959742,0.4245,0.2816,0.340590647810984,0.356867449423309,0.297354497354497,207
"Dennd6a",0.469178082191781,0.4647,0.4216,0.407270707544705,0.377510127323279,0.182010582010582,146
"Desi2",0.543478260869565,0.5432,0.136,0.331282112069523,0.427098212500851,0.146031746031746,115
"Dgkd",0.407608695652174,0.4093,4.1096,2.01012804215853,0.686567563056792,0.107936507936508,92
