"","AR","N","log2FC","llr_disp","pval_disp","padj_disp"
"Dcaf11",0.430166666666667,3000,-0.412748112327818,-1.92891480831531,0,0
"Impa1",0.581,3000,0.458876558018372,-2.34846490492282,0,0
"Dnaja4",0.534,3000,0.173188913272459,-6.31754322730876,0,0
"Ndufb2",0.494666666666667,3000,-0.0311503076160523,-4.83364874834524,0,0
"Cwf19l2",0.425777777777778,3000,-0.43665607541309,-8.55972997713434,0,0
"Polr3b",0.504999999999999,3000,0.0131453760569273,-4.78815876451517,0,0
"Ddit4",0.751333333333333,3000,1.58609892853958,6.19156272645728,1,1
"Snurf",0.236222222222222,3000,-1.69713961367302,-18.5015125941557,0,0
"Maml3",0.643833333333333,3000,0.864241357316813,2.30466552233156,1,1
"Dhx30",0.493555555555555,3000,-0.0741697034228573,-4.77242611248221,0,0
"Abcf3",0.436666666666666,3000,-0.361656402950821,-1.14949632276875,0,0
"Ghr",0.524003619916662,3000,0.121031706377207,34.6649331650906,1,1
"Rimoc1",0.609666666666667,3000,0.64547485041734,-2.3096266870366,0,0
"Nfyc",0.492508321308321,3000,-0.00716233051647613,-2.5645911634233,0,0
"Hsd17b11",0.745333333333332,3000,1.54883257376597,7.83709358360011,1,1
"Sacm1l",0.385666666666667,3000,-0.71197422151151,-12.6424134678414,0,0
"Spta1",0.542333333333333,3000,0.237805109829306,-8.3041926552014,0,0
"Zfp386",0.524333333333334,3000,0.149848208741375,-3.63528134407898,0,0
"Cyp4f17",0.432,3000,-0.380042077922638,-0.795345664394063,0,0
"Pla2r1",0.450666666666667,3000,-0.276560731596059,-4.00311877721651,0,0
"Mindy3",0.441166666666667,3000,-0.36660648398752,-3.57891114254926,0,0
"Tmem259",0.463,3000,-0.240354293738785,-2.70981766959085,0,0
"Pla2r1_rep1",0.696999999999998,3000,1.18403610094539,3.76021021583324,1,1
"Cecr2",0.563777777777781,3000,0.353884024678196,-4.70018108920158,0,0
"Impa1_rep1",0.498333333333333,3000,-0.00595628406427129,-3.62961999243817,0,0
"Dnajb9",0.494333333333333,3000,-0.0332473243262227,-2.53758332201642,0,0
"Bbs2",0.269666666666667,3000,-1.44143518934345,5.68727043041167,1,1
"Ercc6",0.653,3000,0.893360602050405,-0.206074726598217,0,0
"Cfdp1",0.517666666666666,3000,0.0447742260767339,-7.52898054666775,0,0
"Abcd3",0.530408730158731,3000,0.199161326784134,-6.39177425955131,0,0
"Cyp39a1",0.554666666666667,3000,0.311726782036548,-2.27096632083931,0,0
"Auh",0.448,3000,-0.277953302676433,-14.0892212977324,0,0
"Anapc16",0.515166666666667,3000,0.0893786160675372,-7.3601043732042,0,0
"Eva1c",0.360444444444444,3000,-0.877155894071458,-0.673950600549688,0,0
"Oser1",0.527666666666667,3000,0.177787119215282,-1.85634705982284,0,0
"Tmem184c",0.500333333333333,3000,0.0353743301018858,-4.30652693197953,0,0
"Creb5",0.547,3000,0.222751747624952,-32.6053751490081,0,0
"Smurf2",0.604333333333336,3000,0.57887002950105,1.02839300689129,1,1
"Mrpl23",0.403666666666667,3000,-0.540844521671878,-0.635872425508751,0,0
"Atpsckmt",0.396,3000,-0.58825507356351,-1.17569292333428,0,0
"Stradb",0.443333333333333,3000,-0.344705565815514,-4.88822162484576,0,0
"Zbed5-ps",0.36266666666667,3000,-0.816185221194786,4.47051379297363,1,1
"Mrpl23_rep1",0.422666666666667,3000,-0.463306708372097,-0.974938178236243,0,0
"Phf12",0.518,3000,0.113697210974649,-3.41794126361719,0,0
"Slc4a7",0.398833333333333,3000,-0.56880271089734,-7.5419856117951,0,0
"Irf2",0.393296031746032,3000,-0.631497184662326,-0.909266357280103,0,0
"9430037G07Rik",0.225033333333333,3000,-1.7885430563447,-27.5350308862783,0,0
"Tbcd",0.558333333333334,3000,0.353636954614696,-2.71043279647483,0,0
"Trmt61b",0.558,3000,0.335425340286278,-3.91525246782203,0,0
"Atxn7",0.5215,3000,0.0514336004010317,-16.5152854087032,0,0
"Myo19",0.273999999999999,3000,-1.39281158104387,5.41102802289606,1,1
"Pias2",0.498833333333336,3000,0.0212373075503045,-6.83760260136387,0,0
"Atg3",0.441666666666668,3000,-0.332899212708373,-0.151830429333586,0,0
"Gna12",0.579333333333333,3000,0.454617816904247,-4.20258435423148,0,0
"Impa1_rep2",0.529,3000,0.176387252072009,-3.24206290848815,0,0
"Eif3h",0.506,3000,0.0435328945547123,-7.1108654082982,0,0
"Deptor",0.164311111111111,3000,-2.39419552463769,-34.4827562471773,0,0
"Gm35330",0.800169228157463,3000,2.04331936296758,-139.55501726859,0,0
"Tiam1",0.298333333333333,3000,-1.23957543300981,3.88893778877991,1,1
"Cdc73",0.553111111111111,3000,0.298091455804069,-15.027910383385,0,0
"Prpf3",0.480333333333333,3000,-0.126333762087266,-0.707035499284757,0,0
"Cct4",0.351,3000,-0.91901942662978,0.421588224275638,1,1
"Klf15",0.475,3000,-0.132103536007343,-5.03681960680888,0,0
"Apbb2",0.701611111111111,3000,1.21373673428358,4.34473348848587,1,1
"Syk",0.414333333333334,3000,-0.519353537527967,-7.41907985389571,0,0
"Zfp608",0.5275,3000,0.145593423682032,-12.568543207014,0,0
"Snhg11",0.616972222222222,3000,0.760528602526787,-15.8231117534383,0,0
"Uevld",0.489666666666666,3000,-0.0956352790505105,-2.71611448339036,0,0
"Gnaq",0.487816666666666,3000,-0.0951162137857136,-21.0729728707242,0,0
"Resf1",0.558616332624914,3000,0.382925902667322,49.5671860397897,1,1
"Macrod1",0.561881746031747,3000,0.350898848314975,-10.4993117094223,0,0
"Acox1",0.46365,3000,-0.143944248754786,-2.30593423750952,0,0
"Paip2",0.545722222222222,3000,0.265770114437969,-11.3318460926084,0,0
"Mob4",0.571333333333333,3000,0.434199756365737,-2.1895330563184,0,0
"Col5a1",0.252555555555555,3000,-1.54551135000243,5.23035928938407,1,1
"Deptor_rep1",0.165513888888889,3000,-2.41081785590544,-21.7231310518396,0,0
"Gm33609",0.18,3000,-2.18985366454484,19.3471718962301,1,1
"Rftn1",0.569666666666667,3000,0.430416139670987,-3.87685420125763,0,0
"Gclm",0.591166666666667,3000,0.508322628765352,-2.75260789935692,0,0
"Ralgapa1",0.524088612313612,3000,0.199056116669988,-19.4742245073207,0,0
"Zfand3",0.49995873015873,3000,-0.0253110885291857,0.0107113568346904,0.452,0.553243574051408
"Gsto1",0.687388888888889,3000,1.11480330827644,2.11162833967887,1,1
"Rnf217",0.463666666666667,3000,-0.243076575508186,-5.89808336017404,0,0
"Gm19689",0.651333333333333,3000,0.893830037936897,-0.0227905060053217,0,0
"Limk2",0.652333333333333,3000,0.892305803061921,0.429412536777363,1,1
"Ube2q2",0.549333333333333,3000,0.299954468527228,-5.20845509268793,0,0
"Rnf217_rep1",0.462333333333333,3000,-0.195635120548208,-6.05260676641819,0,0
"Smim14",0.466166666666667,3000,-0.216012738063998,-16.4753103336534,0,0
"Ikzf2",0.487266666666667,3000,-0.0692516876582634,-15.3480908431866,0,0
"Nkiras1",0.643666666666667,3000,0.874012062616614,0.33042471923045,1,1
"Miga2",0.563666666666666,3000,0.378226308303538,-17.4569296493187,0,0
"Ice1",0.74,3000,1.53390390027847,3.77144782672781,1,1
"Gm56984",0.665,3000,1.05037606093159,-2.89482030357021,0,0
"Resf1_rep1",0.312399463434344,3000,-1.11524838166073,20.8077192619348,1,1
