"","AR","N","log2FC","llr_mean","pval_mean","padj_mean"
"2210408F21Rik",0.455284552845528,82,-0.547487795302494,0.11316566779179,1,1
"2610307P16Rik",0.4748,125,-0.128733314122202,-0.1197537960754,0.624561984029528,0.96986362474676
"4632427E13Rik",0.521551724137931,116,0.0216950710993191,-0.0500410445467168,0.751731146165779,1
"4732440D04Rik",0.191666666666667,60,-1.70043971814109,-10.597281716267,4.14939853388972e-06,9.47907042853029e-05
"4833422C13Rik",0.727213541666667,128,1.50695998871988,-14.4115941966583,7.92960288173221e-08,2.54738492575647e-06
"5031425E22Rik",0.546666666666667,125,0.381870635343645,-0.373209647378488,0.387612276594844,0.787709225022927
"9330188P03Rik",0.510204081632653,49,0.52083216330144,-0.354146093311861,0.4000113481773,0.798040199005653
"9530026P05Rik",0.514635477003435,568,0.212231400969888,-2.29081770026141,0.0323163580575838,0.183542630293901
"A830082K12Rik",0.565543071161049,89,0.453717967442903,-0.850051980066823,0.192274381955437,0.537114306114646
"AW554918",0.455555555555556,120,-0.0712586831698219,-0.0659374053484214,0.716496036167949,1
"Abca6",0.455182072829132,119,0.0512253233551734,-0.0846008201088608,0.680822312011553,1
"Abca8a",0.776280892103677,237,1.91634207095309,-40.614779397686,2.00963542664514e-19,1.47564658470801e-17
"Abca8b",0.725177304964539,94,1.74723392962003,-11.1104732555154,2.43008153119039e-06,5.80959026526447e-05
"Abca9",0.509259259259259,90,0.169925001442312,-0.0927537846326487,0.666682230853919,1
"Abcc9",0.429628104844243,347,-0.396890152568584,-1.14859733276307,0.129607898330783,0.436842358964081
"Abhd17b",0.487272727272727,55,-0.146841388329271,-0.0165294982668627,0.855722943553497,1
"Abi1",0.60219298245614,190,0.676110388779352,-4.39902419279025,0.0030155295100624,0.0283342394741956
"Abi2",0.560109289617486,122,0.373043410614216,-1.72608550027567,0.0631687467808524,0.263859294456904
"Abl2",0.537037037037037,54,0.18057224564182,-0.277917621734758,0.455943170380637,0.841489370110044
"Ablim1",0.392543859649123,76,-0.309328058107729,-0.975367148128356,0.162507745285474,0.496981971793588
"Abr",0.497942386831276,81,0.217591435072627,0.0478753459360348,1,1
"Acadsb",0.5,55,0.175086706558091,0.0205736018748226,1,1
"Acap2",0.546728971962617,107,0.215012890970851,-0.570062068898949,0.285626098107794,0.679684326052806
"Acer2",0.541801075268817,124,0.389946518316013,-1.08831940976616,0.14012018275068,0.4587374135914
"Actr2",0.5,88,-0.0911478880581953,-0.00895108055380689,0.893561551343374,1
"Actr3",0.596168582375479,87,0.32862274746137,-1.02109707751622,0.152988832015891,0.485242739539085
"Acyp2",0.339495305164319,142,-0.828728572850171,-5.7723711231672,0.000679411188290121,0.00831469882812196
"Adam22",0.675,80,1.04730571477836,-4.51008325547889,0.00267017067661898,0.0258956175053237
"Adam9",0.446428571428571,56,-0.367731784500487,-0.338312518785528,0.410751308443837,0.808029613828272
"Adamts12",0.455938697318008,174,-0.117569596381176,-0.41652311711249,0.361393155108285,0.76302936181174
"Adamts17",0.741935483870968,31,1.53605290024021,-3.86102493927509,0.00545504234614863,0.0441557758412661
"Adamts2",0.588141025641026,104,0.489805267680816,-2.238558654934,0.0343516148687781,0.186843704153989
"Adamts9",0.529454253611557,89,0.0347654181606769,0.647153807218956,1,1
"Adap2",0.434666666666667,250,-0.281286110390016,-1.01701445421816,0.153812393291305,0.485242739539085
"Adcy6",0.419082125603865,138,-0.514573172829758,-2.06382489943104,0.0421879024196292,0.21328579471492
"Adcy9",0.442592592592593,135,-0.0703893278913981,-0.326701041933262,0.41889896551764,0.808326436010823
"Adgrl2",0.573825503355705,149,0.66296501272243,-1.93013453279761,0.0494423987948788,0.224897283013873
"Adgrl3",0.458422301304864,281,-0.0214797274104515,-0.199036763078254,0.528085848903838,0.8928819945282
"Afap1l2",0.444600938967136,71,-0.405256478486258,-0.322024562444568,0.422248342546509,0.808326436010823
"Aff1",0.465,150,-0.280107919192735,0.0973497680958815,1,1
"Afg2a",0.377777777777778,90,-0.648527629498622,-1.9530899349062,0.0481088356550153,0.222301586087648
"Agap1",0.415841584158416,101,-0.222392421336448,-0.722068459294789,0.229471068527137,0.599381465272121
"Agmo",0.696969696969697,110,1.43857301373963,-9.58997885681904,1.18955818716141e-05,0.000254763711750401
"Ago3",0.533475783475784,117,0.560300446486887,-1.37699781786972,0.0970117208632682,0.352395933029822
"Agtr1a",0.620689655172414,87,1.0703893278914,-3.5816386126147,0.00744111211978306,0.0575147613468946
"Aig1",0.732732732732733,111,1.58496250072116,-12.4106303249272,6.28998637260739e-07,1.6165264977601e-05
"Airn",0.958405954974582,459,4.46135906720841,-411.604673826951,4.85311269470575e-181,2.49449992507876e-178
"Akap13",0.4625,160,-0.0582986405646673,-0.102546151812732,0.650641506292866,0.987975581195076
"Akap6",0.629496402877698,139,0.668156436247555,-4.99856170807467,0.00156784939507193,0.0169657808224625
"Akt3",0.51763698630137,292,-0.00691941393979034,0.0978769247183777,1,1
"Aldh1a1",0.425925925925926,54,-0.23703919730085,-0.291320155537882,0.445279260268498,0.833236655227242
"Alpk1",0.52078431372549,85,0.113210610447991,-0.209849372378883,0.517087403047228,0.880075911146606
"Ambra1",0.523310023310023,143,0.439532061199592,-0.504362297107974,0.315208580738865,0.715874988376454
"Amotl1",0.532738095238095,84,0.197036847059554,0.114085817411137,1,1
"Ank2",0.586546184738956,332,0.633217669328377,-6.8726950598089,0.000209333930133371,0.00303091943911415
"Ank3",0.315068493150685,73,-0.949373926930032,-4.74382007099805,0.00206860721169421,0.02084831581982
"Ankhd1",0.513211382113821,164,0.296617006358175,-0.446516278413469,0.344656834766899,0.751245804575424
"Ankib1",0.5,80,0.268488835925902,-0.21619081296825,0.510822628758425,0.876670554864208
"Ankrd11",0.507388316151203,194,0.163975735111126,-0.302251640616959,0.436864960406765,0.82679315824939
"Ankrd12",0.516339869281046,102,0.542527234400759,-0.529940724413294,0.303242225279596,0.702101368440145
"Ankrd17",0.516025641025641,234,0.112474729258413,-0.0787191653790842,0.691526018040824,1
"Ankrd44",0.422751322751323,252,-0.379236777850997,-0.501036755277653,0.316809298642946,0.715874988376454
"Ano1",0.535758706467662,268,0.20945336562895,-0.776161042385354,0.212792965430108,0.581785022505721
"Ano6",0.654285714285714,175,0.915387772285059,-8.51321640191688,3.6863056307624e-05,0.000664828454109429
"Aopep",0.453416149068323,161,0.0565835283663674,-0.0257626207267947,0.820430179754941,1
"Ap1g1",0.635,100,0.714597781137752,-2.61564782345935,0.0221840014430322,0.134941736588385
"Ap2b1",0.500850340136054,98,0.0259952085329442,0.0169449823076917,1,1
"Apbb2",0.546580459770115,290,0.374635145218207,-1.63959106016938,0.0701638860947502,0.278488320098082
"Apold1",0.425287356321839,58,-0.725825036561006,-0.322337129961952,0.422023231034825,0.808326436010823
"App",0.4379113018598,233,-0.209718591301337,-0.615205866318888,0.267326980823028,0.651213593094959
"Appl1",0.392156862745098,85,-0.69389687227432,-1.94848903956513,0.0483730435311125,0.222301586087648
"Arap2",0.51304347826087,115,0.280107919192735,-0.127898442656985,0.613022568499453,0.963440169330763
"Arb2a",0.428409090909091,220,-0.288431182899275,-0.956878407699264,0.166546542013675,0.502467646713557
"Arf4",0.533783783783784,74,0.211504105193712,-0.342451474202939,0.407903506867429,0.804846074970666
"Arfgef1",0.579646017699115,113,0.421826664941483,-1.3396870508649,0.101655675399222,0.3628542858
"Arhgap10",0.487910552061495,477,-0.0100770726879511,0.60588952763942,1,1
"Arhgap12",0.547619047619048,63,0.129283016944966,-0.0128758374438362,0.872508265135157,1
"Arhgap21",0.54,75,0.292781749227847,-0.0884935898106605,0.673975298532857,1
"Arhgap24",0.413690476190476,84,-0.303392143449934,-1.32606397159415,0.103411383727063,0.365258490468492
"Arhgap26",0.487252346193952,274,0.0467942114789408,-0.229500347315764,0.498091370498004,0.867040991512102
