"","bb_mu","AR","N","bb_theta","thetaCorrected","log2FC","llr_mean","pval_mean","padj_mean"
"2210408F21Rik",0.4428,0.455284552845528,82,0.4886,0.464274479667043,-0.547487795302494,-0.619282784465206,0.265747682848535,0.592969644310438
"2610307P16Rik",0.475,0.4748,125,0.5151,0.453800873399347,-0.128733314122202,-0.160622072222878,0.570860917326646,0.889614522101622
"4632427E13Rik",0.5097,0.521551724137931,116,0.1173,0.293590140709135,0.0216950710993191,-0.0293290636886923,0.808629534078601,1
"4732440D04Rik",0.1944,0.191666666666667,60,4.1375,2.07501860479683,-1.70043971814109,-11.1076644153347,2.43720195962861e-06,4.63519706025663e-05
"4833422C13Rik",0.7257,0.727213541666667,128,0.3848,0.398922083871132,1.50695998871988,-16.7532992040043,7.10226359417413e-09,2.02611797533801e-07
"5031425E22Rik",0.5507,0.546666666666667,125,0.5363,0.453166425238792,0.381870635343645,-0.787852919748701,0.209380318537374,0.510768615529412
"9330188P03Rik",0.538,0.510204081632653,49,0.5309,0.901687292693503,0.52083216330144,-0.399491403892803,0.371397667369826,0.706584217038545
"9530026P05Rik",0.5249,0.514635477003435,568,0.2434,0.203899700886434,0.212231400969888,-2.78292783074073,0.0183140578250024,0.0953469639914022
"A830082K12Rik",0.5933,0.565543071161049,89,0.0203,0.289024073927367,0.453717967442903,-1.23137816396559,0.116574057337272,0.360607099052343
"AW554918",0.469,0.455555555555556,120,0.6383,0.492834541480665,-0.0712586831698219,-0.0985175212555731,0.657124793916336,0.936015483151285
"Abca6",0.4593,0.455182072829132,119,1.7603,0.918642623707461,0.0512253233551734,0.132150593075664,1,1
"Abca8a",0.7833,0.776280892103677,237,0.2704,0.317535318547203,1.91634207095309,-56.0403196952252,3.4306875342665e-26,3.20301463426518e-24
"Abca8b",0.7306,0.725177304964539,94,0.67,0.517670053912426,1.74723392962003,-15.1734366497753,3.61288872614965e-08,9.04984566281876e-07
"Abca9",0.5108,0.509259259259259,90,0.2293,0.361119623199091,0.169925001442312,-0.113920338257486,0.633129577185269,0.926245122178449
"Abcc9",0.4276,0.429628104844243,347,0.1266,0.213906686120082,-0.396890152568584,-3.65135592305285,0.00688506176387015,0.0453266566121452
"Abhd17b",0.4811,0.487272727272727,55,4.1802,2.19381439832891,-0.146841388329271,-0.0292755052969156,0.80880095983635,1
"Abi1",0.6135,0.60219298245614,190,0.4476,0.417303830444606,0.676110388779352,-5.84106315037857,0.000631033753461989,0.00648071664805463
"Abi2",0.5502,0.560109289617486,122,0.1118,0.291645565135306,0.373043410614216,-1.41983073443632,0.0919635870687417,0.304342641111943
"Abl2",0.5307,0.537037037037037,54,1.4267,1.19193719541589,0.18057224564182,-0.345029533072768,0.406144290856187,0.742188944322606
"Ablim1",0.3986,0.392543859649123,76,0.4356,0.474702939899063,-0.309328058107729,-1.00675472151413,0.155904312505683,0.425834385487597
"Abr",0.4968,0.497942386831276,81,0.9656,0.69509356137541,0.217591435072627,-0.00572340922036574,0.914797067513069,1
"Acadsb",0.5033,0.5,55,4.2725,2.27262073971969,0.175086706558091,-0.0219809435921619,0.833924537476977,1
"Acap2",0.5455,0.546728971962617,107,5.6012,2.38420418564224,0.215012890970851,-0.554221092871416,0.292420833606325,0.623062647538788
"Acer2",0.5469,0.541801075268817,124,0.1074,0.292145012041081,0.389946518316013,-1.14979423547881,0.129408281305441,0.380808896563577
"Actr2",0.499,0.5,88,2.2487,1.15103594918145,-0.0911478880581953,-0.0113294934609982,0.880347254150039,1
"Actr3",0.5932,0.596168582375479,87,0.4509,0.443151516181085,0.32862274746137,-0.769540074057041,0.214754775207061,0.51773040877383
"Acyp2",0.3411,0.339495305164319,142,1.0291,0.655815887688595,-0.828728572850171,-6.92775710969381,0.00019741658978601,0.00238525691423803
"Adam22",0.6714,0.675,80,2.8875,1.4102796259723,1.04730571477836,-4.96082124027499,0.00163346548168292,0.0142166868617658
"Adam9",0.4389,0.446428571428571,56,0.6662,0.820915520761147,-0.367731784500487,-0.50780719743242,0.313561550568424,0.642769885097349
"Adamts12",0.458,0.455938697318008,174,1.0047,0.631718606094494,-0.117569596381176,-0.364603691985195,0.393140226887912,0.731286518206164
"Adamts17",0.7404,0.741935483870968,31,25.9622,11.7841491276701,1.53605290024021,-3.95715586827351,0.00490452355533231,0.0340334168332857
"Adamts2",0.5907,0.588141025641026,104,0.271,0.356678235981223,0.489805267680816,-1.99923360027492,0.0455416623854606,0.177163966931318
