"","AR","mean_reestim","theta_reestim","thetaCorrected","theta_smoothed","tot_gene_mean","N"
"2210408F21Rik",0.455284552845528,0.4428,0.4886,0.464274479667043,0.425713888611464,0.13510101010101,82
"2610307P16Rik",0.4748,0.475,0.5151,0.453800873399347,0.394347200638603,0.217171717171717,125
"4632427E13Rik",0.521551724137931,0.5097,0.1173,0.293590140709135,0.380376008243086,0.171717171717172,116
"4732440D04Rik",0.191666666666667,0.1944,4.1375,2.07501860479683,0.769495082393029,0.0934343434343434,60
"4833422C13Rik",0.727213541666667,0.7257,0.3848,0.398922083871132,0.386102996099175,0.200757575757576,128
"5031425E22Rik",0.546666666666667,0.5507,0.5363,0.453166425238792,0.381082186814715,0.186868686868687,125
"9330188P03Rik",0.510204081632653,0.538,0.5309,0.901687292693503,1.06925505837388,0.0808080808080808,49
"9530026P05Rik",0.514635477003435,0.5249,0.2434,0.203899700886434,0.170250809820548,1.90151515151515,568
"A830082K12Rik",0.565543071161049,0.5933,0.0203,0.289024073927367,0.429662102245065,0.133838383838384,89
"AW554918",0.455555555555556,0.469,0.6383,0.492834541480665,0.382508623021469,0.191919191919192,120
"Abca6",0.455182072829132,0.4593,1.7603,0.918642623707461,0.382099500609195,0.190656565656566,119
"Abca8a",0.776280892103677,0.7833,0.2704,0.317535318547203,0.328150276527761,0.431818181818182,237
"Abca8b",0.725177304964539,0.7306,0.67,0.517670053912426,0.402054729008913,0.14520202020202,94
"Abca9",0.509259259259259,0.5108,0.2293,0.361119623199091,0.418556037832745,0.137626262626263,90
"Abcc9",0.429628104844243,0.4276,0.1266,0.213906686120082,0.253278811934071,0.755050505050505,347
"Abhd17b",0.487272727272727,0.4811,4.1802,2.19381439832891,0.926169857714353,0.0858585858585859,55
"Abi1",0.60219298245614,0.6135,0.4476,0.417303830444606,0.377754050365728,0.321969696969697,190
"Abi2",0.560109289617486,0.5502,0.1118,0.291645565135306,0.380595993149991,0.184343434343434,122
"Abl2",0.537037037037037,0.5307,1.4267,1.19193719541589,0.992999409798542,0.0833333333333333,54
"Ablim1",0.392543859649123,0.3986,0.4356,0.474702939899063,0.472381623539168,0.123737373737374,76
"Abr",0.497942386831276,0.4968,0.9656,0.69509356137541,0.501591566074042,0.118686868686869,81
"Acadsb",0.5,0.5033,4.2725,2.27262073971969,0.992999409798542,0.0833333333333333,55
"Acap2",0.546728971962617,0.5455,5.6012,2.38420418564224,0.392778526204248,0.151515151515152,107
"Acer2",0.541801075268817,0.5469,0.1074,0.292145012041081,0.383910815057411,0.195707070707071,124
"Actr2",0.5,0.499,2.2487,1.15103594918145,0.453769573049796,0.127525252525253,88
