gene,condition,padj,bb_mu,status,padj_other,bb_mu_other,celltype
Abi1,F1_Aged,3.92885014910977e-6,0.667431561996779,shared,9.16738152920732e-6,0.733879138180758,Endocardial_EC
Agmo,F1_Aged,0.0491869884775096,0.713888888888889,shared,0.018442146811513,0.771717171717172,Endocardial_EC
Airn,F1_Aged,1.12104856369815e-25,0.25354099191678803,shared,5.52532764607179e-55,0.851685952935953,Endocardial_EC
Alcam,F1_Aged,0.00223906769820348,0.201550387596899,shared,0.0745405459931095,0.17760101010101,Endocardial_EC
Arhgap42,F1_Aged,0.0628759833615358,0.349865591397849,shared,0.0225052991851836,0.305392156862745,Endocardial_EC
Atad2,F1_Aged,0.0434726995959018,0.288690476190476,shared,0.00225688439320246,0.226415094339623,Endocardial_EC
Btaf1,F1_Aged,0.0134269131784773,0.299603174603175,shared,0.00808675361504049,0.274285714285714,Endocardial_EC
Clic4,F1_Aged,3.92885014910977e-6,0.357406410389221,shared,1.04336236816154e-7,0.321008708508708,Endocardial_EC
Cmah,F1_Aged,1.38497119884526e-5,0.155200501253133,shared,2.2556102489706303e-9,0.122881355932203,Endocardial_EC
Cp,F1_Aged,1.33972583100358e-26,0.912465564738292,shared,3.2626071913542197e-18,0.898438182612495,Endocardial_EC
Cst3,F1_Aged,5.6759761294901805e-9,0.807389937106918,shared,5.36241759658372e-5,0.771929824561403,Endocardial_EC
Ctla2a,F1_Aged,2.98997180745065e-5,0.302011494252874,shared,1.27294704977268e-8,0.213960113960114,Endocardial_EC
Cytl1,F1_Aged,4.073492038548e-4,0.759537856440511,shared,4.5703382890283e-5,0.762179487179487,Endocardial_EC
Dcbld2,F1_Aged,0.0594323481465589,0.328544061302682,shared,0.00861268376255388,0.315185185185185,Endocardial_EC
Efna5,F1_Aged,0.0279791299361796,0.3619825708061,shared,4.70841315344183e-6,0.274619125255882,Endocardial_EC
Emcn,F1_Aged,2.33674901756236e-7,0.357096166236728,shared,0.00119885539220035,0.413929682268428,Endocardial_EC
Fam20a,F1_Aged,6.44348658393725e-8,0.19228650137741,shared,7.73897560864451e-20,0.111728395061728,Endocardial_EC
Fgf14,F1_Aged,0.0408107589309164,0.283980582524272,shared,0.00186287612980147,0.258713794796269,Endocardial_EC
Flt1,F1_Aged,0.0289396118923399,0.404269463789491,shared,0.00640590721547987,0.406412931049181,Endocardial_EC
Fmo2,F1_Aged,0.0464572113344089,0.716759431045145,shared,0.00436313456112275,0.757575757575758,Endocardial_EC
Gda,F1_Aged,4.073492038548e-4,0.259833333333333,shared,0.051377184158579,0.292549019607843,Endocardial_EC
Gm12216,F1_Aged,0.0779757829751264,0.297260273972603,shared,0.00125320278566991,0.25,Endocardial_EC
Gm56730,F1_Aged,1.38459443839496e-80,1,shared,3.9710957845748997e-73,1,Endocardial_EC
Grb10,F1_Aged,0.0842994046017913,0.646345029239766,shared,3.0430540271544197e-22,0.105504587155963,Endocardial_EC
Greb1l,F1_Aged,0.0018546102910298,0.708833333333333,shared,0.00346253542553477,0.792018779342723,Endocardial_EC
Igfbp7,F1_Aged,0.0150703579095739,0.369166666666667,shared,0.0374085955257691,0.356193320061933,Endocardial_EC
Kcnc2,F1_Aged,6.399214036859439e-136,0.994047619047619,shared,8.522979447814468e-87,0.989128036533697,Endocardial_EC
Kcnq1ot1,F1_Aged,5.1668137244073e-13,0.225,shared,1.8624630888174098e-19,0.902255639097744,Endocardial_EC
Man2a1,F1_Aged,5.35034991107191e-10,0.728071083505866,shared,3.88465065588134e-8,0.732873151154401,Endocardial_EC
Mat2a,F1_Aged,7.6265041002465e-4,0.724458874458874,shared,0.0177270517842488,0.716438356164384,Endocardial_EC
Mbnl1,F1_Aged,0.00492740851570631,0.282874617737003,shared,0.085010882316248,0.315126050420168,Endocardial_EC
Mcc,F1_Aged,6.473648268799661e-9,0.294546094299789,shared,2.88907342364881e-7,0.289447731755424,Endocardial_EC
Mgp,F1_Aged,1.20878270671178e-12,0.65404698089597,shared,2.82737053261082e-12,0.66339374013905394,Endocardial_EC
Mpp7,F1_Aged,1.89732047049765e-5,0.836805555555556,shared,6.29092553744582e-5,0.845528455284553,Endocardial_EC
Neat1,F1_Aged,0.00406552687950654,0.599256142918115,shared,0.00520101987195342,0.629941010459843,Endocardial_EC
Nrxn1,F1_Aged,4.09184179766109e-67,0.0595443875373453,shared,4.19100748955417e-17,0.0537634408602151,Endocardial_EC
Nt5e,F1_Aged,0.00225589959239109,0.239942528735632,shared,6.1966943316375e-4,0.206214689265537,Endocardial_EC
Ntn4,F1_Aged,0.0620914895788224,0.689950980392157,shared,0.0593449735406622,0.712121212121212,Endocardial_EC
Or5m3b,F1_Aged,1.2018204980384401e-14,0.978723404255319,shared,1.4353999479661198e-20,1,Endocardial_EC
Pde9a,F1_Aged,0.00230891737357199,0.224358974358974,shared,0.0716630353026059,0.311904761904762,Endocardial_EC
Pecam1,F1_Aged,0.00779674484926783,0.56636725328138,shared,4.5764257363694e-4,0.591868886624619,Endocardial_EC
Plagl1,F1_Aged,7.6265041002465e-4,0.241071428571429,shared,7.7383307825283e-9,0.92156862745098,Endocardial_EC
Plpp1,F1_Aged,5.39410986005507e-6,0.700019074763227,shared,0.0716630353026059,0.645468975468975,Endocardial_EC
Prkg1,F1_Aged,2.20282102581324e-101,0.163716455656188,shared,2.15520032982593e-85,0.147781385281385,Endocardial_EC
Rapgef5,F1_Aged,3.95022326684716e-9,0.32406820934374,shared,1.75369913549419e-7,0.3522705453149,Endocardial_EC
Rph3al,F1_Aged,0.0497522410853398,0.254545454545455,shared,0.068447023999181,0.294117647058824,Endocardial_EC
Sema6d,F1_Aged,0.0337697339792229,0.671180555555556,shared,0.0676069023654944,0.677350427350427,Endocardial_EC
Slit3,F1_Aged,5.7768151954724e-4,0.323264077192649,shared,6.1002704079459e-4,0.30245245825603,Endocardial_EC
St3gal1,F1_Aged,3.4733506702405e-4,0.724,shared,0.0383841989006705,0.744615384615385,Endocardial_EC
Stxbp6,F1_Aged,0.00759549063055648,0.636792049851751,shared,0.00119885539220035,0.648878889566809,Endocardial_EC
