"","AR","N","log2FC","llr_disp","pval_disp","padj_disp"
"9530026P05Rik",0.516666666666667,25,0.485426827170242,19.5076258790735,0.53,0.94075
"Acta2",0.471605667060213,33,-0.131244533278253,0.187296599007752,0.93,1
"Actn1",0.5,23,0,-2.08465710831731,0,0
"Acyp2",0.178571428571429,14,-2.0703893278914,-2.57481199758101,0,0
"Akap6",0.548309178743961,23,0.0588936890535686,0.189002084147276,0.96,1
"Aopep",0.382098765432099,27,-0.283792966000591,0.175168744621772,0.97,1
"Cacna1c",0.486111111111111,30,-0.156119201917282,-0.193492387011759,0,0
"Cacna2d1",0.528571428571429,21,0.556393348524385,2.42448689050831,1,1
"Cacnb2",0.39026169026169,37,-0.409390936137702,0.461065648927978,0.66,1
"Cald1",0.512962962962963,36,-0.405992359675837,-1.86819850183002,0,0
"Carmn",0.461412151067323,29,-0.137503523749935,-1.09249512652198,0,0
"Celf2",0.566176470588235,17,0.131244533278253,-0.813663443675654,0,0
"Clic4",0.15,19,-2.50250034052918,-1.03293148611189,0.03,0.0819230769230769
"Cobll1",0.510416666666667,16,-0.169925001442312,7.15911303190429,1,1
"Cped1",0.596894020766201,28,0.57190634789571,-0.0197941978408096,0.1,0.221875
"Crim1",0.421645021645022,21,-0.0901978089715781,-0.439200217854374,0.02,0.0568
"Dip2c",0.4625,24,-0.201633861169651,-0.35957779144664,0.01,0.0322727272727273
"Dlc1",0.554150579150579,37,0.421463768438277,-0.582279771764966,0,0
"Ebf1",0.363852813852814,33,-0.495957494662411,1.27759772033613,0.49,0.892051282051282
"Enah",0.462797619047619,24,-0.685891409571937,2.71323699595552,0.7,1
"Entpd1",0.543137254901961,17,-0.304854581528421,-2.04149128973836,0,0
"Esyt2",0.377777777777778,27,-0.369233809665719,1.68053361144237,0.99,1
"Ext1",0.601731601731602,22,0.502500340529183,0.444993372176629,0.87,1
"Fbxl17",0.36231884057971,23,-0.473931188332413,-1.2268618469751,0.01,0.0322727272727273
"Fry",0.370238095238095,30,-0.597240830499593,0.609866371512751,0.31,0.628857142857143
"Igf1r",0.547222222222222,24,0,3.89326158014959,0.93,1
"Igfbp7",0.55,20,0.106915203916512,0.652658918384091,0.76,1
"Irag1",0.5,30,0,0.879771212195589,0.96,1
"Itga8",0.622908232118758,19,0.584962500721156,-0.0620449331201485,0.08,0.183225806451613
"Itpr1",0.561538461538462,26,0.131244533278253,0.547418332771674,0.96,1
"Kcnab1",0.419142416723062,31,-0.390459476558178,-0.555901386387717,0.11,0.236666666666667
"Ldlrad4",0.266666666666667,21,-1.05444778402238,-3.99929373449731,0,0
"Lhfpl6",0.545238095238095,21,-0.111031312388744,-0.0883664974111475,0,0
"Lncpint",0.408730158730159,21,-0.289506617194985,-5.79695712474362,0,0
"Lpp",0.562825190682333,35,-0.0524674198941355,-2.34050686887348,0,0
"Luc7l2",0.616666666666667,21,0.552541023028779,-2.69082610023333,0,0
"Magi1",0.522727272727273,22,0,-0.430411448309496,0.01,0.0322727272727273
"Malat1",0.482560678170061,42,-0.0900218705517393,0.00169056350370056,0.49,0.892051282051282
"Mast4",0.421095977193538,41,-0.485426827170242,0.118376781477664,0.84,1
"Msrb3",0.56820987654321,27,0.584962500721156,0.776864452290713,0.8,1
"Myh11",0.423370773370773,37,-0.447458976971221,0.335617177912376,0.48,0.892051282051282
"Myocd",0.592105263157895,19,0.337034987277571,-0.983819535050557,0,0
"Myom1",0.43,30,-0.415037499278844,0.553424198536469,0.92,1
"Nfib",0.315217391304348,23,-0.724365557386572,-0.574423987838866,0.06,0.142
"Pakap",0.531481481481481,24,-0.15754127698648,0.937345556579661,0.81,1
"Pbx1",0.66474358974359,26,0.584962500721156,0.757100144028922,0.89,1
"Pcdh7",0.51555637345111,19,-0.131244533278252,-0.754278963685096,0.06,0.142
"Pde1a",0.436507936507937,21,-0.263034405833794,6.99912002147657,0.99,1
"Pde3a",0.495172275641026,32,-0.165059246270496,0.772902243679809,0.66,1
"Pdlim5",0.644444444444444,30,0.901819606061097,0.0414784219213189,0.85,1
"Phldb2",0.677777777777778,21,0.552541023028779,-3.05339291407646,0,0
"Plce1",0.395238095238095,22,-0.389946518316013,-2.26427033316258,0,0
"Plcl1",0.591326530612245,28,0.192645077942396,0.884255200458732,0.17,0.355
"Ppm1l",0.520833333333333,12,0.169925001442312,9.272523896876,0.99,1
"Ppp1r12a",0.437640056022409,34,-0.196397212803503,-0.460522663627629,0.02,0.0568
"Prkg1",0.136428571428571,35,-2.33498424771281,-0.00824826686972813,0.55,0.952439024390244
"Rasal2",0.304,25,-1.32192809488736,-2.17945381674474,0,0
"Rbpms",0.519089390142022,38,-0.295455883526171,1.23218625142432,0.44,0.867777777777778
"Rock1",0.456226053639847,29,-0.109624491174498,0.0261806447229418,0.96,1
"Ror1",0.460127591706539,19,0.15200309344505,2.46211152493062,0.82,1
"Samd4",0.519583333333333,20,0.176877762084079,-3.28821468976056,0,0
"Setbp1",0.502083333333333,16,-0.169925001442312,10.9534645147392,1,1
"Slc8a1",0.603011099176513,35,0.405256478486259,-1.83272562016049,0.01,0.0322727272727273
"Slit3",0.558760683760684,26,0.0489096004809464,0.691407133368802,0.67,1
"Sorbs2",0.562599206349206,24,0.395928676331139,-0.756651742194446,0.04,0.101428571428571
"Sptbn1",0.560110420979986,23,-0.0544477840223764,-0.648300094957506,0.02,0.0568
"Syne1",0.555555555555556,18,0.353636954614701,2.94684991795479,0.97,1
"Synpo2",0.480555555555556,36,-0.142957953842043,-0.401960908614917,0.04,0.101428571428571
"Tpm1",0.428,25,-0.289506617194985,2.22378082831716,0.63,1
"Utrn",0.585,30,0.402098443571346,0.0376295383842908,0.94,1
"Zfpm2",0.333333333333333,28,-1.03952836418664,0.579329720214545,0.61,1
