N,AR,tot_gene_mean,tot_gene_variance,alpha,beta,bb_mu,bb_theta,phi,id,theta_smoothed,thetaCorrected,theta_common,resid,AR.1,N.1,log2FC,loglik0_disp,loglik1_disp,llr_disp,pval_disp,padj_disp
70,0.5338095238095238,2,2.4347826086956523,0.11967272657719162,0.11967272659157425,0.4999999999699542,4.178061403551651,1.8070086778437344,1,1.784370070424101,2.7548967816351326,1.784370070424101,2.39369133312755,NA,70,-3.3306690738754696e-16,-74.30482768528299,-77.47839275619128,3.173565070908296,0.98,1
79,0.5506781193490055,3.0632911392405062,5.495942875689714,0.7175526921429881,0.6828324005774611,0.5123966942186159,0.7140892924369513,1.8593047351449603,2,0.4151417951140049,0.5429813955002859,0.4151417951140049,0.2989474973229464,NA,79,0.07155326102503415,-100.17654467570652,-101.20680179748157,1.0302571217750511,0.86,1
31,0.3032258064516129,1.7419354838709677,1.5311827956989263,0.08826096015052198,0.16258597922464496,0.35185185185185297,3.9864947226021323,1.602548369947568,3,4.971220086453255,4.768695128041789,4.971220086453255,-0.9847253638511226,NA,31,-0.8813555035013791,-31.260565422359132,-31.110043619474812,-0.15052180288432027,0,0
44,0.45265151515151514,1.3636363636363638,0.5158562367864691,0.06329327784512537,0.07233517467967313,0.4666666666682844,7.373084197190546,1.3205138736355497,4,350.0575404552612,231.9951523066118,350.0575404552612,-342.6844562580706,NA,44,-0.1926450779423965,-78.50789998714951,-75.23075403149237,-3.277145955657147,0,0
54,0.5438178077066965,2.166666666666667,5.047169811320755,0.6982944043145445,0.6410571580592541,0.5213675213675213,0.7466299574307815,1.5061914329046453,5,1.1550913882305,1.0398101900089611,1.1550913882305,-0.40846143079971853,NA,54,0.12338241550528184,-58.65425843721995,-57.98497269259029,-0.6692857446296614,0,0
63,0.5703703703703704,1.7301587301587302,0.9743983614951365,1.1732779625393723,1.0316754498941485,0.532110091725009,0.45352432135803683,1.2278362398503906,6,5.3547414957194945,3.6781660424097486,5.3547414957194945,-4.901217174361458,NA,63,0.1855556531560767,-87.0721440240035,-80.8884077441283,-6.183736279875205,0,0
82,0.39921602787456445,2.463414634146342,4.301114122252333,0.6329776959039868,1.1428763953821952,0.3564356435643571,0.5631093257643363,1.5251244183711494,7,0.6881812415323562,0.6644159649556992,0.6881812415323562,-0.1250719157680199,NA,82,-0.8524428115861418,-90.344864434404,-90.09270537323813,-0.2521590611658695,0,0
23,0.5217391304347826,1.7826086956521738,2.359683794466404,0.12021102032470585,0.10381860846224604,0.5365853658536583,4.463695295192324,1.6368510381973609,8,3.963342720624322,4.290017017788654,3.963342720624322,0.5003525745680024,NA,23,0.2115041051937121,-26.074139835310874,-26.35749810768374,0.28335827237286537,1,1
70,0.4953174603174603,2.1142857142857143,2.5374741200828175,0.5129051623122873,0.4479804580791402,0.5337837838632132,1.0407065927291521,1.5681096951125852,9,1.2998531527669073,1.2462655891858243,1.2998531527669073,-0.25914656003775516,NA,70,0.19525629139893375,-78.88717046841961,-78.51591185133077,-0.37125861708884145,0,0
34,0.5862745098039216,1.5294117647058822,0.8627450980392156,0.216366876848138,0.1586690430221038,0.5769230769228678,2.666411260942655,1.3961467815526147,10,37.62154785241337,25.644740102854723,37.62154785241337,-34.95513659147072,NA,34,0.44745897697122183,-46.96117469123888,-44.763945995044054,-2.197228696194827,0,0
28,0.5369047619047619,1.8571428571428572,1.9788359788359797,5.428705071283001,4.305524711655213,0.5576923076952865,0.10273026446866518,1.0832456044230474,11,2.8658487911859973,1.9153856468209232,2.8658487911859973,-2.7631185267173324,NA,28,0.3344190390705606,-35.259995003231644,-32.75835034715453,-2.5016446560771115,0,0
52,0.09278846153846154,2.2884615384615383,3.2680995475113135,58823.52941263344,941176.4705873666,0.05882352941263344,1e-6,0.7857620409907594,12,NA,1e-6,0.9133737012126438,-0.9133727012126438,NA,52,-3.999999999999999,-23.952630680831046,-22.240427188575268,-1.712203492255778,0.06,0.11668112798264642
88,0.5672608641358641,3.3636363636363638,9.49843260188088,0.9067824350760956,0.6096446879893607,0.597972972972836,0.6594448126056337,1.93808037560326,13,0.3549021895727474,0.48278929346399935,0.3549021895727474,0.3045426230328863,NA,88,0.5727877867750543,-111.70815104155889,-112.66391320274862,0.9557621611897247,0.78,1
13,0.23076923076923075,2.3846153846153846,2.423076923076922,0.10890673246400796,0.3733945090588221,0.22580645266461083,2.0733929625446845,1.4818762226365907,14,0.7734822812193467,1.2937910516119142,0.7734822812193467,1.2999106813253378,NA,13,-1.7776075786635501,-10.554254763117774,-9.563803424830926,-0.9904513382868476,0.02,0.03949339207048458
32,0.6822916666666666,1.53125,0.5151209677419355,4.347970846274839,2.309859512083545,0.6530612244897923,0.15019908080784583,1.0716431101349013,15,36.77915441556448,24.137671245591243,36.77915441556448,-36.62895533475663,NA,32,0.9125371587496609,-54.59245635205294,-50.9446782513304,-3.6477781007225403,0,0
42,0.44365079365079363,1.5714285714285716,1.2264808362369342,0.10412586621939939,0.1175614618606123,0.46969696969696956,4.510857741219556,1.4748598179725136,16,22.80666743607361,16.6453284107252,22.80666743607361,-18.295809694854054,NA,42,-0.17508670655809144,-53.77723698269474,-51.73001196788534,-2.047225014809399,0,0
75,0.49204761904761907,2.013333333333333,2.4727927927927924,0.20907032742617124,0.24192423599562854,0.4635761589672089,2.217321628918915,1.6990733700497564,17,1.7106025437438988,1.962013807409561,1.7106025437438988,0.5067190851750161,NA,75,-0.2105669859396586,-81.14614268619704,-82.22608623934094,1.0799435531439059,1,1
27,0.669047619047619,2.7037037037037037,3.447293447293447,2.473001316213332,1.3680432813095307,0.6438356164383515,0.26034584462906585,1.3469245984634286,18,0.5296642830610743,0.4456557439628541,0.5296642830610743,-0.2693184384320084,NA,27,0.8541491335365445,-30.47398120443842,-29.983947044528247,-0.49003415991017363,0.02,0.03949339207048458
57,0.36487050960735173,1.8596491228070176,1.5513784461152889,0.17088845186752769,0.250371452736143,0.4056603773584927,2.373831425852928,1.612106682174061,19,2.838963986287795,2.7602266782731295,2.838963986287795,-0.46513256043486706,NA,57,-0.5510151687978186,-62.30531856477707,-62.06806375182676,-0.23725481295030448,0,0
60,0.5805555555555555,1.55,0.5906779661016945,0.12770212403481737,0.09222931180292347,0.5806451612903231,4.546871602010417,1.449451164450531,20,29.302290400531746,20.911922258641066,29.302290400531746,-24.75541879852133,NA,60,0.46948528330121975,-87.34606734071548,-83.20433834861926,-4.141728992096219,0,0
60,0.4313888888888889,2.3833333333333337,3.6302259887005666,0.7185739522828364,0.7706445285352165,0.48251748251748233,0.6714931441427474,1.5616584928836628,21,0.7750802129512688,0.7624702552732838,0.7750802129512688,-0.10358706880852142,NA,60,-0.10092890885078054,-68.18871014592997,-68.08952623467164,-0.09918391125833637,0,0
70,0.5580952380952382,1.6142857142857145,0.8200828157349894,0.20938691488562156,0.1491088636306703,0.5840707964601763,2.7894331256527054,1.4492413581156736,22,14.292681885838121,10.417210671355319,14.292681885838121,-11.503248760185416,NA,70,0.4898052676808171,-93.16102211662378,-88.91818680732663,-4.242835309297149,0,0
