"","AR","bb_mu","bb_theta","thetaCorrected","theta_common","tot_gene_mean","N"
"1700025G04Rik",0.509457364341085,0.488294314381259,998.999999999999,854.956991055217,601.867931168083,0.268402154398564,215
"2210408F21Rik",0.474226804123711,0.482456140425498,998.999999999999,970.801092264837,903.381656456257,0.102333931777379,97
"2210408I21Rik",0.423076923076923,0.488372093022938,998.999999999999,733.399527823854,285.483728668654,0.0385996409335727,26
"2610307P16Rik",0.493078449328449,0.512820512820512,5.84647945461958,28.1307472294805,63.716892435855,0.490125673249551,312
"2900026A02Rik",0.644345238095238,0.626865671641791,998.999999999999,955.227750028848,862.848073962798,0.120287253141831,112
"4732440D04Rik",0.317708333333333,0.313559322055221,998.999999999999,969.343753007046,899.588560527874,0.105924596050269,96
"4732471J01Rik",0.308771929824561,0.295454545454593,998.999999999999,957.73490431449,869.373580403286,0.118491921005386,114
"4930523C07Rik",0.499183006535948,0.500000000191723,998.999999999999,966.985134613251,893.449656509279,0.10951526032316,102
"5031425E22Rik",0.534722222222222,0.528985507246377,998.999999999999,949.78082153667,848.671057749576,0.123877917414722,120
"5330438D12Rik",0.574626865671642,0.551282051282051,998.999999999999,903.038013351787,727.011015683626,0.0700179533213645,67
"9530026P05Rik",0.437946172933766,0.463414634150727,3.19283932629151,5.1880691499539,8.31490505816265,0.736086175942549,403
"9630014M24Rik",0.49,0.476683937823834,998.999999999999,893.069006211586,701.06414010791,0.173249551166966,130
"AU020206",0.585227272727273,0.611650485436893,998.999999999999,968.103344408328,896.360081791591,0.09245960502693,88
"AW554918",0.534632034632035,0.510309278339479,998.999999999999,893.009153604513,700.908358481238,0.174147217235189,154
"Aak1",0.448863636363636,0.421383647798742,998.999999999999,919.429334842293,769.673597147792,0.142728904847397,132
"Abca8a",0.683760683760684,0.709677418038003,3.71663107136996,212.048261795667,545.869986407279,0.0556552962298025,39
"Abcb1a",0.679324894514768,0.666666666666258,998.999999999999,959.080767669868,872.876531954307,0.0861759425493716,79
"Abcc4",0.779696493982208,0.739130434782542,10.5918931108105,353.432338158123,902.68568943064,0.103231597845601,91
"Abcc5",0.510869565217391,0.495327102808497,998.999999999999,970.448963668593,902.465152260313,0.0960502692998205,92
"Abcg2",0.582554517133956,0.574626865671642,998.999999999999,955.227750028848,862.848073962798,0.120287253141831,107
"Abhd17b",0.367924528301887,0.343283582089555,998.999999999999,856.851411904908,606.798643061822,0.0601436265709156,53
"Abi1",0.559055118110236,0.55623100275993,998.999999999999,820.424718246313,511.988911791518,0.295332136445242,254
"Abi2",0.428571428571429,0.463768115942029,998.999999999999,865.790925370954,630.065999614869,0.0619389587073609,56
"Ablim1",0.473479645826585,0.471421345473307,0.480692596137522,0.426982909913433,0.330206109303332,1.77468581687612,735
"Ablim3",0.477808002808003,0.464023494860525,3.17246971093828,9.96294480797941,20.7758335345615,0.611310592459605,370
"Acer2",0.36235632183908,0.338323353293413,37.7221943643023,213.878269001364,495.37400506516,0.299820466786355,232
"Acer3",0.605555555555556,0.597402597402588,998.999999999999,899.135100302419,716.852692206617,0.0691202872531418,60
"Ackr3",0.555645161290323,0.588888888665162,998.999999999999,897.938498109059,713.738230777499,0.161579892280072,124
"Actn1",0.73030303030303,0.673684210526132,998.999999999999,957.193917891942,867.965525699686,0.085278276481149,75
"Actn4",0.53859649122807,0.508928571428571,998.999999999999,971.118759197734,904.208465411899,0.100538599640934,95
"Actr2",0.478371501272265,0.466666666666667,998.999999999999,932.065098054285,802.561383389172,0.134649910233393,131
"Actr3",0.470873786407767,0.487394958175868,998.999999999999,968.830020250438,898.25144041878,0.106822262118492,103
"Acvr2a",0.453125,0.437500000005307,998.999999999999,918.123019765812,766.273580047246,0.143626570915619,128
"Acyp2",0.392505411255411,0.390428211586902,998.999999999999,731.329236348246,280.095268758096,0.356373429084381,264
"Adam10",0.415631469979296,0.390697674418607,998.999999999999,896.361888174623,709.634702590095,0.192998204667864,161
"Adamts1",0.601025641025641,0.634615384615384,998.999999999999,968.860177709516,898.329932873181,0.0933572710951526,65
"Adamts9",0.530151482612766,0.518753973298823,0.874631248602842,0.798763466166478,0.657709217176139,1.41202872531418,452
"Adamtsl1",0.596774193548387,0.66,998.999999999999,771.68309618193,385.126448431148,0.0448833034111311,31
"Adamtsl3",0.326923076923077,0.344827586206972,998.999999999999,902.687287727884,726.098163079885,0.156193895870736,130
"Adarb1",0.525413711583924,0.513368983955639,998.999999999999,894.254801445067,704.150473676409,0.16786355475763,141
"Adcy9",0.534552845528455,0.525773195876285,998.999999999999,960.807046509776,877.369611519619,0.0870736086175943,82
"Adgrf5",0.524254087599952,0.531300160512501,3.76622288457111,14.9015446845152,32.6649463823325,0.559245960502693,399
"Adgrl2",0.617460317460317,0.593117408906882,998.999999999999,663.80406244183,104.343836249552,0.443447037701975,315
