"","AR","bb_mu","bb_theta","thetaCorrected","theta_common","tot_gene_mean","N"
"1700025G04Rik",0.403036487322202,0.421875,0.139406188665796,0.293058358751455,0.366742210506894,3.65714285714286,35
"2210408F21Rik",0.415356220007383,0.418918919067908,0.198334436417944,0.340587580670231,0.405156791754593,3.44186046511628,43
"2610035D17Rik",0.759090909090909,0.774193547988566,0.0449381719379425,0.479716000107154,0.706622097772987,2.81818181818182,11
"2610037D02Rik",0.459803921568627,0.456521739130435,0.320084303009879,0.675465097266241,0.846011462812243,2.70588235294118,17
"2610307P16Rik",0.552696078431373,0.532846715325258,1e-06,1e-06,0.324464485062868,4.02941176470588,34
"2900026A02Rik",0.566666666666667,0.565217391108233,0.0658609865708702,1.37874487671258,2.06760363615458,2.3,10
"4632427E13Rik",0.394871794871795,0.406250000001177,1.51383743436267,1.40790650422555,1.27231682219014,2.46153846153846,26
"4732440D04Rik",0.321118551587302,0.314049586776877,0.204280269791901,0.307123933507234,0.350598064630746,3.78125,32
"5031425E22Rik",0.601124338624339,0.585585585585586,0.153230672773442,0.387566383355447,0.503069265969623,3.08333333333333,36
"5330438D12Rik",0.455128205128205,0.437500000000002,2.36564191419193,1.73137655985691,1.27231682219014,2.46153846153846,13
"9330159M07Rik",0.0416666666666667,0.0571428572312205,1e-06,1e-06,1.17446952144329,2.5,14
"9530026P05Rik",0.466914922896977,0.49354005168347,0.251669504151408,0.207529282994801,0.170998079152909,6.5593220338983,59
"9630014M24Rik",0.597222222222222,0.592592592187839,1.06133787525361,2.11048902555231,2.60784427071313,2.25,12
"AU040320",0.733333333333333,0.759999999986119,0.508115149539089,0.965326579092302,1.17966867506764,2.5,10
"AW554918",0.525,0.517241379518294,0.334778013969585,0.536311495875335,0.624955176597903,2.9,20
"Aak1",0.456132756132756,0.450704225352113,0.452127140240833,0.468089057788934,0.452694279589948,3.22727272727273,22
"Abca1",0.504617604617605,0.520833333333344,0.528033586487653,0.604462085788679,0.616955612198403,2.90909090909091,33
"Abca6",0.552150537634409,0.594827586206895,0.750105211200463,0.517527012552075,0.355375234674933,3.74193548387097,31
"Abca8a",0.672425301780505,0.68705035971223,0.145405492171298,0.153328934273115,0.149849206820452,7.12820512820513,78
