"","AR","N","log2FC","llr_mean","pval_mean"
"1700025G04Rik",0.403036487322202,35,-0.465663572348812,-1.45914352021055,0.0875807917137239
"2210408F21Rik",0.415356220007383,43,-0.405638801276594,-0.982124270156163,0.161059672649965
"2610035D17Rik",0.759090909090909,11,1.66296501272243,-4.45689126020668,0.00283026433427806
"2610037D02Rik",0.459803921568627,17,-0.415037499278844,-0.507077352422989,0.31390955362665
"2610307P16Rik",0.552696078431373,34,0.256775415362112,-0.577123267576098,0.282661962281965
"2900026A02Rik",0.566666666666667,10,-0.0565835283663678,0.706192974391669,1
"4632427E13Rik",0.394871794871795,26,-0.387023123109248,-0.182001833940419,0.54629106500502
"4732440D04Rik",0.321118551587302,32,-1.13750352374993,-6.66896534486071,0.000260091199086842
"5031425E22Rik",0.601124338624339,36,0.524661990453342,-1.57328401736785,0.0760868359044207
"5330438D12Rik",0.455128205128205,13,-0.430634354329862,-0.392014018107773,0.375912047203445
"9330159M07Rik",0.0416666666666667,14,-4.4594316186373,-23.697570277378,5.80263564591185e-12
"9530026P05Rik",0.466914922896977,59,-0.0697089718114042,-0.185449095795562,0.542515083416107
"9630014M24Rik",0.597222222222222,12,0.584962500721155,-0.577191257142047,0.282633611565668
"AU040320",0.733333333333333,10,2.04439411935846,-5.85402645332443,0.000622302006483026
"AW554918",0.525,20,-0.0892673380970876,0.152791681958973,1
"Aak1",0.456132756132756,22,0.108934371553163,1.22148121122473,1
"Abca1",0.504617604617605,33,0.0962153152593024,0.0156781033310551,1
"Abca6",0.552150537634409,31,0.542149417182183,-0.57665749779283,0.282856278672268
"Abca8a",0.672425301780505,78,1.11917170097768,-18.0350152785422,1.90351991820329e-09
"Abca8b",0.521502976190476,32,-0.0551415541924618,0.0422155517014247,1
"Abca9",0.547707231040564,27,0.463947099759791,4.17015930326068,1
"Abcc1",0.595238095238095,14,-0.0565835283663683,1.39020573758179,1
"Abcc5",0.446,25,-0.517848304862619,-1.10475878119617,0.137161559037262
"Abcd3",0.583333333333333,10,0.695145418471579,-0.813577529502108,0.202096995841156
"Abcg2",0.472222222222222,12,0.415037499278843,-0.118811570736018,0.625928102393524
"Abhd18",0.528888888888889,15,-0.20945336562895,0.508020751873801,1
"Abi1",0.686727058949281,54,1.34103691783507,-6.47553964646038,0.000319737105893955
"Abi3bp",0.695751633986928,17,0.900464326449085,-3.12067964386997,0.0124800655243327
"Abl2",0.51,10,0.115477217419937,0.0831254497576772,1
"Ablim1",0.487393038901141,88,-0.0336831262562884,-0.0775396719180321,0.693727857092143
"Ablim3",0.500980392156863,34,-0.186413124230882,-0.119308767431448,0.625206391677278
"Abra",0.525595238095238,14,-0.263034405833793,0.662893887039544,1
"Abtb2",0.605555555555556,15,0.169925001442314,-0.162242137973529,0.568925140058844
"Acaca",0.452380952380952,14,-0.0506260730699688,-0.0093210325486055,0.891397608230782
"Acacb",0.433974358974359,26,-0.453717967442904,-1.23417474329472,0.116159845642503
"Acadl",0.460526315789474,19,-0.277533975528909,-0.192243224625486,0.535211890983052
"Acadm",0.533333333333333,10,0.275634442613427,-0.100906354611961,0.653261640777715
"Acadsb",0.630952380952381,14,0.163498732282879,1.25445285048718,1
"Acap2",0.612280701754386,19,0.552541023028779,-0.90077957770751,0.17952411482748
"Acat1",0.546536796536797,11,-0.222392421336448,0.709686151583803,1
"Acer2",0.576282051282051,13,0.178337241258512,-0.0742696185928509,0.699935242181293
"Acer3",0.458333333333333,14,-0.0489096004809462,0.00651294501193433,1
"Acin1",0.483333333333333,10,0.807354922057606,0.0332654426986565,1
"Ackr3",0.616496598639456,28,0.540568381362703,-1.13275985494221,0.132281829063765
"Aco2",0.486428571428571,20,0.282399730700725,-0.0782403364181548,0.692417564347172
"Acox1",0.433888888888889,15,0.133266530863464,1.24188589891599,1
"Acsl1",0.664166666666667,10,0.839535327806754,-2.03258144389838,0.043776462768972
"Acss1",0.525416666666667,20,0.423807708906575,-0.341300015052198,0.408692848397337
"Acss3",0.290674603174603,12,-1.58496250072116,-5.80650592008883,0.000654920095780156
"Actc1",0.443450028232637,23,-0.365649472316681,-0.762501011975786,0.21686410442805
"Actn2",0.537143616617301,38,0.415037499278843,-0.73076334163526,0.22668736563366
"Actr2",0.535294117647059,17,0.30485458152842,-0.00102486628933462,0.963888933159592
"Actr3",0.472222222222222,21,0.128324096975539,-0.0167676335553892,0.85469886595821
"Acvr1",0.609848484848485,11,-0.400537929583729,2.77047251711207,1
"Acvr2a",0.425925925925926,18,-0.602664502454615,-1.02011666472369,0.153186147380213
"Acyp2",0.32846587336014,56,-0.92771113919312,-11.0543692004098,2.57634303981534e-06
