"","AR","N","log2FC","llr_var","pval_var","padj_var"
"Ablim1",0.49025974025974,33,0,7.55884762725388,1,1
"Airn",0.242753623188406,23,-0.84799690655495,2.18505077712207,1,1
"Akap13",0.461805555555556,24,-0.371968777386958,-8.00741564845797,6.28482144390559e-05,0.000785602680488199
"Akt3",0.375,26,-0.584962500721156,0.619513063383295,1,1
"Ankrd11",0.508558558558559,37,-0.270089163367744,3.37245564358842,1,1
"Ankrd44",0.405691056910569,41,-0.189033824390017,0.941676516720563,1,1
"Apbb1ip",0.264603174603175,30,-1.28950661719498,-1.04778471633837,0.147726663132969,0.527595225474889
"App",0.537719298245614,19,0.637429920615292,-7.21683179174469,0.000145183728445012,0.00155553994762513
"Arb2a",0.495454545454545,33,-0.472068444315223,19.3891587425372,1,1
"Arhgap15",0.480880230880231,48,-0.274622380109006,0.746345755881208,1,1
"Arhgap26",0.545138888888889,24,0.120294233717712,0.128650270375946,1,1
"Arid1b",0.57926267281106,31,0.502500340529183,4.206496307404,1,1
"Arl15",0.367025089605735,31,-0.616671360448494,0.0409999427728067,1,1
"Atp2b1",0.524404761904762,28,-0.0588936890535685,5.2146609427518,1,1
"Atxn1",0.435416666666667,32,-0.247927513443586,1.0476743972219,1,1
"Bach2",0.616452991452991,26,1.08246216019197,1.03166488371529,1,1
"Bcl2",0.452715605907095,47,-0.0747677684019722,-2.25835058054747,0.0335654911321594,0.167827455660797
"Birc6",0.55952380952381,28,-0.0588936890535685,5.12369484265293,1,1
"Camk1d",0.591397849462366,31,0.427421223734676,-1.58914274419687,0.0746229922650253,0.318601302403703
"Camk4",0.457407407407407,27,-0.106915203916512,1.73980652396088,1,1
"Cblb",0.34992784992785,33,-0.527247002864869,0.831355011632631,1,1
"Ccnd3",0.476130952380952,40,0.120294233717712,2.67374770767925,1,1
"Cd44",0.578030303030303,22,0.700439718141092,-6.96469285409907,0.000189807741202613,0.00189807741202613
"Celf2",0.578571428571429,43,-0.0181473467102594,1.26935373965371,1,1
"Chst11",0.503086419753086,27,0.211504105193712,7.5844003752376,1,1
"Crebbp",0.607142857142857,28,0.658963082164933,-6.20727270741249,0.00042600269952672,0.00366577559408831
"Crim1",0.610215053763441,31,0.830074998557688,10.6542235044902,1,1
"Dennd1b",0.335119047619048,28,-0.770518153877233,-2.6139521238146,0.0222272988247723,0.114968787024684
"Dennd4a",0.551708074534161,23,0.0430687218918858,0.687170910601665,1,1
"Dlc1",0.58796992481203,19,0.321928094887362,-0.943455021909717,0.169550850117281,0.578014261763457
"Dleu2",0.464722222222222,30,-0.125530882083859,0.582007464356799,1,1
"Dock10",0.634053156146179,43,0.533432200081074,2.18855453863705,1,1
"Dock2",0.467628205128205,52,-0.185866545311334,-3.43916761076672,0.00872467916222704,0.0503346874743868
"Dst",0.435185185185185,18,-0.943416471633633,-4.43449992086131,0.00290054011335905,0.0215462278416401
"Ebf1",0.345643939393939,22,-1.05658352836637,0.0153417220751919,1,1
"Eif4g3",0.691358024691358,27,1.13750352374994,2.97514330167586,1,1
"Elmo1",0.582698412698413,45,0.525091044743758,2.98398584268556,1,1
"Emb",0.533854166666667,32,0.428843298803874,9.00555126812332,1,1
"Entpd1",0.564285714285714,14,0,-0.0486191321700318,0.755169338925635,1
