"term","estimate","se","z","p","gene"
"sexM",0.492476485097789,0.602015094718308,0.818046739057642,0.42000155644837,"1700025G04Rik"
"sexM",-0.70144598337464,0.703421298511221,-0.997191846279376,0.331202651650647,"2010001K21Rik"
"sexM",0.114410351120642,0.565435859826594,0.202340104774623,0.84116779162362,"2210408F21Rik"
"sexM",-1.24521576285702,0.757167082603121,-1.64457197290722,0.110162643742563,"2610037D02Rik"
"sexM",0.0977641701917435,0.493503548842889,0.198102263744546,0.843920810689247,"2610307P16Rik"
"sexM",-0.182321556795689,0.688324534357163,-0.264877318321891,0.793115669549529,"4632427E13Rik"
"sexM",0.378653860002531,0.57850084528227,0.654543313273419,0.516922116627424,"4732440D04Rik"
"sexM",-0.297455584202149,0.490423936594645,-0.606527459217408,0.547868259337101,"5031425E22Rik"
"sexM",-0.436717651610571,1.1325096296102,-0.385619371519943,0.703040430823286,"9330159M07Rik"
"sexM",0.458548913269503,0.34187311251142,1.34128393397473,0.18524291492991,"9530026P05Rik"
"sexM",-1.70474809223728,0.974588488848165,-1.74919785298518,0.0920543266832194,"AW554918"
"sexM",-0.477550834881118,0.48282101412851,-0.989084610874063,0.329410607398979,"Aak1"
"sexM",0.405465107938894,0.742294786420595,0.546231922083246,0.589948837794558,"Abcc5"
"sexM",1.43508452440628,0.771992310543615,1.85893629354382,0.0739684367481982,"Abcd3"
"sexM",-0.530628251062152,0.746891902202213,-0.710448526082012,0.485628730668072,"Abhd18"
"sexM",1.09861228866196,0.522825641852168,2.10129764249895,0.0403861313456957,"Abi1"
"sexM",-0.340926586969444,0.869013793418353,-0.392314356286999,0.699192083975411,"Abi3bp"
"sexM",0.321662897954263,0.266056809344796,1.20900080981353,0.233588626776215,"Ablim1"
"sexM",-0.603290856358175,0.733295598909306,-0.82271168305865,0.417879099228636,"Ablim3"
"sexM",-0.824175442323843,0.75489130500074,-1.09178028262365,0.290161735344599,"Abra"
"sexM",-0.2803019633629,0.739821188005241,-0.378877988232089,0.708770779245084,"Abtb2"
"sexM",0.255933373961127,0.404569515778792,0.632606669507608,0.533818804004175,"Acacb"
"sexM",0.223143552128994,0.702906499654782,0.317458370691673,0.754186251417498,"Acadl"
"sexM",0.998528830110988,0.838566192280277,1.19075731803083,0.245893659179076,"Acat1"
"sexM",-1.03798766685167,0.998877681850489,-1.03915392816539,0.310550563680356,"Ackr3"
"sexM",-0.0833816089390515,0.564922108033924,-0.147598417114956,0.883843657771805,"Aco2"
"sexM",0.474457979595116,0.945948697162953,0.501568405367108,0.6232522644144,"Acsl1"
"sexM",-1.04512360371712,0.746442043921141,-1.40014032198263,0.184882962320867,"Acss1"
"sexM",-0.245449308828508,0.663322527589061,-0.37003011147628,0.71474561564452,"Actc1"
"sexM",-0.0786431273144617,0.26303154877065,-0.298987432047683,0.767523326620869,"Actn2"
"sexM",0.0231833354377409,0.337563753381458,0.0686783909869107,0.945660086562535,"Acyp2"
"sexM",0.944461608835364,0.664416891045944,1.42148946175731,0.166217697444316,"Adamts9"
"sexM",-0.0443002588965793,0.510879495087308,-0.0867137149221627,0.931301618083259,"Adamtsl1"
"sexM",-0.828948721719007,0.713794235121781,-1.1613272858355,0.260678324393934,"Adamtsl5"
"sexM",1.15136285357654,0.691081878997958,1.66602958139485,0.1061171275017,"Adcy9"
"sexM",-0.418710334858345,0.740056054474196,-0.565781919257231,0.57639290048286,"Adgrd1"
"sexM",0.882389180194676,0.790421747472571,1.11635235621512,0.277504497160947,"Adgrl3"
"sexM",0.219230180150324,0.269373207336652,0.813852952629914,0.419176384516184,"Adk"
"sexM",0.074107996752858,1.02472887755343,0.0723196138765927,0.94319160862533,"Adra1a"
"sexM",-0.793230639065315,0.774577768066725,-1.02408134052846,0.314885132044628,"Aebp1"
"sexM",1.35990760594669,0.70799852088926,1.92077746749898,0.0672413286865483,"Aebp2"
"sexM",-0.476924072089936,0.561067357902295,-0.85002997478422,0.400926483906222,"Aff1"
"sexM",0.277631736598279,0.608950891007258,0.45591810554551,0.652234139269682,"Afg1l"
"sexM",0.11411330703087,0.735761267578246,0.155095561643892,0.878160157077693,"Afg2a"
"sexM",-0.278713402464125,0.352140239876604,-0.791484104633402,0.433005967862605,"Agap1"
"sexM",-0.405465108105294,0.704657278803832,-0.57540753541009,0.571768084817943,"Agl"
"sexM",-0.143100843640673,0.712326209512253,-0.200892290259343,0.842346080135454,"Ago3"
"sexM",-0.115512887121845,0.739898063444524,-0.156120001969035,0.877244216743641,"Agtpbp1"
"sexM",-0.321583624127463,0.468010597505875,-0.68712893648402,0.495778356822323,"Ahnak"
"sexM",-1.31841693845844,0.588966271299667,-2.23852706462986,0.0330281048109695,"Aig1"
"sexM",0.569146152786116,0.41803738418339,1.36147190256179,0.179592423314881,"Airn"
"sexM",-0.500775285497161,0.445138928982379,-1.12498649947775,0.267300164218354,"Akap13"
"sexM",0.1122809585024,0.327029111833528,0.343336279369392,0.734334929925296,"Akap6"
"sexM",-0.616288174948978,0.562552690889854,-1.0955208017477,0.281465546906508,"Akt3"
"sexM",-1.22199130982861,0.913602924674127,-1.33755188039102,0.193580898834726,"Aldh1a1"
"sexM",15.9599326192328,2962.23765791351,0.00538779614005528,0.995760445504853,"Aldh1a2"
"sexM",-0.0423023798993236,0.55968511961589,-0.0755824630970277,0.940466708254031,"Alpk2"
"sexM",0.449916870691161,0.507667626995954,0.886242980182674,0.380918949096725,"Ambra1"
"sexM",0.716031474393533,0.577639711595005,1.23958145539612,0.22880469277151,"Ank"
"sexM",0.155762147034161,0.263842500100564,0.590360336089873,0.558269924981578,"Ank2"
"sexM",-1.18562366565774,0.796647334559081,-1.48826665730821,0.153090755005338,"Ank3"
"sexM",-0.782759339249633,0.457235983571786,-1.71193730890329,0.0941126928609285,"Ankhd1"
"sexM",0.496814887011622,0.465166146881188,1.06803749658618,0.291076690325576,"Ankrd11"
"sexM",0.693147162611099,0.50512661469295,1.37222459171438,0.177454877103132,"Ankrd12"
"sexM",0.0247752879630862,0.345158609072168,0.0717794292591615,0.943069627250747,"Ankrd17"
"sexM",-0.143100843638885,0.876668998213271,-0.163232467362866,0.871647776892799,"Ankrd44"
"sexM",-0.901023256364914,0.692932539647585,-1.30030443774968,0.202505145154328,"Ano1"
"sexM",0.675128675057255,0.960500034116936,0.702892921474963,0.493645753808931,"Ano4"
"sexM",0.277631736580752,0.417083901635867,0.665649610286655,0.50936289156725,"Ano6"
"sexM",-0.38299225201052,0.553636771864894,-0.691775314563071,0.494067474410545,"Anxa2"
"sexM",-1.39586381213519,0.846685930068916,-1.64862053633225,0.111737265238696,"Anxa3"
"sexM",0.20351645671459,0.452572670131689,0.449687906818084,0.655490220941109,"Aopep"
"sexM",-0.510825623765991,0.732828107956475,-0.697060631572187,0.49246231828343,"Ap1g1"
"sexM",0.84729786030626,0.760904522129239,1.11354031375089,0.276978888179464,"Ap2b1"
"sexM",-0.223143551299469,0.604144428530657,-0.369354645613762,0.714296350188124,"Ap3b1"
"sexM",0.313657558855025,0.667232176799712,0.470087579348228,0.642367451724457,"Ap4e1"
"sexM",-0.434285546658194,0.640866680523671,-0.677653496205056,0.502577083419087,"Apbb2"
"sexM",0.430782916120405,0.505134857728836,0.852807739416897,0.399404389438188,"Apc"
"sexM",-0.0606246218164156,0.654218057182062,-0.0926673012933124,0.926852058600846,"Aplp2"
"sexM",-0.446783257438895,0.430678471542549,-1.0373939886957,0.304860190316693,"App"
"sexM",-0.538996499326967,0.739477430681864,-0.728888370304911,0.472345560574442,"Aqp1"
"sexM",-0.219478304676017,0.476296563047553,-0.460801781292938,0.647160164760094,"Arb2a"
"sexM",1.10615949430349,0.54946357984619,2.01316253683845,0.0531462527280782,"Arf4"
"sexM",-0.617923758597581,0.576753255085787,-1.07138321829787,0.290754817171975,"Arfgef1"
"sexM",0.706219260970277,0.712300859644749,0.991462036592928,0.331776729926236,"Arfgef2"
"sexM",-0.746181877216032,0.456687870702318,-1.63389904809277,0.109106694938972,"Arhgap10"
"sexM",-0.245122458032982,0.693684709780022,-0.353362924938499,0.726463076958058,"Arhgap12"
"sexM",-0.134051008120755,0.563953157585485,-0.237698834234181,0.813270460585148,"Arhgap18"
"sexM",0.955511445014515,0.58893077734514,1.62245119761256,0.112372387233965,"Arhgap21"
"sexM",2.87794923788593,1.08647299971815,2.64889163249573,0.0154034442821546,"Arhgap24"
"sexM",0.0780163645210509,0.325576100696206,0.239625587855565,0.811844222818452,"Arhgap26"
"sexM",-0.996333439046318,0.703380458870374,-1.4164929185642,0.168066049363653,"Arhgap28"
"sexM",-0.693147180559946,0.840034781713024,-0.825141048500944,0.415804824698883,"Arhgap29"
"sexM",0.287682071189807,0.94101719294897,0.305713937370545,0.762696493696154,"Arhgap42"
"sexM",1.83827948486207,0.760001604690315,2.41878368876752,0.0210747879432537,"Arhgap44"
"sexM",0.385662479579204,0.526533144130195,0.732456225934833,0.468504971563567,"Arhgap5"
"sexM",0.318305887015997,0.419434484040268,0.758892983595116,0.451551808591743,"Arhgef12"
"sexM",-0.496763737109414,0.357599515209841,-1.38916222192838,0.171194815037925,"Arid1b"
"sexM",0.300754153916164,0.608953913799231,0.493886560379874,0.62510644689991,"Arid2"
"sexM",0.4599745138903,0.552181749441645,0.833012888157599,0.409910035999339,"Arid4b"
"sexM",0.275351459589704,0.379048135613983,0.726428740095737,0.471032015724927,"Arih1"
"sexM",0.11272826498638,0.386568937050812,0.291612321068525,0.771985263715843,"Arl15"
"sexM",0.0408219944718876,0.539610064565553,0.075650913784853,0.940167815093694,"Armh3"
"sexM",1.18377009700842,0.68673774012087,1.72375861679025,0.105293911143096,"Art1"
"sexM",1.07663337300286,0.804102982257034,1.33892473571092,0.194909579110059,"Art3"
"sexM",-0.642846442008798,0.465662747929608,-1.38049789223418,0.174736710436268,"Asap1"
"sexM",0.664159643678658,0.510701998321698,1.30048373779868,0.201699239090471,"Ascc3"
"sexM",-0.136859182717197,0.435600127194259,-0.314185359859098,0.754973430674984,"Ash1l"
"sexM",0.524024840082991,0.372236974750389,1.40777213342223,0.168839326875721,"Asph"
"sexM",0.598836492642844,0.550605595420731,1.08759608987493,0.285157487515325,"Atad2b"
"sexM",-0.415782075079097,0.568728880084182,-0.731072554320705,0.469601172528536,"Ate1"
"sexM",-0.245122457779792,0.357809159482677,-0.685064793014779,0.497572639170723,"Atf6"
"sexM",0.154150679826216,0.624467374935258,0.24685145455709,0.806600005194747,"Atf7"
"sexM",-0.428721970272431,0.603106505978549,-0.710856152308991,0.482322833446611,"Atg10"
"sexM",-0.571786323553582,0.719966680813505,-0.794184423795152,0.43456250286825,"Atosa"
"sexM",1.61990920791416,0.684833323429815,2.36540651935752,0.0238552264054427,"Atp10d"
"sexM",-0.516523644880628,0.671701681416035,-0.768977745882261,0.447918611543694,"Atp11a"
"sexM",0.156653810044902,0.622674374829461,0.251582233631835,0.803809600041571,"Atp1a1"
"sexM",0.51082562339408,0.718636042965064,0.710826611599432,0.486301100841104,"Atp1b1"
"sexM",0.033522692038417,0.213924485559969,0.156703389753015,0.876164372768,"Atp2a2"
"sexM",-0.42744401482694,0.695159472731153,-0.61488626940174,0.542977902282623,"Atp2c1"
"sexM",0.481838086892738,0.638809247048753,0.754275378947302,0.457461496550453,"Atp5f1a"
"sexM",-0.316669609265533,0.646840578231875,-0.489563611069582,0.628711018494603,"Atp5f1c"
"sexM",-0.336472236621213,0.759695842669716,-0.44290388037242,0.661972953217866,"Atp5pb"
"sexM",-0.395312736644146,0.698454946910189,-0.565981726370359,0.575480731862469,"Atp6v0b"
"sexM",-0.393042586955469,0.771187036922007,-0.509659224206097,0.61476009086585,"Atp8a1"
"sexM",0.0943106804208445,0.723432228615217,0.130365605360674,0.897363728721819,"Atrnl1"
"sexM",0.13038331076373,0.414928436490624,0.314230839097181,0.754830849290756,"Atxn1"
"sexM",0.0800427076729745,0.530103351716752,0.150994532318565,0.880958318459102,"Atxn2"
