"","bb_mu","AR","N","bb_theta","thetaCorrected","log2FC","llr_mean","pval_mean","padj_mean"
"0610043K17Rik",0.6069,0.612903225806452,155,3e-04,0.38839736338421,0.834940753729503,-2.41904972668232,0.0278375585663652,0.0714497336536706
"1110002E22Rik",0.4856,0.482762557077626,584,0.4655,0.403320394553553,-0.123988717275454,-0.101362236221917,0.652530659656596,0.877639489843806
"1110002L01Rik",0.9459,0.943502824858757,177,0,0.357246628368138,4.6667565918848,-59.89534702758,7.03002856918456e-28,1.78209777720893e-26
"1110004F10Rik",0.4524,0.445141065830721,319,0.5661,0.496845879295143,-0.590124205836935,-2.61489854517359,0.0222031224598131,0.0588971532338259
"1110019D14Rik",0.5448,0.546149217809868,554,1.2869,0.714297164606183,0.0646529583422542,0.791072587408109,1,1
"1110038F14Rik",0.4343,0.438864628820961,229,0.9199,0.676822566508515,-1.14438990933517,-5.06135000338668,0.00146454299427923,0.00545264239785056
"1110059E24Rik",0.4169,0.424714434060228,321,0.7199,0.556450621751809,-0.42449782852791,-3.72032209076147,0.00637670617598439,0.0200717986939519
"1500002F19Rik",0.5979,0.595930232558139,344,1.5941,0.879689908983628,0.328421856972863,-4.36051036144073,0.00314561879582937,0.0106791897686942
"1500004A13Rik",0.521,0.520525451559934,609,0.5781,0.439555006273589,0.0122783297784368,0.249337473078583,1,1
"1500009L16Rik",0.51,0.509661835748792,207,3.7894,1.76785503581946,-0.249027547839915,-0.054643883835169,0.740956463562435,0.965557067640534
"1600010M07Rik",0.4806,0.48499743983615,651,0.2195,0.301407783163743,0.0494121941250785,0.160092567018637,1,1
"1600014C10Rik",0.4553,0.452620967741935,248,0.1224,0.354029962249354,-0.709409871645645,-2.01488473143272,0.0447040493011099,0.106323144283721
"1600020E01Rik",0.3034,0.305898653998416,421,0.994,0.641606666628066,-0.928013887174273,-18.4325737692258,1.26588743888686e-09,1.18508611300046e-08
"1700017G19Rik",0.0086,0.00510204081632653,196,3e-04,0.334549778251161,-6.11894107272351,-78.6491787376274,4.40509460099353e-36,1.37743059604671e-34
"1700025G04Rik",0.5745,0.568190924259389,1446,0.6163,0.362802678889194,0.593583549372489,-24.2098106566001,3.44107873211094e-12,3.90369152666729e-11
"1700037C18Rik",0.5692,0.569767441860465,129,4.4941,2.1172808689218,0.0687127500840141,-0.248951652197668,0.480422843565037,0.694859055261946
"1700037F03Rik",0.4907,0.49,200,2.1664,1.16152049167848,-0.202816882999687,-0.0811473788115933,0.687052517304312,0.911403294028911
"1700081N11Rik",0.5416,0.536089238845144,254,0.0123,0.312728042246366,0.380272081118167,-1.31168256774275,0.105300912995247,0.214006474447616
"1700087I21Rik",0.1047,0.10556586270872,385,0.435,0.431129047105573,-3.53492181822156,-100.899073953022,8.46144109580777e-46,3.23742094100471e-44
"1700109H08Rik",0.4045,0.410189982728843,386,0.8866,0.609685130042259,-0.681177815980459,-5.57755284099426,0.000838007163956677,0.00332099912069064
"1700120C14Rik",0.7546,0.752873563218391,232,0.4557,0.486445259655853,1.52654581449583,-19.2628930316272,5.4035019242283e-10,5.20900967969426e-09
"1700123M08Rik",0.6175,0.617021276595745,188,1.271,0.835709664019722,0.664396968215561,-2.82425967199897,0.0174701172498403,0.048215018933251
"1700123O12Rik",0.025,0.0260416666666667,96,1e-04,0.422289513650192,-6.65821148275179,-51.438680581116,3.5655088877669e-24,7.54760644283303e-23
"1810024B03Rik",0.659,0.654255319148936,94,0.9144,0.773593221639287,1.77051815387723,-5.25063506190546,0.00119292516053698,0.00456423539683714
"1810034E14Rik",0.6651,0.666666666666667,104,0.6011,0.652546287150701,0.652076696579693,-1.00628539232402,0.156000776516966,0.291554849315689
"1810037I17Rik",0.1055,0.105978260869565,184,4e-04,0.360821597350338,-3.33298328339636,-45.2383172696335,1.87174261945371e-21,3.49391955631359e-20
"1810062O18Rik",0.587,0.596698113207547,212,0.1313,0.381460389695926,0.986824611252267,-4.39932101350341,0.00301454844596581,0.0103050046765535
"2010001K21Rik",0.9886,0.987341772151899,158,0.9988,0.740825160898348,7.08746284125034,-76.8672868265121,2.6468866683317e-35,8.07169399847688e-34
"2010109A12Rik",0.3771,0.378787878787879,99,3.3406,1.69469925067815,-1.16046467219325,-4.00065479729758,0.00467435305529557,0.0151627250240235
"2210408F21Rik",0.4922,0.492879824532687,2777,0.1215,0.135924890991918,0.039357187403901,0.482799591242383,1,1
"2210408I21Rik",0.5594,0.559917355371901,242,5.8059,2.49901017413856,0.245577208757248,-0.783341961399557,0.210689242751352,0.369967427408304
"2310002L09Rik",0.4606,0.474910394265233,279,0.2656,0.393022911050613,-0.650665747771986,-2.70361649985364,0.0200534781711934,0.0542271402697767
"2310014F06Rik",0.3714,0.373422459893048,935,0.7434,0.453951075751012,-0.901295132714999,-36.5825988511838,1.19239872092728e-17,1.90096022331473e-16
"2310015A10Rik",0.6069,0.607456140350877,342,0.2288,0.364218339022826,0.74013287324489,-5.01483917241012,0.00154037933974092,0.00569894098066311
"2310016D03Rik",0.6846,0.682795698924731,93,5.7674,2.61573501270573,1.50250034052918,-4.05310955678065,0.00441136425772326,0.0144006379584395
"2310022A10Rik",0.502,0.502306425041186,607,0.2802,0.337566584216361,-0.215538750295385,0.038891446353432,1,1
"2310039L15Rik",0.5838,0.584912280701754,475,1.146,0.686482538549332,0.740995471202359,-7.09096425113557,0.000165956761512415,0.000764046076918142
"2310057M21Rik",0.5179,0.520175438596491,380,0.6722,0.527600264055707,0.0210616155278291,0.207819109335247,1,1
"2310069G16Rik",0.2274,0.223563218390805,145,0.3456,0.522167922958796,-1.18903382439002,-8.4396962631999,3.98316883507698e-05,0.000204981788003961
"2500002B13Rik",0.5856,0.58656330749354,258,0.299,0.423153710291998,0.389946518316013,-2.37504499455832,0.0292967622872103,0.0746661380592534
"2610005L07Rik",0.7683,0.772357723577236,246,4e-04,0.316976165843606,2.3115861506659,-28.1633553789675,6.13759575881639e-14,7.86020579507463e-13
"2610008E11Rik",0.7541,0.75537139349294,543,0.2777,0.346701719919407,1.68512666264659,-52.0665179120559,1.89177501060475e-24,4.07459233053331e-23
"2610020C07Rik",0.474,0.477718360071301,187,0.775,0.654973496084516,-0.228268987673117,-0.224222076366715,0.503074728881796,0.71901167747375
"2610035D17Rik",0.9836,0.984917043740573,442,2e-04,0.254367813090526,4.41740840374159,-205.506322107671,2.20648250754452e-91,2.09106649945757e-89
"2610037D02Rik",0.4695,0.469327731092437,1071,0.2977,0.280537432818265,-0.123483053435,-2.15469386073141,0.0379026011126393,0.0929828844499634
"2700049A03Rik",0.5839,0.58779443254818,467,1.0584,0.655881698788187,0.256972653046592,-1.92742075807871,0.0496026128139152,0.115959049310709
"2700097O09Rik",0.6088,0.600753660637382,774,0.4119,0.354111209558714,0.396517411308046,-6.79641657174301,0.000227050697898429,0.0010164478917546
"2810001G20Rik",0.5836,0.578059071729958,158,0.7769,0.680637042365543,1.17508670655809,-2.80601651518133,0.0178375560337431,0.0490000592739067
"2810002D19Rik",0.5239,0.524647887323944,142,5.1126,2.34089533116195,-0.217591435072627,-0.27317669361868,0.459811538155312,0.672788378868579
"2810013P06Rik",0.5655,0.564734299516908,345,0.9767,0.649661494099121,0.51902823053638,-2.9655626818236,0.0148757390793504,0.0419454487175878
"2810030D12Rik",0.6012,0.583969465648855,131,0.0071,0.411246443735532,-0.0506260730699681,-0.423684650993536,0.357297616269021,0.555515728474803
"2810449D17Rik",0.7745,0.781767955801105,181,0.1801,0.434294110920652,1.50250034052918,-11.1507220182321,2.33031305317346e-06,1.44997256641904e-05
"2900076A07Rik",0.4913,0.489166666666667,200,3.7683,1.77441091560504,0.0703893278913981,0.0853355441649057,1,1
"2900093K20Rik",0.4845,0.482456140350877,133,1e-04,0.394429915692579,-0.802060622388091,-0.588180992801995,0.278097869317968,0.457187850279873
"3110056K07Rik",0.4512,0.452659574468085,470,0.361,0.392384060167949,-0.454795208516578,-2.52606576981003,0.0245956631324637,0.0644994827143365
"3110082I17Rik",0.4312,0.431880108991826,367,0.2244,0.359684424611523,-0.613941567692922,-5.16881269154871,0.00130345592583781,0.00492594386696987
"3222401L13Rik",0.4148,0.414662658650635,998,0.3589,0.310699915666764,-0.474861659206903,-12.8112989446076,4.15149027400982e-07,2.939445987115e-06
"3300002I08Rik",0.3068,0.307453416149068,161,4.8898,2.23800746161069,-1.36499681677925,-8.49547892850548,3.75582590497887e-05,0.000194582738222623
