gene,condition
Mtpn,F1_Young
Mttp,F1_Young
Mtx2,F1_Young
Mvb12b,F1_Young
Myh9,F1_Young
Myo9b,F1_Young
N4bp2,F1_Young
Naa30,F1_Young
Nadk2,F1_Young
Nasp,F1_Young
Nck1,F1_Young
Ndc1,F1_Young
Ndufa10,F1_Young
Ndufa5,F1_Young
Ndufa6,F1_Young
Ndufaf7,F1_Young
Ndufb10,F1_Young
Nedd8,F1_Young
Nek1,F1_Young
Nf2,F1_Young
Nfat5,F1_Young
Nhej1,F1_Young
Nme2,F1_Young
Nolc1,F1_Young
Nppb,F1_Young
Nqo1,F1_Young
Nr2c2,F1_Young
Nrip1,F1_Young
Nsd1,F1_Young
Nsmce4a,F1_Young
Nt5m,F1_Young
Ntm,F1_Young
Nvl,F1_Young
Osmr,F1_Young
Oxr1,F1_Young
P4hb,F1_Young
P4htm,F1_Young
Pacs1,F1_Young
Pank4,F1_Young
Parl,F1_Young
Pcnp,F1_Young
Pcnt,F1_Young
Pcyt1a,F1_Young
Pde3a,F1_Young
Pde6d,F1_Young
Pdhx,F1_Young
Pdia3,F1_Young
Pdik1l,F1_Young
Pdxk,F1_Young
Pecam1,F1_Young
Pex14,F1_Young
Pex2,F1_Young
Pgap4,F1_Young
Phax,F1_Young
Phc3,F1_Young
Phf14,F1_Young
Pi4ka,F1_Young
Pik3r3,F1_Young
Pitpna,F1_Young
Plekha5,F1_Young
Plekha6,F1_Young
Plekhf2,F1_Young
Plekhm2,F1_Young
Plin2,F1_Young
Plin4,F1_Young
Plpbp,F1_Young
Plscr5,F1_Young
Pmepa1,F1_Young
Pml,F1_Young
Pmm2,F1_Young
Ppfibp2,F1_Young
Ppm1k,F1_Young
Ppp1r9a,F1_Young
Ppp2cb,F1_Young
Ppp2r2a,F1_Young
Ppp2r5e,F1_Young
Pprc1,F1_Young
Prdm2,F1_Young
Prdm5,F1_Young
Prkar2a,F1_Young
Prlr,F1_Young
Prox1,F1_Young
Prr14l,F1_Young
Prune1,F1_Young
Psma2,F1_Young
Psmb7,F1_Young
Psmd3,F1_Young
Ptdss1,F1_Young
Pxdn,F1_Young
Pygo1,F1_Young
R3hdm2,F1_Young
Rab10,F1_Young
Rab18,F1_Young
Rala,F1_Young
Rasl11b,F1_Young
Raver1,F1_Young
Rbpj,F1_Young
Rbx1,F1_Young
Rcor1,F1_Young
Rcsd1,F1_Young
Retreg3,F1_Young
Rmnd5a,F1_Young
Rnf139,F1_Young
Rnf144b,F1_Young
Rnf169,F1_Young
Rnf20,F1_Young
Rnf217,F1_Young
Rnf25,F1_Young
Rnf38,F1_Young
Rph3al,F1_Young
Rpn2,F1_Young
Rpsa,F1_Young
Rsbn1,F1_Young
Rtn3,F1_Young
Rundc1,F1_Young
Samhd1,F1_Young
Sbf2,F1_Young
Scaf8,F1_Young
Scly,F1_Young
Scmh1,F1_Young
Sdad1,F1_Young
Sdf4,F1_Young
Sdhaf2,F1_Young
Sec24b,F1_Young
Sec31a,F1_Young
Sec31b,F1_Young
Sec62,F1_Young
Seh1l,F1_Young
Selenbp1,F1_Young
Selenoi,F1_Young
Sema4b,F1_Young
Sf3b3,F1_Young
Sfi1,F1_Young
Sfpq,F1_Young
Sgk3,F1_Young
Sgsm2,F1_Young
Sh3gl1,F1_Young
Shisa3,F1_Young
Sik2,F1_Young
Sin3a,F1_Young
Skp1,F1_Young
Slc10a7,F1_Young
Slc25a17,F1_Young
Slc25a27,F1_Young
Slc30a9,F1_Young
Slc35a3,F1_Young
Slco3a1,F1_Young
Sltm,F1_Young
Smc4,F1_Young
Smpd4,F1_Young
Snx29,F1_Young
Spats2l,F1_Young
Spcs3,F1_Young
Spindoc,F1_Young
Spire1,F1_Young
Spop,F1_Young
Sppl3,F1_Young
Srek1ip1,F1_Young
Srrt,F1_Young
Srsf2,F1_Young
Sspnos,F1_Young
Ssr3,F1_Young
St3gal2,F1_Young
Stk11,F1_Young
Stk38l,F1_Young
Stx12,F1_Young
Stxbp5,F1_Young
Suclg1,F1_Young
Sulf1,F1_Young
Sumo1,F1_Young
Supt16,F1_Young
Suz12,F1_Young
Swt1,F1_Young
Syne1,F1_Young
Sypl1,F1_Young
Szrd1,F1_Young
Taf13,F1_Young
Taf1a,F1_Young
Tapt1,F1_Young
Tasor,F1_Young
Tasor2,F1_Young
Tatdn3,F1_Young
Tbc1d12,F1_Young
Tbk1,F1_Young
Tcf3,F1_Young
Tcta,F1_Young
Tdp2,F1_Young
Tfb1m,F1_Young
Thrap3,F1_Young
Tia1,F1_Young
Timm21,F1_Young
Tlk2,F1_Young
Tmbim1,F1_Young
Tmco4,F1_Young
Tmed10,F1_Young
Tmed7,F1_Young
Tmed9,F1_Young
Tmem123,F1_Young
Tmem161a,F1_Young
Tmem175,F1_Young
Tmem30a,F1_Young
Tmem87b,F1_Young
Tmod3,F1_Young
Tnfrsf23,F1_Young
Tnks2,F1_Young
Top2b,F1_Young
Tox3,F1_Young
Tox4,F1_Young
Tpp2,F1_Young
Tpr,F1_Young
Trdn,F1_Young
Trim41,F1_Young
Trp53bp2,F1_Young
Trub1,F1_Young
Ttc13,F1_Young
Ttc41,F1_Young
Ttpal,F1_Young
Tuba8,F1_Young
Tubd1,F1_Young
Tut4,F1_Young
Ube2e3,F1_Young
Ube2w,F1_Young
Ubl3,F1_Young
Ubp1,F1_Young
Ubqln4,F1_Young
Uck2,F1_Young
Ufsp2,F1_Young
Unc45a,F1_Young
Unc45b,F1_Young
Usp14,F1_Young
Usp16,F1_Young
Usp53,F1_Young
Uvssa,F1_Young
Uxs1,F1_Young
Vamp5,F1_Young
Vegfc,F1_Young
Vezt,F1_Young
Vps13a,F1_Young
Vps39,F1_Young
Vps45,F1_Young
Vti1b,F1_Young
Vwa5a,F1_Young
Wasl,F1_Young
Wbp2,F1_Young
Wee1,F1_Young
Wsb1,F1_Young
Wwtr1,F1_Young
Xpr1,F1_Young
Xrcc5,F1_Young
Ybx3,F1_Young
Yeats2,F1_Young
Yes1,F1_Young
Zc3h12c,F1_Young
Zfp26,F1_Young
Zfp277,F1_Young
Zfp3,F1_Young
Zfp326,F1_Young
Zfp385b,F1_Young
Zfp386,F1_Young
Zfp395,F1_Young
Zfp397,F1_Young
Zfp457,F1_Young
Zfp563,F1_Young
Zfp60,F1_Young
Zfp64,F1_Young
Zfp691,F1_Young
Zfp710,F1_Young
Zfp777,F1_Young
Zfp827,F1_Young
Zfp846,F1_Young
Zfp871,F1_Young
Zfp874a,F1_Young
Zfp943,F1_Young
Zfp945,F1_Young
Zfp948,F1_Young
Zfp955b,F1_Young
Zfr2,F1_Young
Zfyve16,F1_Young
Zkscan1,F1_Young
Zmpste24,F1_Young
