gene,condition,padj,bb_mu,status,padj_other,bb_mu_other,celltype
2810449D17Rik,F1_Aged,3.99967042489211e-12,0.7637,shared,9.51694292086817e-13,0.779,Cardiomyocyte
2900089D17Rik,F1_Aged,3.60335133103475e-5,0.7271,shared,1.0196184844741e-4,0.7283,Cardiomyocyte
3222401L13Rik,F1_Aged,3.83548801105562e-10,0.4061,shared,7.94572190481207e-8,0.4011,Cardiomyocyte
3300002I08Rik,F1_Aged,0.00133300832997931,0.3859,shared,2.59388346794303e-7,0.2951,Cardiomyocyte
3425401B19Rik,F1_Aged,2.40066442519444e-7,0.6135,shared,0.029603394798239,0.5748,Cardiomyocyte
4631405J19Rik,F1_Aged,1.08838342454223e-6,0.2785,shared,0.00107028774129341,0.3409,Cardiomyocyte
4732440D04Rik,F1_Aged,1.14266747633858e-108,0.3148,shared,2.1243672431384e-86,0.3507,Cardiomyocyte
4732471J01Rik,F1_Aged,2.3567277787516e-8,0.3446,shared,4.32423480650193e-10,0.3307,Cardiomyocyte
4833420G17Rik,F1_Aged,1.56036907488315e-39,0.894,shared,2.16047296913769e-27,0.8701,Cardiomyocyte
4930402D18Rik,F1_Aged,1.08311927509538e-33,0.8746,shared,3.13474799222386e-16,0.8493,Cardiomyocyte
4930412C18Rik,F1_Aged,5.261403330985989e-26,0.9542,shared,1.28148317142944e-19,0.9481,Cardiomyocyte
4930473A02Rik,F1_Aged,0.00529625892790175,0.3496,shared,9.68882517991543e-5,0.3449,Cardiomyocyte
4930481A15Rik,F1_Aged,1.72426408829518e-102,0.9388,shared,5.790925614293801e-59,0.8921,Cardiomyocyte
4930506C21Rik,F1_Aged,1.0297889395831e-4,0.4182,shared,1.9682021221352e-4,0.4351,Cardiomyocyte
4930517O19Rik,F1_Aged,0.00134056873394024,0.6374,shared,4.73010565665542e-5,0.6674,Cardiomyocyte
4930522O17Rik,F1_Aged,4.90203089477005e-26,0.9682,shared,1.31253573115575e-21,0.9891,Cardiomyocyte
4930523C07Rik,F1_Aged,0.0237579855050491,0.4206,shared,5.71713392324354e-6,0.3235,Cardiomyocyte
4930544I03Rik,F1_Aged,2.04129305313355e-7,0.8513,shared,2.40143944438989e-7,0.9094,Cardiomyocyte
4933431K23Rik,F1_Aged,0.00133410707138177,0.4448,shared,0.0420173470084206,0.4494,Cardiomyocyte
4933434E20Rik,F1_Aged,0.00126185020502666,0.5917,shared,0.0283204887133899,0.5624,Cardiomyocyte
5031425E22Rik,F1_Aged,0.019612053150632,0.524,shared,0.0782308666279505,0.5221,Cardiomyocyte
5430402O13Rik,F1_Aged,2.027463897406e-4,0.3746,shared,2.3764253759898e-4,0.3983,Cardiomyocyte
5430431A17Rik,F1_Aged,0.00233502423980628,0.5377,shared,0.0100548077232374,0.5423,Cardiomyocyte
5830417I10Rik,F1_Aged,9.79523118905176e-82,0.9352,shared,1.7234149170142401e-93,0.9271,Cardiomyocyte
6030443J06Rik,F1_Aged,5.46993173909677e-22,0.7277,shared,2.03655996811157e-18,0.715,Cardiomyocyte
6530409C15Rik,F1_Aged,0.0795548989587081,0.3969,shared,0.0175260514966509,0.4316,Cardiomyocyte
6820431F20Rik,F1_Aged,1.78599330821485e-29,0.7359,shared,5.024085116058349e-31,0.7393,Cardiomyocyte
9230114K14Rik,F1_Aged,5.3193545380498e-6,0.3105,shared,0.0342021385718834,0.3513,Cardiomyocyte
9330111N05Rik,F1_Aged,0.0269134240984444,0.6157,shared,3.8612052323587e-4,0.6912,Cardiomyocyte
9330158H04Rik,F1_Aged,1.57433169117173e-7,0.303,shared,3.53527463734194e-7,0.2958,Cardiomyocyte
9330159M07Rik,F1_Aged,0,0.0757,shared,0,0.0786,Cardiomyocyte
9330162G02Rik,F1_Aged,3.0126459250256e-14,0.2895,shared,1.82774027924854e-13,0.3055,Cardiomyocyte
9430037G07Rik,F1_Aged,3.3922954210030296e-35,0.177,shared,2.00996378795474e-31,0.1409,Cardiomyocyte
9530026P05Rik,F1_Aged,1.1412569417340899e-60,0.643,shared,1.6270541675917e-49,0.635,Cardiomyocyte
9930024M15Rik,F1_Aged,0.0420539137387461,0.5938,shared,1.11299782293567e-7,0.6878,Cardiomyocyte
A330102I10Rik,F1_Aged,3.40864093076773e-41,0.1849,shared,1.74167342395319e-48,0.1909,Cardiomyocyte
A730017L22Rik,F1_Aged,7.473518616292958e-43,0.917,shared,7.056183142241739e-40,0.9433,Cardiomyocyte
A730056A06Rik,F1_Aged,5.847201900583461e-10,0.2278,shared,6.261899636624069e-11,0.1564,Cardiomyocyte
A930002C04Rik,F1_Aged,6.90365833863158e-36,0.9518,shared,8.72207538557489e-33,0.9669,Cardiomyocyte
A930005H10Rik,F1_Aged,1.31927148037182e-7,0.3631,shared,0.00676384470713998,0.4043,Cardiomyocyte
A930015D03Rik,F1_Aged,1.8186965199862998e-17,0.7539,shared,2.3608046981834403e-15,0.7393,Cardiomyocyte
A930029G22Rik,F1_Aged,6.50312114769723e-5,0.6694,shared,1.0367228556899e-7,0.6839,Cardiomyocyte
A930033H14Rik,F1_Aged,1.68089184727997e-6,0.6533,shared,1.18101250535546e-8,0.6698,Cardiomyocyte
A930037H05Rik,F1_Aged,0.00913433809217866,0.6116,shared,0.00504479554044631,0.6009,Cardiomyocyte
AA672651,F1_Aged,1.2421549969823e-8,0.3246,shared,5.94655289587285e-8,0.3297,Cardiomyocyte
AI839979,F1_Aged,2.5574126371735797e-55,0.9739,shared,8.53047460343162e-48,0.9901,Cardiomyocyte
AW011738,F1_Aged,4.5574176905291194e-18,0.7745,shared,5.24176639861075e-6,0.7331,Cardiomyocyte
AW146154,F1_Aged,1.27916840305982e-5,0.6441,shared,1.40906835068161e-5,0.6465,Cardiomyocyte
AW554918,F1_Aged,0.0138838659794207,0.5517,shared,0.0693860254744562,0.5545,Cardiomyocyte
Aaas,F1_Aged,3.08329932832156e-119,0.0229,shared,5.943643811300009e-109,0.0212,Cardiomyocyte
Aagab,F1_Aged,1.2778442865464e-4,0.3669,shared,0.0201214880000421,0.3916,Cardiomyocyte
Aamdc,F1_Aged,1.7332923076308e-7,0.3743,shared,1.06107959349402e-11,0.355,Cardiomyocyte
Abca8a,F1_Aged,4.37019859949926e-6,0.6906,shared,1.393898094717e-4,0.6243,Cardiomyocyte
Abca8b,F1_Aged,3.21397614901828e-10,0.7339,shared,0.0188170347542421,0.6608,Cardiomyocyte
Abcb4,F1_Aged,0.00139812251214949,0.4259,shared,8.83056626169268e-7,0.3815,Cardiomyocyte
Abcb9,F1_Aged,0.00540975080629388,0.6177,shared,0.00271053681160835,0.6403,Cardiomyocyte
Abcc4,F1_Aged,1.0511493788182e-4,0.6015,shared,1.4587887593885e-4,0.6153,Cardiomyocyte
Abcc8,F1_Aged,2.59096559444036e-12,0.3411,shared,5.60817360578517e-6,0.3975,Cardiomyocyte
Abcc9,F1_Aged,5.18707644555963e-8,0.408,shared,4.61457465562325e-8,0.3935,Cardiomyocyte
Abcd3,F1_Aged,5.03221623508636e-16,0.5787,shared,6.82777658979772e-20,0.6092,Cardiomyocyte
Abcg2,F1_Aged,0.0207908347107639,0.3918,shared,0.0891643411343538,0.4032,Cardiomyocyte
Abhd13,F1_Aged,6.68193457511588e-6,0.3375,shared,9.13715372475224e-9,0.2929,Cardiomyocyte
Abhd18,F1_Aged,4.4126732771657e-4,0.4593,shared,0.0819354094470326,0.4788,Cardiomyocyte
Abhd2,F1_Aged,3.0901633555995602e-52,0.172,shared,1.0768637092458097e-43,0.2467,Cardiomyocyte
Abhd6,F1_Aged,7.3177259161957996e-31,0.2716,shared,2.8593415193326895e-20,0.2832,Cardiomyocyte
Abi1,F1_Aged,3.11702734357885e-5,0.5625,shared,0.00214580688472913,0.5582,Cardiomyocyte
Abi3bp,F1_Aged,0.0127174528284939,0.6385,shared,1.921778817658e-4,0.7333,Cardiomyocyte
Ablim1,F1_Aged,1.38626525732296e-5,0.4838,shared,4.651441507234e-4,0.4876,Cardiomyocyte
Abra,F1_Aged,5.53692218301477e-34,0.3936,shared,7.12099630725338e-33,0.3889,Cardiomyocyte
Abraxas1,F1_Aged,7.7066768237534e-4,0.641,shared,0.0062877688520375,0.6524,Cardiomyocyte
Acaa2,F1_Aged,2.69196181898861e-5,0.4115,shared,2.24885640192157e-5,0.3937,Cardiomyocyte
Acad11,F1_Aged,1.18014562450384e-9,0.6237,shared,2.5711682388469596e-11,0.6504,Cardiomyocyte
Acad12,F1_Aged,4.26462844252249e-9,0.3353,shared,1.90467045794864e-16,0.2617,Cardiomyocyte
Acadl,F1_Aged,2.9548658967504e-4,0.4564,shared,0.0993459120952346,0.4761,Cardiomyocyte
Acadm,F1_Aged,0.00138311756501058,0.5344,shared,2.9725758988225e-4,0.5413,Cardiomyocyte
Acat1,F1_Aged,0.00223812955124941,0.5315,shared,1.30074759924758e-6,0.5624,Cardiomyocyte
Acbd6,F1_Aged,0.00433743124049283,0.4328,shared,0.0154021989628563,0.4408,Cardiomyocyte
Aco2,F1_Aged,0.0520255959590892,0.4774,shared,0.00448534864414148,0.4723,Cardiomyocyte
Acot11,F1_Aged,0.0245464977221598,0.4635,shared,0.0102335858944236,0.448,Cardiomyocyte
Acox1,F1_Aged,5.83572138264403e-6,0.5369,shared,0.0186346267369083,0.5319,Cardiomyocyte
Acsl6,F1_Aged,1.83998620119863e-5,0.3433,shared,4.28976801515167e-10,0.1971,Cardiomyocyte
Acsm5,F1_Aged,1.99853654468279e-137,0.124,shared,2.50404473103129e-90,0.0926,Cardiomyocyte
Acss1,F1_Aged,2.4607279168881502e-17,0.563,shared,1.16733916572178e-24,0.5811,Cardiomyocyte
Acss2,F1_Aged,1.3358419690364e-4,0.5968,shared,2.6959728824393e-4,0.6007,Cardiomyocyte
Acss3,F1_Aged,1.733897762872e-11,0.2003,shared,1.9757630532932e-4,0.2983,Cardiomyocyte
Actc1,F1_Aged,6.661438274293019e-40,0.3987,shared,4.13875914002685e-33,0.4014,Cardiomyocyte
Actc1dt,F1_Aged,7.06136020903504e-8,0.4255,shared,2.42867672151674e-5,0.4409,Cardiomyocyte
Actg1,F1_Aged,1.56331700593642e-45,0.1633,shared,1.14248245611834e-33,0.1458,Cardiomyocyte
Actl6a,F1_Aged,3.0263585825697e-4,0.6436,shared,8.311535265376549e-11,0.713,Cardiomyocyte
Actn1,F1_Aged,3.11844122071842e-5,0.636,shared,1.6992013504513e-5,0.658,Cardiomyocyte
Actn2,F1_Aged,0.0535616793940385,0.509,shared,3.3412568181704e-5,0.5211,Cardiomyocyte
Acyp2,F1_Aged,8.189142135281661e-47,0.4333,shared,4.42775596304961e-40,0.4353,Cardiomyocyte
Adam10,F1_Aged,0.0200921141801668,0.4495,shared,1.3995336928645e-4,0.4254,Cardiomyocyte
Adam17,F1_Aged,2.3556712252645e-4,0.4176,shared,2.81124806118445e-7,0.4005,Cardiomyocyte
Adam19,F1_Aged,2.0019323982960798e-87,0.2509,shared,1.11807431849955e-83,0.2767,Cardiomyocyte
Adam22,F1_Aged,3.4443638556657995e-119,0.8418,shared,7.123483895375549e-91,0.8411,Cardiomyocyte
Adamts3,F1_Aged,1.35171403651897e-6,0.628,shared,1.23408873737859e-12,0.6764,Cardiomyocyte
Adamts7,F1_Aged,1.9048394069895e-4,0.6213,shared,2.84036804145305e-5,0.6533,Cardiomyocyte
Adamts9,F1_Aged,1.84663430084888e-5,0.5632,shared,5.0636746378779e-4,0.5661,Cardiomyocyte
Adamtsl5,F1_Aged,6.12947107683035e-9,0.432,shared,3.18715170845761e-8,0.4316,Cardiomyocyte
Adarb1,F1_Aged,0.0938724390762516,0.4641,shared,0.00668857813509623,0.4457,Cardiomyocyte
Adck1,F1_Aged,1.4620850500994e-4,0.5592,shared,4.26164251580964e-6,0.5792,Cardiomyocyte
Adcy5,F1_Aged,2.07810301327986e-6,0.4026,shared,8.00075995085162e-5,0.42,Cardiomyocyte
Adcy8,F1_Aged,1.9456188999525502e-74,0.2153,shared,6.83106507704856e-47,0.2032,Cardiomyocyte
Adgrl2,F1_Aged,7.2854124107629e-8,0.5763,shared,4.00877565879078e-12,0.6075,Cardiomyocyte
Adhfe1,F1_Aged,2.3407144911069404e-9,0.5871,shared,0.00968315407338017,0.5526,Cardiomyocyte
Adprm,F1_Aged,0.00832901699559714,0.5871,shared,5.14079366747246e-7,0.6585,Cardiomyocyte
Adra1a,F1_Aged,7.14733037042242e-110,0.341,shared,9.482220539011801e-80,0.3395,Cardiomyocyte
Adss1,F1_Aged,1.82184556222739e-16,0.3338,shared,3.97144185398122e-8,0.3813,Cardiomyocyte
Afap1l1,F1_Aged,0.0243023763136157,0.5784,shared,0.00639069524540186,0.5581,Cardiomyocyte
Afg3l2,F1_Aged,1.55363793347249e-7,0.4251,shared,3.85511568773293e-11,0.4148,Cardiomyocyte
Agap1,F1_Aged,4.41257277396371e-8,0.4297,shared,3.45398190304369e-10,0.4135,Cardiomyocyte
Agbl3,F1_Aged,3.57130858388046e-29,0.163,shared,6.62700054275902e-17,0.2168,Cardiomyocyte
Agmo,F1_Aged,0.047956056473256,0.6529,shared,0.00294648592820935,0.6978,Cardiomyocyte
Ago4,F1_Aged,5.2210864768107e-4,0.4024,shared,0.00769408719320623,0.4113,Cardiomyocyte
Agpat3,F1_Aged,1.47524424554957e-10,0.6306,shared,6.1171199405188e-4,0.6139,Cardiomyocyte
Agtpbp1,F1_Aged,7.91765941094591e-21,0.5941,shared,4.7895114920213603e-14,0.5698,Cardiomyocyte
Agtr1a,F1_Aged,3.3952685887296696e-11,0.6083,shared,2.23483020690205e-5,0.5825,Cardiomyocyte
Aida,F1_Aged,4.11460847864619e-8,0.6708,shared,6.980965693392101e-10,0.6552,Cardiomyocyte
Aig1,F1_Aged,6.46133219544311e-54,0.3569,shared,4.43019973300096e-68,0.3297,Cardiomyocyte
Aimp1,F1_Aged,0.00745161307914981,0.6219,shared,0.0489221614244849,0.6123,Cardiomyocyte
Airn,F1_Aged,9.58957860679412e-143,0.329,shared,0,0.9164,Cardiomyocyte
Akap6,F1_Aged,0.0292713225873114,0.5137,shared,0.0238152926336692,0.5135,Cardiomyocyte
Akr1b1,F1_Aged,1.73184224020692e-5,0.3983,shared,1.13434857353142e-6,0.3612,Cardiomyocyte
Akt2,F1_Aged,0.0059253370765004,0.4136,shared,0.00844122759475998,0.4073,Cardiomyocyte
Aldh1a1,F1_Aged,0.022246728886328,0.6806,shared,0.00857236676156251,0.7138,Cardiomyocyte
Aldh2,F1_Aged,3.24348840194068e-12,0.6996,shared,7.2969354909676e-4,0.62,Cardiomyocyte
Aldh4a1,F1_Aged,0.0391347039074855,0.5885,shared,0.0472772487910573,0.5665,Cardiomyocyte
Aldh5a1,F1_Aged,9.9988867318455e-4,0.6318,shared,0.00388396597672532,0.6086,Cardiomyocyte
Aldh9a1,F1_Aged,3.1748113734415e-4,0.5763,shared,3.1868993023834e-4,0.5809,Cardiomyocyte
Alg14,F1_Aged,2.66861084454692e-6,0.72,shared,1.54133424952116e-5,0.7308,Cardiomyocyte
Alpk2,F1_Aged,0.00656719396750127,0.52,shared,0.0416974483325528,0.5156,Cardiomyocyte
Alpl,F1_Aged,1.33853842149022e-23,0.3092,shared,2.53184163864682e-19,0.2833,Cardiomyocyte
Amacr,F1_Aged,9.369495742247119e-11,0.2575,shared,4.26407724225748e-6,0.2621,Cardiomyocyte
Amd1,F1_Aged,3.25371684534609e-5,0.4402,shared,1.8336829702883098e-26,0.3634,Cardiomyocyte
Amfr,F1_Aged,0.0862125852365192,0.4521,shared,3.1437292516761e-4,0.4111,Cardiomyocyte
Amn1,F1_Aged,2.37720677083621e-13,0.342,shared,5.87750796290053e-14,0.3439,Cardiomyocyte
Ampd3,F1_Aged,4.9669304099101204e-14,0.6841,shared,3.72305824762517e-15,0.7223,Cardiomyocyte
Amy1,F1_Aged,2.5383901514935497e-22,0.7205,shared,1.39066497220236e-10,0.6763,Cardiomyocyte
Angel2,F1_Aged,6.88073191658255e-6,0.3858,shared,3.51566999461684e-5,0.3976,Cardiomyocyte
Angpt1,F1_Aged,4.56794167262299e-6,0.4509,shared,3.2117658876848e-6,0.4398,Cardiomyocyte
Ank3,F1_Aged,1.00680648970581e-13,0.5443,shared,1.15549669960677e-13,0.5511,Cardiomyocyte
Ankra2,F1_Aged,8.1215922165684e-73,0.1792,shared,1.2225235459244299e-54,0.1939,Cardiomyocyte
Ankrd1,F1_Aged,0.00321723249251994,0.4588,shared,1.06185597082501e-11,0.4105,Cardiomyocyte
Ankrd10,F1_Aged,2.7508407896306402e-14,0.6211,shared,1.7321397269106e-17,0.6427,Cardiomyocyte
Ankrd16,F1_Aged,1.87942471104965e-18,0.2774,shared,2.03554632085771e-18,0.2656,Cardiomyocyte
Ankrd17,F1_Aged,0.00124785032616648,0.5227,shared,2.27971696065504e-5,0.5319,Cardiomyocyte
Ankrd23,F1_Aged,3.32357080255871e-10,0.5893,shared,3.95941337253026e-8,0.5799,Cardiomyocyte
Ankrd39,F1_Aged,4.8693960188567e-4,0.3996,shared,7.92466683221734e-5,0.3789,Cardiomyocyte
Ankrd6,F1_Aged,2.76374680155607e-26,0.2316,shared,2.3304580449375798e-26,0.2519,Cardiomyocyte
Anks1,F1_Aged,3.6555552242692e-6,0.5695,shared,9.24573414796032e-8,0.5853,Cardiomyocyte
Anks6,F1_Aged,2.95161791155064e-22,0.1317,shared,1.2717848654028299e-12,0.169,Cardiomyocyte
Ano4,F1_Aged,1.55214345522339e-33,0.359,shared,2.19695320788885e-22,0.3809,Cardiomyocyte
Anp32a,F1_Aged,1.4620850500994e-4,0.3646,shared,0.0425266323610802,0.4238,Cardiomyocyte
Anxa4,F1_Aged,0.0640603054263403,0.4456,shared,0.00468468925239221,0.3969,Cardiomyocyte
Aopep,F1_Aged,2.93524447966633e-13,0.4522,shared,1.98702606121824e-13,0.4556,Cardiomyocyte
Aox1,F1_Aged,7.343329126665219e-208,0.8161,shared,6.2232617196547094e-158,0.8478,Cardiomyocyte
Ap2b1,F1_Aged,1.5541928581529e-4,0.5467,shared,4.5917740557877e-4,0.5661,Cardiomyocyte
Ap4e1,F1_Aged,0.00803441922841916,0.5779,shared,7.642481015287e-4,0.5861,Cardiomyocyte
Ap4m1,F1_Aged,0.0116262691039228,0.6153,shared,0.00320218397105093,0.6465,Cardiomyocyte
Ap4s1,F1_Aged,6.6540735421267e-5,0.619,shared,0.0176079196946305,0.6036,Cardiomyocyte
Apbb2,F1_Aged,1.95312937578595e-54,0.704,shared,3.43451013726973e-55,0.7323,Cardiomyocyte
Apc,F1_Aged,0.020097336178432,0.4588,shared,0.00362337511343019,0.4622,Cardiomyocyte
Apip,F1_Aged,0.013261728038815,0.5673,shared,0.0121109101090595,0.5709,Cardiomyocyte
Apmap,F1_Aged,1.36663193362901e-6,0.3804,shared,3.41294056908039e-7,0.3237,Cardiomyocyte
Appbp2,F1_Aged,0.0371353730261436,0.5316,shared,0.058266957163461,0.5471,Cardiomyocyte
Appl1,F1_Aged,0.0080653226428115,0.4297,shared,2.70307714691983e-5,0.4122,Cardiomyocyte
Appl2,F1_Aged,1.13634026190935e-71,0.7842,shared,7.470764192363329e-70,0.7827,Cardiomyocyte
Arfgap1,F1_Aged,4.59405223065393e-5,0.6309,shared,1.93346873954943e-6,0.6531,Cardiomyocyte
Arfgap2,F1_Aged,4.32555281513182e-6,0.3663,shared,0.0358939791188573,0.428,Cardiomyocyte
Arfgef2,F1_Aged,5.60730068123496e-6,0.5489,shared,0.00634600328266604,0.5263,Cardiomyocyte
Arhgap1,F1_Aged,1.05904589596942e-5,0.7202,shared,0.0411140522542182,0.5899,Cardiomyocyte
Arhgap12,F1_Aged,0.0015955365405787,0.5595,shared,4.4874892089335803e-10,0.5821,Cardiomyocyte
Arhgap18,F1_Aged,0.00803663096569255,0.3886,shared,0.024176743348143,0.3932,Cardiomyocyte
Arhgap20,F1_Aged,8.971407428512579e-94,0.7939,shared,2.45537757285857e-88,0.822,Cardiomyocyte
Arhgap24,F1_Aged,2.70481872535992e-21,0.3686,shared,7.81540987043565e-14,0.3792,Cardiomyocyte
Arhgap26,F1_Aged,0.0821767285758186,0.4874,shared,0.00254752633332386,0.4846,Cardiomyocyte
Arhgap29,F1_Aged,8.52651617574295e-13,0.6245,shared,4.11341871002565e-18,0.6394,Cardiomyocyte
Arhgap35,F1_Aged,1.21665530046517e-10,0.6048,shared,1.08262006383409e-5,0.5878,Cardiomyocyte
Arhgap44,F1_Aged,8.39103387990163e-5,0.5759,shared,7.68590651088316e-6,0.5879,Cardiomyocyte
Arhgef10l,F1_Aged,1.69285467404352e-8,0.414,shared,1.73555716608159e-6,0.4064,Cardiomyocyte
Arhgef3,F1_Aged,3.689268759893e-4,0.5539,shared,0.0160796566266065,0.5494,Cardiomyocyte
Arid1b,F1_Aged,3.1878046587347803e-10,0.5529,shared,2.09702414072897e-5,0.5428,Cardiomyocyte
Arl15,F1_Aged,2.362035775509e-4,0.54,shared,6.61501714685874e-5,0.554,Cardiomyocyte
Arl8b,F1_Aged,0.00366787491474435,0.4401,shared,0.0375871713772714,0.4222,Cardiomyocyte
Armc2,F1_Aged,0.0521660668071723,0.4305,shared,4.55664500228472e-5,0.3977,Cardiomyocyte
Arrdc3,F1_Aged,1.9064271065754e-6,0.4254,shared,0.00263703985193515,0.4357,Cardiomyocyte
Art1,F1_Aged,3.43606758374349e-69,0.3626,shared,1.2547569286951699e-76,0.3479,Cardiomyocyte
Art3,F1_Aged,2.69521456498438e-5,0.5337,shared,0.0869543410843467,0.5248,Cardiomyocyte
As3mt,F1_Aged,4.5490822056386805e-15,0.3285,shared,5.9569844692705496e-18,0.3226,Cardiomyocyte
Asap1,F1_Aged,1.7113696845191e-4,0.4687,shared,6.6971556285951e-5,0.4647,Cardiomyocyte
Asb14,F1_Aged,4.27622918272621e-8,0.5638,shared,4.24581764531292e-10,0.5632,Cardiomyocyte
Asb18,F1_Aged,5.18753838516894e-143,0.895,shared,1.3879630825642396e-107,0.9098,Cardiomyocyte
Asb2,F1_Aged,5.4231308989452997e-14,0.5947,shared,1.9962528557685e-9,0.5751,Cardiomyocyte
Asb3,F1_Aged,0.00360246300231214,0.5459,shared,1.324911509345e-4,0.5607,Cardiomyocyte
Asb7,F1_Aged,9.41375441222255e-7,0.3786,shared,0.0263884001138063,0.4249,Cardiomyocyte
Ascc1,F1_Aged,0.00284737495311196,0.4072,shared,8.17289147562486e-6,0.3871,Cardiomyocyte
Ash1l,F1_Aged,2.8681887068808e-4,0.5292,shared,0.00251029135255819,0.5276,Cardiomyocyte
Asph,F1_Aged,1.4022270524227e-7,0.4604,shared,7.985589798891001e-11,0.4526,Cardiomyocyte
Asrgl1,F1_Aged,1.4466949131467902e-14,0.7527,shared,8.21614392070018e-8,0.6817,Cardiomyocyte
Asxl1,F1_Aged,9.5428018539901e-6,0.437,shared,3.0061257320038e-7,0.4212,Cardiomyocyte
Asxl2,F1_Aged,0.00204385409730365,0.5396,shared,0.00528026277079609,0.5392,Cardiomyocyte
Atad1,F1_Aged,0.0297279951208701,0.4566,shared,0.0890664546311723,0.4724,Cardiomyocyte
Atad2,F1_Aged,2.94746375840881e-14,0.1823,shared,1.22857628033258e-6,0.301,Cardiomyocyte
Atad3a,F1_Aged,0.037692935381811,0.5451,shared,0.0200401906085894,0.5441,Cardiomyocyte
Atf1,F1_Aged,4.1138163017550705e-15,0.6425,shared,4.90162596034445e-11,0.6327,Cardiomyocyte
Atf6,F1_Aged,0.0180284729505427,0.4804,shared,5.2803955195674e-4,0.4734,Cardiomyocyte
Atg13,F1_Aged,4.34425922361602e-14,0.6232,shared,7.64836797484682e-6,0.5848,Cardiomyocyte
Atg16l1,F1_Aged,6.1603885864087e-4,0.4268,shared,5.9042057686058e-4,0.4316,Cardiomyocyte
Atg4c,F1_Aged,0.0118026939737723,0.586,shared,0.0588133524293069,0.5662,Cardiomyocyte
Atm,F1_Aged,0.0498943728763236,0.4567,shared,0.0424794621119655,0.4339,Cardiomyocyte
Atosa,F1_Aged,2.50554795087374e-9,0.4526,shared,9.46620931231527e-6,0.4583,Cardiomyocyte
Atp10d,F1_Aged,9.33589380234202e-44,0.7828,shared,2.3962228929539e-28,0.7321,Cardiomyocyte
Atp11a,F1_Aged,2.24438436581737e-10,0.4203,shared,0.062369992862612,0.4478,Cardiomyocyte
Atp11b,F1_Aged,9.2806853474029e-4,0.5725,shared,9.11945507512816e-5,0.5888,Cardiomyocyte
Atp13a3,F1_Aged,9.86904837561424e-6,0.4072,shared,5.761077700795e-4,0.4146,Cardiomyocyte
Atp1a2,F1_Aged,0.0205978147283551,0.532,shared,0.00176903049845668,0.5413,Cardiomyocyte
Atp1b1,F1_Aged,1.46104477353953e-11,0.4113,shared,5.371792137222261e-9,0.3949,Cardiomyocyte
Atp1b3,F1_Aged,0.0399116880236434,0.4481,shared,0.0137294684993072,0.4455,Cardiomyocyte
