gene,bb_mu_Aged,padj_Aged,bb_mu_Young,padj_Young,dir_Aged,dir_Young,consistency
E330017L17Rik,0.2401,4.90412810463828e-9,0.2545,7.683698696384391e-9,below,below,consistent_below
Echdc3,0.7329,1.65581615840396e-7,0.7018,5.7392005967389e-4,above,above,consistent_above
Echs1,0.3844,4.14887698819475e-6,0.3791,2.31501963918002e-8,below,below,consistent_below
Edem1,0.3965,0.00867746381061995,0.4109,0.0707699635384035,below,below,consistent_below
Eea1,0.4497,0.00148681999525498,0.4742,0.0666230573598153,below,below,consistent_below
Eef1akmt1,0.6846,1.63096565236878e-5,0.6344,0.00503418151020694,above,above,consistent_above
Eef1g,0.5906,0.0145590913479115,0.6748,2.65229292296029e-8,above,above,consistent_above
Eef2k,0.5785,0.00740565177023291,0.6092,2.08788528857778e-5,above,above,consistent_above
Eepd1,0.4024,7.62730952988924e-5,0.3899,9.94967986753148e-5,below,below,consistent_below
Efna5,0.296,5.738667211512949e-260,0.2636,0,below,below,consistent_below
Egf,0.8161,1.63443657496054e-14,0.8251,1.6756823525472402e-15,above,above,consistent_above
Egflam,0.8014,4.1357481733056803e-10,0.8154,4.31695783901791e-12,above,above,consistent_above
Egfr,0.388,0.0125780414531305,0.3722,0.00462939511811489,below,below,consistent_below
Egln1,0.5596,1.01596130136999e-7,0.5724,1.35617925595869e-10,above,above,consistent_above
Ehd1,0.7413,5.07127205878722e-10,0.7258,2.76973706460553e-10,above,above,consistent_above
Ehd4,0.4439,5.89637605583791e-8,0.4146,1.5610861510434998e-12,below,below,consistent_below
Ehhadh,0.3721,2.20438639655656e-5,0.3926,0.00322229078735072,below,below,consistent_below
Eif2ak1,0.4287,0.0146915262189416,0.4504,0.067290906865243,below,below,consistent_below
Eif4enif1,0.6063,1.51353765601936e-6,0.6056,0.00821580731939704,above,above,consistent_above
Eif4g3,0.3705,2.40255462147634e-27,0.3924,6.8611270834070196e-18,below,below,consistent_below
Eif4h,0.6312,4.65035512222527e-7,0.5845,0.00775002068435546,above,above,consistent_above
Elk4,0.5871,0.0157377770434501,0.5991,5.8373264605759e-4,above,above,consistent_above
Ell2,0.4705,0.0238743083553967,0.4491,0.00191428141646181,below,below,consistent_below
Elovl5,0.2932,1.61441129149352e-10,0.3821,1.91503663808367e-6,below,below,consistent_below
Emc1,0.5635,0.0525926616557755,0.5985,0.0456037380391581,above,above,consistent_above
Eml6,0.7647,1.0574781260316899e-18,0.8226,1.9521902575902297e-25,above,above,consistent_above
Enah,0.5731,9.58838783323539e-26,0.5864,1.50828406728934e-35,above,above,consistent_above
Eno1,0.5974,0.0294056003481332,0.6638,1.6427872454333198e-05,above,above,consistent_above
Eno3,0.5989,3.2545522685104e-4,0.5639,0.0348809370425709,above,above,consistent_above
Enox1,0.2636,2.91446133659841e-6,0.2263,6.90663675329423e-10,below,below,consistent_below
Entpd4,0.6773,1.3642484203856102e-9,0.7045,1.7084818836612e-10,above,above,consistent_above
Entpd5,0.6717,1.59356454079387e-6,0.6541,3.33091144728923e-6,above,above,consistent_above
Entrep1,0.377,2.48718417371816e-12,0.3949,3.70744708850933e-5,below,below,consistent_below
Epb41l3,0.2418,4.85672049244451e-12,0.2911,2.18498370883893e-6,below,below,consistent_below
Epc1,0.4715,0.0117611610952241,0.4803,0.0685882355348489,below,below,consistent_below
Epdr1,0.6602,8.9172160790712e-4,0.7092,3.90134013711757e-7,above,above,consistent_above
Epha4,0.6491,3.7297822110294097e-20,0.603,1.99226848971833e-10,above,above,consistent_above
Epha7,0.449,0.0952075220187307,0.4319,0.0402249947340922,below,below,consistent_below
Ephb1,0.0389,3.7334914963767695e-185,0.0276,1.1267099225342798e-157,below,below,consistent_below
Ephx2,0.7532,1.39145997462979e-41,0.7448,9.498198732840259e-22,above,above,consistent_above
Epm2a,0.314,2.36792738910696e-27,0.3389,2.4523967540379703e-21,below,below,consistent_below
Epn1,0.5947,0.00275087287372986,0.5718,0.0336915788062664,above,above,consistent_above
Eprs1,0.4584,0.00840434347854608,0.4225,0.00542297308646083,below,below,consistent_below
Erc1,0.54,4.44903208412961e-6,0.5364,5.1377246660239e-4,above,above,consistent_above
Erc2,0.5878,0.0117342451149257,0.615,0.0462240208556187,above,above,consistent_above
Erlec1,0.5829,5.58672822704085e-7,0.609,1.7261253468037e-9,above,above,consistent_above
Errfi1,0.6679,2.4867262148343703e-9,0.625,4.47960539958495e-5,above,above,consistent_above
Esrra,0.564,0.00359566651969111,0.6016,7.91001145056367e-5,above,above,consistent_above
Esrrg,0.5144,0.0146537728291252,0.5242,1.1867358908641e-4,above,above,consistent_above
Esyt2,0.5999,2.23033346806628e-8,0.5904,1.45081774544496e-8,above,above,consistent_above
Etfdh,0.4668,0.0345613182057115,0.4523,3.9830236451581e-4,below,below,consistent_below
Etfrf1,0.3879,1.4320414620874e-6,0.3843,2.34482946872863e-7,below,below,consistent_below
Ethe1,0.2496,1.2585740872242299e-11,0.2475,1.08668221258786e-7,below,below,consistent_below
Ets2,0.441,0.024313760868201698,0.3715,3.23275427223036e-5,below,below,consistent_below
Eva1c,0.3618,2.6689288551477e-4,0.4214,0.0957950987774836,below,below,consistent_below
Evl,0.3342,3.61572556746177e-6,0.3141,8.63207577389553e-7,below,below,consistent_below
Exoc3,0.5689,4.53670180018257e-7,0.6096,6.63915833619381e-13,above,above,consistent_above
Ext1,0.6102,6.5183362338633085e-43,0.5872,1.54357655590544e-24,above,above,consistent_above
F3,0.4315,0.0309979397598354,0.3903,0.0207109826067896,below,below,consistent_below
Fabp3,0.5751,8.018344498976e-12,0.5828,1.06107959349402e-11,above,above,consistent_above
Faf1,0.5304,5.0183450210657e-4,0.5373,4.52623399304069e-6,above,above,consistent_above
Fam120a,0.4087,1.70273330025564e-5,0.4365,0.00934182928000368,below,below,consistent_below
Fam13a,0.5578,2.18322463515835e-7,0.565,1.6113053149032e-4,above,above,consistent_above
Fam151b,0.3159,5.52491154620079e-6,0.3707,0.0136578482907325,below,below,consistent_below
Fam20a,0.1443,1.3083599286553498e-43,0.2028,1.87106286723002e-27,below,below,consistent_below
Fam20b,0.5939,0.0101815295304756,0.6347,0.0944757066661009,above,above,consistent_above
Fam210a,0.4598,0.00416011184658572,0.4303,4.84295926209223e-5,below,below,consistent_below
Fam222b,0.5334,0.0150857876034929,0.5464,0.0207277049602027,above,above,consistent_above
Fam234a,0.6015,2.71044197854542e-7,0.5616,2.9995651318587e-4,above,above,consistent_above
Fam76a,0.4357,0.0105682902030032,0.4361,0.0225438503706165,below,below,consistent_below
Fam91a1,0.4124,0.0116698082386635,0.4183,0.0323498740420515,below,below,consistent_below
Fancc,0.1439,3.4136218055832395e-45,0.187,7.01359609852287e-39,below,below,consistent_below
Fancl,0.3649,3.71036292786109e-8,0.4238,0.00564357234945341,below,below,consistent_below
Farsb,0.5772,0.00803518116498802,0.5564,0.0613786116888119,above,above,consistent_above
Fas,0.74,3.10678754193073e-5,0.7016,4.9930749870356e-4,above,above,consistent_above
Fastkd1,0.4017,2.36879449909344e-5,0.4183,1.07731886915662e-5,below,below,consistent_below
Fbf1,0.3499,1.7320770298856e-4,0.4163,0.0530260485360047,below,below,consistent_below
Fblim1,0.6566,6.9414603558037e-43,0.6613,2.88986870252726e-44,above,above,consistent_above
Fbxl17,0.5212,0.00339678489635531,0.5139,0.0732267240678843,above,above,consistent_above
Fbxl4,0.333,8.40572796705869e-7,0.3471,8.02191184065091e-7,below,below,consistent_below
Fbxo28,0.5764,1.84492584237342e-6,0.5608,0.00302351316927548,above,above,consistent_above
Fbxo4,0.449,0.0205978147283551,0.4219,0.0160211786962235,below,below,consistent_below
Fbxo40,0.4481,0.052028302334078,0.4473,0.0181200593569276,below,below,consistent_below
Fbxo42,0.4012,9.57157991214225e-8,0.4018,6.5548665412323e-5,below,below,consistent_below
Fem1a,0.3417,2.50721998659201e-12,0.3645,4.119082195299e-6,below,below,consistent_below
Fem1b,0.6551,6.02180789101754e-7,0.5743,0.0154432724882255,above,above,consistent_above
Fgd4,0.4311,1.17043693743827e-7,0.4289,1.6745599130832e-9,below,below,consistent_below
Fgd6,0.428,0.00741694902198749,0.3872,6.940099043839e-4,below,below,consistent_below
Fgf1,0.5758,1.43027966745784e-34,0.5691,3.97189613858057e-16,above,above,consistent_above
Fgf14,0.5668,0.0223903435916179,0.6012,0.00129172241235152,above,above,consistent_above
Fgf2,0.7166,6.37571320832574e-6,0.6118,0.0391961652632655,above,above,consistent_above
Fgfr1,0.3742,2.46247890446982e-5,0.3975,0.00560199265669119,below,below,consistent_below
Fggy,0.4112,2.02799128100063e-5,0.4185,0.00221254625877811,below,below,consistent_below
Fgl2,0.6606,0.0148394345378583,0.7682,6.8121572492714e-8,above,above,consistent_above
Fh1,0.6048,3.49543935407167e-7,0.5697,0.0499421994616301,above,above,consistent_above
Fhl2,0.5796,3.14553076385759e-117,0.5542,1.3959987942513098e-60,above,above,consistent_above
Fhod3,0.6243,4.998592127062749e-246,0.6193,2.49187740743175e-218,above,above,consistent_above
Filip1,0.4516,7.179234828720121e-21,0.4521,1.00815670889906e-22,below,below,consistent_below
Fitm2,0.4333,0.00109414900702625,0.438,0.0521491978780684,below,below,consistent_below
Fkbp3,0.6175,5.22315327012247e-7,0.5931,0.00151766650147231,above,above,consistent_above
Fkrp,0.2867,3.38059644244312e-13,0.3505,5.43934597418617e-5,below,below,consistent_below
Fktn,0.5808,1.3680731036044e-4,0.5645,0.0039324406944958,above,above,consistent_above
Flad1,0.3699,1.10543974731104e-6,0.4203,5.3666602771166e-4,below,below,consistent_below
Flcn,0.6182,3.09799195944074e-8,0.595,2.08669818079135e-7,above,above,consistent_above
Flnc,0.592,6.07925690335102e-22,0.5743,1.1350327166639701e-9,above,above,consistent_above
Flvcr1,0.2916,1.9543972758420898e-23,0.3128,1.18500418781504e-20,below,below,consistent_below
Fmn1,0.028,0,0.0206,0,below,below,consistent_below
Fmnl2,0.5953,4.2445681124311504e-9,0.7076,1.8761726959125298e-33,above,above,consistent_above
Fnbp1,0.6453,7.82673214135725e-31,0.6325,7.2052514087282695e-19,above,above,consistent_above
Fnip2,0.4616,0.0012039517884024,0.4415,1.4018317206289398e-11,below,below,consistent_below
Fntb,0.3456,1.48473533048583e-5,0.3827,0.00887758891244305,below,below,consistent_below
Focad,0.5906,5.653191577266331e-9,0.589,5.16192826269865e-5,above,above,consistent_above
Fosl2,0.5884,4.77585158804642e-5,0.5613,0.0922399769780838,above,above,consistent_above
Foxn3,0.5704,7.5970493500981e-17,0.5653,5.12831519364209e-17,above,above,consistent_above
Foxo1,0.5575,8.9442190838153e-4,0.5435,0.0738814255002417,above,above,consistent_above
Foxo3,0.5563,4.93874980108845e-6,0.5346,0.0167722354064978,above,above,consistent_above
Foxo6os,0.1248,4.442844685981069e-30,0.0865,2.33772006973397e-23,below,below,consistent_below
Fpgt,0.3502,2.10597932720073e-5,0.4099,0.0181053592970497,below,below,consistent_below
Frem2,0.8426,1.25075590074908e-29,0.8265,3.98939714398546e-17,above,above,consistent_above
Frmd4a,0.3003,2.53189893097753e-40,0.268,1.20384217668174e-54,below,below,consistent_below
Frmd5,0.6064,4.5036794441313505e-15,0.5983,1.99580297698421e-15,above,above,consistent_above
Frmd8os,0.2922,3.0378743495831e-5,0.2549,3.2014744637162e-7,below,below,consistent_below
Frs2,0.5623,4.38729507377511e-8,0.5974,2.38673011820056e-13,above,above,consistent_above
Fry,0.4736,4.1594322143305e-4,0.457,2.23670106554665e-14,below,below,consistent_below
Fsd1l,0.5476,1.13303527643133e-7,0.5495,8.23415954780611e-8,above,above,consistent_above
Fsd2,0.3347,5.275604344486819e-60,0.3212,3.6171475887094198e-78,below,below,consistent_below
Fstl4,0.5617,5.909221825214351e-9,0.6161,2.8655502234692396e-20,above,above,consistent_above
Fto,0.5572,1.95489140048194e-12,0.5626,6.52808909765674e-12,above,above,consistent_above
Furin,0.6621,4.25926651404633e-7,0.6408,1.0589648564921e-4,above,above,consistent_above
Fut8,0.5838,1.3202574199903e-4,0.5861,1.3202212530496e-4,above,above,consistent_above
Fxyd1,0.3962,8.36534378224947e-14,0.4071,4.2345442739408903e-10,below,below,consistent_below
Fyco1,0.5906,4.96475351122739e-19,0.5361,0.00134155988782262,above,above,consistent_above
Fyn,0.8425,6.07956629903223e-81,0.8468,5.51882038393288e-92,above,above,consistent_above
Fzd6,0.5886,0.00229734907235051,0.5609,0.0903434026290351,above,above,consistent_above
G0s2,0.599,9.764591089474e-4,0.6058,0.0012015799685949,above,above,consistent_above
G3bp1,0.5636,0.00232035200499634,0.5518,0.0612316809816232,above,above,consistent_above
G3bp2,0.308,1.8702969664205397e-12,0.2983,3.4656016347727795e-11,below,below,consistent_below
Gab2,0.5412,0.0213533398055903,0.5323,0.0843674132806746,above,above,consistent_above
Gabarapl1,0.4355,0.0136331184789766,0.43120000000000003,0.0877336630559473,below,below,consistent_below
Gadd45b,0.231,2.53234797414841e-8,0.22,7.6251488359758e-7,below,below,consistent_below
Gak,0.4358,0.00169612371664892,0.4219,2.6125065999151e-4,below,below,consistent_below
Galm,0.7253,1.63301483272054e-50,0.6873,8.48783418186403e-31,above,above,consistent_above
Galnt1,0.4342,2.13144820982e-4,0.429,1.4445796981506e-4,below,below,consistent_below
Galnt18,0.3379,9.92523516328843e-13,0.3371,2.7730930042569598e-11,below,below,consistent_below
Galnt7,0.726,6.64319590057183e-8,0.7568,1.36525756564145e-7,above,above,consistent_above
Garem1,0.5737,1.48417240183521e-17,0.5758,2.44571560637928e-12,above,above,consistent_above
Gart,0.3637,4.66314635550281e-6,0.4527,0.0708676343566596,below,below,consistent_below
Gas6,0.6173,0.00389976286565303,0.6423,1.2344546889154e-4,above,above,consistent_above
Gask1b,0.8363,2.72354985708453e-5,0.9099,4.46498022133628e-12,above,above,consistent_above
Gatad2b,0.5312,0.0538279079163671,0.5457,0.0228003638039959,above,above,consistent_above
Gbe1,0.5299,3.3015642813537e-4,0.5283,0.0289052971232065,above,above,consistent_above
Gck,0.8783,2.4554058498234798e-126,0.9265,4.644738853720359e-141,above,above,consistent_above
Gcnt1,0.0611,3.21675027781951e-63,0.1154,1.53661396091533e-38,below,below,consistent_below
Gemin2,0.3093,3.80734967567278e-8,0.3835,0.00366053255156424,below,below,consistent_below
Gfm1,0.5566,0.0689788604341047,0.54990000000000006,0.0914389924362797,above,above,consistent_above
Gfm2,0.6274,2.35037923992495e-10,0.6435,1.39732525644439e-14,above,above,consistent_above
Gfod1,0.6889,3.9084562272598396e-70,0.6976,8.74327592018906e-68,above,above,consistent_above
Gfod2,0.5783,0.0271138334180113,0.6064,0.0185711962569959,above,above,consistent_above
Gfpt1,0.4539,0.0160090744881209,0.4247,0.0232889101300149,below,below,consistent_below
Ggnbp1,0.4551,0.0132446504978903,0.4774,0.0770505379446159,below,below,consistent_below
Ggps1,0.2289,6.625600952363229e-23,0.2351,2.8914170447030797e-18,below,below,consistent_below
Ghr,0.5304,2.044107786028e-6,0.5219,0.00185308418528819,above,above,consistent_above
Gigyf1,0.4102,0.00456861824753517,0.4218,0.0647019648855227,below,below,consistent_below
Gipc2,0.7396,2.49780747776589e-39,0.7959,6.01555991537314e-52,above,above,consistent_above
Gja1,0.5914,3.5726060040290104e-14,0.5872,5.42283985823383e-13,above,above,consistent_above
Gja3,0.6416,5.2999407023359e-6,0.63,7.11650443261522e-6,above,above,consistent_above
Gjc1,0.2901,5.57740187578123e-8,0.4166,0.035005419616877,below,below,consistent_below
Glt8d1,0.6477,3.54220597500404e-22,0.6751,5.954770053235939e-25,above,above,consistent_above
Glud1,0.5738,0.00355019817722417,0.628,2.02302845040855e-7,above,above,consistent_above
Glul,0.5876,3.7489323848587605e-14,0.6041,1.78393321357811e-14,above,above,consistent_above
Gm10097,0.7932,9.5939325823374e-10,0.7568,1.5067158830606198e-08,above,above,consistent_above
Gm10649,0.3972,0.0229563667009735,0.2767,4.91583164707499e-6,below,below,consistent_below
Gm11264,0.6554,0.00374380028426008,0.6437,0.00634600328266604,above,above,consistent_above
Gm11266,0.4243,0.00475972271561694,0.4267,0.0666591413853096,below,below,consistent_below
Gm11613,0.3676,1.4035403516955e-4,0.4026,0.0564435294837442,below,below,consistent_below
Gm11734,0.7984,1.28041108697388e-26,0.8025,3.4792817794816e-24,above,above,consistent_above
Gm11816,0.0036,6.71356134899552e-69,0.0136,1.55874998113969e-71,below,below,consistent_below
Gm11967,0.811,7.85901422471707e-19,0.8661,3.20051204876247e-21,above,above,consistent_above
Gm12092,0.2872,1.5614938749250598e-75,0.2893,3.11536769055451e-52,below,below,consistent_below
Gm12153,0.6869,1.8694957583674e-4,0.7177,2.3232361098219e-4,above,above,consistent_above
Gm12216,0.1795,2.93838732263515e-15,0.1733,8.39267253289001e-13,below,below,consistent_below
Gm12224,0.0808,4.7608033722048095e-60,0.0616,2.8749101308353897e-41,below,below,consistent_below
Gm12279,0.616,0.00221681730582375,0.5889,0.0368190214766214,above,above,consistent_above
Gm12295,0.7941,2.8681266020372796e-292,0.8038,1.98309189796439e-289,above,above,consistent_above
Gm12724,0.4137,0.00147383217536144,0.3988,0.0191909762943501,below,below,consistent_below
Gm12905,0.6847,0.00115388163556623,0.6049,0.00791948427679241,above,above,consistent_above
Gm13481,0.9894,0,0.9911,0,above,above,consistent_above
Gm13483,0.9322,8.54826464698462e-53,0.9142,9.65752088386262e-38,above,above,consistent_above
Gm14221,0.1815,4.56124544219275e-36,0.2136,1.00968084101832e-27,below,below,consistent_below
Gm14305,0.2097,5.38218370478378e-29,0.2043,1.2633806768588998e-32,below,below,consistent_below
Gm14964,0.8777,1.01881975173023e-38,0.8957,7.17104155321029e-17,above,above,consistent_above
Gm15270,0.3978,0.00911008426150413,0.374,6.32268415491325e-5,below,below,consistent_below
Gm15336,0.6452,5.555759240056429e-11,0.6371,6.379346635924881e-9,above,above,consistent_above
Gm15506,0.3257,1.0180835588144e-5,0.3572,0.00160460471896067,below,below,consistent_below
Gm15545,0.285,9.36753956458935e-7,0.3023,1.99138629694403e-5,below,below,consistent_below
Gm15737,0.3627,4.71127258613407e-6,0.3593,7.15755296426424e-6,below,below,consistent_below
Gm15738,0.6483,7.33665023643142e-11,0.6875,1.06798357159786e-13,above,above,consistent_above
Gm15910,0.5848,0.00521849692261519,0.6405,6.15438277841143e-7,above,above,consistent_above
Gm15943,0.2539,2.62026139611537e-24,0.3553,1.94604997828865e-7,below,below,consistent_below
Gm15952,0.6364,3.06955346659553e-8,0.6387,1.61666725680653e-6,above,above,consistent_above
Gm15958,0.2291,7.08744451562411e-15,0.1597,7.17790680881026e-14,below,below,consistent_below
Gm16023,0.5541,0.0194838645502502,0.6194,3.90426806018191e-12,above,above,consistent_above
Gm16168,0.3133,2.66247115585559e-10,0.3008,5.57925650123186e-12,below,below,consistent_below
Gm16316,0.07,2.16194368976387e-73,0.0496,4.56491892040963e-124,below,below,consistent_below
Gm16386,0.7909,5.45995314678987e-16,0.8083,4.50927146052137e-10,above,above,consistent_above
Gm16599,0.4463,0.0358883282852023,0.4532,0.0778108175270176,below,below,consistent_below
Gm16685,0.7125,4.08736940881059e-36,0.759,1.46931496180683e-23,above,above,consistent_above
Gm16793,0.6456,0.00210160665043461,0.6308,0.016596088576266,above,above,consistent_above
Gm17276,0.5287,0.0692044597719694,0.5253,0.0367081079565194,above,above,consistent_above
Gm17484,0.3752,0.00407707199604568,0.3904,0.0060622941027352,below,below,consistent_below
Gm18258,0.2838,3.45508880264213e-23,0.2686,1.613259883543e-28,below,below,consistent_below
Gm19299,0.9454,7.48928682224715e-40,0.9216,1.26062318742493e-37,above,above,consistent_above
Gm19461,0.6123,0.00358629091019189,0.6545,3.2117658876848e-6,above,above,consistent_above
Gm19689,0.6861,0.00402258547787803,0.6765,9.5845565461676e-4,above,above,consistent_above
Gm1976,0.7894,1.4966303182444099e-13,0.8193,1.3969367796180799e-11,above,above,consistent_above
Gm20186,0.9289,1.68020673872542e-37,0.9377,1.25829676129942e-31,above,above,consistent_above
Gm20618,0.0757,2.58336035235682e-32,0.1537,8.45891042855995e-6,below,below,consistent_below
Gm20619,0.4128,2.0656354272933501e-47,0.4181,6.175019890248739e-35,below,below,consistent_below
Gm20647,0.5454,0.00438826247551326,0.5546,0.00561025953457986,above,above,consistent_above
Gm20732,0.562,4.64237978083575e-21,0.5792,2.5466748260099796e-25,above,above,consistent_above
Gm20757,0.731,1.12391313098786e-59,0.8226,1.81541417002027e-102,above,above,consistent_above
Gm24474,0.9377,0,0.9341,0,above,above,consistent_above
Gm26549,0.3704,0.00134720717958826,0.3953,0.0216226218880857,below,below,consistent_below
Gm26724,0.6705,9.6972496229341e-4,0.6937,1.45904838505055e-6,above,above,consistent_above
Gm26759,0.383,0.00537878544198468,0.4052,0.0657484263615775,below,below,consistent_below
Gm26862,0.2993,1.17503904552028e-159,0.3367,2.2054212492221997e-98,below,below,consistent_below
Gm26911,0.3804,0.00399264718308073,0.3805,0.00248600441168473,below,below,consistent_below
Gm28376,0.4004,1.23237828397345e-7,0.4201,9.3791405735326e-4,below,below,consistent_below
Gm30085,0.3116,3.26151486102952e-6,0.3418,0.019249131885571,below,below,consistent_below
Gm30307,0.7777,2.54771126275701e-28,0.7179,1.6756779161317901e-21,above,above,consistent_above
Gm30382,0.7853,5.245095253697669e-147,0.7599,2.8202744000537397e-118,above,above,consistent_above
Gm30624,0.7196,3.8361466046683e-4,0.6522,0.0746397148822543,above,above,consistent_above
Gm30866,0.4538,0.0130701881306685,0.4302,0.00362337511343019,below,below,consistent_below
Gm31305,0.5938,0.00133588824235649,0.6051,4.9930749870356e-4,above,above,consistent_above
Gm31356,0.4125,2.29147701144855e-5,0.3976,3.7017200239306e-4,below,below,consistent_below
Gm31663,0.2863,1.79339075185856e-33,0.313,2.70083702527885e-24,below,below,consistent_below
Gm31763,0.5841,0.0224718288809665,0.552,0.0550866054449007,above,above,consistent_above
Gm31870,0.7451,3.62200258665282e-11,0.7497,3.31440359719997e-8,above,above,consistent_above
Gm32027,0.9744,9.250554298175468e-225,0.9745,4.003408626682079e-173,above,above,consistent_above
Gm32591,0.814,1.6337420813918101e-9,0.7751,4.01653821221265e-8,above,above,consistent_above
Gm32718,0.3848,3.9666169015047104e-14,0.348,1.0916047835235099e-23,below,below,consistent_below
Gm32786,0.3724,0.0146817636996532,0.4283,0.0499044974342753,below,below,consistent_below
Gm33424,0.7799,1.1407995191026901e-9,0.9251,7.112487653549191e-9,above,above,consistent_above
Gm33609,0.3439,2.02970442515155e-14,0.3231,1.24117013215228e-14,below,below,consistent_below
Gm34240,0.1489,1.0310636994223401e-47,0.0967,2.9995588377100095e-54,below,below,consistent_below
Gm35041,0.3697,4.7785396263451405e-46,0.3802,8.43650091648452e-29,below,below,consistent_below
Gm35268,0.9835,1.82398363284159e-74,0.9882,9.256430513511939e-60,above,above,consistent_above
Gm35330,0.8023,0,0.8054,0,above,above,consistent_above
Gm35546,0.7817,1.9430841716617103e-111,0.7627,2.9175748845502002e-80,above,above,consistent_above
Gm3587,0.5714,1.7676866050037602e-9,0.571,8.35202020737753e-8,above,above,consistent_above
Gm36037,0.4238,1.98679871996624e-7,0.423,1.51830280081343e-8,below,below,consistent_below
Gm36372,0.7782,4.7354424333017096e-54,0.772,1.7039852014635498e-56,above,above,consistent_above
Gm36703,0.6573,1.20557580047319e-10,0.5924,5.9449997831119e-5,above,above,consistent_above
Gm37184,0.094,3.0191191036823102e-15,0.0819,3.95606311230827e-10,below,below,consistent_below
Gm37320,0.5705,0.0114094477437279,0.6145,2.32764732496127e-6,above,above,consistent_above
Gm37340,0.8289,3.52596527089168e-17,0.73740000000000006,3.88723421041345e-7,above,above,consistent_above
Gm37376,0.4579,3.24674340716435e-10,0.4557,8.23164295142274e-7,below,below,consistent_below
Gm37459,0.7308,6.15270401932627e-8,0.693,1.5537353572733e-4,above,above,consistent_above
Gm37829,0.3123,4.66134787241556e-5,0.3097,1.30926507142965e-7,below,below,consistent_below
Gm38134,0.2578,1.05360925035769e-5,0.265,7.51123669195584e-6,below,below,consistent_below
Gm39214,0.8438,3.4852353169698892e-43,0.8688,1.328673584274e-51,above,above,consistent_above
Gm40124,0.0747,0,0.097,1.32439274620325e-293,below,below,consistent_below
Gm40528,0.7924,1.4849804292649598e-12,0.7808,1.36933301895707e-8,above,above,consistent_above
Gm40604,0.7642,1.12477436039878e-19,0.8144,1.04276250671867e-29,above,above,consistent_above
Gm40652,0.0332,1.42889696027888e-87,0.0317,2.977739435064729e-171,below,below,consistent_below
Gm40841,0.4253,0.0334898219425908,0.435,5.8803321915726e-4,below,below,consistent_below
Gm41505,0.6556,8.64478810767113e-7,0.7001,7.61640468414896e-18,above,above,consistent_above
Gm41664,0.2806,1.22019016957784e-11,0.3365,2.5943365308435e-4,below,below,consistent_below
Gm42209,0.6083,2.43799534930265e-9,0.6316,3.52975221070285e-7,above,above,consistent_above
Gm42432,0.5282,0.0730453359690143,0.543,0.0248841319485642,above,above,consistent_above
Gm42726,0.3994,0.0621352087770181,0.2964,1.83588965398977e-5,below,below,consistent_below
Gm42992,0.6898,5.20636326198865e-6,0.6442,4.56682221826552e-5,above,above,consistent_above
Gm42993,0.6172,0.00423540875462158,0.5823,0.0951938125799948,above,above,consistent_above
Gm43361,0.5985,1.8533156614669498e-22,0.6052,1.3108515169196398e-30,above,above,consistent_above
Gm44127,0.3132,9.40728631047298e-28,0.3141,7.09391711095428e-21,below,below,consistent_below
Gm44710,0.3561,4.03966567278967e-6,0.3223,2.02316177071221e-7,below,below,consistent_below
Gm45670,0.9127,1.7943039215664e-65,0.9379,2.30125242746975e-65,above,above,consistent_above
Gm45828,0.3977,8.8370985561522e-4,0.4064,0.00901401800856481,below,below,consistent_below
Gm45871,0.1992,5.75005307914138e-10,0.2029,8.49057983532311e-13,below,below,consistent_below
Gm46218,0.7896,6.1750265637598294e-12,0.8143,2.9601808781233796e-11,above,above,consistent_above
Gm47092,0.661,2.11919801192735e-5,0.6742,1.93249517430679e-5,above,above,consistent_above
Gm47162,0.5812,0.0399104141928734,0.5967,0.00146853239578988,above,above,consistent_above
Gm47271,0.679,7.99586395153588e-6,0.731,1.26589428942933e-8,above,above,consistent_above
Gm48383,0.3713,0.025814310892154,0.3557,0.0040927272783477,below,below,consistent_below
Gm48606,0.4216,0.00239371686964174,0.5534,0.0495517800267413,below,above,discordant
Gm48630,0.3239,6.874366637211391e-10,0.4147,0.0152573466382622,below,below,consistent_below
Gm4924,0.4223,0.010578682328801,0.4232,0.0102803495196009,below,below,consistent_below
Gm49661,0.3252,5.65189371230047e-7,0.2741,2.4131938990600203e-15,below,below,consistent_below
Gm49797,0.5565,0.0490556336667513,0.5718,0.00639069524540186,above,above,consistent_above
Gm49891,0.3011,1.05573884646107e-5,0.3129,8.05153729509707e-5,below,below,consistent_below
Gm49959,0.3689,1.14654165179936e-5,0.9293,1.24661896173744e-38,below,above,discordant
Gm50100,0.7583,3.94276676355177e-46,0.7905,2.0842314017791e-60,above,above,consistent_above
Gm50114,0.7359,3.693855272721719e-43,0.7198,2.60317157380572e-30,above,above,consistent_above
Gm50194,0.3662,3.0518853252591e-10,0.3333,2.89105398931462e-10,below,below,consistent_below
Gm5427,0.3206,4.78190176658485e-5,0.2254,1.6164064169689e-5,below,below,consistent_below
Gm5481,0.3121,2.52892333520602e-8,0.321,1.32321310091779e-7,below,below,consistent_below
Gm56450,0.3151,3.58813133643505e-13,0.3915,4.07185954801481e-5,below,below,consistent_below
Gm56624,0.3879,0.0175156079673202,0.3146,2.14175286112028e-5,below,below,consistent_below
Gm56646,0.9666,0,0.9634,0,above,above,consistent_above
Gm56707,0.123,2.01354322775595e-18,0.1763,4.3973571208934395e-18,below,below,consistent_below
