gene,bb_mu_Aged,padj_Aged,bb_mu_Young,padj_Young
4732471J01Rik,0.3446,2.3567277787516e-8,0.3307,4.32423480650193e-10
4833420G17Rik,0.894,1.56036907488315e-39,0.8701,2.16047296913769e-27
4930402D18Rik,0.8746,1.08311927509538e-33,0.8493,3.13474799222386e-16
4930412C18Rik,0.9542,5.261403330985989e-26,0.9481,1.28148317142944e-19
4930473A02Rik,0.3496,0.00529625892790175,0.3449,9.68882517991543e-5
4930481A15Rik,0.9388,1.72426408829518e-102,0.8921,5.790925614293801e-59
4930506C21Rik,0.4182,1.0297889395831e-4,0.4351,1.9682021221352e-4
4930517O19Rik,0.6374,0.00134056873394024,0.6674,4.73010565665542e-5
4930522O17Rik,0.9682,4.90203089477005e-26,0.9891,1.31253573115575e-21
4930523C07Rik,0.4206,0.0237579855050491,0.3235,5.71713392324354e-6
4930544I03Rik,0.8513,2.04129305313355e-7,0.9094,2.40143944438989e-7
4933431K23Rik,0.4448,0.00133410707138177,0.4494,0.0420173470084206
4933434E20Rik,0.5917,0.00126185020502666,0.5624,0.0283204887133899
5031425E22Rik,0.524,0.019612053150632,0.5221,0.0782308666279505
5430402O13Rik,0.3746,2.027463897406e-4,0.3983,2.3764253759898e-4
5430431A17Rik,0.5377,0.00233502423980628,0.5423,0.0100548077232374
5830417I10Rik,0.9352,9.79523118905176e-82,0.9271,1.7234149170142401e-93
6030443J06Rik,0.7277,5.46993173909677e-22,0.715,2.03655996811157e-18
6530409C15Rik,0.3969,0.0795548989587081,0.4316,0.0175260514966509
6820431F20Rik,0.7359,1.78599330821485e-29,0.7393,5.024085116058349e-31
9230114K14Rik,0.3105,5.3193545380498e-6,0.3513,0.0342021385718834
9330111N05Rik,0.6157,0.0269134240984444,0.6912,3.8612052323587e-4
9330158H04Rik,0.303,1.57433169117173e-7,0.2958,3.53527463734194e-7
9330159M07Rik,0.0757,0,0.0786,0
9330162G02Rik,0.2895,3.0126459250256e-14,0.3055,1.82774027924854e-13
9430037G07Rik,0.177,3.3922954210030296e-35,0.1409,2.00996378795474e-31
9530026P05Rik,0.643,1.1412569417340899e-60,0.635,1.6270541675917e-49
9930024M15Rik,0.5938,0.0420539137387461,0.6878,1.11299782293567e-7
A330102I10Rik,0.1849,3.40864093076773e-41,0.1909,1.74167342395319e-48
A730017L22Rik,0.917,7.473518616292958e-43,0.9433,7.056183142241739e-40
A730056A06Rik,0.2278,5.847201900583461e-10,0.1564,6.261899636624069e-11
A930002C04Rik,0.9518,6.90365833863158e-36,0.9669,8.72207538557489e-33
A930005H10Rik,0.3631,1.31927148037182e-7,0.4043,0.00676384470713998
A930015D03Rik,0.7539,1.8186965199862998e-17,0.7393,2.3608046981834403e-15
A930029G22Rik,0.6694,6.50312114769723e-5,0.6839,1.0367228556899e-7
A930033H14Rik,0.6533,1.68089184727997e-6,0.6698,1.18101250535546e-8
A930037H05Rik,0.6116,0.00913433809217866,0.6009,0.00504479554044631
AA672651,0.3246,1.2421549969823e-8,0.3297,5.94655289587285e-8
AI839979,0.9739,2.5574126371735797e-55,0.9901,8.53047460343162e-48
AW011738,0.7745,4.5574176905291194e-18,0.7331,5.24176639861075e-6
AW146154,0.6441,1.27916840305982e-5,0.6465,1.40906835068161e-5
AW554918,0.5517,0.0138838659794207,0.5545,0.0693860254744562
Aaas,0.0229,3.08329932832156e-119,0.0212,5.943643811300009e-109
Aagab,0.3669,1.2778442865464e-4,0.3916,0.0201214880000421
Aamdc,0.3743,1.7332923076308e-7,0.355,1.06107959349402e-11
Abca8a,0.6906,4.37019859949926e-6,0.6243,1.393898094717e-4
Abca8b,0.7339,3.21397614901828e-10,0.6608,0.0188170347542421
Abcb4,0.4259,0.00139812251214949,0.3815,8.83056626169268e-7
Abcb9,0.6177,0.00540975080629388,0.6403,0.00271053681160835
Abcc4,0.6015,1.0511493788182e-4,0.6153,1.4587887593885e-4
Abcc8,0.3411,2.59096559444036e-12,0.3975,5.60817360578517e-6
Abcc9,0.408,5.18707644555963e-8,0.3935,4.61457465562325e-8
Abcd3,0.5787,5.03221623508636e-16,0.6092,6.82777658979772e-20
Abcg2,0.3918,0.0207908347107639,0.4032,0.0891643411343538
Abhd13,0.3375,6.68193457511588e-6,0.2929,9.13715372475224e-9
Abhd18,0.4593,4.4126732771657e-4,0.4788,0.0819354094470326
Abhd2,0.172,3.0901633555995602e-52,0.2467,1.0768637092458097e-43
Abhd6,0.2716,7.3177259161957996e-31,0.2832,2.8593415193326895e-20
Abi1,0.5625,3.11702734357885e-5,0.5582,0.00214580688472913
Abi3bp,0.6385,0.0127174528284939,0.7333,1.921778817658e-4
Ablim1,0.4838,1.38626525732296e-5,0.4876,4.651441507234e-4
Abra,0.3936,5.53692218301477e-34,0.3889,7.12099630725338e-33
Abraxas1,0.641,7.7066768237534e-4,0.6524,0.0062877688520375
Acaa2,0.4115,2.69196181898861e-5,0.3937,2.24885640192157e-5
Acad11,0.6237,1.18014562450384e-9,0.6504,2.5711682388469596e-11
Acad12,0.3353,4.26462844252249e-9,0.2617,1.90467045794864e-16
Acadl,0.4564,2.9548658967504e-4,0.4761,0.0993459120952346
Acadm,0.5344,0.00138311756501058,0.5413,2.9725758988225e-4
Acat1,0.5315,0.00223812955124941,0.5624,1.30074759924758e-6
Acbd6,0.4328,0.00433743124049283,0.4408,0.0154021989628563
Aco2,0.4774,0.0520255959590892,0.4723,0.00448534864414148
Acot11,0.4635,0.0245464977221598,0.448,0.0102335858944236
Acox1,0.5369,5.83572138264403e-6,0.5319,0.0186346267369083
Acsl6,0.3433,1.83998620119863e-5,0.1971,4.28976801515167e-10
Acsm5,0.124,1.99853654468279e-137,0.0926,2.50404473103129e-90
Acss1,0.563,2.4607279168881502e-17,0.5811,1.16733916572178e-24
Acss2,0.5968,1.3358419690364e-4,0.6007,2.6959728824393e-4
Acss3,0.2003,1.733897762872e-11,0.2983,1.9757630532932e-4
Actc1,0.3987,6.661438274293019e-40,0.4014,4.13875914002685e-33
Actc1dt,0.4255,7.06136020903504e-8,0.4409,2.42867672151674e-5
Actg1,0.1633,1.56331700593642e-45,0.1458,1.14248245611834e-33
Actl6a,0.6436,3.0263585825697e-4,0.713,8.311535265376549e-11
Actn1,0.636,3.11844122071842e-5,0.658,1.6992013504513e-5
Actn2,0.509,0.0535616793940385,0.5211,3.3412568181704e-5
Acyp2,0.4333,8.189142135281661e-47,0.4353,4.42775596304961e-40
Adam10,0.4495,0.0200921141801668,0.4254,1.3995336928645e-4
Adam17,0.4176,2.3556712252645e-4,0.4005,2.81124806118445e-7
Adam19,0.2509,2.0019323982960798e-87,0.2767,1.11807431849955e-83
Adam22,0.8418,3.4443638556657995e-119,0.8411,7.123483895375549e-91
Adamts3,0.628,1.35171403651897e-6,0.6764,1.23408873737859e-12
Adamts7,0.6213,1.9048394069895e-4,0.6533,2.84036804145305e-5
Adamts9,0.5632,1.84663430084888e-5,0.5661,5.0636746378779e-4
Adamtsl5,0.432,6.12947107683035e-9,0.4316,3.18715170845761e-8
Adarb1,0.4641,0.0938724390762516,0.4457,0.00668857813509623
Adck1,0.5592,1.4620850500994e-4,0.5792,4.26164251580964e-6
Adcy5,0.4026,2.07810301327986e-6,0.42,8.00075995085162e-5
Adcy8,0.2153,1.9456188999525502e-74,0.2032,6.83106507704856e-47
Adgrl2,0.5763,7.2854124107629e-8,0.6075,4.00877565879078e-12
Adhfe1,0.5871,2.3407144911069404e-9,0.5526,0.00968315407338017
Adprm,0.5871,0.00832901699559714,0.6585,5.14079366747246e-7
Adra1a,0.341,7.14733037042242e-110,0.3395,9.482220539011801e-80
Adss1,0.3338,1.82184556222739e-16,0.3813,3.97144185398122e-8
Afap1l1,0.5784,0.0243023763136157,0.5581,0.00639069524540186
Afg3l2,0.4251,1.55363793347249e-7,0.4148,3.85511568773293e-11
Agap1,0.4297,4.41257277396371e-8,0.4135,3.45398190304369e-10
Agbl3,0.163,3.57130858388046e-29,0.2168,6.62700054275902e-17
Agmo,0.6529,0.047956056473256,0.6978,0.00294648592820935
Ago4,0.4024,5.2210864768107e-4,0.4113,0.00769408719320623
Agpat3,0.6306,1.47524424554957e-10,0.6139,6.1171199405188e-4
Agtpbp1,0.5941,7.91765941094591e-21,0.5698,4.7895114920213603e-14
Agtr1a,0.6083,3.3952685887296696e-11,0.5825,2.23483020690205e-5
Aida,0.6708,4.11460847864619e-8,0.6552,6.980965693392101e-10
Aig1,0.3569,6.46133219544311e-54,0.3297,4.43019973300096e-68
Aimp1,0.6219,0.00745161307914981,0.6123,0.0489221614244849
Airn,0.329,9.58957860679412e-143,0.9164,0
Akap6,0.5137,0.0292713225873114,0.5135,0.0238152926336692
Akr1b1,0.3983,1.73184224020692e-5,0.3612,1.13434857353142e-6
Akt2,0.4136,0.0059253370765004,0.4073,0.00844122759475998
Aldh1a1,0.6806,0.022246728886328,0.7138,0.00857236676156251
Aldh2,0.6996,3.24348840194068e-12,0.62,7.2969354909676e-4
Aldh4a1,0.5885,0.0391347039074855,0.5665,0.0472772487910573
Aldh5a1,0.6318,9.9988867318455e-4,0.6086,0.00388396597672532
Aldh9a1,0.5763,3.1748113734415e-4,0.5809,3.1868993023834e-4
Alg14,0.72,2.66861084454692e-6,0.7308,1.54133424952116e-5
Alpk2,0.52,0.00656719396750127,0.5156,0.0416974483325528
Alpl,0.3092,1.33853842149022e-23,0.2833,2.53184163864682e-19
Amacr,0.2575,9.369495742247119e-11,0.2621,4.26407724225748e-6
Amd1,0.4402,3.25371684534609e-5,0.3634,1.8336829702883098e-26
Amfr,0.4521,0.0862125852365192,0.4111,3.1437292516761e-4
Amn1,0.342,2.37720677083621e-13,0.3439,5.87750796290053e-14
Ampd3,0.6841,4.9669304099101204e-14,0.7223,3.72305824762517e-15
Amy1,0.7205,2.5383901514935497e-22,0.6763,1.39066497220236e-10
Angel2,0.3858,6.88073191658255e-6,0.3976,3.51566999461684e-5
Angpt1,0.4509,4.56794167262299e-6,0.4398,3.2117658876848e-6
Ank3,0.5443,1.00680648970581e-13,0.5511,1.15549669960677e-13
Ankra2,0.1792,8.1215922165684e-73,0.1939,1.2225235459244299e-54
Ankrd1,0.4588,0.00321723249251994,0.4105,1.06185597082501e-11
Ankrd10,0.6211,2.7508407896306402e-14,0.6427,1.7321397269106e-17
Ankrd16,0.2774,1.87942471104965e-18,0.2656,2.03554632085771e-18
Ankrd17,0.5227,0.00124785032616648,0.5319,2.27971696065504e-5
Ankrd23,0.5893,3.32357080255871e-10,0.5799,3.95941337253026e-8
Ankrd39,0.3996,4.8693960188567e-4,0.3789,7.92466683221734e-5
Ankrd6,0.2316,2.76374680155607e-26,0.2519,2.3304580449375798e-26
Anks1,0.5695,3.6555552242692e-6,0.5853,9.24573414796032e-8
Anks6,0.1317,2.95161791155064e-22,0.169,1.2717848654028299e-12
Ano4,0.359,1.55214345522339e-33,0.3809,2.19695320788885e-22
Anp32a,0.3646,1.4620850500994e-4,0.4238,0.0425266323610802
Anxa4,0.4456,0.0640603054263403,0.3969,0.00468468925239221
Aopep,0.4522,2.93524447966633e-13,0.4556,1.98702606121824e-13
Aox1,0.8161,7.343329126665219e-208,0.8478,6.2232617196547094e-158
Ap2b1,0.5467,1.5541928581529e-4,0.5661,4.5917740557877e-4
Ap4e1,0.5779,0.00803441922841916,0.5861,7.642481015287e-4
Ap4m1,0.6153,0.0116262691039228,0.6465,0.00320218397105093
Ap4s1,0.619,6.6540735421267e-5,0.6036,0.0176079196946305
Apbb2,0.704,1.95312937578595e-54,0.7323,3.43451013726973e-55
Apc,0.4588,0.020097336178432,0.4622,0.00362337511343019
Apip,0.5673,0.013261728038815,0.5709,0.0121109101090595
Apmap,0.3804,1.36663193362901e-6,0.3237,3.41294056908039e-7
Appbp2,0.5316,0.0371353730261436,0.5471,0.058266957163461
Appl1,0.4297,0.0080653226428115,0.4122,2.70307714691983e-5
Appl2,0.7842,1.13634026190935e-71,0.7827,7.470764192363329e-70
Arfgap1,0.6309,4.59405223065393e-5,0.6531,1.93346873954943e-6
Arfgap2,0.3663,4.32555281513182e-6,0.428,0.0358939791188573
Arfgef2,0.5489,5.60730068123496e-6,0.5263,0.00634600328266604
Arhgap1,0.7202,1.05904589596942e-5,0.5899,0.0411140522542182
Arhgap12,0.5595,0.0015955365405787,0.5821,4.4874892089335803e-10
Arhgap18,0.3886,0.00803663096569255,0.3932,0.024176743348143
Arhgap20,0.7939,8.971407428512579e-94,0.822,2.45537757285857e-88
Arhgap24,0.3686,2.70481872535992e-21,0.3792,7.81540987043565e-14
Arhgap26,0.4874,0.0821767285758186,0.4846,0.00254752633332386
Arhgap29,0.6245,8.52651617574295e-13,0.6394,4.11341871002565e-18
Arhgap35,0.6048,1.21665530046517e-10,0.5878,1.08262006383409e-5
Arhgap44,0.5759,8.39103387990163e-5,0.5879,7.68590651088316e-6
Arhgef10l,0.414,1.69285467404352e-8,0.4064,1.73555716608159e-6
Arhgef3,0.5539,3.689268759893e-4,0.5494,0.0160796566266065
Arid1b,0.5529,3.1878046587347803e-10,0.5428,2.09702414072897e-5
Arl15,0.54,2.362035775509e-4,0.554,6.61501714685874e-5
Arl8b,0.4401,0.00366787491474435,0.4222,0.0375871713772714
Armc2,0.4305,0.0521660668071723,0.3977,4.55664500228472e-5
Arrdc3,0.4254,1.9064271065754e-6,0.4357,0.00263703985193515
Art1,0.3626,3.43606758374349e-69,0.3479,1.2547569286951699e-76
Art3,0.5337,2.69521456498438e-5,0.5248,0.0869543410843467
As3mt,0.3285,4.5490822056386805e-15,0.3226,5.9569844692705496e-18
Asap1,0.4687,1.7113696845191e-4,0.4647,6.6971556285951e-5
Asb14,0.5638,4.27622918272621e-8,0.5632,4.24581764531292e-10
Asb18,0.895,5.18753838516894e-143,0.9098,1.3879630825642396e-107
Asb2,0.5947,5.4231308989452997e-14,0.5751,1.9962528557685e-9
Asb3,0.5459,0.00360246300231214,0.5607,1.324911509345e-4
Asb7,0.3786,9.41375441222255e-7,0.4249,0.0263884001138063
Ascc1,0.4072,0.00284737495311196,0.3871,8.17289147562486e-6
Ash1l,0.5292,2.8681887068808e-4,0.5276,0.00251029135255819
Asph,0.4604,1.4022270524227e-7,0.4526,7.985589798891001e-11
Asrgl1,0.7527,1.4466949131467902e-14,0.6817,8.21614392070018e-8
Asxl1,0.437,9.5428018539901e-6,0.4212,3.0061257320038e-7
Asxl2,0.5396,0.00204385409730365,0.5392,0.00528026277079609
Atad1,0.4566,0.0297279951208701,0.4724,0.0890664546311723
Atad2,0.1823,2.94746375840881e-14,0.301,1.22857628033258e-6
Atad3a,0.5451,0.037692935381811,0.5441,0.0200401906085894
Atf1,0.6425,4.1138163017550705e-15,0.6327,4.90162596034445e-11
Atf6,0.4804,0.0180284729505427,0.4734,5.2803955195674e-4
Atg13,0.6232,4.34425922361602e-14,0.5848,7.64836797484682e-6
Atg16l1,0.4268,6.1603885864087e-4,0.4316,5.9042057686058e-4
Atg4c,0.586,0.0118026939737723,0.5662,0.0588133524293069
Atm,0.4567,0.0498943728763236,0.4339,0.0424794621119655
Atosa,0.4526,2.50554795087374e-9,0.4583,9.46620931231527e-6
Atp10d,0.7828,9.33589380234202e-44,0.7321,2.3962228929539e-28
Atp11a,0.4203,2.24438436581737e-10,0.4478,0.062369992862612
Atp11b,0.5725,9.2806853474029e-4,0.5888,9.11945507512816e-5
Atp13a3,0.4072,9.86904837561424e-6,0.4146,5.761077700795e-4
Atp1a2,0.532,0.0205978147283551,0.5413,0.00176903049845668
Atp1b1,0.4113,1.46104477353953e-11,0.3949,5.371792137222261e-9
Atp1b3,0.4481,0.0399116880236434,0.4455,0.0137294684993072
Atp2a2,0.5208,1.25165640324565e-8,0.5353,1.75014345720694e-26
Atp5f1a,0.5275,6.876684363044e-4,0.5348,1.50946045830125e-7
Atp5f1b,0.5613,1.21320986610509e-8,0.5395,7.7496196206134e-4
Atp5f1d,0.6117,1.18465870924794e-7,0.6106,2.0869885946428e-4
Atp5mc1,0.4456,0.0206222288001732,0.4442,0.0588137212421129
Atp5mk,0.5951,4.70124950693138e-6,0.5458,0.0285827096281383
Atp5pd,0.576,0.00216355046753985,0.5673,0.00327164783953119
Atp6v0b,0.4702,0.00807196771774673,0.4805,0.0384938585564908
Atp6v0e,0.4085,0.0134101979906778,0.407,0.00439478870145413
Atp6v1b2,0.5469,0.0179158480773303,0.5522,0.00238468573570638
Atp8a1,0.6069,3.03548840103979e-18,0.6181,6.83600629838816e-17
Atp8a2,0.6375,5.9791013318176e-5,0.7351,2.33070177235508e-7
Atp9a,0.3933,8.3244022659576e-4,0.3387,3.68430220024478e-5
Atpaf1,0.6214,4.11766664460578e-9,0.634,7.37208097927531e-8
Atpsckmt,0.3853,1.94316683896113e-5,0.394,0.00120915700520013
Atraid,0.7386,6.14947279922237e-9,0.7256,3.60286953887069e-10
Atrn,0.4296,8.62343234462933e-6,0.3907,1.0571721787758e-10
Atxn7,0.5249,0.0497792200202742,0.5404,0.00438387578023175
Auh,0.452,0.00894852052913592,0.4643,0.01957606268684
Auts2,0.6489,7.84858097176666e-46,0.6704,4.27373638431724e-69
Avil,0.9719,1.49469432397139e-32,0.945,1.74373308190341e-33
Azi2,0.5427,0.0602692185988703,0.5414,0.0461953619440131
B230110C06Rik,0.742,1.3442542538787e-20,0.7825,2.46158190030957e-26
B230369F24Rik,0.411,0.0164328741796043,0.441,0.0650155588331479
B3glct,0.653,3.3329437337242e-4,0.6761,8.71583100109683e-6
B4galt1,0.605,6.4675617021831e-25,0.6143,1.35923480380618e-31
B4galt6,0.4186,0.0287906716750313,0.3746,6.67053822349186e-5
BB218582,0.8603,9.52965601611714e-41,0.8407,4.28743229791796e-38
BC005537,0.5455,1.3629075844854e-4,0.5654,9.80105140586821e-7
BC034090,0.3721,6.36164683431564e-12,0.3729,1.3082249653054902e-9
Babam2,0.5561,2.1629768953424e-9,0.5566,1.60630883518136e-9
Bach1,0.4225,1.06233344443738e-9,0.4232,2.53613338972327e-8
Bag2,0.6552,5.89673989834306e-11,0.6071,0.00176972451720578
Baiap2l1,0.6585,1.43737940883169e-21,0.6706,1.7207028281061599e-22
Banp,0.5315,0.0287243846650364,0.5588,1.393898094717e-4
Baz1b,0.5882,2.5410206612629e-15,0.5729,4.37121111661568e-8
Bbip1,0.5661,0.0198378849635425,0.5958,5.4152855657757e-4
Bbx,0.526,0.0967785327253447,0.5634,7.2916488652695e-4
Bcat2,0.4448,0.0124893584789599,0.425,0.0209669336261941
Bckdha,0.607,1.58667908485035e-7,0.6292,3.14558301897585e-7
Bckdhb,0.4262,4.46227597215198e-9,0.4195,2.99690573309046e-8
Bcl11a,0.2854,3.0221912663094604e-9,0.2827,2.3661621924744302e-9
Bcl2,0.3516,3.44379502837109e-7,0.3388,1.0469826877731e-6
Bcl7a,0.6242,0.00139294372216737,0.5787,0.0336885889156456
Bcl9,0.6729,2.71885054866247e-9,0.6329,2.72425702643658e-5
Bend6,0.0766,9.779732505291229e-31,0.0295,1.35868322290868e-20
Best3,0.9578,2.06437214071124e-123,0.9653,7.67527805748696e-92
Bfar,0.4358,0.00469714309786303,0.4283,0.0582654914277066
Bicc1,0.3588,2.0055848140646e-11,0.3222,3.9767215255374e-20
Bicd1,0.61240000000000006,2.1566156750296e-4,0.5935,0.0119787037052836
Bik,0.7387,3.95436961182908e-8,0.6863,1.7966089723318e-4
Birc6,0.5907,1.75238819758059e-20,0.5516,2.01337411411666e-8
Bltp3b,0.415,9.26403729389078e-13,0.3909,6.886276665866561e-15
Bmpr1a,0.5226,1.8649530911813e-4,0.5257,6.57198595412491e-5
Bnc2,0.4164,1.0157400027034001e-10,0.3386,1.03285869939236e-10
Borcs5,0.5788,0.0934856267199999,0.5737,0.0207798956405583
Bpnt2,0.7726,1.60320947325785e-7,0.8257,1.54760851380127e-8
Brd10,0.5495,0.00291525966084212,0.5939,2.8844437656754903e-9
Brd7,0.5577,0.00848149785350188,0.5405,0.0987668800653673
Brd9,0.6517,2.6138819966926e-5,0.654,1.148657730791e-4
Bri3bp,0.5515,0.0248546796237147,0.5668,0.0868805728578726
Brwd1,0.5299,0.00179592077346346,0.5405,3.2584297707205e-4
Bsdc1,0.376,3.81127659078073e-7,0.4605,0.0421311497156693
Bsg,0.5801,0.0419520449366208,0.627,5.40944174076215e-5
Btaf1,0.3305,5.58823870728043e-34,0.3413,9.05457798519578e-33
Btbd3,0.399,0.0218354479409367,0.3868,6.6993173340863e-4
Btbd9,0.4107,1.2634637282311002e-16,0.418,1.42674413617008e-8
Btf3l4,0.4163,0.00561468875766299,0.3938,1.6218992020492e-4
Btg2,0.5348,5.6577162581252e-4,0.546,0.00287189255704661
Bzw2,0.5815,9.06370765762689e-11,0.5655,7.4067151338898e-6
C030013E06Rik,0.5836,0.0270712388813787,0.6629,0.0102466326362537
C330018D20Rik,0.3801,1.88068203979397e-5,0.4175,0.0019793612123929
Cab39,0.6118,2.93245460945107e-16,0.5874,9.38434149155083e-8
Cab39l,0.4232,0.00106225859723869,0.3378,1.39066497220236e-10
Cabin1,0.627,1.25783823012175e-6,0.5946,0.0136242209960652
Cacna1c,0.573,3.9566470958246794e-162,0.581,2.8300692631825597e-193
Cacna1d,0.3239,0.00378672202165056,0.3154,5.6641298505116e-4
Cacna2d1,0.7456,0,0.7546,0
Cacnb2,0.5316,2.81470255094388e-14,0.5249,4.5110344659414503e-10
Cage1,0.4,0.0210652440396101,0.3462,0.00366053255156424
Camk1,0.3292,1.4639750439554e-4,0.39,0.00586394184570955
Camk2a,0.6099,4.6706386013747e-4,0.6407,1.73289300396315e-6
Camk2d,0.4784,7.86607820168288e-5,0.4789,3.3748590065079e-4
Camkmt,0.3928,1.03183634112748e-11,0.3897,5.4982688291304394e-12
Caml,0.7357,2.93595812347274e-12,0.6628,2.57168205699327e-6
Camta1,0.5452,6.3513221705075e-5,0.5656,4.68347558056845e-6
Cap2,0.4351,1.42530613209217e-14,0.4219,3.94166402531438e-21
Capn2,0.5896,0.0170761325446707,0.6042,0.00629376835717861
Caprin1,0.5388,0.0153926904537781,0.555,0.00624585706015614
Car14,0.6155,2.6523705064261e-4,0.6332,1.65212211285198e-5
Carf,0.3774,1.14317166463631e-5,0.4299,0.018609345974953
Carm1,0.4065,7.5115401295034e-5,0.4262,0.00955984242264827
Carmil1,0.2772,1.04006418047651e-9,0.2896,1.16053694232792e-8
Casc3,0.4294,0.00216779815288521,0.4497,0.0523429317901014
Casp7,0.6105,0.00775800093248399,0.6559,2.2539647207053e-4
Cast,0.6294,1.5198594675879197e-25,0.6482,3.5463480695247e-27
Castor2,0.424,0.00713514461025787,0.4359,0.0349608487715743
Cbfa2t2,0.4701,0.0568838192883083,0.4495,2.6736803663752e-4
Cbr4,0.7448,3.09714322701569e-6,0.6706,2.0661019983296e-4
Ccbe1,0.3738,2.1224914419433196e-43,0.2951,3.7017293148014997e-56
Ccdc141,0.5681,1.73067592995869e-30,0.5527,1.22583997741181e-19
Ccdc152,0.3412,0.00532351679489682,0.2885,5.60817360578517e-6
Ccdc171,0.7937,4.1964299688630405e-9,0.8338,3.8022625109404095e-11
Ccdc174,0.6115,0.00195068563602878,0.6494,1.70906877313415e-5
Ccdc50,0.2975,1.08916900699544e-44,0.2949,1.7429485072726695e-43
Ccdc77,0.5709,0.00362079789975969,0.593,0.00291931170867288
Ccn1,0.5424,4.5825340863649e-4,0.5492,0.00156645667329524
Ccn2,0.1637,6.9414603558037e-43,0.2412,2.2924354199565e-36
Ccnd3,0.3465,8.99362524676353e-14,0.3759,1.20073681649211e-7
Ccng1,0.5672,3.2453540535973e-4,0.5987,7.49804311431115e-7
Cct8,0.5832,0.0587460025139731,0.6231,0.00163043142701726
Ccz1,0.5765,0.0539366520243229,0.6194,9.2491953046487e-4
Cd28,0.1185,8.39677974215019e-51,0.0987,4.0735549613417596e-56
Cd2ap,0.6101,2.77185174700644e-21,0.6163,2.4852258848309097e-18
Cd44,0.7784,7.49398907910832e-8,0.9215,1.4731565274606e-14
Cd47,0.3173,9.134902131865039e-20,0.3325,1.28982599612603e-16
Cd59a,0.2704,6.6789886413855395e-34,0.2694,1.7137066011866897e-25
Cdc23,0.4245,5.6468185747206e-4,0.3759,3.47948492466811e-8
Cdc42,0.3796,6.95605221998372e-14,0.39,1.29163628048157e-8
Cdc42bpa,0.3979,5.31531486269337e-13,0.3783,2.0091134556500602e-17
Cdc5l,0.4639,0.0813176995394642,0.4683,0.0573237221515167
Cdcp3,0.0213,2.2566776571182701e-293,0.0178,0
Cdh13,0.5296,1.2176766758431e-4,0.5267,4.02982083330704e-5
Cdh19,0.9553,4.55980929653845e-48,0.928,1.8926637914957297e-11
Cdh20,0.317,2.7028229500515e-4,0.3449,0.00945163613211536
Cdh4,0.7066,5.8718951938695e-57,0.75,5.617703910878489e-31
Cdip1,0.4534,0.00628448838816194,0.4581,0.0207277049602027
Cdk12,0.5865,9.51878711684242e-10,0.6033,7.149741400374039e-12
Cdk19,0.3604,4.69811815835013e-28,0.3531,2.80839488857662e-24
Cdk5rap1,0.5824,5.085545891124e-4,0.5598,0.0194728557556337
Cdk7,0.6276,5.3206133791496694e-11,0.6142,2.39281455135936e-7
Cds1,0.2601,3.74941724262643e-25,0.1054,8.455161641919329e-44
Cebpb,0.4213,5.4445997724039e-4,0.4359,0.0112886702503285
