"","AR","mean_reestim","theta_reestim","thetaCorrected","theta_smoothed","tot_gene_mean","N"
"1700025G04Rik",0.490952380952381,0.5158,0.7324,0.379937748071256,0.155499587220832,0.516556291390728,35
"2010001K21Rik",0.607994842037395,0.6157,0.4636,0.279709711007778,0.158321965279213,0.602649006622517,47
"2610037D02Rik",0.418367346938776,0.3807,3e-04,0.10224390435506,0.155986523251628,0.417218543046358,49
"2610307P16Rik",0.420426065162907,0.4202,0.3098,0.231091796393506,0.173270203691681,1.16556291390728,76
"4732440D04Rik",0.30718954248366,0.3188,0.9133,0.449020288490863,0.156089653955045,0.529801324503311,51
"5031425E22Rik",0.603030303030303,0.6014,0.1674,0.16630604123216,0.156912760308585,0.549668874172185,55
"9530026P05Rik",0.535826638347647,0.5213,0.1608,0.171932058439421,0.169333563923142,2.4635761589404,119
"Aak1",0.514705882352941,0.5092,1.5107,0.674470443590849,0.153935190844423,0.450331125827815,51
"Abca1",0.450308641975309,0.4664,0.2405,0.193459094228477,0.155986523251628,0.417218543046358,36
"Abca8a",0.709038800705467,0.6846,0.3431,0.231190330776799,0.154106698539764,0.443708609271523,18
"Abcb1b",1,1,2e-04,0.115753057583873,0.176677503283103,0.337748344370861,19
"Abi1",0.907075898228062,0.9139,0.1496,0.159154234317214,0.156313567213825,3.49668874172185,121
"Abi3bp",0.517241379310345,0.5252,0.2556,0.220999404702744,0.189291757449324,0.311258278145695,29
"Ablim1",0.428217503217503,0.4588,1e-04,0.11303964739605,0.172591221456234,1.12582781456954,74
"Ablim3",0.316666666666667,0.3481,2e-04,0.101155532377556,0.154382216451321,0.437086092715232,41
"Acaca",0.6,0.6039,0.4399,0.30464377383189,0.210150590565907,0.278145695364238,30
"Ackr3",0.313846153846154,0.3351,1.6472,0.739459677561099,0.174025414194985,0.344370860927152,25
"Acss3",0.472222222222222,0.4154,0.1609,0.173428329142344,0.171560868043407,0.350993377483444,30
"Acyp2",0.272435897435897,0.2799,0.6255,0.369154731233975,0.201032326171357,0.291390728476821,26
"Adam10",0.441117216117216,0.447,2e-04,0.103109484548118,0.157366552733159,0.562913907284768,52
"Adamts9",0.544666666666667,0.4969,0.6808,0.35930708450964,0.153917687074391,0.470198675496689,25
"Adamtsl1",0.558380059895211,0.5583,0.5559,0.324591780353667,0.173337845860167,2.10596026490066,99
"Adcy9",0.634146341463415,0.6525,1.2808,0.587717371201225,0.154776331614671,0.43046357615894,41
"Adgrd1",0.48375104427736,0.5146,0.5757,0.324869831213305,0.162278522206455,0.741721854304636,57
"Adgrg6",0.64,0.655,0.5834,0.322807017322959,0.154661917791267,0.496688741721854,50
"Adgrl3",0.308974358974359,0.3016,0.0897,0.151603875922816,0.179523653159447,0.33112582781457,26
"Adgrl4",0.505555555555556,0.4939,0.8983,0.508852152050081,0.256172853564491,0.231788079470199,15
"Adk",0.471578947368421,0.4836,0.0761,0.143359216790471,0.174819310444647,1.28476821192053,95
"Aebp1",0.454313725490196,0.4754,3e-04,0.110140392406891,0.168047092669458,0.947019867549669,85
"Aebp2",0.573333333333333,0.5571,0.2871,0.212058851636726,0.157366552733159,0.562913907284768,50
"Aff1",0.494444444444444,0.4867,3e-04,0.106486422677634,0.162466262902972,0.748344370860927,60
"Agap1",0.476868553257442,0.4813,0.0803,0.145688410465915,0.17594076558494,1.76158940397351,108
"Agfg1",0.508474576271186,0.514,0.992,0.479864481128985,0.157553017511002,0.56953642384106,59
"Ago3",0.545454545454545,0.5312,0.2937,0.214897178336946,0.157873623713296,0.403973509933775,44
"Ahnak",0.450811093668237,0.4495,0.0757,0.142968130001922,0.17445399055627,1.25165562913907,91
"Aig1",0.673913043478261,0.667,0.0351,0.175571414656191,0.247798073984889,0.23841059602649,23
"Airn",0.912366238630284,0.9044,0.4919,0.302015359784017,0.175976126176789,1.44370860927152,89
"Akap13",0.53670260557053,0.5229,0.406,0.2596711753446,0.161124441809653,0.701986754966887,53
"Akt3",0.437160940325497,0.4533,0.0815,0.139168214427985,0.165286252836343,0.854304635761589,79
"Aldh1a1",0.614583333333333,0.627,0.1149,0.145068921282014,0.15492659910473,0.503311258278146,48
"Aldh1a2",0.66140350877193,0.6611,0.6986,0.369647572516429,0.159387059090093,0.642384105960265,47
"Ambra1",0.499761904761905,0.4942,0.4068,0.260606602298625,0.162089150577434,0.735099337748344,70
"Anapc1",0.498717948717949,0.5301,0.0713,0.13084480478752,0.158489631845472,0.609271523178808,65
"Ank2",0.746913580246914,0.7213,0.4535,0.298565265146378,0.192978681633568,0.304635761589404,27
"Ankhd1",0.485215053763441,0.5048,2e-04,0.104432382643012,0.159387059090093,0.642384105960265,62
"Ankib1",0.521929824561403,0.5352,0.7055,0.380238455724623,0.171560868043407,0.350993377483444,38
"Ankrd11",0.535858585858586,0.5461,0.0192,0.114372901560316,0.163549544983122,0.788079470198676,66
"Ankrd12",0.684210526315789,0.6833,1.203,0.561565197396982,0.159957244824323,0.662251655629139,57
"Ankrd17",0.476626016260163,0.4754,0.0899,0.145297450370626,0.169775639199403,1.00662251655629,82
"Ankrd44",0.360119047619048,0.3754,0.4693,0.27911438140971,0.154106698539764,0.443708609271523,40
"Ano1",0.527984344422701,0.519,0.292,0.220912544305625,0.168047092669458,0.947019867549669,73
"Ano6",0.682518518518519,0.6668,0.3097,0.227373354753906,0.167648903827466,0.933774834437086,75
"Antxr2",0.759259259259259,0.7663,2.3403,1.03713527834391,0.226677281790593,0.258278145695364,27
"Anxa1",0.54390243902439,0.5592,1.9217,0.831764311308588,0.155795358138649,0.52317880794702,41
"Anxa2",0.579931972789116,0.586,0.3905,0.251324674421536,0.157366552733159,0.562913907284768,49
"Anxa3",0.676923076923077,0.6761,0.8119,0.412198081859758,0.15866187036047,0.615894039735099,65
"Aopep",0.481049342814049,0.4885,0.4466,0.277116493709008,0.164221258058224,0.814569536423841,68
"Ap2a2",0.563492063492063,0.5451,0.3369,0.233895454064346,0.161834323507612,0.384105960264901,42
"Ap2b1",0.514583333333333,0.5229,0.1326,0.151129869319767,0.153917687074391,0.470198675496689,48
"Ap3b1",0.513888888888889,0.528,0.5638,0.317551156927968,0.158002467014649,0.589403973509934,60
"Ap3s1",0.435897435897436,0.4427,0.0368,0.124806722415755,0.169277467369662,0.357615894039735,39
"Ap4e1",0.919871794871795,0.9258,0.837,0.421507179362209,0.158321965279213,0.602649006622517,52
"Apba1",0.595238095238095,0.6087,0.8125,0.434894379070428,0.192978681633568,0.304635761589404,28
"Apbb2",0.576190476190476,0.5824,0.215,0.186125225288985,0.159575260758043,0.649006622516556,48
"Apc",0.306818181818182,0.3226,1e-04,0.102726983996388,0.156840346890484,0.410596026490066,44
"Apoe",0.3703125,0.3681,1e-04,0.10705655238392,0.163453041007707,0.377483443708609,32
"App",0.368179351512685,0.3784,0.0817,0.144297868744478,0.1730049448624,2.13907284768212,117
"Aqp1",0.561635220125786,0.5513,0,0.101811165792775,0.155499587220832,0.516556291390728,53
"Arb2a",0.477536231884058,0.45,1e-04,0.114259269242429,0.17445399055627,1.25165562913907,92
"Arf4",0.573584905660377,0.5628,2e-04,0.102273453047825,0.156089653955045,0.529801324503311,53
"Arfgef1",0.522982804232804,0.4835,0.053,0.126977947111038,0.163197651220926,0.774834437086093,72
"Arhgap10",0.47734375,0.4754,0.6562,0.354173105587383,0.160344389933796,0.675496688741722,64
"Arhgap17",0.525252525252525,0.5106,1e-04,0.123974088247047,0.189291757449324,0.311258278145695,33
"Arhgap18",0.467328306614021,0.4632,0.1611,0.172565963508629,0.170127748265513,2.39735099337748,112
"Arhgap21",0.446388888888889,0.4483,2e-04,0.103332995861344,0.157707929012226,0.576158940397351,60
"Arhgap26",0.557070707070707,0.5828,0.1185,0.149983232169661,0.160344389933796,0.675496688741722,55
"Arhgap28",0.54975845410628,0.5577,0.3875,0.256003220565461,0.166252252210314,0.887417218543046,69
"Arhgap29",0.728142076502732,0.7087,0.7041,0.371261372998998,0.15866187036047,0.615894039735099,61
"Arhgap44",0.497761194029851,0.5072,0.0963,0.142063580407892,0.161124441809653,0.701986754966887,67
"Arhgap5",0.467948717948718,0.4673,0.4813,0.292223695364883,0.167168990720631,0.364238410596026,39
"Arhgef12",0.753686120399446,0.7941,0.2538,0.208574156108912,0.171358261097011,2.29139072847682,94
"Arhgef3",0.570289855072464,0.5498,0.1521,0.173436601887671,0.176677503283103,0.337748344370861,23
"Arid1b",0.453512494106554,0.4665,0.1419,0.168831937431667,0.175560645770633,1.37086092715232,101
"Arid2",0.625925925925926,0.6057,0.3441,0.233359895388793,0.156840346890484,0.410596026490066,45
"Arid4b",0.546875,0.5692,0.0439,0.122037145542823,0.160929400292406,0.695364238410596,64
"Arid5b",0.457777777777778,0.4692,0.5975,0.34856461002265,0.185824347707927,0.317880794701987,30
"Arih1",0.592261904761905,0.5574,1e-04,0.111663835876505,0.170489898662049,1.03311258278146,84
"Arl15",0.485667197913648,0.4938,0.4219,0.270371224174536,0.168244983055908,0.95364238410596,58
