"","AR","N","loglik0_disp","loglik1_disp","llr_disp","pval_disp","padj_disp"
"1700025G04Rik",0.490952380952381,35,-39.3045745060631,-37.5561415487055,-1.7484329573576,0.061485083463281,0.745594977629443
"2010001K21Rik",0.607994842037395,47,-43.8436924312228,-43.195719686463,-0.647972744759784,0.254955156842142,1
"2610037D02Rik",0.418367346938776,49,-37.3566437976725,-37.2188914548556,-0.137752342816981,0.599662857761846,1
"2610307P16Rik",0.420426065162907,76,-82.0236472634872,-81.7403167938213,-0.283330469665913,0.451588829312319,1
"4732440D04Rik",0.30718954248366,51,-42.6426682676493,-41.5808993411541,-1.0617689264952,0.145051142879172,0.923105741466396
"5031425E22Rik",0.603030303030303,55,-46.4130310383946,-46.4119878689092,-0.00104316948538496,0.9635681266593,1
"9530026P05Rik",0.535826638347647,119,-150.147054532424,-150.15164064604,0.00458611361605676,1,1
"Aak1",0.514705882352941,51,-43.1319297271208,-41.5336624340076,-1.59826729311324,0.0737944816086678,0.786788842464025
"Abca1",0.450308641975309,36,-32.9902443717117,-32.9681206209282,-0.0221237507834715,0.833393810572425,1
"Abca8a",0.709038800705467,18,-23.789404356942,-23.44038303937,-0.349021317571953,0.403442179820467,1
"Abcb1b",1,19,NA,NA,NA,NA,NA
"Abi1",0.907075898228062,121,-88.8674176113544,-88.8711046242837,0.00368701292933338,1,1
"Abi3bp",0.517241379310345,29,-26.362834677969,-26.3509993121185,-0.0118353658505477,0.87772567896639,1
"Ablim1",0.428217503217503,74,-71.9259568893823,-70.6294274958356,-1.29652939354673,0.107332874044002,0.845046135197181
"Ablim3",0.316666666666667,41,-32.8639672291118,-32.7076131697096,-0.156354059402204,0.576023110549631,1
"Acaca",0.6,30,-24.7325283205586,-24.6235856686783,-0.10894265188022,0.640655956302576,1
"Ackr3",0.313846153846154,25,-26.231600223981,-22.6400598197102,-3.59154040427085,0.00735942297473185,0.221834035381203
"Acss3",0.472222222222222,30,-28.0138124752882,-28.0141363364222,0.000323861133932013,1,1
"Acyp2",0.272435897435897,26,-21.6950109263573,-21.3660542539281,-0.328956672429207,0.417297578943537,1
"Adam10",0.441117216117216,52,-45.6724678298771,-45.5457497148801,-0.12671811499699,0.614665847978009,1
"Adamts9",0.544666666666667,25,-32.9284140951423,-31.4695476330616,-1.45886646208069,0.0876108753105257,0.798040033841205
"Adamtsl1",0.558380059895211,99,-129.556878814679,-126.256089136228,-3.3007896784508,0.0101888350958861,0.268730525653997
"Adcy9",0.634146341463415,41,-34.9261945814628,-33.627251595558,-1.29894298590481,0.107006364150525,0.845046135197181
"Adgrd1",0.48375104427736,57,-58.3446708532019,-56.9374623315856,-1.4072085216163,0.0934208297090496,0.798040033841205
"Adgrg6",0.64,50,-41.6854955934873,-41.1933663652869,-0.492129228200405,0.321149718438459,1
"Adgrl3",0.308974358974359,26,-22.9287464532087,-22.894205127179,-0.0345413260297214,0.792677149302138,1
"Adgrl4",0.505555555555556,15,-17.8756713265788,-17.2441983503203,-0.63147297625849,0.261094197751121,1
"Adk",0.471578947368421,95,-95.3653489736325,-95.188314416494,-0.177034557138498,0.551818692291593,1
"Aebp1",0.454313725490196,85,-76.8380100356814,-76.4689499439281,-0.369060091753298,0.390263716548632,1
"Aebp2",0.573333333333333,50,-46.471505919889,-46.3603680862941,-0.111137833594903,0.637311417946791,1
"Aff1",0.494444444444444,60,-56.6257175424004,-56.2328461272606,-0.392871415139744,0.375390512384329,1
"Agap1",0.476868553257442,108,-115.159648894136,-114.838190520961,-0.32145837317448,0.422656570463346,1
"Agfg1",0.508474576271186,59,-52.6002858512196,-51.0287866421171,-1.57149920910243,0.0762535051169733,0.793802264276097
"Ago3",0.545454545454545,44,-36.7734231841117,-36.7153592270607,-0.0580639570510399,0.73327262598948,1
"Ahnak",0.450811093668237,91,-91.1556012820839,-90.9833471449657,-0.172254137118216,0.557238448208066,1
"Aig1",0.673913043478261,23,-18.8115235148713,-18.7200350140796,-0.0914885007917619,0.668827237128356,1
"Airn",0.912366238630284,89,-50.2526168276484,-49.0500401852135,-1.20257664243488,0.120936277837766,0.888864517018499
"Akap13",0.53670260557053,53,-54.2482237674499,-53.7076204982491,-0.540603269200766,0.29842780187052,1
"Akt3",0.437160940325497,79,-69.0314512035393,-68.9539108751954,-0.0775403283439005,0.693726626334169,1
"Aldh1a1",0.614583333333333,48,-40.5999434649146,-40.5936300838654,-0.00631338104921753,0.910530940099691,1
"Aldh1a2",0.66140350877193,47,-45.7829171126231,-43.3081431471779,-2.47477396544523,0.0260974917495397,0.451358258946956
"Ambra1",0.499761904761905,70,-63.7573039977781,-63.4648076791673,-0.292496318610873,0.444361993577239,1
"Anapc1",0.498717948717949,65,-53.4083635871857,-53.3715852612288,-0.036778325956881,0.78622698738799,1
