"","bb_mu","AR","N","bb_theta","thetaCorrected","log2FC","llr_mean","pval_mean","padj_mean"
"1700025G04Rik",0.5057,0.523456790123457,54,0.4674,0.302384098681319,-0.0721497857558351,0.000399366894285436,1,1
"2210408F21Rik",0.4894,0.487878787878788,55,0.7776,0.429772869432947,-0.0384741478146355,-0.00545793502845981,0.916789199916238,0.985553926726845
"2610307P16Rik",0.4118,0.410967741935484,155,0.3035,0.229697820445799,-0.512061953673709,-3.43448292983683,0.00877053901347017,0.0677013494663202
"2900026A02Rik",0.5843,0.613095238095238,56,1e-04,0.13034850658376,0.491853096329674,-1.20875660215502,0.119985269446685,0.382589946389835
"4632427E13Rik",0.4336,0.434391534391534,63,0.2926,0.230182145029332,-0.415037499278844,-0.643321203281168,0.256667635572061,0.578411711054729
"5031425E22Rik",0.5,0.529220779220779,77,1e-04,0.107265312119079,0,-0.00531993621792992,0.917844114966985,0.985553926726845
"9530026P05Rik",0.456,0.468005148005148,185,0.5337,0.317937348948163,-0.333830183943654,-1.14800665061844,0.129706537554218,0.39980132752006
"AW554918",0.352,0.373563218390805,87,4e-04,0.108268027892996,-0.880418384247328,-4.89163801806505,0.00176106265213799,0.0207946579809885
"Aak1",0.4357,0.440350877192982,95,0.2135,0.189518963182572,-0.362570079384708,-0.918051248686226,0.175408446218996,0.472970973338356
"Abca1",0.4718,0.441840277777778,96,0.2344,0.19831486723361,-0.084888897586513,-0.149304969813826,0.584755178845815,0.854952376694593
"Abca8a",0.6435,0.636210086210086,39,4e-04,0.108201510887143,0.852442811586142,-3.1272557660214,0.0123877402036545,0.0863909351231543
"Abca8b",0.6088,0.653601953601954,26,0.0617,0.190513536975253,0.641546029087524,-1.19475171906706,0.122152423973561,0.386365413453597
"Abcc5",0.3995,0.393459915611814,79,0.0523,0.128131108293996,-0.584962500721156,-1.86857157022705,0.0532153581274164,0.230394247082839
"Abhd17b",0.4652,0.46969696969697,44,1.6291,0.782027701347589,-0.222392421336448,-0.115215602201644,0.63120428111943,0.871927179191339
"Abi1",0.7495,0.733879138180758,156,0.0359,0.128549220401499,1.6154645891185,-32.3045655648445,9.13311317505684e-16,1.10440414701457e-13
"Abi3bp",0.4611,0.467372134038801,27,2.0059,0.995137631775,-0.632268215499513,-0.149638655649806,0.58433583672718,0.854952376694593
"Ablim1",0.442,0.414777162727982,244,0.0322,0.126470205044002,-0.312080308931015,-3.92305586192532,0.00509301287251589,0.0449592484362139
"Ablim3",0.5769,0.563063063063063,37,1.8463,0.909448525337339,0.695145418471579,-0.614322452904258,0.267670733561081,0.59383160060869
"Abtb2",0.6261,0.618376928236083,71,1.332,0.613149308360249,0.817135942850189,-3.09172007561779,0.0128951325482361,0.0881354276775094
"Acap2",0.5463,0.561111111111111,60,0.9024,0.484344214429897,0.160464672193246,-0.249842034348262,0.479638972552176,0.780530501917205
"Acer2",0.5624,0.577712165551839,184,0.3846,0.26137045701448,0.375509135092207,-2.45909074452524,0.0265754757919747,0.145563233257785
"Acer3",0.5148,0.512121212121212,55,2.2906,1.01696417415453,0.165059246270496,-0.0505651938512841,0.750477318552989,0.920463984049653
"Ackr3",0.5194,0.508421052631579,95,0.4194,0.269649054321966,0.174497731232136,-0.141067883288088,0.595304764525504,0.861711869092166
"Actn1",0.6525,0.680268199233717,87,0.0592,0.133984934930705,0.885541275415085,-7.01261059508545,0.000180374955847437,0.0028933615366548
"Actn4",0.5125,0.5,65,0,0.128396281292093,0.074000581443777,-0.0232249907549829,0.829359911163806,0.954292693022975
"Actr2",0.4372,0.455128205128205,52,0.4788,0.338226628047482,-0.478047296804645,-0.502790263994761,0.315963940744693,0.636440213909019
"Actr3",0.4861,0.491496598639456,49,0.1539,0.195190265593976,-0.0780025120012731,-0.0184571168068715,0.847639771216815,0.959221166485009
"Acvr1",0.5849,0.59969696969697,110,0.0537,0.131896327335769,0.485426827170242,-2.37316178842811,0.0293609590614247,0.152832541869403
"Acyp2",0.4318,0.425742574257426,101,0.6839,0.37200082597063,-0.349149563622386,-1.24606472870977,0.11441682196615,0.375954225515273
"Adam10",0.395,0.416666666666667,93,0.3713,0.249443013815484,-0.736965594166206,-2.65812414884807,0.0211274519526529,0.124858475449513
"Adamts1",0.5992,0.573757763975155,46,1.1018,0.531346960468242,0.857980995127572,-1.62420596623353,0.071492694105027,0.277497568229882
"Adamts9",0.5711,0.583267587113741,65,0.7277,0.387542833926996,0.28590887208638,-0.925383922078581,0.17369411594498,0.472399913954166
"Adamtsl3",0.5102,0.518918918918919,37,0.6834,0.430445340750737,-0.137503523749935,0.00256240168021549,1,1
"Adarb1",0.6461,0.636054421768708,49,0.453,0.339108473684113,0.932885804141463,-2.63381452390325,0.0217255837868747,0.127912425891262
"Add1",0.4959,0.5,50,1.8351,0.871795680696222,-0.0931094043914817,-0.0017174454280493,0.95326438482145,0.997279517716365
"Adgra2",0.5088,0.497058823529412,68,0.3431,0.246991481870651,0.134301091711591,-0.0261982256110969,0.818944533232688,0.950985532656404
"Adgrf5",0.5018,0.499581430745814,146,2e-04,0.113874910488025,0.0114047632722492,-0.0103252269752545,0.885735272112231,0.977105858077493
"Adgrg6",0.3268,0.298754789272031,87,0.3483,0.242269860459712,-0.955145764215739,-6.76944324447014,0.000233670990912742,0.00356631842441584
"Adgrl2",0.4426,0.452798982188295,131,0.5173,0.308818600405096,-0.432315490710679,-1.1642748172559,0.127020176379746,0.396935027490067
"Adgrl4",0.5905,0.6121346205417,113,0.1288,0.161607206186722,0.462343214057201,-3.12023595393828,0.0124863201004545,0.0864259244747821
"Adh6b",0.7338,0.753623188405797,23,0.6241,0.532475112143267,1.41503749927884,-3.67158754733072,0.00673178340364078,0.0554050445577137
"Adipor2",0.6369,0.662745098039216,68,0.4291,0.272846537265785,0.648527629498622,-3.02047064853953,0.0139778295393023,0.0935027575990772
"Adk",0.4719,0.477820512820513,130,0.7111,0.382581074286962,-0.224560258019158,-0.282534839892477,0.452224772942252,0.760645702840859
"Adss2",0.4702,0.46969696969697,33,0.9608,0.649808404971938,-0.192645077942396,-0.0602871088340535,0.728412536784376,0.908003171583383
"Afap1l1",0.6056,0.604326923076923,104,1.5716,0.705584738902417,0.60334103003601,-2.67403780343056,0.0207451549864884,0.123527968328636
"Aff1",0.4003,0.402435064935065,154,0.3667,0.253636452521361,-0.615519967697126,-4.33205787301713,0.0032453744807559,0.0329143786048276
"Afg1l",0.4328,0.431372549019608,51,0.6273,0.377353832935841,-0.357552004618083,-0.528610199587874,0.303850004617439,0.626999716151366
"Agap1",0.5374,0.536950904392765,129,0.5895,0.336027409773945,0.217591435072627,-0.506768045576905,0.314057188857099,0.63457313738221
"Agfg1",0.4416,0.44758064516129,62,1e-04,0.13034850658376,-0.338801913451759,-0.419963572011213,0.359417608495408,0.677442715678808
"Agmo",0.79,0.771717171717172,33,0.2505,0.283075400684891,1.96962635095648,-8.5925591746571,3.39082264704929e-05,0.000692256259891103
"Ago3",0.4395,0.421474358974359,104,0.3029,0.225261437914346,-0.295455883526171,-0.854393104720728,0.191142929374947,0.499257833653184
"Agps",0.439,0.44047619047619,42,0.771,0.512948074037603,-0.383328639551505,-0.339705439399275,0.409789659702653,0.728720978566256
"Ahnak",0.5114,0.52921686746988,166,5e-04,0.114290307754479,0.0655883416275769,-0.129595266832837,0.610676815077765,0.867446188721231
"Ahsg",0.7344,0.75792349726776,61,0.5406,0.312846350073479,1.30256277002043,-9.44672450931858,1.38226530479718e-05,0.000301794591547385
"Aig1",0.6316,0.638513513513513,74,1.0367,0.501377498714043,0.834940753729504,-3.24900943807685,0.0107994762228955,0.0790005239629824
"Airn",0.8432,0.851685952935953,260,0.7528,0.392148114407236,2.31647366479525,-137.853664936187,6.47245063021087e-62,3.3915641302305e-59
"Akap10",0.5659,0.578205128205128,65,0.5005,0.300970961214893,0.280107919192735,-0.656400755923165,0.251888052181737,0.574128294770407
"Akap13",0.4881,0.501366582135813,169,0.1279,0.163494467032541,-0.0726037489568399,-0.0476698695093205,0.757495473615232,0.92165857935228
"Akt3",0.5266,0.521003401360544,196,0.095,0.151359211687205,0.170800688899176,-0.494317608313878,0.320076168381087,0.636692250616632
"Alcam",0.1828,0.17760101010101,30,1.3753,0.629726851374358,-0.802553935793783,-9.23233141200391,1.73083973259146e-05,0.000372723295840243
