celltype,condition,group_id,gene,HDR,log2FC,pval,padj,AR,N
Cardiomyocyte,F1_Young,Cardiomyocyte__F1_Young,Fhl2,307.6526555685888,0.348634075992171,0,0,0.553222562306999,2764
Cardiomyocyte,F1_Young,Cardiomyocyte__F1_Young,Cebpb,-256.2236080355926,-0.372252632782047,5.97574372912368e-257,1.91671980111642e-253,0.426451310861423,356
Cardiomyocyte,F1_Young,Cardiomyocyte__F1_Young,Ppargc1a,232.9391338114269,0.193639939180283,1.15044586792739e-233,2.4600367475847298e-230,0.538082152194252,2389
Cardiomyocyte,F1_Young,Cardiomyocyte__F1_Young,Tcp1,-207.67586729685215,-0.096215315259303,2.10927256141065e-208,3.3827458703623196e-205,0.491035856573705,251
Cardiomyocyte,F1_Young,Cardiomyocyte__F1_Young,Ankrd1,-115.141795058436,-0.459774016892349,7.21447846780805e-116,9.25617587419773e-113,0.41491466912044,918
Cardiomyocyte,F1_Young,Cardiomyocyte__F1_Young,Gm40124,-111.0082216583815,-3.20998256843768,9.8124699920136e-112,1.04911658331279e-108,0.0851339053562144,1282
Cardiomyocyte,F1_Young,Cardiomyocyte__F1_Young,Malat1,-110.02978083975916,-0.227774857764659,9.33725372527364e-111,8.55692609251863e-108,0.460180657800995,2770
Cardiomyocyte,F1_Young,Cardiomyocyte__F1_Young,Pcp4l1,-103.95288451975168,-0.849757364419387,1.1145908673569499e-104,8.93762551761856e-102,0.323076923076923,195
Cardiomyocyte,F1_Young,Cardiomyocyte__F1_Young,Plin4,-99.89629350354215,-0.174751935692013,1.2697157198681398e-100,9.050251492171269e-98,0.462497048406139,1210
Cardiomyocyte,F1_Young,Cardiomyocyte__F1_Young,Blcap,-97.9608816173585,-0.23703919730085,1.0942546042235998e-98,7.0196432860943595e-96,0.443050193050193,259
Cardiomyocyte,F1_Young,Cardiomyocyte__F1_Young,Fyn,91.66997038996352,2.47114260116399,2.1381078599326497e-92,1.2469056292243598e-89,0.84656007751938,688
Cardiomyocyte,F1_Young,Cardiomyocyte__F1_Young,Naa16,-84.01717730036567,-0.212925557535755,9.61219781084325e-85,5.1385207463799497e-82,0.460126900364367,1137
Cardiomyocyte,F1_Young,Cardiomyocyte__F1_Young,Chordc1,79.24538551224764,0.00996684475904619,5.68348198510282e-80,2.8045797641872797e-77,0.509874073333111,769
Cardiomyocyte,F1_Young,Cardiomyocyte__F1_Young,Gpcpd1,77.97260084638121,1.3787882085236e-4,1.06512150588158e-78,4.8805389001644994e-76,0.491070923257648,2605
Cardiomyocyte,F1_Young,Cardiomyocyte__F1_Young,Uqcrc2,76.28898711900555,0.245705589331375,5.1405889813031e-77,2.1984585543372902e-74,0.547068007530881,1037
Cardiomyocyte,F1_Young,Cardiomyocyte__F1_Young,Plod1,-72.45923137364277,-0.351311901668457,3.4735105825834604e-73,1.39266064920456e-70,0.432842652967134,723
Cardiomyocyte,F1_Young,Cardiomyocyte__F1_Young,Pdk4,-70.8135793230254,-0.237914573731611,1.53610420132315e-71,5.79653438322825e-69,0.503300087365384,1148
Cardiomyocyte,F1_Young,Cardiomyocyte__F1_Young,Pdzrn3,-69.98203651799751,-0.27228671907199,1.04222978898654e-70,3.71439116463813e-68,0.446725055378874,2170
Cardiomyocyte,F1_Young,Cardiomyocyte__F1_Young,Slc35e2,69.69843878076075,0.802612850161681,2.00244787176874e-70,6.76089636705077e-68,0.630489282525678,1154
Cardiomyocyte,F1_Young,Cardiomyocyte__F1_Young,Tns1,68.89880755969541,0.196600538156654,1.26238678710849e-69,4.04910561965049e-67,0.542178267292319,1096
Cardiomyocyte,F1_Young,Cardiomyocyte__F1_Young,Myocd,-68.22826023958663,-0.192078076717132,5.91207262553931e-69,1.80599742346832e-66,0.470428901420776,2713
Cardiomyocyte,F1_Young,Cardiomyocyte__F1_Young,Prkar1a,-68.0556378838856,-0.0606186384930936,8.79755754234594e-69,2.56528780155224e-66,0.482868037586817,1049
Cardiomyocyte,F1_Young,Cardiomyocyte__F1_Young,Fxyd1,-66.59756726770317,-0.549297628028411,2.5259964292267802e-67,7.0453335189086e-65,0.401230694980695,1036
Cardiomyocyte,F1_Young,Cardiomyocyte__F1_Young,Ccnt2,-66.13728045268566,-0.0915496895519841,7.28986603333838e-67,1.94852044182774e-64,0.482337429595494,1395
Cardiomyocyte,F1_Young,Cardiomyocyte__F1_Young,Ccnl2,-65.44911262058139,-0.00428735840309824,3.55539108755276e-66,9.12313353066038e-64,0.506508056394763,1324
Cardiomyocyte,F1_Young,Cardiomyocyte__F1_Young,Pnisr,64.91630299132999,0.341542075796671,1.21254260880165e-65,2.99171570594715e-63,0.555820105820106,1464
Cardiomyocyte,F1_Young,Cardiomyocyte__F1_Young,Tsnax,64.82037802474692,2.02248401415138,1.5122443662546802e-65,3.59298059611993e-63,0.813538932633421,762
Cardiomyocyte,F1_Young,Cardiomyocyte__F1_Young,Srsf2,-63.71803065995377,-0.14275149852004,1.9141207887738e-64,4.38538744999427e-62,0.469164684113138,1261
Cardiomyocyte,F1_Young,Cardiomyocyte__F1_Young,Pcbp2,62.976246463545635,0.100119642407659,1.05621793195145e-63,2.3364269080925998e-61,0.506698004466537,1322
Cardiomyocyte,F1_Young,Cardiomyocyte__F1_Young,St13,-62.59099837627779,-0.0653631843831262,2.5644936245223e-63,5.4837422004368506e-61,0.486167159895973,885
Cardiomyocyte,F1_Young,Cardiomyocyte__F1_Young,Larp4,61.9310743287802,0.145021493033951,1.1719947634225198e-62,2.4252730346307897e-60,0.523131003474351,1165
Cardiomyocyte,F1_Young,Cardiomyocyte__F1_Young,Kcnd2,61.75815514409137,0.697401523683464,1.74519859994036e-62,3.49857781831794e-60,0.67154090498748,2304
Cardiomyocyte,F1_Young,Cardiomyocyte__F1_Young,Rhot1,-59.669336381824536,-0.106717398330284,2.1412314725935699e-60,4.1624242111174905e-58,0.47108843537415,1337
Cardiomyocyte,F1_Young,Cardiomyocyte__F1_Young,Trak1,59.50481665966449,0.292542912203728,3.12739934114527e-60,5.90066669807262e-58,0.535791464073474,1234
Cardiomyocyte,F1_Young,Cardiomyocyte__F1_Young,Hnrnpa2b1,-59.0092424315481,-0.0334112731199758,9.789433678057479e-60,1.79426334413539e-57,0.496854897034753,1251
Cardiomyocyte,F1_Young,Cardiomyocyte__F1_Young,Ddx17,-57.55701269060746,-0.106076305773445,2.77323906608458e-58,4.94175794692571e-56,0.485782615390538,1237
Cardiomyocyte,F1_Young,Cardiomyocyte__F1_Young,Dcp1b,57.52445898800371,0.878732944235387,2.9891039055081603e-58,5.18245987941482e-56,0.641585695548596,1186
Cardiomyocyte,F1_Young,Cardiomyocyte__F1_Young,Asb18,56.77292894244376,3.27165488840614,1.68682899514208e-57,2.84763368522012e-55,0.915199335548173,602
Cardiomyocyte,F1_Young,Cardiomyocyte__F1_Young,Atp5f1b,55.87659249251324,0.23002170955961,1.3286405639112598e-56,2.1854433891001797e-54,0.53797262179276,1301
Cardiomyocyte,F1_Young,Cardiomyocyte__F1_Young,Tmem131,-55.83380281358495,-0.151007788099683,1.46621340718395e-56,2.35143975177127e-54,0.481149770151244,1357
