"","AR","bb_mu","bb_theta","thetaCorrected","theta_common","tot_gene_mean","N"
"0610043K17Rik",0.597315436241611,0.595092024539878,998.999999999999,1008.52601735132,960.935403834579,1.09395973154362,149
"1110002E22Rik",0.484775641025641,0.490225563910175,998.999999999999,904.61198129546,802.224032765266,1.27884615384615,520
"1110002L01Rik",0.94620253164557,0.945652173491395,1e-06,1e-06,904.097934426299,1.16455696202532,158
"1110004F10Rik",0.448630136986301,0.462462462542458,998.999999999999,985.713779140603,926.093512007414,1.14041095890411,292
"1110019D14Rik",0.533597883597884,0.525568181229397,998.999999999999,659.428994512896,427.74788428603,1.3968253968254,504
"1110038F14Rik",0.448717948717949,0.436936936936937,998.999999999999,1017.83418051748,975.152071710372,1.06730769230769,208
"1110059E24Rik",0.420608108108108,0.407185628742516,998.999999999999,992.35938483626,936.243567106582,1.12837837837838,296
"1500002F19Rik",0.59652076318743,0.607526881720433,998.999999999999,911.849257372627,813.27776576046,1.25252525252525,297
"1500004A13Rik",0.511232888217015,0.513477088948787,998.999999999999,886.495757937016,774.554520955802,1.30864197530864,567
"1500009L16Rik",0.524305555555556,0.528384279469497,998.999999999999,952.981611819092,876.100581785027,1.19270833333333,192
"1600010M07Rik",0.494345738295318,0.489583333331728,998.999999999999,899.985666487499,795.158107948573,1.29075630252101,595
"1600014C10Rik",0.496739130434783,0.498039215686277,998.999999999999,1002.14876166808,951.195208654387,1.10869565217391,230
"1600020E01Rik",0.282873851294904,0.273486430062778,998.999999999999,947.604526352658,867.88797991596,1.20050125313283,399
"1700025G04Rik",0.5531752828132,0.582543443780582,3.97911796582392,2.33866774581534,1.26403678359742,2.06021155410903,1229
"1700037C18Rik",0.557377049180328,0.556390977443607,998.999999999999,1010.03035705602,963.233032010228,1.09016393442623,122
"1700037F03Rik",0.508620689655172,0.517587939435807,998.999999999999,983.844581811288,923.238624619774,1.14367816091954,174
"1700081N11Rik",0.55886524822695,0.564202334350231,998.999999999999,1008.66420805165,961.146467097554,1.0936170212766,235
"1700087I21Rik",0.0970388155262105,0.0976138843147384,1e-06,1e-06,794.69343940604,1.29131652661064,357
"1700109H08Rik",0.397473275024295,0.382428940568475,998.999999999999,992.411830551604,936.323669195817,1.12827988338192,343
"1700120C14Rik",0.764592933947773,0.76494023904359,998.999999999999,976.170096417756,911.517127262053,1.15668202764977,217
"1700123M08Rik",0.601123595505618,0.59701492537308,998.999999999999,991.91335803889,935.562335511398,1.12921348314607,178
"1810024B03Rik",0.627777777777778,0.650943396226353,998.999999999999,962.929885969078,891.29491250344,1.17777777777778,90
"1810034E14Rik",0.6625,0.666666666666638,998.999999999999,985.947210850478,926.450040038964,1.14,100
"1810037I17Rik",0.130573248407643,0.131736526950604,1e-06,1e-06,976.634171767509,1.06369426751592,157
"1810062O18Rik",0.565326633165829,0.567567567567567,998.999999999999,998.886537646672,946.212705165683,1.11557788944724,199
"2010001K21Rik",0.977777777777778,0.982035928143712,1e-06,1e-06,826.905774499728,1.23703703703704,135
"2010109A12Rik",0.364077669902913,0.34782608695653,998.999999999999,998.433733017489,945.521121562046,1.11650485436893,103
"2210408F21Rik",0.484868059384252,0.488174370072654,0.424283011172364,0.347063322116048,0.283997234165272,2.90741573033707,2225
"2210408I21Rik",0.536064425770308,0.533333333160411,998.999999999999,691.552719080432,476.811519608846,1.38655462184874,238
"2310002L09Rik",0.468960863697706,0.45328719724427,998.999999999999,967.898377066742,898.883454573271,1.17004048582996,247
"2310014F06Rik",0.373180557881613,0.352238805970148,998.999999999999,408.699701872077,44.8006779926196,1.57092614302462,853
"2310015A10Rik",0.586290322580645,0.587431693989073,998.999999999999,961.055946357709,888.432782070341,1.18064516129032,310
"2310016D03Rik",0.703125,0.726495726495106,998.999999999999,934.535114954166,847.926632239996,1.21875,96
"2310022A10Rik",0.528554143980641,0.537867078818184,998.999999999999,965.224958623543,894.800253471025,1.17422867513612,551
"2310039L15Rik",0.580735411670664,0.590132827324478,998.999999999999,908.422065110646,808.043300778993,1.26378896882494,417
"2310057M21Rik",0.510580524344569,0.507075471698106,998.999999999999,954.135984833271,877.863694168683,1.19101123595506,356
"2310069G16Rik",0.216071428571429,0.227848101265852,1.10260733376677,613.308116158711,936.086417159487,1.12857142857143,140
"2500002B13Rik",0.592352092352092,0.590163934426229,998.999999999999,1020.80107433764,979.68350753835,1.05627705627706,231
"2510039O18Rik",0.416666666666667,0.407766990291263,998.999999999999,996.916510298857,943.203816729788,1.1195652173913,92
"2610005L07Rik",0.757575757575758,0.748987854250851,998.999999999999,1017.25256997918,974.263758548198,1.06926406926407,231
"2610008E11Rik",0.750669344042838,0.749999999999953,7.76639589608222,556.546836921955,845.528025972405,1.22088353413655,498
"2610020C07Rik",0.460079840319361,0.458563536206667,998.999999999999,1012.40992651845,966.867427769182,1.08383233532934,167
"2610035D17Rik",0.969353484466835,0.966403161349245,1e-06,1e-06,804.072909300754,1.27455919395466,397
"2610037D02Rik",0.4522565742715,0.45735294119719,998.999999999999,526.083234915003,224.084460793515,1.4498933901919,938
"2610307P16Rik",0.481372549019608,0.46551724137931,998.999999999999,761.837404887657,584.159663065082,1.36470588235294,85
"2700049A03Rik",0.60235294117647,0.595703124999998,998.999999999999,944.651924000603,863.378371923587,1.20470588235294,425
"2700062C07Rik",0.605263157894737,0.595092024539877,998.999999999999,1016.29591809262,972.802632233461,1.07236842105263,152
"2700097O09Rik",0.617243867243867,0.627856365614798,998.999999999999,861.997172651335,737.137015029473,1.32611832611833,693
"2810001G20Rik",0.542443064182195,0.537142857078638,998.999999999999,1011.25621348364,965.105323394009,1.08695652173913,161
"2810002D19Rik",0.551094890510949,0.543046357220043,998.999999999999,1005.06813539564,955.654065460943,1.1021897810219,137
"2810013P06Rik",0.560371517027864,0.565573770058845,998.999999999999,989.791059709597,932.320878529792,1.13312693498452,323
"2810030D12Rik",0.627118644067797,0.634328358208956,998.999999999999,988.426651758395,930.236972785656,1.13559322033898,118
"2810449D17Rik",0.788235294117647,0.779005524861824,1.50397314941947,639.786044803206,976.294248002766,1.06470588235294,170
"2900076A07Rik",0.491539763113367,0.515555556050195,998.999999999999,984.732126875112,924.594201780588,1.14213197969543,197
"2900089D17Rik",0.726470588235294,0.735294117646893,998.999999999999,947.954131079639,868.421942868968,1.2,85
"2900093K20Rik",0.50997150997151,0.507142857142917,15.9147681001959,577.001435189776,872.042959848404,1.1965811965812,117
