gene,bb_mu_Aged,padj_Aged,bb_mu_Young,padj_Young,dir_Aged,dir_Young,consistency
Gm8189,0.9095,5.63491618732188e-5,0.8711,1.6668155629981e-4,above,above,consistent_above
Gm9895,0.8723,0.00194243843890707,0.8411,0.0126556048095693,above,above,consistent_above
Grb10,0.6738,0.0080475948911412,0.1065,9.1673663450918e-14,above,below,discordant
Grm1,0.9921,1.96754929337366e-108,0.9879,1.7850398394468998e-78,above,above,consistent_above
Hdac9,0.6858,6.28943233711152e-8,0.6584,1.81852409689993e-5,above,above,consistent_above
Intu,0.7793,0.0124207684502558,0.7539,0.0280851626348255,above,above,consistent_above
Kank1,0.2986,0.0261978198498718,0.2909,0.0184976124417678,below,below,consistent_below
Kcnd2,0.6056,0.0323613557497087,0.6998,9.65912325572668e-8,above,above,consistent_above
Kcnq1ot1,0.3023,0.00113990466314459,0.7259,9.8905579287207e-5,below,above,discordant
Kcnq5,0.0357,3.52321451150493e-9,0.0772,8.89643872207047e-6,below,below,consistent_below
Lama2,0.3171,9.776194333059149e-11,0.3275,6.989501282189599e-12,below,below,consistent_below
Lrch1,0.6758,4.65939545186524e-5,0.6682,0.00887515796959577,above,above,consistent_above
Malat1,0.4662,2.51774073753287e-6,0.4565,4.4013167265061006e-10,below,below,consistent_below
Malt1,0.28,0.0424068119933545,0.2694,0.00303138670944693,below,below,consistent_below
Myh6,0.5674,0.009176790120719,0.5747,7.41365434107333e-5,above,above,consistent_above
Myl2,0.6824,6.8215152136185e-4,0.6028,0.0266879313946654,above,above,consistent_above
Myzap,0.3645,4.10771863297072e-6,0.3633,1.43462703169467e-5,below,below,consistent_below
Nt5e,0.7909,0.0256405990254051,0.8408,0.0326620944604542,above,above,consistent_above
Pcdh7,0.5641,0.0159728427686922,0.6035,5.51482483083818e-7,above,above,consistent_above
Pde4dip,0.6668,2.15874555792707e-5,0.6011,0.0353040029187978,above,above,consistent_above
Pde7b,0.3166,7.5838227405167e-5,0.2588,5.330820665505351e-9,below,below,consistent_below
Pdlim3,0.1276,2.13173325631323e-10,0.2427,0.00100316566513609,below,below,consistent_below
Pfkfb2,0.315,0.00971275687742294,0.2681,3.52059153568226e-6,below,below,consistent_below
Pkd2,0.6241,0.0769789184229815,0.7015,0.0266879313946654,above,above,consistent_above
Pln,0.5976,0.00971275687742294,0.6172,4.0021102774649e-4,above,above,consistent_above
Ppp1r3a,0.6567,0.00431544960452717,0.6698,0.0220617531618425,above,above,consistent_above
Prkg1,0.1879,2.25984543309069e-14,0.1574,1.28971004669523e-17,below,below,consistent_below
Prune2,0.7114,1.320704203851e-4,0.7099,4.70187146885187e-5,above,above,consistent_above
Rapgef5,0.3574,0.00267423654796779,0.3094,2.03658703587286e-6,below,below,consistent_below
Rgs6,0.8945,3.57742646752272e-6,0.8753,8.5812852272293e-6,above,above,consistent_above
Rnls,0.2581,0.0237992646478226,0.2837,0.0325548375309594,below,below,consistent_below
Ryr2,0.4554,0.0248116710949515,0.4539,0.0144659726692119,below,below,consistent_below
Serinc3,0.3601,0.0379719870616206,0.334,1.1114188212485e-4,below,below,consistent_below
Sparc,0.3522,0.0424068119933545,0.25,1.3219782445853e-4,below,below,consistent_below
Svil,0.3396,0.0450885051535747,0.337,0.00400471129580129,below,below,consistent_below
Tacc1,0.3619,0.0177463193419785,0.361,0.0220617531618425,below,below,consistent_below
Thsd7a,0.3603,0.0206047338075798,0.2497,9.79111503608278e-6,below,below,consistent_below
Tnfaip8,0.6819,0.0256405990254051,0.7108,0.00188722651774967,above,above,consistent_above
Ugp2,0.7216,0.00127473699720933,0.6768,6.2474083346331e-4,above,above,consistent_above
Usp25,0.3353,0.00790197702553568,0.3647,0.0543984692935815,below,below,consistent_below
Utrn,0.5693,0.0360773297857669,0.6132,0.0241675028727827,above,above,consistent_above
Vldlr,0.6469,0.0450885051535747,0.6596,0.0267456478834967,above,above,consistent_above
Zeb1,0.7407,1.9618271864076201e-10,0.7107,2.06244085618498e-8,above,above,consistent_above
