"","AR","N","log2FC","llr","pval","padj"
"9530026P05Rik",0.65,15,0.823122237915921,-19.1104086427596,6.31748409234432e-10,7.19491243850326e-10
"Cacna1c",0.534,25,-0.362570079384708,-30.6323598174515,4.98941387197368e-15,2.04565968750921e-14
"Cacnb2",0.491656565656566,25,-0.0216950710993191,-43.3137645514913,1.31010730027207e-20,1.34285998277887e-19
"Cald1",0.402797202797203,22,-0.37851162325373,-18.7615033726884,9.03410549285632e-10,1.00107655461381e-09
"Carmn",0.43702380952381,20,-0.111031312388744,-29.7917681483402,1.1721163456948e-14,4.00473084779056e-14
"Cped1",0.389583333333333,16,-0.662965012722429,-20.5908072963829,1.38721259510862e-10,1.72350655755919e-10
"Dlc1",0.429986772486772,30,0.144389909335175,-39.7077494934714,5.03297322900634e-19,3.43919837315433e-18
"Ebf1",0.437053571428571,24,0.0740005814437769,-29.125428072846,2.30736543614272e-14,6.75728449156081e-14
"Errfi1",0.403703703703704,18,-0.362570079384708,-24.8702115820136,1.75492706882236e-12,2.87808039286866e-12
"Filip1",0.555555555555556,16,0.523561956057013,-21.8693685840626,3.75269938365561e-11,5.12868915766267e-11
"Fry",0.363768115942029,23,-1.65711228647699,-26.6355628012356,2.90545989811653e-13,6.26967662225147e-13
"Gucy1a2",0.439814814814815,18,-0.53051471669878,-28.368370905857,4.98238766594542e-14,1.27673683939852e-13
"Itpr1",0.453787878787879,22,-0.415037499278844,-27.4612617350821,1.25375940714231e-13,3.0237726878138e-13
"Kcnab1",0.342028730796847,27,-1.25276607037997,-41.7360983750455,6.46184273946633e-20,5.29871104636239e-19
"Lhfpl6",0.430555555555556,18,0.144389909335175,-29.1316225982444,2.29288049442988e-14,6.75728449156081e-14
"Lpp",0.60291737248259,23,1.23029761942179,-26.1274941306851,4.87419684512854e-13,9.5162890785843e-13
"Malat1",0.477112539020512,32,-0.134017347971688,-85.8459502261558,3.15972289591906e-39,1.29548638732681e-37
"Mast4",0.454336829281212,29,-0.2606517545228,-50.2441310955965,1.19100683838307e-23,2.4415640186853e-22
"Msrb3",0.397789929368877,19,-0.710493382805015,-25.9258021259001,5.98577477383343e-13,1.11553075330532e-12
"Myh11",0.579777777777778,25,0,-31.3557013273169,2.39326054218905e-15,1.14518735331442e-14
"Myom1",0.579437229437229,21,0,-26.7109803481956,2.69072058989577e-13,6.12886356587371e-13
"Pakap",0.503968253968254,21,0.0780025120012732,-25.8682440908931,6.34721309503942e-13,1.13145972563746e-12
"Pde3a",0.577612769245629,29,-0.0981803939389034,-43.4505323695273,1.14087933500827e-20,1.34285998277887e-19
"Pdlim5",0.659495329232171,19,0.338801913451759,-24.2707497496046,3.23372953648101e-12,4.91047818502671e-12
"Plce1",0.567329545454546,16,0,-24.306732194172,3.11721731745273e-12,4.91047818502671e-12
"Plcl1",0.393939393939394,22,-1.25375659224578,-21.7826121450224,4.10061607915463e-11,5.42339545952709e-11
"Ppp1r12a",0.40419411506368,23,-0.584962500721156,-14.77722829308,5.43675030315391e-08,5.71555801100796e-08
"Prkg1",0.18644685146786,28,-2.26534456652099,-33.6583795823421,2.31207605242903e-16,1.35421597356557e-15
"Rasal2",0.434210526315789,19,-0.691877704637668,-20.2726834167079,1.92103511873064e-10,2.31654234905754e-10
"Rbpms",0.606419043919044,24,0.533432200081074,-30.4096675770902,6.25604444066459e-15,2.33179838242953e-14
"Rgs6",0.410714285714286,14,-0.263034405833794,-19.1221337347401,6.24201810443509e-10,7.19491243850326e-10
"Rock1",0.557142857142857,21,0.362570079384708,-28.4102501428811,4.77462936713342e-14,1.27673683939852e-13
"Ryr2",0.453703703703704,18,-0.652076696579693,-14.5106096927311,7.15898149237133e-08,7.33795602968061e-08
"Slc8a1",0.413941798941799,30,-0.308122295362332,-5.97876503616946,0.000544269712333608,0.000544269712333608
"Sorbs2",0.53921568627451,17,0.101879614019214,-24.9605917298287,1.60047396979649e-12,2.73414303173567e-12
"Syne1",0.623529411764706,17,0.777607578663552,-21.5757647559314,5.06602779353644e-11,6.49084811046856e-11
"Synpo2",0.474074074074074,18,-0.234465253637023,-22.892081459275,1.32026624050078e-11,1.86658330553559e-11
"Tpm1",0.59469696969697,22,0.295455883526171,-23.5855818438184,6.50504585793051e-12,9.5252457205411e-12
"Utrn",0.535493827160494,27,0.520832163301441,-31.3073016459859,2.51382589751945e-15,1.14518735331442e-14
"Zbtb16",0.552631578947368,19,-0.371968777386958,-26.4811420974548,3.40014886724691e-13,6.97030517785616e-13
"Zfpm2",0.689814814814815,18,1.05889368905357,-16.4579832147264,9.62296875051747e-09,1.03826768097688e-08
