gene,bb_mu_Aged,padj_Aged,bb_mu_Young,padj_Young,dir_Aged,dir_Young,consistency
Ank2,0.279761904761905,0.0905420263151224,0.156486291486292,0.00166905774331707,below,below,consistent_below
App,0.694064153439153,5.82324767272069e-6,0.674988065401599,0.0794653266505359,above,above,consistent_above
Lyz1,0,1.56795185459981e-10,0,4.96290389797217e-13,below,below,consistent_below
