"","bb_mu","AR","N","bb_theta","thetaCorrected","theta_common","log2FC","llr_var","pval_var","padj_var"
"Arfgef1",0.4814,0.509009009009009,37,0.3838,0.222665322043798,0.117480168534895,-0.163498732282879,-2.12558708346933,0.039223202815603,1
"Arhgap24",0.463,0.40281746031746,20,0.108,0.116590806877305,0.115433025703937,-0.0443941193584532,-0.0529053228225642,0.74496501663541,1
"Arhgap26",0.4752,0.481587301587302,60,0.1922,0.149632981476188,0.117063440374631,-0.178970141045319,-0.0922737975715151,0.667493889726627,1
"Arhgap29",0.5231,0.53,65,0.1655,0.141090267741231,0.119501868930107,0.0978473233981446,-0.077833012689517,0.693178459664363,1
"Arhgap32",0.6138,0.609375,32,1.0643,0.487171511390834,0.1267792883976,0.736965594166206,-0.374587920383263,0.386737289959752,1
"Arhgef12",0.585,0.585820895522388,67,0.3818,0.222894026550179,0.118989476550973,0.626185163447669,-0.182626320742465,0.545603426110696,1
"Arhgef3",0.6534,0.652,50,0.1468,0.129542603458986,0.112710736349691,0.874469117916141,-0.232183843212894,0.495589772180283,1
"Arid1b",0.4064,0.420745149911817,54,0.1715,0.141772221982517,0.117063440374631,-0.595609744920665,-1.40030551181662,0.0942283909411609,1
"Arid2",0.5434,0.53735632183908,29,1e-04,0.087808121186875,0.134054270426087,0.251538766995965,0.331576723827414,1,1
"Arid4b",0.4418,0.486666666666667,25,0.1101,0.14638165744637,0.159715584806422,-0.415037499278844,-0.101755879525101,0.651901063170788,1
"Arih1",0.4766,0.488562091503268,51,1e-04,0.0723212507216724,0.110400656935568,-0.134301091711591,-0.0594389145295793,0.730254775538101,1
"Arl15",0.4785,0.500478524743231,68,0.0861,0.121057551123337,0.134957233082376,-0.219965683941908,-0.624709063293594,0.263663641049038,1
"Asap1",0.4536,0.462376933895921,79,0.0972,0.113756230826609,0.11736768321584,-0.288431182899275,-0.155812073957577,0.576685249263377,1
"Ascc3",0.5537,0.540540540540541,37,0.0018,0.076261692953254,0.115433025703937,0.31194400631474,0.0275090167254675,1,1
"Ash1l",0.5495,0.546666666666667,50,0.8182,0.38633288318615,0.11550309025298,0.280107919192735,-3.54033493696149,0.00779198761938453,0.909962467771238
"Atad2b",0.5439,0.525,40,3e-04,0.0756527175241588,0.115372917231899,0.253756592245783,0.181636338239443,1,1
"Ate1",0.5937,0.585833333333333,40,0,0.0756101806919752,0.11548194931021,0.547487795302493,0.0161659446931921,1,1
"Atp10d",0.615,0.546551724137931,29,1e-04,0.0776904047730841,0.11860114489009,0.678071905112638,0.135296627227653,1,1
"Atp13a3",0.6183,0.595833333333333,40,0.4521,0.247288594365027,0.115474113126851,0.825970600224951,0.0261326953549315,1,1
"Atp2a2",0.4366,0.468468468468468,37,0.0025,0.0769103178167123,0.116017692078725,-0.369233809665719,-1.81762029348853,0.0565684280346651,1
"Atp2b1",0.3403,0.329166666666667,32,0.0503,0.0950622165508895,0.116017692078725,-0.921997487998727,-0.121446804794843,0.622123964527743,1
"Atp6v0b",0.4289,0.42985842985843,37,0,0.0756924204042139,0.115607556764036,-0.415037499278844,-1.30142266508942,0.106672048762331,1
"Atrnl1",0.3821,0.385,30,1.072,0.484741037684477,0.11860114489009,-0.447458976971221,-0.165714296078146,0.564819089664008,1
"Atxn1",0.4356,0.479289493575208,63,0.0189,0.0892708665325557,0.125384370150723,-0.382469636822413,-0.57121808487264,0.285138140549166,1
"Atxn7",0.406,0.39247311827957,31,1.4158,0.618872911205873,0.124061226381771,-0.53605290024021,1.19994867072493,1,1
"B4galt1",0.5171,0.543137254901961,34,0.5911,0.300073404491609,0.115474113126851,-0.142019004872428,-0.172442993629346,0.557022423623062,1
"B4galt5",0.5586,0.563131313131313,22,1.417,0.623266716401505,0.130076031517232,0.184424571137427,-0.0346093201177737,0.792477853901319,1
"Babam2",0.582,0.572368421052632,38,1.3011,0.569781027999151,0.115607556764036,0.736965594166206,-0.0834227891354189,0.682930594228333,1
"Baz1b",0.5253,0.485294117647059,34,0.0644,0.103048126218658,0.120036838111297,0.169925001442312,0.207904377586193,1,1
"Baz2b",0.5044,0.515350877192982,38,0.3027,0.190008717845808,0.11464064838983,0.12199052437861,0.0172683633077,1,1
"Bbs9",0.553,0.505747126436782,29,0,0.0851654505787202,0.130076031517232,0.308122295362332,-0.108748114810378,0.640954323811339,1
"Bbx",0.4658,0.436991869918699,41,0.0495,0.0944076490464056,0.11548194931021,-0.180572245641821,-0.18242664218333,0.545823122709757,1
"Bicc1",0.4584,0.461830357142857,32,0.0354,0.0861232838868935,0.111006962256582,-0.243925582886089,0.324797571870612,1,1
"Birc6",0.4193,0.441277056277056,55,0.1373,0.127662880775224,0.115349773237359,-0.453717967442904,-0.0252461124484427,0.822208968750578,1
"Bmp2k",0.4959,0.5,36,0.1345,0.127036900095193,0.116017692078725,-0.0524674198941355,-0.067087155393299,0.714142634251903,1
"Bmpr2",0.5316,0.547798742138365,53,0.0407,0.0880242368734532,0.110836351118054,0.212993723334198,-0.0304426057966722,0.805102258619318,1
"Bnc2",0.4723,0.481884057971014,23,0.389,0.242389574544102,0.144589676853692,-0.131244533278253,-0.812882685579865,0.202289759110519,1
"Braf",0.4819,0.429347826086957,46,0.1688,0.139023414977178,0.114431095808476,0,-0.00385067201507638,0.930069574954526,1
"Btbd7",0.4036,0.411428571428571,35,0.6825,0.334690613235957,0.115334129949052,-0.6463630453853,0.0190091653710098,1,1
"Btg2",0.3795,0.436559139784946,31,0.0536,0.0989468603958733,0.120036838111297,-0.752072486556415,-1.75078489174905,0.0613106882927106,1
"Calcrl",0.6203,0.618421052631579,38,1.1651,0.518135458378897,0.115607556764036,0.628031222613042,-1.90186569901736,0.0511385004385207,1
"Cald1",0.5029,0.498518518518519,45,0.5709,0.291719617508823,0.114431095808476,0,0.279045702503396,1,1
"Camk1d",0.4354,0.457602339181287,19,1e-04,0.075661997110201,0.11550309025298,-0.374395514781498,-0.0229810638234049,0.830244656769259,1
"Camk2d",0.6142,0.607575757575758,55,0.7533,0.358914288308049,0.111267756342494,0.697437229979569,-1.01074114942504,0.155087683556043,1
"Camkmt",0.463,0.435626102292769,27,0.8426,0.39551347701783,0.115372917231899,-0.253756592245783,0.036073465264181,1,1
"Cast",0.4813,0.474149659863946,49,0.46,0.246860306953019,0.110237975486245,-0.0655883416275769,-0.0340480746536969,0.794129223485484,1
"Cav1",0.3818,0.465167548500882,27,0,0.0759609507281047,0.116017692078725,-0.695145418471579,-0.394393954684613,0.374466886878559,1
"Cavin2",0.4133,0.393253968253968,42,2e-04,0.0745073540544301,0.1136815654258,-0.505235308250422,-0.417215721461453,0.360994253086289,1
"Cblb",0.3844,0.342198581560284,47,0.3413,0.204529744091102,0.114431095808476,-0.485426827170242,-0.0615705308294565,0.725652412428147,1
"Ccl21a",0.4372,0.396779389539571,91,0.045,0.0579433955506214,0.0623988794709824,-0.31315788525963,0.150305342084266,1,1
"Ccnd3",0.6596,0.690972222222222,24,0,0.0797711880042474,0.121837194478487,0.956931278108114,-1.20876727316654,0.119983634507416,1
"Ccny",0.5662,0.557908163265306,56,1e-04,0.0747766026679772,0.114150797808224,0.383328639551506,-0.0469433613938364,0.7592929492213,1
"Cd2ap",0.4734,0.459401709401709,39,0.0921,0.11051347701783,0.115372917231899,-0.15200309344505,0.0175968069576982,1,1
"Cd47",0.491,0.497549019607843,34,0.6441,0.324366124713108,0.121837194478487,-0.115477217419936,-2.15820601233401,0.0377464321654953,1
"Cd9",0.5495,0.578571428571429,35,1e-04,0.0756062760537702,0.115417985626125,0.289506617194985,-0.0583911177276377,0.732550962863275,1
"Cdc14a",0.5129,0.487179487179487,26,0.4635,0.280584189091939,0.159715584806422,0.275634442613427,-0.0145292415607052,0.864644072477005,1
"Cdc42bpa",0.4359,0.477272727272727,55,2e-04,0.0725278610846642,0.110658219829977,-0.370368449945115,-0.0556834052942392,0.738593375131088,1
"Cdc42bpb",0.5212,0.54349593495935,41,0.4739,0.255491927437586,0.115359337173006,0,-0.126677962765378,0.614721917331393,1
"Cdh13",0.4961,0.495454545454545,27,0.5106,0.266113707257413,0.110296335551156,-0.222392421336448,-2.27061408480407,0.0330878438385786,1
"Cdk13",0.4426,0.418803418803419,39,4e-04,0.0757569487954066,0.115474113126851,-0.332575339086871,-0.0332395832100403,0.796533833523521,1
"Cdk6",0.5501,0.5625,28,3e-04,0.118183422782228,0.180331481062722,0.289506617194985,-0.00530379721683616,0.917968386410127,1
"Cdkal1",0.3927,0.394444444444444,45,1.2925,0.566427834871356,0.115474113126851,-0.526068811667588,0.0156413234123107,1,1
"Celf2",0.4573,0.410919850544034,54,0.0105,0.0845784604731962,0.123089501962728,-0.241972790305964,-0.761850661872799,0.217060230782663,1
"Cemip2",0.3178,0.337859308447544,56,0.2566,0.184241462802323,0.132570127520082,-1.25525705524207,-1.16416068518153,0.127038805927896,1
"Cep85l",0.2953,0.301666666666667,60,0.2041,0.157846352914584,0.122705996351542,-1.23349013021978,0.634404505808,1,1
"Cflar",0.3442,0.318840579710145,23,0.2855,0.256534474482323,0.226223654026001,-0.884522782580064,0.0341661611296331,1,1
"Cgnl1",0.6093,0.636666666666667,30,0.196,0.153022809762962,0.120036838111297,0.514573172829758,-0.826987887414266,0.198418669566204,1
"Chchd3",0.581,0.581140350877193,38,0.2831,0.185158759203464,0.11860114489009,0.447458976971221,-1.06933732344304,0.143625928275901,1
"Chd7",0.3731,0.333333333333333,29,0.3517,0.238128492889408,0.159715584806422,-0.556393348524385,-0.153022070015972,0.580117865285758,1
"Chd9",0.5112,0.542383321487799,67,0.3903,0.235298803501342,0.13300570588105,-0.117039421190219,-1.30460297307681,0.10624494929812,1
"Chrm3",0.3923,0.34750566893424,63,0.1516,0.145965792897293,0.135010421018465,-0.485426827170242,0.00279589797901281,1,1
"Chst15",0.5303,0.50390625,32,0.2695,0.178034192556113,0.115607556764036,0.415037499278844,-0.34941007659658,0.403180424061058,1
"Clasp2",0.6123,0.614285714285714,49,0.1469,0.130706959280975,0.114431095808476,0.652076696579693,-0.0395131884638218,0.778621195668195,1
"Clic4",0.4403,0.41781746031746,40,0.3042,0.196213545235047,0.123247488088995,-0.301169534720565,0.104885382686014,1,1
"Clk1",0.5038,0.505208333333333,32,0.3579,0.21450382242119,0.120036838111297,0.0565835283663674,-0.164830856838428,0.565858351237777,1
"Cmip",0.5114,0.525085034013605,56,0.0128,0.0848460727394069,0.122164235097321,0.070389327891398,-0.0828047530304303,0.684043625598758,1
"Cnksr3",0.4853,0.51505376344086,31,0.4273,0.239184309385571,0.117480168534895,-0.273018494406416,-0.0296279978244378,0.807675757296466,1
"Cnot2",0.4177,0.418803418803419,39,2e-04,0.0760369000951933,0.116017692078725,-0.476438043942987,-0.0611283503670919,0.726599688031348,1
"Cnot4",0.6184,0.617886178861789,41,0.4448,0.244450185878589,0.115372917231899,0.669851398307669,-1.33615801945879,0.102107337049035,1
"Cog5",0.4505,0.434782608695652,23,1.5673,0.817320775870189,0.339287265012402,-0.0874628412503395,0.202064311031133,1,1
"Col23a1",0.5612,0.558547008547009,39,0.2376,0.164057814068022,0.112762968019893,0.222392421336448,-0.181775399461841,0.546540795549785,1
"Col4a1",0.4995,0.536184210526316,38,0.4601,0.247606596204101,0.11131980793573,-0.282399730700725,-0.0844717444280718,0.681052474375964,1
"Col5a2",0.7102,0.662037037037037,36,0.3008,0.189693686109027,0.115261489917186,1.4447848426729,-0.356141800615362,0.398686752452651,1
"Colec12",0.4148,0.402272727272727,22,0.8451,0.397286727246501,0.11663126141449,-0.106915203916512,-0.789446206781204,0.208920304528331,1
"Cp",0.7212,0.740325018896447,63,0.3003,0.19838665358304,0.12882854890583,1.26303440583379,-0.443707800573804,0.346178617652234,1
"Cped1",0.5545,0.569761904761905,75,2e-04,0.0876158594732218,0.133702622702101,0.31550182572793,-0.483499825056924,0.325429599082426,1
"Cplane1",0.4157,0.411111111111111,30,0.715,0.359289133845103,0.134054270426087,-0.37851162325373,-1.2617302988274,0.112164193449769,1
"Cpne8",0.4692,0.404120879120879,52,0.026,0.0830652806264534,0.11178837194347,-0.145850866463455,0.00169125572897855,1,1
"Cpq",0.358,0.403508771929825,38,0.1831,0.143138275266314,0.112421859090083,-0.945552215977624,-0.212747823730915,0.514207483328264,1
"Cradd",0.3114,0.324019607843137,34,0.7335,0.354028228433939,0.115289114228103,-1.15200309344505,-0.494878259098876,0.319801890850542,1
"Creb1",0.5265,0.518518518518518,27,2e-04,0.136521501883812,0.208397840543876,0.15200309344505,-0.0430663806992584,0.769152353607601,1
"Creb3l2",0.526,0.53494623655914,31,0.1682,0.15164356422485,0.134054270426087,0.125530882083859,-0.184935960285529,0.543074090671909,1
"Creb5",0.4492,0.436022927689594,54,0.0302,0.0893750392084067,0.118989476550973,-0.272079545436801,-0.152928834648627,0.580233279284515,1
"Crebbp",0.5281,0.516393442622951,61,2e-04,0.0722408081201579,0.110219794268854,0.162271428898877,-0.174257485851868,0.554954974699753,1
"Crim1",0.4316,0.427556818181818,44,0.0887,0.105966820341926,0.110400656935568,-0.337034987277571,0.000886684044857589,1,1
"Csgalnact1",0.545,0.5125,44,0.0049,0.0740375221428925,0.110237975486245,0.263034405833794,-0.0942203832162321,0.664217534691275,1
"Csnk1a1",0.4788,0.46260162601626,41,1e-04,0.0750973254407444,0.11464064838983,-0.12199052437861,-0.146749803384175,0.587986578720038,1
"Cstf3",0.6218,0.616666666666667,25,0.4321,0.263280107974381,0.151498484912871,0.754887502163469,-0.768273355692745,0.21513255303381,1
"Cux1",0.4419,0.496666666666667,25,1e-04,0.0992294750629886,0.151498484912871,-0.337034987277571,0.111058163799147,1,1
"Cwc27",0.306,0.333333333333333,22,0.3365,0.275901563089918,0.226223654026001,-1.24100809950379,-0.715815958998114,0.231498293172707,1
"Cyfip1",0.4783,0.466312056737589,47,2e-04,0.0753677965191412,0.114995747883568,-0.125530882083859,-0.0757251841807971,0.697153169704685,1
"Cyth3",0.4264,0.351615646258503,28,1e-04,0.075424328557715,0.115140091150483,-0.427421223734676,-0.846794998258908,0.193128403905623,1
"Cyyr1",0.3305,0.342416666666667,50,0.6345,0.325298045988103,0.12882854890583,-0.874469117916141,0.150192763350063,1,1
"D5Ertd615e",0.5217,0.537723121627231,73,0.1684,0.142323182157557,0.119702940215309,0.0768155970508309,-0.943817829143725,0.16946883714202,1
"Daam1",0.2982,0.285984848484849,44,0.3961,0.225804075393158,0.115140091150483,-1.16227142889888,0.140917830042291,1,1
"Dab2",0.4027,0.363768115942029,23,0.1504,0.205230677013969,0.226223654026001,-0.552541023028779,-0.00924831868292131,0.891819428543335,1
"Dapk1",0.3242,0.313073593073593,55,0.8247,0.385879159176901,0.111040102449521,-0.932885804141463,-0.976793602559425,0.162200819088555,1
"Dapk2",0.4338,0.45,41,0.2338,0.161166600993279,0.110551121917068,-0.444784842672896,0.0185615631851732,1,1
"Dcn",0.5407,0.451394901394901,33,0.0925,0.110120564310968,0.114540808557618,0.352301743930881,0.052342235459875,1,1
"Ddx17",0.5207,0.535353535353535,33,0,0.0776524300895398,0.11860114489009,0.111031312388744,-0.0654074347026139,0.717588646154283,1
"Ddx50",0.5367,0.549382716049383,27,0.4512,0.27591330301599,0.159715584806422,0.137503523749935,-0.0149084074286598,0.862906533250511,1
"Ddx6",0.583,0.585470085470085,39,0.3592,0.212366014019244,0.116017692078725,0.476438043942987,-0.55245841916237,0.293189590363801,1
"Dennd1a",0.4188,0.440251572327044,53,0.3668,0.211564960204354,0.110386215885451,-0.637429920615292,-1.79761650571908,0.0579455047588259,1
"Dennd2a",0.5428,0.55,30,3.9525,1.6055208979527,0.159715584806422,0,-0.748540585148707,0.221121018295982,1
"Dennd4a",0.5353,0.548810966810967,75,0.326,0.212099481107559,0.134866607478279,0.169925001442312,0.128811231656442,1,1
"Dennd5b",0.5252,0.537820512820513,26,1.5223,0.653627401068463,0.115372917231899,0.0506260730699681,-0.247528723510442,0.481679925077981,1
"Dgkh",0.628,0.57947232947233,37,0.0223,0.0840071479039056,0.115372917231899,0.777607578663552,0.014342915203116,1,1
"Dip2c",0.572,0.573463901689708,62,0.1767,0.153474548109582,0.131920793146035,0.403355694231208,0.0394262301563799,1,1
"Dlc1",0.4674,0.428792912513843,43,0.0296,0.0901699149648788,0.120551516789692,-0.144389909335175,-0.2353561363295,0.49265967221454,1
"Dleu2",0.4523,0.429824561403509,57,0.1268,0.134313480451714,0.131597455809917,-0.263034405833794,-1.17072649402476,0.125972006155211,1
"Dlg1",0.5938,0.557039551357733,66,1e-04,0.0817863692183241,0.124857047919454,0.547487795302493,-0.0522196434537818,0.746565986261941,1
"Dmxl1",0.4764,0.464285714285714,35,0.3309,0.210823678426821,0.130076031517232,-0.0614005446641435,-1.66367151629509,0.0681368634591339,1
"Dnaaf9",0.5198,0.52020202020202,33,1e-04,0.0798091626877917,0.121837194478487,0.115477217419936,-0.00893849701876803,0.89363594879097,1
"Dnajc1",0.5437,0.563666666666667,50,0.1202,0.117823711221684,0.110240081605919,0.257157839497125,-0.361350427165128,0.395259406498459,1
"Dnm3",0.2613,0.270590828924162,54,0.1597,0.134663857598012,0.113050598504697,-1.49304001128012,0.0987230662240535,1,1
"Dock1",0.4686,0.467676767676768,66,0.1344,0.13867500604924,0.133850959239205,-0.169925001442312,-0.14014762222817,0.596507768355948,1
"Dock4",0.4864,0.478329684364167,87,0.0653,0.106100870218467,0.124177395780338,-0.0817940911636474,-0.456326159996777,0.339411658252663,1
"Dock6",0.3548,0.311965811965812,39,0.0089,0.0788931448815269,0.115334129949052,-0.855610090664825,0.0339177340608856,1,1
"Dock8",0.3835,0.34320987654321,27,0.0919,0.134090234556659,0.151498484912871,-0.612976876890753,-0.0627671261931759,0.723107974098828,1
"Dock9",0.5436,0.5429836176895,85,0.2349,0.168698461005326,0.121416782775468,0.168599603975745,0.265653485212368,1,1
"Dpysl3",0.4944,0.495031055900621,46,2e-04,0.0722408081201579,0.110219794268854,-0.0324214776923775,-0.00398842021465384,0.92883303623307,1
"Dst",0.578,0.578813646670789,77,0.1813,0.157024385810044,0.134674578593874,0.503574173880501,-1.14346400322077,0.130467926070222,1
"Dyrk1a",0.4648,0.437719298245614,38,4e-04,0.0752112494913773,0.11464064838983,-0.203533394085132,0.0282868894938417,1,1
"Dysf",0.3876,0.396306818181818,48,0.1046,0.11200479502547,0.110400656935568,-0.754887502163468,-0.406029423991107,0.367512250953208,1
"Ebf1",0.5564,0.569324758935149,77,0.1595,0.136053708649962,0.115289364344708,0.291603558030565,0.270533775846886,1,1
"Ebf2",0.621,0.634920634920635,21,0.2724,0.179011339344909,0.115417985626125,0.485426827170242,-0.0159260965683892,0.858352444548735,1
"Ece1",0.45,0.463559322033898,59,2e-04,0.0734576692691555,0.112078346863757,-0.289506617194985,-0.0270682328482863,0.816015769334203,1
"Ecpas",0.4337,0.463963963963964,37,0.2033,0.152385246066053,0.114829065824884,-0.415037499278844,0.0533105443334705,1,1
"Eeig2",0.4393,0.439814814814815,36,0.592,0.301172803195868,0.11663126141449,-0.321928094887362,-0.777719410358383,0.212334316298083,1
"Efna5",0.4384,0.439423076923077,52,0.7755,0.376587322228758,0.125384370150723,-0.520007058880386,0.143314275356467,1,1
"Egfr",0.4337,0.442028985507246,23,1.0195,0.462730047383634,0.115433025703937,-0.678071905112638,-0.166697057691884,0.563667311845166,1
"Ehbp1",0.5104,0.5,38,2e-04,0.0786683793832151,0.120036838111297,0.0565835283663674,0.174806018160933,1,1
"Ehmt1",0.5369,0.525,40,1e-04,0.0764006512971343,0.11663126141449,0.214124805352848,-0.192596472334213,0.534837079692858,1
"Eif4g3",0.5667,0.609126984126984,36,2e-04,0.0756442507373145,0.115417985626125,0.387023123109247,-0.0450192938070266,0.7641281051996,1
"Elf1",0.4691,0.446212121212121,38,0.2401,0.164549686711693,0.112064221504326,-0.144389909335175,-0.069783178490475,0.708712493196123,1
"Elk3",0.5298,0.522942386831276,81,4e-04,0.0884967141831703,0.134931981462429,0.17176634826648,-0.167562244846152,0.562657070017656,1
"Elmo1",0.5149,0.474052600838315,84,0.0746,0.107639744003971,0.121133769008732,0.111892880070897,-0.58875158475324,0.277864887367255,1
"Eln",0.3896,0.390277777777778,48,0.1627,0.13399978320678,0.110296335551156,-0.611434712082347,-0.0912090032268082,0.669303426467215,1
"Emcn",0.3531,0.401839295456317,47,0.2913,0.186143893433452,0.115349773237359,-1.2667865406949,-0.143484410789625,0.592169560731463,1
"Eml4",0.4697,0.445614035087719,38,0.0791,0.105998925411649,0.116017692078725,-0.15754127698648,0.0898479855612102,1,1
