"","AR","mean_reestim","theta_reestim","thetaCorrected","theta_smoothed","tot_gene_mean","N"
"1700025G04Rik",0.611627906976744,0.6096,0.3961,0.225477072276188,0.11464064838983,0.586776859504132,43
"5031425E22Rik",0.544573643410853,0.5474,0.2379,0.165919920801355,0.115433025703937,0.537190082644628,43
"9530026P05Rik",0.537202380952381,0.567,0.1021,0.11122406361631,0.110658219829977,0.776859504132231,40
"AW554918",0.55982905982906,0.5533,0.7287,0.353084195600932,0.11663126141449,0.446280991735537,39
"Aak1",0.430232558139535,0.3893,0.1488,0.132111379175153,0.115474113126851,0.504132231404959,43
"Abca1",0.483506944444444,0.4875,0.3838,0.218938698347972,0.11178837194347,0.818181818181818,48
"Abca8a",0.61494708994709,0.6304,0.0789,0.102177632981447,0.110297304773663,0.71900826446281,21
"Abhd17b",0.464539007092199,0.4982,1.2062,0.53056396360664,0.110752027081875,0.694214876033058,47
"Abi1",0.644383394383394,0.6672,0.7085,0.347980041547157,0.120551516789692,0.991735537190083,52
"Abi3bp",0.457818532818533,0.4328,0.2175,0.17051233496744,0.13427917294027,1.31404958677686,74
"Ablim1",0.4375,0.4384,0.0584,0.0957838448865669,0.112421859090083,0.652892561983471,32
"Ablim2",0.486111111111111,0.5106,0,0.0851654505787202,0.130076031517232,0.388429752066116,30
"Ablim3",0.41875,0.4181,0.3082,0.192998925411649,0.116017692078725,0.454545454545455,40
"Ackr3",0.58,0.5895,0.4068,0.230441963386333,0.116017692078725,0.454545454545455,35
"Adam10",0.480392156862745,0.4706,0.4695,0.253213288394899,0.114431095808476,0.59504132231405,51
"Adam12",0.691666666666667,0.7037,0.6845,0.33540254686852,0.115261489917186,0.553719008264463,35
"Adam19",0.321428571428571,0.3112,0.1367,0.178443607321063,0.193256869581704,0.322314049586777,28
"Adamts5",0.431972789115646,0.3969,0.5462,0.287188909523235,0.121837194478487,0.413223140495868,28
"Adamts9",0.625850340136054,0.6858,0.8077,0.382413939391556,0.115607556764036,0.462809917355372,21
"Adamtsl1",0.550273224043716,0.5398,0.2419,0.180035785785901,0.134672656823667,1.37190082644628,61
"Adgrl4",0.4953125,0.4741,0.1033,0.11492026850548,0.115607556764036,0.462809917355372,32
"Adk",0.459770114942529,0.4628,0.9699,0.459220052045758,0.138840092824554,0.371900826446281,29
"Afap1l1",0.390243902439024,0.4293,0.1806,0.14420788137562,0.115505504154364,0.520661157024793,41
"Aff1",0.325036075036075,0.3581,1e-04,0.075503812691305,0.115261489917186,0.553719008264463,33
"Agap1",0.395772594752187,0.4362,0.0397,0.0873592254052167,0.110400656935568,0.710743801652893,49
"Agfg1",0.595238095238095,0.5846,0.1023,0.114416402636049,0.115417985626125,0.495867768595041,35
"Ago3",0.489035087719298,0.4994,0.2423,0.167580959598074,0.115417985626125,0.495867768595041,38
"Agps",0.557692307692308,0.5384,1.5646,0.685055495083732,0.138840092824554,0.371900826446281,26
"Ahnak",0.412962962962963,0.3737,0.1549,0.134209138684297,0.115140091150483,0.56198347107438,45
"Aig1",0.455357142857143,0.4731,0.5517,0.314077859978015,0.159715584806422,0.347107438016529,28
"Airn",0.355353508924938,0.3565,1.1583,0.528256333222822,0.135009506275657,1.47107438016529,63
"Akap13",0.523688458434221,0.5182,0.1051,0.118153558880472,0.119501868930107,0.975206611570248,59
"Akt3",0.302482269503546,0.3197,0.127,0.120392706854335,0.110219794268854,0.735537190082645,47
"Ank2",0.626262626262626,0.6048,0.3026,0.190424790451147,0.115334129949052,0.487603305785124,33
"Ankhd1",0.476666666666667,0.4632,0.6806,0.332062325899225,0.112421859090083,0.652892561983471,50
"Ankrd11",0.520138888888889,0.5372,0.3851,0.218942450316142,0.111040102449521,0.793388429752066,48
"Ankrd12",0.524122807017544,0.5287,0.2853,0.184704448765489,0.11663126141449,0.446280991735537,38
"Ankrd17",0.451242236024845,0.4755,0.0813,0.108131014815221,0.117998103294447,0.950413223140496,69
"Ankrd44",0.516666666666667,0.5166,0.5724,0.305137235110926,0.134054270426087,0.380165289256198,30
"Anks1",0.458333333333333,0.4103,1e-04,0.126570189599544,0.193256869581704,0.322314049586777,22
"Ano6",0.30982905982906,0.3569,1e-04,0.0752206891040273,0.114829065824884,0.578512396694215,39
"Antxr2",0.317543859649123,0.3347,1.1734,0.521218959135517,0.11550309025298,0.512396694214876,38
"Anxa2",0.555764411027569,0.5473,0.2099,0.155222258805578,0.115334129949052,0.487603305785124,38
"Aopep",0.524848484848485,0.5212,0.0601,0.108014301953557,0.130115843850399,1.14876033057851,55
"Ap2a2",0.532,0.5624,0.0488,0.101538599998429,0.1267792883976,0.396694214876033,25
"Apaf1",0.592592592592593,0.5773,0.6538,0.323200630167051,0.114431095808476,0.59504132231405,45
"Apbb2",0.583928571428571,0.5574,0.1353,0.126893144881527,0.115334129949052,0.487603305785124,28
"Apc",0.722619047619048,0.6815,0,0.0755299021211302,0.115359337173006,0.545454545454545,42
