"","AR","bb_mu","bb_theta","thetaCorrected","theta_common","tot_gene_mean","N","phi","phi_trend","phi_shrunk"
"1700025G04Rik",0.48989898989899,0.545454545454545,998.999999999999,612.977206778701,205.698300846158,0.469042954910637,22,1.59598443777143,1.78041869887605,1.64321194833717
"5031425E22Rik",0.543478260869565,0.666666666664014,998.999999999999,567.770981265929,144.481537130946,0.569080460615798,23,2.06777769215877,1.77983189220559,1.98928693304906
"9530026P05Rik",0.602666666666667,0.553571428317605,998.999999999999,551.816118220685,122.875993423845,0.621998934253429,25,2.29667969428593,1.78956337564958,2.16188681318864
"AW554918",0.529411764705882,0.482758620669207,998.999999999999,662.277236178136,272.45875732456,0.394119494831789,17,2.60870125322652,1.79877173194494,2.31611912708682
"Aak1",0.333333333333333,0.315789473685206,998.999999999999,599.966791509163,188.080030168659,0.491957594825964,21,1.88458588237308,1.77537828182957,1.85380564749262
"Abca1",0.460215053763441,0.551020408163265,998.999999999999,562.21069137482,136.951977903403,0.586557193277698,31,1.70147416449267,1.78240237294279,1.7177696560931
"Abca8a",0.573809523809524,0.6,0.261043100089268,175.452141912694,237.428290235883,0.432711425269578,14,1.31360742622165,1.79973364605779,1.47295741713977
"Abhd17b",0.536231884057971,0.511111111114395,998.999999999999,558.945329243158,132.53013335011,0.597329997391822,23,2.49820378283384,1.78433944281268,2.29040157154421
"Abi1",0.659333333333333,0.666666665869968,998.999999999999,549.114485341343,119.217532233069,0.631710210953957,25,1.99521248873161,1.79185687803711,1.9438886141778
"Abi3bp",0.398717948717949,0.380165289256198,1.4387984678742,7.14709101523176,8.7791033740383,1.31350170088831,52,1.77654198059819,1.8870741527314,1.79089699094953
"Ablim1",0.166666666666667,0.187500000000106,1e-06,1e-06,296.263141390188,0.283246267706204,11,0.93220109421736,1.68505726222128,1.19609140214062
"Ablim2",0.222222222222222,0.294117647708658,1e-06,1e-06,288.085578011176,0.258445577800929,12,0.795897707062752,1.55814280220234,1.04125537253794
"Ablim3",0.5,0.470588235294117,998.999999999999,685.676103377409,304.144723323575,0.331827695476516,15,1.48228293212266,1.76114387117003,1.57387655282328
"Ackr3",0.421052631578947,0.500000000000094,998.999999999999,640.48295258723,242.945664961874,0.426716893521575,19,2.70318115975174,1.80130164560027,2.39685334109132
"Adam10",0.333333333333333,0.379310344827587,998.999999999999,612.888136885663,205.577685366002,0.469191021711715,22,1.4484755707226,1.78035744467987,1.53039468823133
"Adam12",0.723484848484849,0.717948717947148,17.6477085777421,157.440804594509,202.171271693976,0.473416535805364,22,1.71617500090216,1.77879464950789,1.73265476084142
"Adam19",0.2,0.190476190574379,998.999999999999,677.990775235895,293.737508131941,0.275809496906225,15,1.49173977465439,1.67202766359502,1.55212962233837
"Adamts5",0.3,0.30769230817878,998.999999999999,685.99136473842,304.571639749945,0.324142325965814,15,2.21819745587758,1.75191528405245,2.04339588955161
"Adamts9",0.692307692307692,0.777777777776257,7.4819105932792,228.344581175648,304.540426221224,0.321102713820802,13,1.87025037598151,1.74776375099641,1.82260797306089
"Adamtsl1",0.508730158730159,0.45945945945946,5.02047453284403,12.788559214839,14.1800440204003,1.1661972000109,45,2.21806272205201,1.87461287232306,2.16244744832129
"Adgrl4",0.462962962962963,0.439999999712505,998.999999999999,684.138290852407,302.062268862635,0.343424417710389,18,1.80252317914809,1.77168085833293,1.7929764773064
"Adk",0.5,0.454545454545455,998.999999999999,684.500734588424,302.553078088491,0.304529280257484,13,2.5002914072494,1.72218799758482,2.16925497238157
"Afap1l1",0.357142857142857,0.333333333333333,998.999999999999,685.520518361291,303.934035280916,0.333649173895911,14,1.43809336726217,1.76304102176917,1.54867373183653
"Aff1",0.335294117647059,0.333333333333341,998.999999999999,668.67781363258,281.126205960785,0.383546231172886,17,1.94346014623416,1.79395195542253,1.89430930750743
"Agap1",0.236024844720497,0.292682927503118,0.303173852365314,120.065158890102,162.398752339284,0.532453021352954,23,1.20356234121547,1.7771616162882,1.33090838300329
"Agfg1",0.458333333333333,0.40909090856567,998.999999999999,685.927334067698,304.484931550008,0.319608235536515,16,1.679819662939,1.74565340785804,1.70148365137688
"Ago3",0.421052631578947,0.607142857144862,998.999999999999,671.716259258738,285.240767746208,0.378007463783564,19,1.90207718876042,1.79116429800951,1.86851661061857
"Agps",0.5,0.500000000032635,998.999999999999,671.031724569826,284.313793688307,0.234650165191075,9,2.17459084365173,1.16441120299072,1.62076678985575
"Ahnak",0.318181818181818,0.344827586206896,998.999999999999,636.527285090941,237.589031893983,0.432536167711746,22,1.40553789728441,1.79978834097531,1.50133263933732
"Aig1",0.545454545454545,0.684210526315765,998.999999999999,680.304333886232,296.870452137606,0.284461255158128,11,2.62156735619943,1.68721058455327,2.17758456368518
