"","AR","N","log2FC","llr","pval","padj"
"0610005C13Rik",0.224,125,-1.82102985895468,0.770610144703014,1,1
"0610040B10Rik",0.66030534351145,131,0.863938450423972,0.669794787756956,1,1
"0610040J01Rik",0.687878787878788,165,1.15324626029568,1.28266683210774,1,1
"0610043K17Rik",0.527050610820244,191,0.224431566610047,2.03603081525162,1,1
"1110002E22Rik",0.510825780463243,662,0.0143552929770703,-1.46593903084261,0.0868464111255438,0.383674408583031
"1110002L01Rik",0.950520833333333,192,4.36457243229586,-5.66897645731731,0.000759389866693537,0.00449850715228973
"1110004F10Rik",0.440251572327044,371,-0.326702600207709,1.65286139582145,1,1
"1110019D14Rik",0.540962441314554,710,0.208206515093137,-5.75381488385415,0.000693111018258059,0.00413210528585598
"1110059E24Rik",0.442928039702233,403,-0.326144449688432,1.42124120318067,1,1
"1200007C13Rik",0.422535211267606,71,-0.473931188332412,1.63042988898458,1,1
"1500002F19Rik",0.624537037037037,360,0.770518153877233,0.406330756076613,1,1
"1500004A13Rik",0.454098360655738,610,-0.322832322457477,1.00410806726609,1,1
"1500009L16Rik",0.554907677356657,343,0.290837516773585,0.0671424211600993,1,1
"1500026H17Rik",0.291970802919708,137,-1.19464743085354,-0.00492387414097095,0.920951033720222,1
"1600010M07Rik",0.476684515841142,747,-0.191343985077218,-1.32925488556225,0.102997191395049,0.4404343249838
"1600014C10Rik",0.446127946127946,297,-0.279522528622363,0.630082996517785,1,1
"1600020E01Rik",0.300226537216828,515,-1.20844286265222,0.883924733722097,1,1
"1700017G19Rik",0,210,-Inf,4.70103910874542e-05,1,1
"1700025G04Rik",0.574480803498109,1618,0.394302807206595,-247.986709953422,7.14627742577765e-110,1.22555844357037e-108
"1700037F03Rik",0.575129533678757,193,0.584962500721156,0.701877415950122,1,1
"1700081N11Rik",0.603703703703704,225,0.594946589293778,0.374628250699345,1,1
"1700086O06Rik",0.622747747747748,148,0.755763189620332,0.321465627327086,1,1
"1700087I21Rik",0.10653073286052,564,-3.09414715455555,-64.9519506467611,4.30104546868492e-30,3.99758621513332e-29
"1700096K18Rik",0.401606425702811,83,-0.431716240425474,-7.23810407370047,0.000141941033792931,0.000884120795808397
"1700109H08Rik",0.401736111111111,480,-0.591915261362923,1.32843210573037,1,1
"1700120C14Rik",0.754777070063694,314,1.66387955794538,0.649269503263184,1,1
"1700123M08Rik",0.663865546218487,238,1.07116102892124,0.134659128271437,1,1
"1700123O12Rik",0.0169491525423729,118,-5.70965824817047,4.70994129503011,1,1
"1810024B03Rik",0.593220338983051,118,0.511899038531432,-0.722777289507391,0.229242599513706,0.849614943404738
"1810037I17Rik",0.108614232209738,178,-3.0163018123291,-0.807553521619354,0.203775392522927,0.775010718710597
"1810062O18Rik",0.57168458781362,279,0.388270589716059,1.877011043913,1,1
"2010001K21Rik",0.926666666666667,125,3.4391116342577,-21.6660353522657,4.61949700806474e-11,3.50160016829408e-10
"2210408F21Rik",0.492955118829191,3232,-0.0318859970645229,-233.08462091205,2.18462498048971e-103,3.58651749309542e-102
"2210408I21Rik",0.566443452380952,224,0.367731784500488,0.257562348544724,1,1
"2310002L09Rik",0.432507987220447,626,-0.377505442782243,0.171723833031933,1,1
"2310014F06Rik",0.364048964218456,885,-0.897395514765649,-72.6602157711181,1.82770953253008e-33,1.74085336524075e-32
"2310015A10Rik",0.545977011494253,377,0.255654875468196,2.43091907185539,1,1
"2310016D03Rik",0.698056801195815,223,1.15200309344505,-1.42077399241109,0.091855683527271,0.402538588978664
"2310022A10Rik",0.482561235356762,626,-0.113595031841959,-0.405199322937278,0.368002417171149,1
"2310022B05Rik",0.45771144278607,201,-0.168397531695719,1.13063477673631,1,1
"2310039L15Rik",0.570094086021505,496,0.398917833915567,-1.90865483707455,0.0507256241219784,0.243170380053563
"2310057M21Rik",0.550467601870407,499,0.260389684578231,-5.49965204426553,0.000911461038145388,0.0053604738283006
"2310068J16Rik",0.637404580152672,131,0.678071905112637,0.936836007218133,1,1
"2310069G16Rik",0.264309764309764,198,-1.44898483120218,0.756829666775076,1,1
"2500002B13Rik",0.641156462585034,294,0.87560913776281,0.542384652666271,1,1
"2510009E07Rik",0.428662420382166,157,-0.444784842672896,0.527850108394603,1,1
"2610008E11Rik",0.784134881149807,603,1.87273093090963,-12.1541777011282,8.20822399287568e-07,5.62775819196744e-06
"2610020C07Rik",0.49070385126162,251,-0.0646090814230771,0.823887931660607,1,1
"2610035D17Rik",0.972298534798535,364,5.22881869049588,-19.9163029391036,2.76687310326969e-10,2.06378411606897e-09
