"","AR","mean_reestim","theta_reestim","thetaCorrected","theta_smoothed","tot_gene_mean","N"
"9530026P05Rik",0.65,0.6247,0.3655,0.197631043136266,0.0898584798834569,1.125,15
"Cacna1c",0.534,0.455,0.132,0.159688777634365,0.16733799304022,1.5,25
"Cacnb2",0.491656565656566,0.498,0.4173,0.202922858866545,0.0678968464421696,4.15625,25
"Cald1",0.402797202797203,0.4349,0.0564,0.0648803521943671,0.0663819245848634,2.15625,22
"Carmn",0.43702380952381,0.4693,0.1255,0.163030058177027,0.176211242189046,1.625,20
"Cped1",0.389583333333333,0.3871,1e-04,0.0355253247726265,0.0542010127027249,0.96875,16
"Dlc1",0.429986772486772,0.4965,0.095,0.0747882394673164,0.059126571079748,3.75,30
"Ebf1",0.437053571428571,0.5076,0.0133,0.0360546422356466,0.0473534569079109,2.4375,24
"Errfi1",0.403703703703704,0.4153,0.4452,0.278625486495124,0.16733799304022,1.5,18
"Filip1",0.555555555555556,0.5772,0.1585,0.132024519641179,0.109715449665295,1.21875,16
"Fry",0.363768115942029,0.2913,0.3452,0.242073049971782,0.169510238323568,1.6875,23
"Gucy1a2",0.439814814814815,0.409,2e-04,0.0927305642424483,0.141514481786299,1.375,18
"Itpr1",0.453787878787879,0.4288,1e-04,0.0835562365960574,0.127560225361045,1.3125,22
"Kcnab1",0.342028730796847,0.2937,0.3117,0.158093349240147,0.0606752420727847,4.96875,27
"Lhfpl6",0.430555555555556,0.5235,0.0118,0.0801639304451253,0.115593043099855,1.25,18
"Lpp",0.60291737248259,0.7011,0,0.0253890421178466,0.038777530327991,2.71875,23
"Malat1",0.477112539020512,0.4758,0.0018,0.00159100528169867,0.00138599540024777,66.65625,32
"Mast4",0.454336829281212,0.4549,1e-04,0.00874417149421897,0.0132972645955038,6.9375,29
"Msrb3",0.397789929368877,0.3929,0.104,0.128190067878928,0.135468963673749,1.8125,19
"Myh11",0.579777777777778,0.5192,0.0744,0.0544442419471877,0.0400025055340047,3,25
"Myom1",0.579437229437229,0.5218,0.1239,0.0969484333557485,0.0762105738786798,2.0625,21
"Pakap",0.503968253968254,0.5136,2e-04,0.0634363709588443,0.0967724839111415,1.15625,21
"Pde3a",0.577612769245629,0.5248,0.3045,0.160371296296926,0.0683304265441722,4.59375,29
"Pdlim5",0.659495329232171,0.5881,0.1096,0.0737014261669915,0.0489986448990516,2.40625,19
"Plce1",0.567329545454546,0.5277,0.3444,0.219481207119434,0.135468963673749,1.8125,16
"Plcl1",0.393939393939394,0.3574,1.0359,0.486034361710803,0.141514481786299,1.375,22
"Ppp1r12a",0.40419411506368,0.4049,0.0166,0.0339388165207154,0.0422078857659726,3.125,23
"Prkg1",0.18644685146786,0.1784,0.0914,0.0781580684097732,0.0663614231511936,4.71875,28
"Rasal2",0.434210526315789,0.3992,0.5235,0.248268151616349,0.0755582235687041,1.0625,19
"Rbpms",0.606419043919044,0.5916,0.1518,0.0831145557138726,0.0388996314269881,2.90625,24
"Rgs6",0.410714285714286,0.4235,0.2866,0.153582101665701,0.0683430632774141,1.03125,14
"Rock1",0.557142857142857,0.5642,0.1082,0.150650802950821,0.16733799304022,1.5,21
"Ryr2",0.453703703703704,0.3887,1e-04,0.0588715494653799,0.0898584798834569,1.125,18
"Slc8a1",0.413941798941799,0.4468,1e-04,0.0455593914503558,0.0695263772085101,4.40625,30
"Sorbs2",0.53921568627451,0.5248,0.1588,0.0863079351071548,0.0397169862203278,2.65625,17
"Syne1",0.623529411764706,0.6207,0.4182,0.226521404990958,0.103417692556189,1.1875,17
"Synpo2",0.474074074074074,0.4596,1e-04,0.0358711823594559,0.0547292525236756,2.3125,18
"Tpm1",0.59469696969697,0.575,1.2643,0.592563025442764,0.171747260859581,1.53125,22
"Utrn",0.535493827160494,0.5854,0.0321,0.113207195221023,0.154287122834242,1.75,27
"Zbtb16",0.552631578947368,0.4578,0.1497,0.128682747489281,0.109715449665295,1.21875,19
"Zfpm2",0.689814814814815,0.6732,1.9981,0.82213257349049,0.0967724839111415,1.15625,18
